"feature_id","ctrl_abs_loading","trt_abs_loading","rank_ctrl","rank_trt","mu_ctrl","mu_trt","var_ctrl","var_trt","alpha_emp_ctrl","alpha_emp_trt","nb1_ctrl","nb1_trt","nb2_ctrl","nb2_trt","alpha_mu_ctrl","alpha_mu_trt","gene_symbol"
"200121",0.003574582668113,0.00606429421010312,14963,22673,1.4,3.4,3.8,12.3,1.22448979591837,0.769896193771626,1.4,3.4,2.4,8.9,1.71428571428571,2.61764705882353,"Ppp1r3b"
"200138",0.00649431235627212,0.0106658059673593,24036,29927,8.4,14.8,40.8,172.7,0.459183673469388,0.720872899926954,8.4,14.8,32.4,157.9,3.85714285714286,10.6689189189189,"Dusp4"
"200155",0.000793970853562476,0.00379792430459182,3384,16358,630,593.4,5533.5,82900.8,0.0123544973544974,0.233745790824107,630,593.4,4903.5,82307.4,7.78333333333333,138.704752275025,"Saraf"
"200187",0.00115470545709523,0.0059815818114122,4461,22263,0.6,0.6,1.8,1.8,3.33333333333333,3.33333333333333,0.6,0.6,1.2,1.2,2,2,"Gtf2e2"
"200188",0.00202333415313864,0.00392006451043558,8057,16728,40.8,41.2,93.7,440.2,0.0317786428296809,0.23505985484023,40.8,41.2,52.9,399,1.29656862745098,9.68446601941747,"Gtf2e2"
"200207",0.00436638112953334,0.00144992472731903,18348,7387,76.8,70.8,1312.7,498.7,0.209537082248264,0.0853641993041591,76.8,70.8,1235.9,427.9,16.0924479166667,6.04378531073446,"Gsr"
"200230",0.00430110707463522,0.00638085795253192,18077,23299,0.8,1.2,3.2,2.7,3.75,1.04166666666667,0.8,1.2,2.4,1.5,3,1.25,"Gsr"
"200233",0.00538504741025242,0.0035378567118786,21411,15394,5,4,9,18,0.16,0.875,5,4,4,14,0.8,3.5,"Ubxn8"
"200236",0.00358814246767947,0.000859393889789963,15036,5602,390.6,311.8,22610.3,2289.7,0.145637666944837,0.0203447383460311,390.6,311.8,22219.7,1977.9,56.8860727086534,6.34348941629249,"Ppp2cb"
"200239",0.00596634617133225,0,22778,461,0.6,0,1.8,0,3.33333333333333,NA,0.6,0,1.2,0,2,NA,"Ppp2cb"
"200254",0.00129594419776734,0.00598222690795317,5118,22493,5.2,3.6,1.7,8.3,-0.129437869822485,0.362654320987654,5.2,3.6,0,4.7,-0.673076923076923,1.30555555555556,"Tex15"
"200263",0.0188084694988391,0.0196743202421538,31725,31736,59.6,30.2,3659.3,1895.2,1.01338340615288,2.04486645322574,59.6,30.2,3599.7,1865,60.3976510067114,61.7549668874172,"Tex15"
"200268",0.00591664465080147,0.00492985614570528,22560,19716,11,6,60.5,15.5,0.409090909090909,0.263888888888889,11,6,49.5,9.5,4.5,1.58333333333333,"-"
"200281",0.000420336621415398,0.0108453033126679,2381,30081,9.6,13.2,4.3,190.7,-0.0575086805555556,1.01870982552801,9.6,13.2,0,177.5,-0.552083333333333,13.4469696969697,"Purg"
"200314",0.00473921574039109,0.0016525418618328,19551,7995,3.8,3.8,16.2,6.2,0.858725761772853,0.166204986149585,3.8,3.8,12.4,2.4,3.26315789473684,0.631578947368421,"Purg"
"200329",0.000450789977758757,0.00402622001677819,2456,17068,6.8,4.2,8.2,10.7,0.0302768166089965,0.368480725623583,6.8,4.2,1.4,6.5,0.205882352941176,1.54761904761905,"LOC120097496"
"200334",0.00527889661543132,0.0071944691796753,21134,25234,11,4.4,75.5,11.3,0.533057851239669,0.356404958677686,11,4.4,64.5,6.9,5.86363636363636,1.56818181818182,"RGD1563097"
"200346",0.0040963671594644,0.00875664237414128,17264,27885,0.8,2.8,3.2,15.2,3.75,1.58163265306122,0.8,2.8,2.4,12.4,3,4.42857142857143,"-"
"200368",0.00350562617184937,0.00257160915268261,14573,11455,3.4,4.4,11.8,13.3,0.726643598615917,0.459710743801653,3.4,4.4,8.4,8.9,2.47058823529412,2.02272727272727,"Nrg1"
"200384",0.00725211620432767,0.000579202031319895,25565,4308,14.2,22.6,129.7,813.3,0.572803015274747,1.54808520635915,14.2,22.6,115.5,790.7,8.13380281690141,34.9867256637168,"Nrg1"
"200448",0,0,362,462,0,0,0,0,NA,NA,0,0,0,0,NA,NA,"LOC364616"
"200463",0.00769931916646036,0.000663183315401913,26261,4813,2.4,1.8,6.3,16.2,0.677083333333333,4.44444444444444,2.4,1.8,3.9,14.4,1.625,8,"Fut10"
"200468",0.00901725548726406,0.0130769585206548,28277,31143,8,10.2,88.5,186.2,1.2578125,1.69165705497885,8,10.2,80.5,176,10.0625,17.2549019607843,"Fut10"
"200490",0.00574075544631943,0,22224,463,2.2,0,4.7,0,0.516528925619835,NA,2.2,0,2.5,0,1.13636363636364,NA,"Mak16"
"200491",0.00766097905850922,0.00448501812488467,26185,18525,5.8,9.6,18.7,16.3,0.383472057074911,0.0726996527777778,5.8,9.6,12.9,6.7,2.22413793103448,0.697916666666667,"Tti2"
"200505",0.00249171755226897,0.00407039005445009,10160,17219,1376.8,1282.8,140917.7,405800.7,0.0736138963063851,0.245821487024263,1376.8,1282.8,139540.9,404517.9,101.351612434631,315.339803554724,"Dusp26"
"200517",0.0118344431255874,0.00492072128344468,30666,19666,127,130.8,21370.5,10502.2,1.31709963419927,0.606208325150333,127,130.8,21243.5,10371.4,167.271653543307,79.2920489296636,"-"
"200525",0.00958306615148697,0.00700875745959219,28923,24917,8.6,8.4,37.3,61.3,0.388047593293672,0.749716553287982,8.6,8.4,28.7,52.9,3.33720930232558,6.29761904761905,"LOC102556287"
"200535",0.0130918819713659,0.00443725646114518,31154,18398,16.6,6.6,261.3,47.3,0.888009870808535,0.934343434343434,16.6,6.6,244.7,40.7,14.7409638554217,6.16666666666667,"-"
"200554",0.00889132834587022,0.00475064661641272,28060,19233,31.4,12.8,826.3,152.7,0.80621931924216,0.8538818359375,31.4,12.8,794.9,139.9,25.3152866242038,10.9296875,"-"
"200588",0,0.0059815818114122,363,22264,0,0.6,0,1.8,NA,3.33333333333333,0,0.6,0,1.2,NA,2,"-"
"200592",0.000105158770668269,0.00694440142989261,1254,24657,3.8,0.8,0.7,3.2,-0.214681440443213,3.75,3.8,0.8,0,2.4,-0.815789473684211,3,"-"
"200647",0.00561119270185072,0.00594195123687973,21979,22030,3.2,3.2,4.2,10.7,0.09765625,0.732421875,3.2,3.2,1,7.5,0.3125,2.34375,"-"
"200658",0.00213070927819922,0.00516192168417902,8482,20194,11.2,8,112.7,44,0.809151785714286,0.5625,11.2,8,101.5,36,9.0625,4.5,"Eif4ebp1"
"200666",0.00424516596520954,0.00431576235146879,17858,18070,21.6,14,101.8,125.5,0.171896433470508,0.568877551020408,21.6,14,80.2,111.5,3.71296296296296,7.96428571428571,"Adgra2"
"200667",0.00692671339952,0.00531212558918914,24762,20554,0.8,1.6,3.2,5.3,3.75,1.4453125,0.8,1.6,2.4,3.7,3,2.3125,"Adgra2"
"200679",0.00266196026777001,0.00264399959188376,10925,11697,63.2,58.8,272.2,380.2,0.0523253485018427,0.0929589522883984,63.2,58.8,209,321.4,3.30696202531646,5.46598639455782,"LOC120097504"
"200695",0.00139005354126854,0.00435457904634893,5540,18194,2.4,2.8,5.3,8.7,0.503472222222222,0.752551020408163,2.4,2.8,2.9,5.9,1.20833333333333,2.10714285714286,"Erlin2"
"200696",0.00808141885661523,0.0111466628259385,26944,30296,1.4,6.8,3.8,89.7,1.22448979591837,1.79282006920415,1.4,6.8,2.4,82.9,1.71428571428571,12.1911764705882,"Erlin2"
"200713",0.000618753389350178,0.00360191417716441,2895,15691,88.6,74.4,131.8,782.3,0.00550321275522423,0.127886894438663,88.6,74.4,43.2,707.9,0.487584650112867,9.51478494623656,"Zfp703"
"200742",0.000642015698364232,0.00301802506388462,2952,13315,24.2,13.6,43.7,23.3,0.0332969059490472,0.0524437716262976,24.2,13.6,19.5,9.7,0.805785123966942,0.713235294117647,"Thap1"
"200746",0.00406664576176348,0.003574527942809,17149,15591,31.2,24,173.7,154,0.146388067061144,0.225694444444444,31.2,24,142.5,130,4.56730769230769,5.41666666666667,"Rnf170"
"200755",0.00716677159662399,0.00826945009141342,25411,27128,7,4.8,35.5,13.7,0.581632653061224,0.386284722222222,7,4.8,28.5,8.9,4.07142857142857,1.85416666666667,"Hook3"
"200771",0.00833264466406988,0.000399276141119725,27293,2876,4.8,0.6,67.7,1.8,2.73003472222222,3.33333333333333,4.8,0.6,62.9,1.2,13.1041666666667,2,"-"
"200781",0.00475403994447506,0.00334662039721371,19598,14570,14.6,6,48.8,6,0.160442859823607,0,14.6,6,34.2,0,2.34246575342466,0,"Lsm1"
"200794",0,0.0059815818114122,364,22265,0,0.6,0,1.8,NA,3.33333333333333,0,0.6,0,1.2,NA,2,"LOC120097398"
"200799",0.00376379711732507,0.00751382603765885,15930,25841,10.6,6.8,19.3,39.7,0.0774296902812389,0.711505190311419,10.6,6.8,8.7,32.9,0.820754716981132,4.83823529411765,"Plpp5"
"200800",0.00284839658268406,0.00154219366115371,11745,7674,2.2,4.6,4.2,10.8,0.413223140495868,0.293005671077505,2.2,4.6,2,6.2,0.909090909090909,1.34782608695652,"Nsd3"
"200801",0.000992465802741252,0.00415385009761991,3923,17561,17,17.4,22.5,202.8,0.0190311418685121,0.612366230677765,17,17.4,5.5,185.4,0.323529411764706,10.6551724137931,"Nsd3"
"200804",0.000213476431360704,0.00773108233874813,1869,26262,2.6,1,33.8,5,4.61538461538461,4,2.6,1,31.2,4,12,4,"Nsd3"
"200809",0,0,365,464,0,0,0,0,NA,NA,0,0,0,0,NA,NA,"Nsd3"
"200831",0.0085050149588996,0.00960521042822571,27604,28993,2,3,8,17,1.5,1.55555555555556,2,3,6,14,3,4.66666666666667,"Nsd3"
"200834",0.00238185806820794,0.00380757528199925,9650,16391,2.6,5.2,8.3,14.7,0.843195266272189,0.351331360946746,2.6,5.2,5.7,9.5,2.19230769230769,1.82692307692308,"Nsd3"
"200902",0.000305647993839421,0.00224518084421011,2091,10052,5,5.6,28,6.3,0.92,0.0223214285714286,5,5.6,23,0.7,4.6,0.125,"Fgfr1"
"200903",0.00121355593142296,0.00448409810059889,4783,18522,12.6,8.2,80.3,24.7,0.426429831191736,0.245389649018441,12.6,8.2,67.7,16.5,5.37301587301587,2.01219512195122,"Fgfr1"
"200906",0.00503926794012084,0.00394245416220532,20523,16783,18.6,19.6,81.8,60.8,0.182680078621806,0.107246980424823,18.6,19.6,63.2,41.2,3.39784946236559,2.10204081632653,"Fgfr1"
"200908",0.00266846297764819,0.00344767057613651,10953,14965,113,97.8,1722,1560.7,0.126008301354844,0.152945579852878,113,97.8,1609,1462.9,14.2389380530973,14.9580777096115,"Fgfr1"
"200909",0.0100121983156719,0.00734164338478294,29340,25506,3.2,1.8,8.7,7.2,0.537109375,1.66666666666667,3.2,1.8,5.5,5.4,1.71875,3,"Fgfr1"
"200958",0.00692671339952,0.000560454920016314,24763,4168,0.8,1.2,3.2,7.2,3.75,4.16666666666667,0.8,1.2,2.4,6,3,5,"-"
"200961",0.0116191844879134,0.00605628216285625,30539,22653,31.4,12.8,628.3,183.2,0.605399813379853,1.0400390625,31.4,12.8,596.9,170.4,19.0095541401274,13.3125,"Tacc1"
"200974",0.00538806142094352,0.0120958904390188,21416,30822,5.8,4.6,26.7,43.8,0.62128418549346,1.85255198487713,5.8,4.6,20.9,39.2,3.60344827586207,8.52173913043478,"Htra4"
"200983",0.00675851840588473,0.00498227539777326,24478,19805,63.6,35.4,3968.3,728.8,0.965324749812112,0.553321203996297,63.6,35.4,3904.7,693.4,61.3946540880503,19.5875706214689,"Tm2d2"
"200996",0.00332270390174339,0.000299431503627854,13663,2459,9.4,6.6,48.3,3.3,0.4402444545043,-0.0757575757575758,9.4,6.6,38.9,0,4.13829787234043,-0.5,"Adam32"
"200999",0.00255006652452281,0.00350699271869476,10382,15222,1.2,0.6,2.7,1.8,1.04166666666667,3.33333333333333,1.2,0.6,1.5,1.2,1.25,2,"Adam32"
"201031",0.00189104594740868,0.00365458863936222,7555,15915,2.6,1.8,6.3,6.2,0.547337278106509,1.35802469135802,2.6,1.8,3.7,4.4,1.42307692307692,2.44444444444444,"-"
"201036",0.00046152055386561,0.000153271863753295,2480,1944,23,22.4,26.5,8.3,0.00661625708884688,-0.0281010841836735,23,22.4,3.5,0,0.152173913043478,-0.629464285714286,"Zmat4"
"201037",0.00709841409632199,0.00492276052018892,25231,19689,4,1.8,10.5,6.2,0.40625,1.35802469135802,4,1.8,6.5,4.4,1.625,2.44444444444444,"Zmat4"
"201041",0.00265073168363826,0.0106923032664273,10878,29943,11.4,10.2,21.8,110.7,0.080024622960911,0.965974625144175,11.4,10.2,10.4,100.5,0.912280701754386,9.85294117647059,"Zmat4"
"201046",0.00853223259131698,0.00343740871119785,27661,14918,2.4,1.4,10.8,3.8,1.45833333333333,1.22448979591837,2.4,1.4,8.4,2.4,3.5,1.71428571428571,"Zmat4"
"201156",0.00513436498729442,0.00763323332991453,20769,26041,6.8,4.4,15.7,7.3,0.192474048442907,0.149793388429752,6.8,4.4,8.9,2.9,1.30882352941176,0.659090909090909,"Sfrp1"
"201163",0.0120448313135411,0.00875956997724324,30772,27890,3.6,3.2,42.3,19.2,2.98611111111111,1.5625,3.6,3.2,38.7,16,10.75,5,"-"
"201164",0.00140572832064312,0.0139861286013902,5587,31359,10.2,7,8.7,107.5,-0.0144175317185698,2.05102040816327,10.2,7,0,100.5,-0.147058823529412,14.3571428571429,"-"
"201177",0.00517908438275665,0.00195375399928031,20872,9060,33,22.4,248.5,94.3,0.197887970615243,0.143295599489796,33,22.4,215.5,71.9,6.53030303030303,3.20982142857143,"Ank1"
"201298",0.00478268795133648,0.0123326451378864,19688,30908,15.8,18.8,77.2,363.2,0.245954174010575,0.974422815753734,15.8,18.8,61.4,344.4,3.88607594936709,18.3191489361702,"Kat6a"
"201360",0.00841340027211575,0.003150855485881,27476,13864,10.8,9.4,91.7,52.3,0.693587105624143,0.485513807152558,10.8,9.4,80.9,42.9,7.49074074074074,4.56382978723404,"Plat"
"201379",0.00401166398008351,0.00124684739989313,16928,6761,6,6.2,30.5,41.2,0.680555555555556,0.9105098855359,6,6.2,24.5,35,4.08333333333333,5.64516129032258,"LOC102550986"
"201385",0.0132349944339962,0.00918064754824203,31209,28491,5,3.8,29.5,16.7,0.98,0.893351800554017,5,3.8,24.5,12.9,4.9,3.39473684210526,"Slc20a2"
"201386",0.0043764598217327,0.00143083286622558,18370,7313,45.6,55.4,363.3,589.8,0.152787396121884,0.174119303001473,45.6,55.4,317.7,534.4,6.96710526315789,9.64620938628159,"Slc20a2"
"201420",0.00745795963386242,0.00911939630681969,25884,28431,9.4,7,79.8,67.5,0.796740606609325,1.23469387755102,9.4,7,70.4,60.5,7.48936170212766,8.64285714285714,"-"
"201422",0.000622620965305509,0.00837934892351999,2909,27296,12.4,6.4,20.3,44.3,0.0513787721123829,0.92529296875,12.4,6.4,7.9,37.9,0.637096774193548,5.921875,"Mrps31"
"201451",0.00409719066802741,0.00561169882001804,17302,21323,2.8,5.6,2.7,27.3,-0.0127551020408163,0.691964285714286,2.8,5.6,0,21.7,-0.0357142857142856,3.875,"Thsd1"
"201460",0.00111361135501611,0.00299238226591678,4241,13213,5.6,7.2,7.3,29.2,0.0542091836734694,0.424382716049383,5.6,7.2,1.7,22,0.303571428571429,3.05555555555556,"-"
"201461",0.00899650128105224,0.000587960686559498,28252,4356,3,1,23,5,2.22222222222222,4,3,1,20,4,6.66666666666667,4,"-"
"201464",0.00201256402235089,0.00889309329772174,8023,28088,16.6,7.8,33.3,34.7,0.0606038612280447,0.442143326758711,16.6,7.8,16.7,26.9,1.00602409638554,3.44871794871795,"Vps36"
"201465",0.00641559027967397,0.00380230959359695,23929,16372,6,4.6,14,18.8,0.222222222222222,0.671077504725898,6,4.6,8,14.2,1.33333333333333,3.08695652173913,"Vps36"
"201480",0.0053928722504093,0.00630358474809336,21431,23104,4.8,4.2,34.7,21.2,1.29774305555556,0.963718820861678,4.8,4.2,29.9,17,6.22916666666667,4.04761904761905,"Nek5"
"201482",0.00367652697137975,0.00213898131163658,15441,9710,67.6,48.8,1151.3,165.7,0.237145933265642,0.0490879467884977,67.6,48.8,1083.7,116.9,16.0310650887574,2.39549180327869,"Alg11"
"201483",0.0040963671594644,0.0031399696383998,17265,13826,0.8,2.2,3.2,12.2,3.75,2.06611570247934,0.8,2.2,2.4,10,3,4.54545454545454,"Alg11"
"201493",0.00721355249683337,0.00913632822957704,25472,28451,8.8,9.2,25.7,71.7,0.21823347107438,0.738421550094518,8.8,9.2,16.9,62.5,1.92045454545455,6.79347826086957,"Alg11"
"201509",0.00418297194192153,0.00306401481655198,17606,13513,1.6,4.8,5.3,5.7,1.4453125,0.0390625,1.6,4.8,3.7,0.9,2.3125,0.1875,"-"
"201517",0.000946243929458781,0.00363103134309771,3801,15827,26.4,26.4,94.8,137.3,0.0981404958677686,0.159119605142332,26.4,26.4,68.4,110.9,2.59090909090909,4.20075757575758,"Agpat5"
"201519",0.00421464780657639,0.00211162558947955,17745,9610,22.4,20.6,114.8,168.3,0.184151785714286,0.348053539447639,22.4,20.6,92.4,147.7,4.125,7.16990291262136,"Agpat5"
"201521",0.00440072381141327,0.00359890595036738,18459,15682,19.6,23.6,129.8,90.3,0.28685964181591,0.119757253662741,19.6,23.6,110.2,66.7,5.62244897959184,2.82627118644068,"Agpat5"
"201551",0.00132743505160525,0.00329096383805466,5249,14381,6.8,5.2,20.7,20.7,0.30060553633218,0.573224852071006,6.8,5.2,13.9,15.5,2.04411764705882,2.98076923076923,"Mcph1"
"201553",0.00459691358249714,0.00446785203591074,19097,18465,6,2.4,44,5.3,1.05555555555556,0.503472222222222,6,2.4,38,2.9,6.33333333333333,1.20833333333333,"Mcph1"
"201604",0.00370477198161804,0.00241895674955898,15596,10787,0.6,0.6,1.8,1.8,3.33333333333333,3.33333333333333,0.6,0.6,1.2,1.2,2,2,"-"
"201614",0.00837482564539456,0.000399276141119725,27363,2877,1.2,0.6,7.2,1.8,4.16666666666667,3.33333333333333,1.2,0.6,6,1.2,5,2,"-"
"201635",0.00370477198161804,0.000463545244842051,15597,3506,0.6,0.8,1.8,3.2,3.33333333333333,3.75,0.6,0.8,1.2,2.4,2,3,"-"
"201648",0,0.000841680711671171,366,5553,0,2.4,0,28.8,NA,4.58333333333333,0,2.4,0,26.4,NA,11,"Csmd1"
"201676",0.00674550062830818,0.00396190120297294,24461,16860,3.4,1.2,16.8,2.7,1.15916955017301,1.04166666666667,3.4,1.2,13.4,1.5,3.94117647058824,1.25,"Csmd1"
"201707",0.002391554637875,0.0016232072800161,9703,7905,6.2,6,11.7,2.5,0.143080124869927,-0.0972222222222222,6.2,6,5.5,0,0.887096774193548,-0.583333333333333,"-"
"201714",0.00316511607762442,0.00702889650587781,13016,24956,344.6,347.8,29099.3,160018.7,0.242146554973526,1.31997777205343,344.6,347.8,28754.7,159670.9,83.4437028438769,459.088269120184,"-"
"201730",0.00541223167899194,0.00172832249598045,21476,8243,5,2.6,50,18.8,1.8,2.39644970414201,5,2.6,45,16.2,9,6.23076923076923,"-"
"201737",0.0027047838672175,0.00302232135232466,11107,13343,90.8,91.8,529.7,1509.2,0.0532345863494343,0.168192670435398,90.8,91.8,438.9,1417.4,4.83370044052864,15.4400871459695,"Kbtbd11"
"201743",0.0119942066196616,0.00241895674955898,30750,10788,3.8,0.6,20.7,1.8,1.17036011080332,3.33333333333333,3.8,0.6,16.9,1.2,4.44736842105263,2,"Kbtbd11"
"201753",0.00107169665475836,0.00553712705391909,4146,21197,20.6,17,37.8,123,0.0405316240927514,0.366782006920415,20.6,17,17.2,106,0.834951456310679,6.23529411764706,"Arhgef10"
"201757",0.00761611986000352,0.00531459796356418,26128,20564,6,7,21.5,28,0.430555555555556,0.428571428571429,6,7,15.5,21,2.58333333333333,3,"Arhgef10"
"201802",0.0058718025086165,0.0017064977508102,22469,8173,26.2,27.2,280.2,91.7,0.370025056814871,0.0871810121107267,26.2,27.2,254,64.5,9.69465648854962,2.37132352941176,"Cln8"
"201805",0.000321732233387265,0.00762382855332343,2134,26027,8.4,6.4,16.8,23.3,0.119047619047619,0.41259765625,8.4,6.4,8.4,16.9,1,2.640625,"-"
"201811",0.00649318388475511,0.00333645421368328,24030,14541,5.2,1.6,15.7,4.8,0.388313609467456,1.25,5.2,1.6,10.5,3.2,2.01923076923077,2,"Dlgap2"
"201814",0.0119940788358246,0.0059815818114122,30749,22266,6.4,0.6,44.8,1.8,0.9375,3.33333333333333,6.4,0.6,38.4,1.2,6,2,"Dlgap2"
"201815",0.00844066347982105,0.00424108579439676,27516,17844,5.2,7.8,19.2,20.7,0.517751479289941,0.212031558185404,5.2,7.8,14,12.9,2.69230769230769,1.65384615384615,"Dlgap2"
"201819",0.00297131802714104,0.00632102161235861,12213,23150,6,4.2,18,9.2,0.333333333333333,0.283446712018141,6,4.2,12,5,2,1.19047619047619,"Dlgap2"
"201901",0.00456041490678237,0.0025090035620404,18979,11247,1,2.8,5,8.7,4,0.752551020408163,1,2.8,4,5.9,4,2.10714285714286,"Dlgap2"
"201939",0.00749000927416835,0.000832475781667276,25948,5522,3.8,3.4,10.7,57.8,0.477839335180055,4.70588235294118,3.8,3.4,6.9,54.4,1.81578947368421,16,"Dlgap2"
"201978",0.00115994470833312,0.000185340500170377,4616,2066,26,18.6,24.5,34.3,-0.0022189349112426,0.0453809688981385,26,18.6,0,15.7,-0.0576923076923077,0.844086021505376,"-"
"201986",0.00176264707614177,0.00687740321277003,7004,24453,2.8,3,7.7,11,0.625,0.888888888888889,2.8,3,4.9,8,1.75,2.66666666666667,"Fbxo25"
"201987",0.00149243515298463,0,5913,465,1,0,5,0,4,NA,1,0,4,0,4,NA,"Fbxo25"
"201989",0.00431353499751879,0.00115586304507645,18175,6496,9.6,10.4,41.3,69.3,0.343967013888889,0.544563609467456,9.6,10.4,31.7,58.9,3.30208333333333,5.66346153846154,"Fbxo25"
"201990",0.00234572990408595,0.00469925091187545,9443,19092,12,4.8,129,33.2,0.8125,1.23263888888889,12,4.8,117,28.4,9.75,5.91666666666667,"Fbxo25"
"202006",0.00589261907822947,0.00594195123687973,22519,22031,2,3.2,3.5,10.7,0.375,0.732421875,2,3.2,1.5,7.5,0.75,2.34375,"Champ1"
"202023",0,7.27765373041915e-06,367,1254,0,2.4,0,5.3,NA,0.503472222222222,0,2.4,0,2.9,NA,1.20833333333333,"Upf3a"
"202024",0.00636832647837655,0.00442260704054202,23844,18363,21.8,12.4,223.2,61.8,0.423785876609713,0.321279916753382,21.8,12.4,201.4,49.4,9.23853211009174,3.98387096774194,"Upf3a"
"202030",0.0117608516126526,0.0101937408493302,30621,29549,7,3,99,23,1.87755102040816,2.22222222222222,7,3,92,20,13.1428571428571,6.66666666666667,"Upf3a"
"202031",0.00264714061007986,0.00356262506185321,10860,15501,4.6,1.2,105.8,2.7,4.78260869565217,1.04166666666667,4.6,1.2,101.2,1.5,22,1.25,"Upf3a"
"202033",0.0104532707111963,0.00336731387074016,29759,14635,6.2,4.6,83.2,25.8,2.00312174817898,1.00189035916824,6.2,4.6,77,21.2,12.4193548387097,4.60869565217391,"Upf3a"
"202043",0.00202070045667682,0.00655377608267828,8051,23830,5.8,6.2,3.7,17.7,-0.0624256837098692,0.299167533818939,5.8,6.2,0,11.5,-0.362068965517241,1.85483870967742,"Cdc16"
"202044",0.0015393299668561,0.00190065145927846,6130,8834,23.2,18.2,61.7,31.7,0.0715294292508918,0.0407559473493539,23.2,18.2,38.5,13.5,1.65948275862069,0.741758241758242,"Cdc16"
"202059",0.00192371566946306,0.00293797324884963,7689,13004,8,8.4,6,13.3,-0.03125,0.0694444444444444,8,8.4,0,4.9,-0.25,0.583333333333333,"LOC688801"
"202081",0.00378578520110385,0.00100421170850902,16027,6045,16.6,17.8,90.3,68.7,0.267455363623167,0.160648907966166,16.6,17.8,73.7,50.9,4.43975903614458,2.85955056179775,"Tmem255b"
"202088",0.00196035416237906,0,7824,466,2.4,0,12.8,0,1.80555555555556,NA,2.4,0,10.4,0,4.33333333333333,NA,"Tfdp1"
"202098",0.00733428019067041,0.00405941126305989,25704,17189,3,6.2,27,37.2,2.66666666666667,0.806451612903226,3,6.2,24,31,8,5,"Tmco3"
"202099",0.00329307053351271,0.00737294824665955,13541,25599,2.4,3.8,5.3,5.2,0.503472222222222,0.0969529085872576,2.4,3.8,2.9,1.4,1.20833333333333,0.368421052631579,"Tmco3"
"202117",0.00295586666340832,0.00287906347462958,12138,12784,49.4,36.4,297.3,200.3,0.101583372944975,0.123701847602947,49.4,36.4,247.9,163.9,5.01821862348178,4.50274725274725,"LOC102548530"
"202124",0.00180553668025581,0.0036419753577989,7166,15881,179.6,186.6,1781.8,4244.3,0.0496711325836677,0.116535073964174,179.6,186.6,1602.2,4057.7,8.92093541202673,21.7454448017149,"Lamp1"
"202125",0.00725506805627162,0.00445314318006008,25571,18426,207.8,95,31158.7,2230,0.716773921026085,0.236565096952909,207.8,95,30950.9,2135,148.94562078922,22.4736842105263,"Lamp1"
"202129",0.0023557465461824,0.00163704114072868,9480,7954,13.6,11.4,13.3,32.3,-0.00162197231833909,0.160818713450292,13.6,11.4,0,20.9,-0.0220588235294117,1.83333333333333,"Lamp1"
"202160",0.00336421277849036,0.00985745906813235,13850,29194,18,16.8,41.5,171.7,0.0725308641975309,0.548823696145125,18,16.8,23.5,154.9,1.30555555555556,9.22023809523809,"Cul4a"
"202161",0.00556603815660506,0.00405771542285568,21881,17176,3,5.4,9.5,39.8,0.722222222222222,1.17969821673525,3,5.4,6.5,34.4,2.16666666666667,6.37037037037037,"Cul4a"
"202163",0.000130189313505039,0.00350699271869476,1518,15223,0.8,0.6,3.2,1.8,3.75,3.33333333333333,0.8,0.6,2.4,1.2,3,2,"Cul4a"
"202195",0.00442466640094188,0.00359256706347038,18556,15667,173.6,153.8,5105.3,4937.2,0.163642915542908,0.20221996377847,173.6,153.8,4931.7,4783.4,28.4084101382488,31.1014304291287,"Mcf2l"
"202253",0.00397553594931122,0.000411345027568935,16761,3069,42.2,36.6,282.7,18.3,0.135048628737,-0.0136612021857923,42.2,36.6,240.5,0,5.69905213270142,-0.5,"Atp11a"
"202266",0.00215888429556465,0.00190088788162565,8614,8836,7.4,5.6,5.8,7.3,-0.029218407596786,0.0542091836734694,7.4,5.6,0,1.7,-0.216216216216216,0.303571428571429,"Atp11a"
"202363",0.00148520459052079,0.00026829277474241,5871,2353,101,75.6,1335,762.3,0.120968532496814,0.120149911816578,101,75.6,1234,686.7,12.2178217821782,9.08333333333333,"Arhgef7"
"202368",0.00185785580928411,0.00398664863356653,7397,16949,50.4,66.8,209.8,1344.7,0.062751952632905,0.286380831152067,50.4,66.8,159.4,1277.9,3.16269841269841,19.1302395209581,"Arhgef7"
"202449",0.0114747887535164,0.000587960686559498,30452,4357,2.6,1,18.8,5,2.39644970414201,4,2.6,1,16.2,4,6.23076923076923,4,"Ankrd10"
"202461",0.0128045000939768,0.00480247892479084,31060,19373,51.6,34.4,1464.8,809.8,0.530767381767923,0.655252839372634,51.6,34.4,1413.2,775.4,27.3875968992248,22.5406976744186,"Ing1"
"202465",0.00131739363698186,0.00161545558213695,5210,7878,11.2,9.8,24.7,14.7,0.107621173469388,0.0510204081632653,11.2,9.8,13.5,4.9,1.20535714285714,0.5,"Ing1"
"202479",0.0149279569734771,0.00450937918533385,31542,18580,6.4,7,78.8,34,1.767578125,0.551020408163265,6.4,7,72.4,27,11.3125,3.85714285714286,"Naxd"
"202481",0.00233446639292916,0.00410434220593152,9406,17388,42.2,33.6,265.2,418.3,0.125221805440129,0.340756094104308,42.2,33.6,223,384.7,5.28436018957346,11.4494047619048,"Naxd"
