"rank","feature_id","gene_symbol","region","abs_loading","mu","variance","nb1","nb2","alpha_mu","log_nb1","log_nb2","log_alpha_mu","nb_gap","nb_support","var_fit","d1","d2"
17242,"578086","Plxnb3","middle",0.00405970631108509,73.8,1312.7,73.8,1238.9,16.7872628726287,4.31481788498043,7.1227860101858,2.82062043651527,2.80796812520536,0.493626784667605,5.11323252239968,1.14343771220857e-05,-7.63012345685302e-07
17243,"187081","Tox4","middle",0.0040603692085035,14.8,102.2,14.8,87.4,5.90540540540541,2.76000994003292,4.4818719696436,1.77586810189142,1.72186202961068,0.390436418662209,5.11324357380528,1.06669687315544e-05,-7.71804435377749e-07
17244,"18067","Ankrd42","middle",0.00406123388689933,20.2,136.7,20.2,116.5,5.76732673267327,3.05400118167797,4.76643833358421,1.7522086685986,1.71243715190625,0.394771366245757,5.11325385340645,9.89076825133054e-06,-7.80596525070195e-07
17245,"225997","Uqcrfs1","middle",0.00406136160318403,15.4,147.8,15.4,132.4,8.5974025974026,2.79728133483015,4.89335213348152,2.15146013408332,2.09607079865137,0.417299282500756,5.11326335241109,9.10577568141428e-06,-7.89388614762642e-07
17246,"461799","Mthfd1","middle",0.00406206020758942,3,9,3,6,2,1.38629436111989,1.94591014905531,0.693147180559945,0.559615787935423,0.28624301465107,5.11327206202711,8.31199102180558e-06,-7.98180704455088e-07
17247,"201714","-","middle",0.00406334151014583,333.6,30702.8,333.6,30369.2,91.0347721822542,5.81293578855272,10.3212171434643,4.5112415454236,4.50828135491155,0.639532666017891,5.11327997346244,7.50941427250158e-06,-8.06972794147566e-07
17248,"145588","Nucks1","middle",0.0040638229954421,18.4,83.3,18.4,64.9,3.52717391304348,2.96527306606928,4.18813844150846,1.2604969590951,1.22286537543918,0.358888359937274,5.11328707792496,6.69804543350795e-06,-8.15764883840013e-07
17249,"395326","Mdfic2","middle",0.00406424022858268,14.4,200.3,14.4,185.9,12.9097222222222,2.73436750941958,5.23057371446152,2.55798068814544,2.49620620504193,0.44427595461474,5.11329336662261,5.87788450482188e-06,-8.24556973532459e-07
17250,"234069","Reep5","middle",0.00406489831610651,10.6,92.3,10.6,81.7,7.70754716981132,2.45100509811232,4.41521960202965,2.04220000074794,1.96421450391733,0.402359247611288,5.11329883076328,5.04893148644337e-06,-8.33349063224906e-07
17251,"574429","Tceal9","middle",0.00406502359814635,198.4,14910.3,198.4,14711.9,74.1527217741935,5.29531285752774,9.59647993896446,4.30612677423791,4.30116708143672,0.615660283103679,5.11330346155488,4.2111863783724e-06,-8.42141152917353e-07
17252,"448283","Sptlc2","middle",0.00406507192500248,8.2,53.2,8.2,45,5.48780487804878,2.21920348405499,3.8286413964891,1.70252833550011,1.6094379124341,0.37373687357816,5.11330725020533,3.364649180609e-06,-8.50933242609799e-07
17253,"509759","Usp3","middle",0.00406508802205262,8.4,20.8,8.4,12.4,1.47619047619048,2.24070968927596,2.59525470695687,0.389464766761723,0.354545017680907,0.284913948032509,5.11331018792255,2.50931989315315e-06,-8.59725332302246e-07
17254,"495754","Khdrbs3","middle",0.00406540285402414,182.6,5537.8,182.6,5355.2,29.3274917853231,5.21275947818639,8.58601004741337,3.37852536229619,3.37325056922698,0.549328324711552,5.11331226591443,1.64519851600485e-06,-8.68517421994692e-07
17255,"86219","Aff4","middle",0.00406548697206776,58,926.5,58,868.5,14.9741379310345,4.07753744390572,6.76791833379434,2.70632457513474,2.69038088988862,0.481164174403015,5.11331347538888,7.72285049164109e-07,-8.77309511687139e-07
17256,"73474","Utp6","middle",0.00406597061929526,18.2,100.7,18.2,82.5,4.53296703296703,2.95491027903374,4.42484663185681,1.51137669925789,1.46993635282307,0.376062335259422,5.11331380755383,-1.09420507369076e-07,-8.86101601379585e-07
17257,"45425","Fam174b","middle",0.00406609724529002,52,2088.5,52,2036.5,39.1634615384615,3.97029191355212,7.61947884511502,3.66774420850704,3.6491869315629,0.546265085858806,5.11331325361717,-9.9991815359471e-07,-8.94893691072032e-07
17258,"503213","Elavl3","middle",0.00406617738902195,284,21911.5,284,21627.5,76.1531690140845,5.65248918026865,9.98176716841481,4.33274669389332,4.32927798814616,0.624108786894736,5.11331180478682,-1.89920788951279e-06,-9.03685780764479e-07
17259,"500734","Pcbp2","middle",0.00406635729620269,3.2,11.2,3.2,8,2.5,1.43508452528932,2.19722457733622,0.916290731874155,0.762140052046896,0.301829406775972,5.1133094522707,-2.8072897151233e-06,-9.12477870456925e-07
17260,"246604","St8sia3","middle",0.00406699202227272,7.8,20.7,7.8,12.9,1.65384615384615,2.17475172148416,2.63188884013665,0.50310357767208,0.457137118652485,0.291169249833808,5.1133061872767,-3.72416363042627e-06,-9.21269960149372e-07
17261,"436460","Mfap2","middle",0.00406717180072438,272.2,26971.7,272.2,26699.5,98.0878030859662,5.61020412769664,10.1924375708048,4.58586302740387,4.58223344310812,0.641014404548964,5.11330200101274,-4.64982963542168e-06,-9.30062049841819e-07
17262,"242135","Lims2","middle",0.00406717418724112,35.8,442.7,35.8,406.9,11.3659217877095,3.60549784517489,6.01102204632351,2.43061956160099,2.40552420114863,0.452881680036937,5.11329688468673,-5.58428773010953e-06,-9.38854139534265e-07
17263,"109926","Robo2","middle",0.00406721976836024,4.2,9.2,4.2,5,1.19047619047619,1.64865862558738,1.79175946922805,0.174353387144778,0.143100843640673,0.259229798164768,5.11329082950658,-6.52753791448983e-06,-9.47646229226712e-07
17264,"71797","LOC120095133","middle",0.00406729702292191,4.8,10.7,4.8,5.9,1.22916666666667,1.75785791755237,1.93152141160321,0.206336432997828,0.17366349405084,0.263397256032991,5.1132838266802,-7.47958018856595e-06,-9.5643831891919e-07
17265,"147425","Edem3","middle",0.00406761232722177,10.8,83.7,10.8,72.9,6.75,2.46809953147162,4.30271282795416,1.90954250488444,1.83461329648254,0.3935355950924,5.11327586741551,-8.44041455233117e-06,-9.65230408611636e-07
17266,"352737","Chchd5","middle",0.00406778965031293,10.4,37.3,10.4,26.9,2.58653846153846,2.43361335540045,3.32862668882732,0.950320480460466,0.89501333342687,0.326738207962438,5.1132669429204,-9.41004100578884e-06,-9.74022498304083e-07
17267,"92595","Trim37","middle",0.00406840332971872,26,193.5,26,167.5,6.44230769230769,3.29583686600433,5.12693574979242,1.86288681324364,1.83109888378809,0.40726820620249,5.1132570451031,-1.03863586500632e-05,-9.78612790245079e-07
17268,"223090","Klhl3","middle",0.00406913754041516,48.8,728.7,48.8,679.9,13.9323770491803,3.90801498403061,6.52341545248892,2.63421541567331,2.61540046845831,0.472904949360891,5.113246168673,-1.13672665862786e-05,-9.83203082186075e-07
17269,"229622","Celf2","middle",0.00406931304242751,5,14.5,5,9.5,1.9,1.79175946922805,2.35137525716348,0.641853886172395,0.559615787935423,0.292292838563282,5.11323430903983,-1.2352764814435e-05,-9.8779337412707e-07
17270,"382836","Rundc3b","middle",0.00406931304242751,5,14.5,5,9.5,1.9,1.79175946922805,2.35137525716348,0.641853886172395,0.559615787935423,0.292292838563282,5.11322146161328,-1.33428533345323e-05,-9.92383666068066e-07
17271,"254825","Sult5a1","middle",0.00406942312067311,6.2,6.7,6.2,0.5,0.0806451612903226,1.97408102602201,0.405465108108164,-2.51769647261099,-1.56861591791385,0.119661381657165,5.11320762180306,-1.43375321465707e-05,-9.96973958009062e-07
17272,"374242","Slc25a26","middle",0.00406959984164564,8.6,29.3,8.6,20.7,2.40697674418605,2.26176309847379,3.07731226054641,0.878371497011861,0.815549162072623,0.318245960532748,5.11319278501889,-1.53368012505501e-05,-1.00156424995006e-06
17273,"108707","Hic2","middle",0.00407059812136812,10.4,84.8,10.4,74.4,7.15384615384615,2.43361335540045,4.32280727501391,1.96765013569172,1.88919391961346,0.396812429802692,5.11317694667046,-1.63406606464704e-05,-1.00615454189105e-06
17274,"71664","Rnasek","middle",0.00407123354653418,1581,812645,1581,811064,513.006957621758,7.3664451483276,13.6061034778513,6.24028940769431,6.23965832952375,0.788815315352815,5.1131601021675,-1.73491103343318e-05,-1.01074483383205e-06
17275,"212181","Tdrp","middle",0.00407133673202059,30.4,244.3,30.4,213.9,7.03618421052632,3.44680789291421,5.37017280364846,1.95106600767618,1.92336491073426,0.416364178023811,5.1131422469197,-1.83621503141341e-05,-1.01533512577305e-06
17276,"519781","-","middle",0.00407151588519873,3,9.5,3,6.5,2.16666666666667,1.38629436111989,2.01490302054226,0.773189888233482,0.628608659422374,0.291355585728119,5.11312337633677,-1.93797805858775e-05,-1.01992541771404e-06
17277,"529031","Pik3r4","middle",0.00407177191881062,9.2,52.7,9.2,43.5,4.72826086956522,2.32238772029023,3.79548918917219,1.55355745403964,1.47310146888197,0.36576185951449,5.11310348582843,-2.04020011495618e-05,-1.02451570965504e-06
17278,"427117","Trim32","middle",0.00407199562507627,184.6,7967.8,184.6,7783.2,42.1625135427952,5.2235938203521,8.95985131726649,3.74153152159247,3.73625749691439,0.57488906579313,5.11308257080438,-2.14288120051871e-05,-1.02910600159603e-06
17279,"313600","-","middle",0.00407244795284554,6.8,24.7,6.8,17.9,2.63235294117647,2.05412373369555,2.9391619220656,0.967878100664648,0.88503818837005,0.319837729690964,5.11306062667432,-2.24602131527535e-05,-1.03369629353703e-06
17280,"71684","Pelp1","middle",0.00407256733958515,153.8,4776.7,153.8,4622.9,30.0578673602081,5.04213396115563,8.43899378382078,3.40312443570717,3.39685982266516,0.547887559302322,5.11303764884797,-2.34962045922608e-05,-1.03828658547803e-06
17281,"517812","-","middle",0.00407317309550353,22,79.5,22,57.5,2.61363636363636,3.13549421592915,4.06902675423781,0.960742494444989,0.933532538308661,0.341506597651845,5.11301363273504,-2.45367863237091e-05,-1.04287687741902e-06
17282,"518008","Shfl","middle",0.00407361290768396,71.6,1051.8,71.6,980.2,13.6899441340782,4.28496492183075,6.88877631238433,2.61666155850885,2.60381139055358,0.478822555942422,5.11298857374523,-2.55819583471021e-05,-1.04746716936003e-06
17283,"152451","Idua","middle",0.00407372370350618,60.6,1448.3,60.6,1387.7,22.8993399339934,4.12066187053947,7.23612333670533,3.1311080863017,3.11546146616586,0.511643876072606,5.11296246728825,-2.66317206624324e-05,-1.05205746130103e-06
17284,"335995","Snph","middle",0.00407416258666018,65.4,831.8,65.4,766.4,11.7186544342508,4.19569705648239,6.64300817781285,2.4611819681935,2.44731112133046,0.466284565309537,5.11293530877381,-2.76860732697037e-05,-1.05664775324203e-06
17285,"362721","Psmc2","middle",0.00407433227612239,460.8,39778.7,460.8,39317.9,85.3253038194444,6.1351318969204,10.5794605982848,4.44647105551827,4.44432870136444,0.640927676348161,5.11290709361161,-2.8745016168916e-05,-1.06123804518302e-06
17286,"470463","Cyp4f1","middle",0.0040743677157991,10.8,49.7,10.8,38.9,3.60185185185185,2.46809953147162,3.68637632389582,1.28144811649423,1.2182767924242,0.350162043054442,5.11287781721137,-2.98085493600694e-05,-1.06582833712402e-06
17287,"22616","Fgfr2","middle",0.004074369527503,58,693.5,58,635.5,10.9568965517241,4.07753744390572,6.45598441799746,2.39396908008309,2.37844697409174,0.459358569633269,5.11284747498279,-3.08766728431636e-05,-1.07041862906501e-06
17288,"497816","-","middle",0.00407473917822885,10.2,20.2,10.2,10,0.980392156862745,2.41591377830105,2.39789527279837,-0.0198026272961796,-0.018018505502678,0.261113156632207,5.11281606233559,-3.1949386618199e-05,-1.07500892100601e-06
17289,"92223","Acaca","middle",0.00407540888099849,218.2,14596.7,218.2,14378.5,65.8959670027498,5.38998455507386,9.57355886015593,4.18807724089143,4.18357430508206,0.609161321046126,5.11278357467946,-3.30266906851752e-05,-1.079599212947e-06
17290,"24791","Lrfn4","middle",0.00407588390038727,53.4,606.3,53.4,552.9,10.3539325842697,3.9963641538619,6.31698416503906,2.33736640737774,2.32062001117716,0.453867998692306,5.11275000742412,-3.41085850440925e-05,-1.084189504888e-06
17291,"569870","Zrsr2","middle",0.00407634505030787,23,146.5,23,123.5,5.3695652173913,3.17805383034795,4.82430571590476,1.68074694013888,1.64625188555682,0.392273415347309,5.11271535597927,-3.51950696949508e-05,-1.088779796829e-06
17292,"187241","RGD1308430","middle",0.00407679953076126,32.6,189.3,32.6,156.7,4.80674846625767,3.51452606696916,5.06069449396899,1.57002086098931,1.54616842699983,0.391145029296491,5.11267961575463,-3.62861446377501e-05,-1.09337008876999e-06
17293,"116799","Tango2","middle",0.00407696707435221,36.2,785.7,36.2,749.5,20.7044198895028,3.6163087612791,6.62073965107352,3.03034719871093,3.00443088979442,0.49494575835264,5.1126427821599,-3.73818098724904e-05,-1.09796038071099e-06
17294,"432418","Rnf220","middle",0.00407759141956701,9.6,26.8,9.6,17.2,1.79166666666667,2.36085400111802,2.90142159408275,0.583146285345617,0.540567592964728,0.300308046904989,5.11260485060479,-3.84820653991716e-05,-1.10255067265198e-06
17295,"333764","-","middle",0.0040778390221091,15.6,74.3,15.6,58.7,3.76282051282051,2.8094026953625,4.08933202039856,1.32516881257856,1.27992932503606,0.360229497966502,5.11256581649901,-3.95869112177939e-05,-1.10714096459298e-06
17296,"125571","Tmem130","middle",0.00407836673124262,430.2,28953.7,430.2,28523.5,66.3028823802882,6.06657201959479,10.2585186460929,4.19423337106262,4.19194662649808,0.622045601976054,5.11252567525226,-4.06963473283571e-05,-1.11173125653398e-06
17297,"322592","Stxbp1","middle",0.00408020287629423,6.6,24.8,6.6,18.2,2.75757575757576,2.02814824729229,2.95491027903374,1.01435194505037,0.926762031741451,0.3224040560612,5.11248442227425,-4.18103737308614e-05,-1.11632154847497e-06
17298,"251172","Phkb","middle",0.00408071492719514,18.8,254.7,18.8,235.9,12.5478723404255,2.98568193770049,5.46763811116474,2.52955111657773,2.48195617346425,0.44749573453307,5.1124420529747,-4.29289904253066e-05,-1.12091184041597e-06
17299,"294176","Rpl22l1","middle",0.00408086242471608,19.6,69.8,19.6,50.2,2.56122448979592,3.02529107579554,3.93573953204546,0.940485460461212,0.910448456249926,0.337955611023735,5.1123985627633,-4.40521974116929e-05,-1.12550213235696e-06
17300,"247009","Gnal","middle",0.00408121285425638,31.6,167.3,31.6,135.7,4.29430379746835,3.48431228837266,4.9177887437299,1.45728944624796,1.43347645535724,0.382718473420448,5.11235394704978,-4.51799946900241e-05,-1.13009242429798e-06
17301,"319358","RGD1566244","middle",0.00408133399295627,19.2,92.7,19.2,73.5,3.828125,3.00568260440716,4.31079912538551,1.34237512718506,1.30511652097835,0.365363373826211,5.11230820124383,-4.63123822602924e-05,-1.13468271623897e-06
17302,"333179","-","middle",0.00408136493737888,2.8,7.7,2.8,4.9,1.75,1.33500106673234,1.77495235091167,0.559615787935423,0.439951284179334,0.276578727798832,5.11226132075516,-4.74493601225016e-05,-1.13927300817997e-06
17303,"395023","Slc25a26","middle",0.00408136493737888,2.8,7.7,2.8,4.9,1.75,1.33500106673234,1.77495235091167,0.559615787935423,0.439951284179334,0.276578727798832,5.11221330099348,-4.85909282766518e-05,-1.14386330012096e-06
17304,"480678","Gfus","middle",0.00408163854858258,35.2,645.7,35.2,610.5,17.34375,3.58905911883173,6.41591495512723,2.85323221094671,2.8268558362955,0.482053242442563,5.11216413736851,-4.97370867227431e-05,-1.14845359206196e-06
17305,"275234","B3galnt1","middle",0.00408183687151388,70,1496.5,70,1426.5,20.3785714285714,4.26267987704132,7.26367994153017,3.0144839286042,3.00100006448885,0.506183381587459,5.11211382528994,-5.08878354607753e-05,-1.15304388400296e-06
17306,"68623","Canx","middle",0.00408199900154397,60,1012,60,952,15.8666666666667,4.11087386417331,6.8596149036542,2.76422047256926,2.74874103948089,0.485838348354522,5.11206236016749,-5.20431744907485e-05,-1.15763417594395e-06
17307,"333025","Shf","middle",0.00408204137490204,7.8,33.7,7.8,25.9,3.32051282051282,2.17475172148416,3.29212628660779,1.20011923500995,1.11737456512363,0.338271560496416,5.11200973741086,-5.32031038126627e-05,-1.16222446788495e-06
17308,"91142","Poldip2","middle",0.00408212397717366,225.6,12932.3,225.6,12706.7,56.324024822695,5.42318634859391,9.44996338793417,4.03112117276754,4.02677703934026,0.598808312855937,5.11195595242977,-5.43676234265179e-05,-1.16681475982594e-06
17309,"46119","Pde8a","middle",0.00408220615789769,44,668,44,624,14.1818181818182,3.80666248977032,6.4377516497364,2.65196073445117,2.63108915996608,0.472204261542368,5.11190100063391,-5.55367333323141e-05,-1.17140505176694e-06
17310,"568368","Was","middle",0.00408263714835473,9.2,20.7,9.2,11.5,1.25,2.32238772029023,2.52572864430826,0.22314355131421,0.20334092401803,0.275441703036328,5.11184487743301,-5.67104335300514e-05,-1.17599534370793e-06
17311,"100340","-","middle",0.00408274034506605,17,90.5,17,73.5,4.32352941176471,2.89037175789616,4.31079912538551,1.46407206216257,1.42042736748935,0.371482675988985,5.11178757823676,-5.78887240197296e-05,-1.18058563564893e-06
17312,"370324","Kbtbd2","middle",0.00408329511812173,41.8,344.7,41.8,302.9,7.24641148325359,3.75653810258775,5.71669869992275,1.98050637850248,1.960160597335,0.424397839009231,5.11172909845487,-5.90716048013488e-05,-1.18517592758993e-06
17313,"142260","Ppp2r5a","middle",0.00408359919039513,7.6,57.3,7.6,49.7,6.53947368421053,2.15176220325946,3.92592591059714,1.8778566858103,1.77416370733768,0.384294549566409,5.11166943349705,-6.02590758749089e-05,-1.18976621953092e-06
17314,"9593","Sipa1l3","middle",0.0040838954932761,4.4,22.3,4.4,17.9,4.06818181818182,1.68639895357023,2.9391619220656,1.40319617192249,1.25276296849537,0.340600652774671,5.11160857877302,-6.14511372404101e-05,-1.19435651147192e-06
17315,"4687","Agpat4","middle",0.00408423890637467,219.4,14924.8,219.4,14705.4,67.0255241567912,5.39544407727876,9.59603805216866,4.20507350440911,4.2005939748899,0.610449565242254,5.11154652969248,-6.26477888978523e-05,-1.19894680341291e-06
17316,"543307","Rab31","middle",0.00408445535034707,60.2,495.7,60.2,435.5,7.23421926910299,4.11414718951828,6.07878837527966,1.97882244397778,1.96464118576138,0.431079672302889,5.11148328166513,-6.38490308472355e-05,-1.20353709535391e-06
17317,"356129","-","middle",0.00408468048397213,23.8,128.7,23.8,104.9,4.40756302521008,3.21084365317094,4.66249525260736,1.48332193472482,1.45165159943642,0.379201151832036,5.11141883010069,-6.50548630885639e-05,-1.20812738729492e-06
17318,"314936","-","middle",0.00408473041923035,3.4,4.3,3.4,0.9,0.264705882352941,1.48160454092422,0.641853886172395,-1.32913594727994,-0.839750654751821,0.173743993201928,5.11135317040885,-6.62652856218291e-05,-1.21271767923592e-06
17319,"121896","Denr","middle",0.0040847737815268,3.6,14.3,3.6,10.7,2.97222222222222,1.52605630349505,2.45958884180371,1.0893098960058,0.933532538308661,0.315509008292419,5.11128629799934,-6.74802984470352e-05,-1.21730797117691e-06
17320,"422312","Rad54b","middle",0.00408489857350687,3.2,11.7,3.2,8.5,2.65625,1.43508452528932,2.2512917986065,0.97691535369059,0.816207273317173,0.305780375586997,5.11121820828186,-6.86999015641824e-05,-1.22189826311791e-06
17321,"8107","Qpctl","middle",0.00408493595328948,10.8,36.2,10.8,25.4,2.35185185185185,2.46809953147162,3.27336401015227,0.855203039894317,0.805264478680651,0.320955524882719,5.11114889666612,-6.99240949732706e-05,-1.22648855505891e-06
17322,"349093","-","middle",0.00408519496755312,8,218,8,210,26.25,2.19722457733622,5.35185813347607,3.26766598903763,3.15463355613985,0.481823646807339,5.11107835856182,-7.11528786742997e-05,-1.2310788469999e-06
17323,"136464","-","middle",0.00408539455809269,52.6,413.8,52.6,361.2,6.86692015209125,3.98154906807676,5.89219654544931,1.92671570179917,1.91064747737256,0.424935168052239,5.11100658937867,-7.23862526672699e-05,-1.2356691389409e-06
17324,"485809","Slc39a5","middle",0.00408580855287608,133.8,4004.7,133.8,3870.9,28.9304932735426,4.90379219847821,8.26150062161668,3.36489616943178,3.35770842313847,0.542649681585802,5.11093358452639,-7.3624216952181e-05,-1.24025943088189e-06
17325,"341371","Dolpp1","middle",0.00408635426464786,27.8,210.7,27.8,182.9,6.57913669064748,3.3603753871419,5.21439213161027,1.88390353470023,1.85401674446837,0.409997990337057,5.11085933941467,-7.48667715290332e-05,-1.24484972282289e-06
17326,"221732","Arhgap21","middle",0.00408664801627493,10.8,37.7,10.8,26.9,2.49074074074074,2.46809953147162,3.32862668882732,0.912580152477619,0.860527157355701,0.324872562245006,5.11078384945323,-7.61139163978263e-05,-1.24944001476389e-06
17327,"20398","Copb1","middle",0.00408687244993883,8.4,28.8,8.4,20.4,2.42857142857143,2.24070968927596,3.06339092202781,0.887303195000903,0.822681232751847,0.318407304323692,5.11070711005178,-7.73656515585604e-05,-1.25403030670488e-06
17328,"65579","Cramp1","middle",0.0040870807681892,6.8,16.7,6.8,9.9,1.45588235294118,2.05412373369555,2.3887627892351,0.375612144958483,0.334639055539552,0.280275168878087,5.11062911662002,-7.86219770112356e-05,-1.25862059864588e-06
17329,"77622","Etv4","middle",0.00408721962431999,15.8,183.2,15.8,167.4,10.5949367088608,2.82137888640921,5.12634210180823,2.36037621802245,2.30496321539901,0.432335121256718,5.11054986456766,-7.98828927558517e-05,-1.26321089058687e-06
17330,"82978","Pam16","middle",0.00408735738389911,274.8,13464.7,274.8,13189.9,47.9981804949054,5.6196759653592,9.4872824768938,3.87116310383329,3.86760651153459,0.591255326460351,5.11046934930441,-8.11483987924088e-05,-1.26780118252787e-06
17331,"485547","Ppp1r1a","middle",0.00408804239475873,26,161,26,135,5.19230769230769,3.29583686600433,4.91265488573605,1.64717824041695,1.61681801973172,0.39225890792729,5.11038756623998,-8.24184951209069e-05,-1.27239147446886e-06
17332,"458961","Heatr5a","middle",0.00408821900618591,19,154,19,135,7.10526315789474,2.99573227355399,4.91265488573605,1.96083579927199,1.91692261218206,0.408103734196151,5.11030451078407,-8.3693181741346e-05,-1.27698176640986e-06
17333,"254756","Ankrd11","middle",0.00408866931665601,83.2,1260.7,83.2,1177.5,14.1526442307692,4.43319492124828,7.07199772237619,2.64990147806341,2.6388028011279,0.483928490313762,5.1102201783464,-8.49724586537261e-05,-1.28157205835086e-06
17334,"400771","-","middle",0.00408868509859817,10,43.5,10,33.5,3.35,2.39789527279837,3.54095932403731,1.20896034583698,1.14306405123894,0.343696770739518,5.11013456433666,-8.62563258580472e-05,-1.28616235029185e-06
17335,"253089","Ddx28","middle",0.0040887438431134,4,18,4,14,3.5,1.6094379124341,2.70805020110221,1.25276296849537,1.09861228866811,0.328522903994161,5.11004766416458,-8.75447833543139e-05,-1.29075264223286e-06
17336,"553455","Ptma","middle",0.0040887438431134,4,18,4,14,3.5,1.6094379124341,2.70805020110221,1.25276296849537,1.09861228866811,0.328522903994161,5.10995947323986,-8.8837831142517e-05,-1.29534293417386e-06
17337,"509046","Coro2b","middle",0.00408899784874977,332.8,19556.2,332.8,19223.4,57.7626201923077,5.81054201122774,9.86393558452401,4.05634185699591,4.05339357329628,0.607706148866398,5.1098699869722,-9.01354692226611e-05,-1.29993322611486e-06
17338,"107647","Lpp","middle",0.00408941796269022,10.4,26.8,10.4,16.4,1.57692307692308,2.43361335540045,2.85647020622048,0.455475528682826,0.422856850820033,0.29314937938274,5.10977920077132,-9.14376975947462e-05,-1.30452351805585e-06
17339,"523273","Cd276","middle",0.00409036685941187,6,21.5,6,15.5,2.58333333333333,1.94591014905531,2.80336038090653,0.949080554697146,0.857450231851222,0.316166052601907,5.10968711004691,-9.27445162587723e-05,-1.30911380999685e-06
17340,"341389","Ptpa","middle",0.00409043802420081,4.8,28.7,4.8,23.9,4.97916666666667,1.75785791755237,3.21486780347066,1.60526254102362,1.45700988591829,0.356118702712198,5.1095937102087,-9.40559252147394e-05,-1.31370410193784e-06
17341,"158401","Lap3","middle",0.00409080976827379,33.2,280.2,33.2,247,7.43975903614458,3.53222564406856,5.51342874616498,2.00683846070553,1.98120310209642,0.421910813807687,5.10949899666639,-9.53719244626474e-05,-1.31829439387884e-06
17342,"94507","Casc3","middle",0.00409099222330628,229,11717.5,229,11488.5,50.1681222707424,5.4380793089232,9.34918885379499,3.91537981046352,3.9111095448718,0.590996827509554,5.10940296482968,-9.66925140024965e-05,-1.32288468581984e-06
17343,"38395","Shisa7","middle",0.00409109067759709,4.2,24.2,4.2,20,4.76190476190476,1.64865862558738,3.04452243772342,1.56064774826467,1.39586381213604,0.350288996862945,5.10930561010828,-9.80176938342866e-05,-1.32747497776083e-06
17344,"454485","Hadha","middle",0.00409137325960875,52.6,683.8,52.6,631.2,12,3.98154906807676,6.44920579978152,2.484906649788,2.46765673170476,0.463883996305498,5.10920692791191,-9.93474639580176e-05,-1.33206526970183e-06
17345,"560861","Il1rapl1","middle",0.00409180254037155,97.2,2771.2,97.2,2674,27.5102880658436,4.58700621536042,7.89170465933011,3.3145600461955,3.30469844396969,0.533230511180458,5.10910691365027,-0.00010068182437369,-1.33665556164282e-06
17346,"144594","Clasp1","middle",0.00409185659943502,107.6,2130.8,107.6,2023.2,18.8029739776952,4.68767140749983,7.6129298397548,2.93401504762807,2.92525843225497,0.508528922055783,5.10900556273307,-0.000102020775081303,-1.34124585358382e-06
17347,"124619","Evi5l","middle",0.00409201137065169,1.6,12.8,1.6,11.2,7,0.955511445027436,2.50143595173921,1.94591014905531,1.54592450671177,0.354331113253408,5.10890287057001,-0.000103364316080857,-1.34583614552482e-06
17348,"152515","Pcgf3","middle",0.00409201137065169,1.6,12.8,1.6,11.2,7,0.955511445027436,2.50143595173921,1.94591014905531,1.54592450671177,0.354331113253408,5.10879883257081,-0.000104712447372352,-1.35042643746581e-06
17349,"170116","LOC680039","middle",0.00409201137065169,1.6,12.8,1.6,11.2,7,0.955511445027436,2.50143595173921,1.94591014905531,1.54592450671177,0.354331113253408,5.10869344414517,-0.000106065168955788,-1.35501672940681e-06
17350,"172907","LOC102557119","middle",0.00409201137065169,1.6,12.8,1.6,11.2,7,0.955511445027436,2.50143595173921,1.94591014905531,1.54592450671177,0.354331113253408,5.1085867007028,-0.000107422480831165,-1.3596070213478e-06
17351,"210178","Nrg1","middle",0.00409201137065169,1.6,12.8,1.6,11.2,7,0.955511445027436,2.50143595173921,1.94591014905531,1.54592450671177,0.354331113253408,5.10847859765341,-0.000108784382998483,-1.3641973132888e-06
17352,"244029","Arhgap26","middle",0.00409201137065169,1.6,12.8,1.6,11.2,7,0.955511445027436,2.50143595173921,1.94591014905531,1.54592450671177,0.354331113253408,5.10836913040671,-0.000110150875457742,-1.36878760522979e-06
17353,"356392","Sdcbp2","middle",0.00409201137065169,1.6,12.8,1.6,11.2,7,0.955511445027436,2.50143595173921,1.94591014905531,1.54592450671177,0.354331113253408,5.1082582943724,-0.000111521958208947,-1.37337789717081e-06
17354,"379315","LOC108348150","middle",0.00409201137065169,1.6,12.8,1.6,11.2,7,0.955511445027436,2.50143595173921,1.94591014905531,1.54592450671177,0.354331113253408,5.10814608496019,-0.000112897631252088,-1.3779681891118e-06
17355,"433914","Dlgap3","middle",0.00409201137065169,1.6,12.8,1.6,11.2,7,0.955511445027436,2.50143595173921,1.94591014905531,1.54592450671177,0.354331113253408,5.10803249757979,-0.00011427789458717,-1.3825584810528e-06
17356,"459122","Akap6","middle",0.00409201137065169,1.6,12.8,1.6,11.2,7,0.955511445027436,2.50143595173921,1.94591014905531,1.54592450671177,0.354331113253408,5.10791752764092,-0.000115662748214193,-1.38714877299379e-06
17357,"480553","Lynx1","middle",0.00409201137065169,1.6,12.8,1.6,11.2,7,0.955511445027436,2.50143595173921,1.94591014905531,1.54592450671177,0.354331113253408,5.10780117055327,-0.000117052192133157,-1.39173906493479e-06
17358,"379795","-","middle",0.00409223056661149,6.2,35.2,6.2,29,4.67741935483871,1.97408102602201,3.40119738166216,1.54274653793543,1.42711635564015,0.357116977476306,5.10768342172655,-0.000118446226344062,-1.39632935687579e-06
