"rank","feature_id","gene_symbol","abs_loading","mu","variance","nb1","nb2","alpha_mu","log_variance","log_nb1","log_nb2","log_alpha_mu","nb_gap","var_fit","d1","d2","nb_support"
23540,"347885","Celf1",0.00628129802820052,259.6,26711.3,259.6,26451.7,101.89406779661,10.1928794124679,5.56298666469074,10.1831135114718,4.62393372260286,4.62012684678104,5.07911197447019,-0.000472047080356175,-7.11506593713086e-07,0.607693956659729
23541,"320340","Sec63",0.00628264271424896,38.8,719.7,38.8,680.9,17.548969072165,6.5802229619304,3.68386691229039,6.52488301952661,2.86499520585969,2.84101610723622,5.07863957226211,-0.000472756710231357,-7.07753156651976e-07,0.457873085734148
23542,"50535","-",0.00628369243796275,4.8,13.2,4.8,8.4,1.75,2.65324196460721,1.75785791755237,2.24070968927596,0.559615787935423,0.482851771723584,5.07816646230087,-0.000473462586669478,-7.03999719590867e-07,0.269488577901809
23543,"103098","Cd47",0.00628404908806586,55.6,1281.8,55.6,1226.2,22.0539568345324,7.156800467819,4.03600898520914,7.11249043061299,3.09349203407205,3.07648144540385,5.07769264833992,-0.000474164709670538,-7.00246282529758e-07,0.479347273189606
23544,"275897","Gria2",0.00628409902074488,38,492.5,38,454.5,11.9605263157895,6.20152285887354,3.66356164612965,6.12139571670001,2.48161175389115,2.45783407057037,5.07721813413268,-0.000474863079234538,-6.96492845468648e-07,0.432000454690389
23545,"71459","Senp3",0.0062841564683377,4.6,12.8,4.6,8.2,1.78260869565217,2.62466859216316,1.7227665977411,2.21920348405499,0.578077850775158,0.496436886313891,5.07674292343259,-0.000475557695361478,-6.92739408407526e-07,0.269919286450063
23546,"196605","Ano8",0.006285291367268,122.6,6665.3,122.6,6542.7,53.3662316476346,8.80482026235546,4.81705054502359,8.78625803371095,3.97717817978918,3.96920748868736,5.0762670199931,-0.000476248558051355,-6.88985971346416e-07,0.551811284463226
23547,"366765","Grm8",0.00628607652380552,4.8,16.7,4.8,11.9,2.47916666666667,2.87356463957978,1.75785791755237,2.55722731136763,0.907922482203638,0.799369393815253,5.07579042756763,-0.000476935667304171,-6.85232534285307e-07,0.291352915837304
23548,"123659","LOC691311",0.00628613358394301,7.2,56.7,7.2,49.5,6.875,4.05525717351405,2.10413415427021,3.92197333628131,1.92789164355263,1.81783918201111,5.07531314990964,-0.000477619023119925,-6.81479097224197e-07,0.365092184255255
23549,"506063","Upk2",0.0062862044335864,7,20,7,13,1.85714285714286,3.04452243772342,2.07944154167984,2.63905732961526,0.619039208406224,0.559615787935423,5.07483519077254,-0.000478298625498619,-6.77725660163088e-07,0.279619504827022
23550,"178552","Loxl2",0.00628628240805413,40.4,532.3,40.4,491.9,12.1757425742574,6.27908411760656,3.72328088083127,6.20030631371133,2.49944565883419,2.47702543288006,5.07435655390978,-0.000478974474440251,-6.73972223101979e-07,0.434256354620788
23551,"217457","Pgbd1",0.00628641554628823,24.4,443.3,24.4,418.9,17.1680327868852,6.09650000994186,3.23474917402449,6.04001658769015,2.84304909565383,2.80526741366566,5.07387724307481,-0.000479646569944822,-6.70218786040869e-07,0.448228458295778
23552,"556449","Yes1",0.00628659687062566,29.6,749.8,29.6,720.2,24.3310810810811,6.62113930471235,3.42100000895834,6.58091649132916,3.19175458988476,3.15991648237083,5.07339726202104,-0.000480314912012332,-6.6646534897976e-07,0.47485858651068
23553,"485500","Gpr84",0.00628723290307261,15.6,161.3,15.6,145.7,9.33974358974359,5.08944647452055,2.8094026953625,4.98838968514894,2.23427879894567,2.17898698978644,5.07291661450193,-0.000480979500642781,-6.62711911918651e-07,0.399741657691969
23554,"57412","-",0.00628739645204118,5.8,34.7,5.8,28.9,4.98275862068966,3.57515068878559,1.91692261218206,3.39785848039664,1.60598367756601,1.48093586821458,5.0724353042709,-0.00048164033583617,-6.58958474857541e-07,0.339850212737245
23555,"281046","Ugt8",0.00628766138067143,288.8,38349.2,288.8,38060.4,131.788088642659,10.5545150219057,5.66919102988658,10.5469559241988,4.88119524349773,4.87776489431227,5.0719533350814,-0.000482297417592496,-6.55205037796432e-07,0.626643897046965
23556,"259600","Pmfbp1",0.00628788879338158,7,40,7,33,4.71428571428571,3.71357206670431,2.07944154167984,3.52636052461616,1.55059741241117,1.44691898293633,5.07147071068686,-0.000482950745911762,-6.51451600735322e-07,0.339810418222672
23557,"447349","Slc8a3",0.00628793728972091,20.4,194.3,20.4,173.9,8.52450980392157,5.27453683788263,3.06339092202781,5.16421438202456,2.14294552051007,2.10082345999675,5.07098743484072,-0.000483600320793967,-6.47698163674213e-07,0.398511012603442
23558,"155893","Ociad1",0.00628816670760637,4.2,8.2,4.2,4,0.952380952380952,2.21920348405499,1.64865862558738,1.6094379124341,-0.0487901641694323,-0.0392207131532814,5.07050351129642,-0.00048424614223911,-6.43944726613104e-07,0.23074371205414
23559,"39896","Zfp428",0.00628892141562392,154.2,23581.7,154.2,23427.5,151.929312581064,10.0682686713531,5.04471460774912,10.0617085089659,5.02341536386875,5.01699390121677,5.07001894380739,-0.000484888210247193,-6.40191289551994e-07,0.62542064500906
23560,"89446","Mis12",0.00628902667755945,13,128,13,115,8.84615384615385,4.85981240436167,2.63905732961526,4.75359019110636,2.17998277090171,2.11453286149111,5.06953373612707,-0.000485526524818214,-6.36437852490885e-07,0.39281434702415
23561,"422991","Pnisr",0.00628913218768938,5.2,12.7,5.2,7.5,1.44230769230769,2.61739583283408,1.82454929205105,2.14006616349627,0.366244394954883,0.315516871445225,5.0690478920089,-0.000486161085952174,-6.32684415429775e-07,0.258831620811267
23562,"550170","Nop58",0.00628996079797556,4.6,11.3,4.6,6.7,1.45652173913044,2.50959926237837,1.7227665977411,2.04122032885964,0.376051222901871,0.318453731118535,5.06856141520631,-0.000486791893649073,-6.28930978368666e-07,0.257473082432429
23563,"439400","-",0.00629039454041427,6.8,18.7,6.8,11.9,1.75,2.98061863574394,2.05412373369555,2.55722731136763,0.559615787935423,0.50310357767208,5.06807430947275,-0.000487418947908914,-6.25177541307543e-07,0.275355110928096
23564,"496988","Tnrc6b",0.00629094501473949,9.8,46.7,9.8,36.9,3.76530612244898,3.8649313978943,2.37954613413017,3.63495111208838,1.32582916536996,1.25540497795821,5.06758657856164,-0.00048804224873169,-6.21424104246434e-07,0.331316679783426
23565,"95225","Acbd4",0.00629105081194472,6,31.5,6,25.5,4.25,3.48124008933569,1.94591014905531,3.27714473299218,1.44691898293633,1.33123458393686,5.06709822622643,-0.000488661796117406,-6.17670667185325e-07,0.330139195862988
23566,"112291","-",0.00629122159453109,41,573.5,41,532.5,12.9878048780488,6.35350009728881,3.73766961828337,6.27945907074181,2.56401083087927,2.54178945245844,5.06660925622055,-0.000489277590066061,-6.13917230124215e-07,0.438809002463251
23567,"266905","Mtrex",0.0062919801208787,40.6,519.8,40.6,479.2,11.8029556650246,6.25536609089436,3.72810016726722,6.17420268378715,2.46834998019355,2.44610251651993,5.06611967229744,-0.000489889630577654,-6.10163793063106e-07,0.432273896889144
23568,"538677","Fam126b",0.00629202426490654,7.4,54.8,7.4,47.4,6.40540540540541,4.02177386938726,2.12823170584927,3.87949981372259,1.85714222849091,1.75126810787332,5.06562947821054,-0.000490497917652187,-6.06410356001997e-07,0.360963116400186
23569,"284218","Srsf11",0.0062924569992133,27.8,307.2,27.8,279.4,10.0503597122302,5.73074892288601,3.3603753871419,5.63621715516043,2.30760842612627,2.27584176801853,5.06513867771328,-0.000491102451289658,-6.02656918940887e-07,0.41494190561175
23570,"251538","Lyl1",0.00629274155444567,4.6,50.3,4.6,45.7,9.93478260869565,3.93769075217672,1.7227665977411,3.84374416467485,2.29604199440511,2.12097756693375,5.06464727455911,-0.000491703231490068,-5.98903481879778e-07,0.380425857389629
23571,"235553","Dpysl3",0.00629547811870495,5.2,23.7,5.2,18.5,3.55769230769231,3.20680324363393,1.82454929205105,2.9704144655697,1.2691121064969,1.14586517351866,5.06415527250145,-0.000492300258253417,-5.95150044818668e-07,0.315923077227784
23572,"90347","Ywhae",0.00629593684619737,43.6,1643.3,43.6,1599.7,36.6903669724771,7.40507004072018,3.79773385902602,7.37819631255265,3.60251424029256,3.58046245352663,5.06366267529375,-0.000492893531579705,-5.91396607757559e-07,0.509008152455035
23573,"274848","RGD1565059",0.00629777322274695,1.8,16.2,1.8,14.4,8,2.84490938381941,1.02961941718116,2.73436750941958,2.07944154167984,1.70474809223842,5.06316948668943,-0.000493483051468932,-5.87643170696449e-07,0.345871366264274
23574,"390279","LOC102551107",0.00629777322274695,1.8,16.2,1.8,14.4,8,2.84490938381941,1.02961941718116,2.73436750941958,2.07944154167984,1.70474809223842,5.06267571044195,-0.000494068817921098,-5.8388973363534e-07,0.345871366264274
23575,"412589","Elavl4",0.00629863240192389,11.4,53.3,11.4,41.9,3.67543859649123,3.99452422693989,2.51769647261099,3.75887182593397,1.30167247152764,1.24117535332298,5.06218135030474,-0.000494650830936203,-5.80136296574231e-07,0.332463515441685
23576,"351666","Serf2",0.00629953222247576,23.4,285.8,23.4,262.4,11.2136752136752,5.65878510872547,3.19458313229916,5.57367378930918,2.41713403470628,2.37909065701002,5.06168641003123,-0.000495229090514246,-5.76382859513121e-07,0.41916710805077
23577,"424070","LOC688867",0.00630022754204127,54,1817.5,54,1763.5,32.6574074074074,7.50576726442704,4.00733318523247,7.47562264311532,3.48607170311183,3.46828945788285,5.06119089337486,-0.000495803596655229,-5.72629422452012e-07,0.504979364558371
23578,"476954","Oxr1",0.00630056133178003,4.6,8.8,4.6,4.2,0.91304347826087,2.28238238567653,1.7227665977411,1.64865862558738,-0.0909717782057264,-0.0741079721537217,5.06069480408906,-0.00049637434935915,-5.68875985390903e-07,0.229495126393792
23579,"447173","-",0.00630073127958154,12.4,77.3,12.4,64.9,5.23387096774194,4.36054760299676,2.59525470695687,4.18813844150846,1.65515115109905,1.5928837345516,5.06019814592728,-0.00049694134862601,-5.65122548329793e-07,0.357247362162566
23580,"533755","Gtpbp2",0.00630132396041473,18,126.5,18,108.5,6.02777777777778,4.84811636459848,2.94443897916644,4.69592454925656,1.79637841508435,1.75148557009012,5.05970092264296,-0.000497504594455811,-5.61369111268671e-07,0.373295927464626
23581,"76559","-",0.00630144078495675,2.4,28.8,2.4,26.4,11,3.39450839351136,1.22377543162212,3.31054301339402,2.39789527279837,2.08676758177191,5.05920313798952,-0.000498064086848549,-5.57615674207561e-07,0.373042929411007
23582,"110360","-",0.00630144078495675,2.4,28.8,2.4,26.4,11,3.39450839351136,1.22377543162212,3.31054301339402,2.39789527279837,2.08676758177191,5.0587047957204,-0.000498619825804226,-5.53862237146452e-07,0.373042929411007
23583,"143057","-",0.00630144078495675,2.4,28.8,2.4,26.4,11,3.39450839351136,1.22377543162212,3.31054301339402,2.39789527279837,2.08676758177191,5.05820589958905,-0.000499171811322842,-5.50108800085342e-07,0.373042929411007
23584,"154994","Adgrl3",0.00630144078495675,2.4,28.8,2.4,26.4,11,3.39450839351136,1.22377543162212,3.31054301339402,2.39789527279837,2.08676758177191,5.0577064533489,-0.000499720043404397,-5.46355363024233e-07,0.373042929411007
23585,"156774","-",0.00630144078495675,2.4,28.8,2.4,26.4,11,3.39450839351136,1.22377543162212,3.31054301339402,2.39789527279837,2.08676758177191,5.05720646075339,-0.00050026452204889,-5.42601925963124e-07,0.373042929411007
23586,"178089","Ephx2",0.00630144078495675,2.4,28.8,2.4,26.4,11,3.39450839351136,1.22377543162212,3.31054301339402,2.39789527279837,2.08676758177191,5.05670592555595,-0.000500805247256323,-5.38848488902014e-07,0.373042929411007
23587,"200909","Fgfr1",0.00630144078495675,2.4,28.8,2.4,26.4,11,3.39450839351136,1.22377543162212,3.31054301339402,2.39789527279837,2.08676758177191,5.05620485126929,-0.00050134294124072,-5.36539479893123e-07,0.373042929411007
23588,"249206","Terb1",0.00630144078495675,2.4,28.8,2.4,26.4,11,3.39450839351136,1.22377543162212,3.31054301339402,2.39789527279837,2.08676758177191,5.05570324044314,-0.000501878326216109,-5.34230470884232e-07,0.373042929411007
23589,"380291","Tm7sf3",0.00630144078495675,2.4,28.8,2.4,26.4,11,3.39450839351136,1.22377543162212,3.31054301339402,2.39789527279837,2.08676758177191,5.05520109538652,-0.000502411402182489,-5.31921461875341e-07,0.373042929411007
23590,"386934","LOC108350688",0.00630144078495675,2.4,28.8,2.4,26.4,11,3.39450839351136,1.22377543162212,3.31054301339402,2.39789527279837,2.08676758177191,5.05469841840844,-0.000502942169139859,-5.29612452866449e-07,0.373042929411007
23591,"392442","Retsat",0.00630144078495675,2.4,28.8,2.4,26.4,11,3.39450839351136,1.22377543162212,3.31054301339402,2.39789527279837,2.08676758177191,5.05419521181791,-0.000503470627088221,-5.27303443857558e-07,0.373042929411007
23592,"440688","Khk",0.00630144078495675,2.4,28.8,2.4,26.4,11,3.39450839351136,1.22377543162212,3.31054301339402,2.39789527279837,2.08676758177191,5.05369147792394,-0.000503996776027574,-5.24994434848667e-07,0.373042929411007
23593,"453774","LOC685651",0.00630144078495675,2.4,28.8,2.4,26.4,11,3.39450839351136,1.22377543162212,3.31054301339402,2.39789527279837,2.08676758177191,5.05318721903553,-0.000504520615957919,-5.22685425839776e-07,0.373042929411007
23594,"478695","Zhx1",0.00630144078495675,2.4,28.8,2.4,26.4,11,3.39450839351136,1.22377543162212,3.31054301339402,2.39789527279837,2.08676758177191,5.05268243746169,-0.000505042146879253,-5.20376416830885e-07,0.373042929411007
23595,"484971","LOC100362820",0.00630144078495675,2.4,28.8,2.4,26.4,11,3.39450839351136,1.22377543162212,3.31054301339402,2.39789527279837,2.08676758177191,5.05217713551144,-0.00050556136879158,-5.18067407821993e-07,0.373042929411007
23596,"496354","Commd5",0.00630144078495675,2.4,28.8,2.4,26.4,11,3.39450839351136,1.22377543162212,3.31054301339402,2.39789527279837,2.08676758177191,5.05167131549378,-0.000506078281694897,-5.15758398813102e-07,0.373042929411007
23597,"520829","Lnc215",0.00630144078495675,2.4,28.8,2.4,26.4,11,3.39450839351136,1.22377543162212,3.31054301339402,2.39789527279837,2.08676758177191,5.05116497971772,-0.000506592885589206,-5.13449389804211e-07,0.373042929411007
23598,"524594","-",0.00630144078495675,2.4,28.8,2.4,26.4,11,3.39450839351136,1.22377543162212,3.31054301339402,2.39789527279837,2.08676758177191,5.05065813049227,-0.000507105180474508,-5.11140380795312e-07,0.373042929411007
23599,"145572","Rab29",0.00630151565606316,54.4,950.8,54.4,896.4,16.4779411764706,6.85835492868701,4.01457959375324,6.79950169354188,2.80202258806488,2.78492209978864,5.05015077012644,-0.000507615166350798,-5.0883137178642e-07,0.459565807383967
23600,"265079","Map1b",0.0063018060048616,66.2,1444.7,66.2,1378.5,20.8232628398792,7.2763489123144,4.2076732475291,7.22947639365734,3.03607076752089,3.02180314612824,5.04964290092924,-0.00050812284321808,-5.06522362777529e-07,0.478543592626724
23601,"306400","Unc5c",0.00630208374525224,39.2,738.7,39.2,699.5,17.844387755102,6.60624469859382,3.69386699562498,6.55179436577706,2.88168904730912,2.85792737015209,5.04913452520967,-0.000508628211076353,-5.04213353768638e-07,0.459163489891907
23602,"24897","Bbs1",0.00630220284653387,21.4,196.3,21.4,174.9,8.17289719626168,5.28472541302857,3.10906095886099,5.16991565174351,2.10082345999675,2.06085469288252,5.04862564527676,-0.000509131269925617,-5.01904344759747e-07,0.396568855181315
23603,"353025","Oxt",0.00630230105979929,90.6,3186.3,90.6,3095.7,34.1688741721854,8.06692944240009,4.51743127168008,8.03809230734449,3.53131511774084,3.5206610356644,5.04811626343949,-0.000509632019765872,-4.99595335750855e-07,0.516927461802748
23604,"472693","RGD1307947",0.00630258912739795,27.8,288.7,27.8,260.9,9.38489208633093,5.6688459047753,3.3603753871419,5.56796275151367,2.23910117144609,2.20758736437177,5.04760638200689,-0.000510130460597119,-4.97286326741964e-07,0.410389230985216
23605,"40961","Zfp382",0.00630331612517297,11.6,80.8,11.6,69.2,5.96551724137931,4.4042772436087,2.53369681395743,4.25134831103177,1.7859957645113,1.71765149707433,5.04709600328797,-0.000510626592419356,-4.94977317733073e-07,0.364665470232022
23606,"44253","-",0.00630335328740524,6.6,18.8,6.6,12.2,1.84848484848485,2.98568193770049,2.02814824729229,2.58021682959233,0.614366302706831,0.55206858230004,5.04658512959172,-0.000511120415232585,-4.92668308724182e-07,0.278319121558924
23607,"171310","Dbnl",0.00630336483195502,38,835.5,38,797.5,20.9868421052632,6.72922652042688,3.66356164612965,6.68273496765507,3.04389567493261,3.01917332152542,5.04607376322717,-0.000511611929036804,-4.9035929971529e-07,0.469414775554308
23608,"147496","Smg7",0.00630444575895862,8,35.5,8,27.5,3.4375,3.59731226058845,2.19722457733622,3.3499040872746,1.23474446299269,1.15267950993839,5.04556190650332,-0.000512101133832015,-4.88050290706399e-07,0.321673789738451
23609,"517038","LOC102556477",0.00630465277147275,10.4,83.8,10.4,73.4,7.05769230769231,4.44029554279786,2.43361335540045,4.30945594183905,1.95411812947314,1.8758425864386,5.04504956172918,-0.000512588029618217,-4.85741281697508e-07,0.373752468485082
23610,"107804","Dnajb11",0.00630560201421986,39.2,542.2,39.2,503,12.8316326530612,6.29747757624449,3.69386699562498,6.22257626807137,2.55191342330332,2.52870927244639,5.04453673121375,-0.00051307261639541,-4.83432272688617e-07,0.437220396400649
23611,"318788","Vsir",0.00630574728049112,145,9907.5,145,9762.5,67.3275862068966,9.20114825360727,4.98360662170834,9.18640622168055,4.20957005172737,4.20279959997221,5.04402341726606,-0.000513554894163594,-4.81123263679726e-07,0.57016088287854
23612,"318907","Tysnd1",0.00630587796580843,5.4,12.3,5.4,6.9,1.27777777777778,2.58776403522771,1.85629799036563,2.06686275947298,0.245122458032985,0.21056476910735,5.0435096221951,-0.000514034862922769,-4.78814254670834e-07,0.251980905350383
23613,"513181","LOC102547261",0.00630600753562865,5.2,15.7,5.2,10.5,2.01923076923077,2.81540871942271,1.82454929205105,2.4423470353692,0.702716631576096,0.617797743318159,5.04299534830988,-0.000514512522672935,-4.76505245661943e-07,0.279806655440319
23614,"110422","-",0.00630838549796504,4.4,18.3,4.4,13.9,3.15909090909091,2.96010509591084,1.68639895357023,2.70136121295141,1.15028429921243,1.01496225938118,5.04248059791942,-0.000514987873414093,-4.74196236653052e-07,0.30516165227274
23615,"427056","-",0.00630949855301584,7.2,23.7,7.2,16.5,2.29166666666667,3.20680324363393,2.10413415427021,2.86220088092947,0.829279354884525,0.758066726659261,5.04196537333272,-0.000515460915146241,-4.71887227644161e-07,0.293546027686803
23616,"116356","Dgkg",0.00630968765503707,94.8,2937.7,94.8,2842.9,29.9883966244726,7.98572258567296,4.56226268497682,7.95293162856092,3.40081052765955,3.3906689435841,5.0414496768588,-0.000515931647869383,-4.69578218635261e-07,0.509014913244531
23617,"323063","Gapvd1",0.00631010849951529,5.6,16.3,5.6,10.7,1.91071428571429,2.85070650150373,1.88706964903238,2.45958884180371,0.647477143726757,0.572519192771331,5.04093351080665,-0.000516400071583513,-4.6726920962637e-07,0.277604243406127
23618,"439608","Gemin6",0.00631121060943818,4.2,39.2,4.2,35,8.33333333333333,3.69386699562498,1.64865862558738,3.58351893845611,2.12026353620009,1.93486031286873,5.0404168774853,-0.000516866186288635,-4.64960200617479e-07,0.367028001012084
23619,"63395","LOC102552101",0.00631205316056142,4,8.5,4,4.5,1.125,2.2512917986065,1.6094379124341,1.70474809223843,0.117783035656383,0.095310179804325,5.03989977920374,-0.000517329991984748,-4.62651191608588e-07,0.239828125141413
23620,"438356","-",0.0063125982964178,30.4,330.8,30.4,300.4,9.88157894736842,5.80453237775634,3.44680789291421,5.7084382861924,2.2906723114778,2.26163039327819,5.039382218271,-0.000517791488671852,-4.60342182599696e-07,0.415391432540145
23621,"72978","Taok1",0.00631279703952919,4.6,20.8,4.6,16.2,3.52173913043478,3.08190996979504,1.7227665977411,2.84490938381941,1.25895493874329,1.1221427860783,5.03886419699607,-0.000518250676349947,-4.58033173590805e-07,0.312953226501157
23622,"490167","Mgat4c",0.00631313225768596,4.6,7.8,4.6,3.2,0.695652173913044,2.17475172148416,1.7227665977411,1.43508452528932,-0.362905493689368,-0.287682072451781,5.03834571768797,-0.000518707555019033,-4.55724164581914e-07,0.213835184214771
23623,"120119","Ache",0.00631396616269074,82.4,2349.8,82.4,2267.4,27.5169902912621,7.7625109747385,4.4236483093647,7.72683001613987,3.31480364266807,3.30318170677517,5.0378267826557,-0.000519162124679111,-4.53415155573023e-07,0.50087730590594
23624,"378952","-",0.00631489704263611,4.4,16.3,4.4,11.9,2.70454545454545,2.85070650150373,1.68639895357023,2.55722731136763,0.994933859193268,0.870828357797398,5.03730739420828,-0.000519614385330179,-4.51106146564132e-07,0.295285270319611
23625,"376437","-",0.0063154519692181,6.8,51.7,6.8,44.9,6.60294117647059,3.96461545554732,2.05412373369555,3.8264651170665,1.88751518256615,1.77234138337095,5.03678755465471,-0.000520064336972239,-4.4879713755524e-07,0.361340807586855
23626,"187025","Mettl17",0.00631559367090805,31.4,716.3,31.4,684.9,21.812101910828,6.57549416313239,3.47815842279828,6.53073184450528,3.08246494928965,3.05257342170699,5.03626726630401,-0.00052051197960529,-4.46488128546349e-07,0.468628138674995
23627,"522447","Rdx",0.00631577618602005,5,13,5,8,1.6,2.63905732961526,1.79175946922805,2.19722457733622,0.470003629245736,0.405465108108165,5.03574653146517,-0.000520957313229332,-4.44179119537458e-07,0.264607350021769
23628,"69273","Cdc42se2",0.00631674860295036,4.4,24.8,4.4,20.4,4.63636363636364,3.25037449192757,1.68639895357023,3.06339092202781,1.53393035992596,1.37699196845758,5.03522535244722,-0.000521400337844364,-4.41870110528567e-07,0.329807673470059
23629,"95299","Rprml",0.00631693124804272,187.2,21389.7,187.2,21202.5,113.261217948718,9.97071152711368,5.23750522715128,9.96192154137316,4.72969681419236,4.72441631422188,5.03470373155915,-0.000521841053450388,-4.39561101519675e-07,0.609167334858331
23630,"360411","Mrgbp",0.00631693875403853,30.2,447.7,30.2,417.5,13.8245033112583,6.10635451298194,3.44041809481544,6.03667688992953,2.62644261991009,2.59625879511409,5.03418167110999,-0.000522279460047403,-4.37252092510784e-07,0.437601101572655
23631,"132841","-",0.00631769568393616,3.4,12.8,3.4,9.4,2.76470588235294,2.62466859216316,1.48160454092422,2.34180580614733,1.01693425765384,0.860201265223111,5.03365917340873,-0.00052271555763541,-4.34943083501893e-07,0.291912250295756
23632,"353305","Smox",0.00631769568393616,3.4,12.8,3.4,9.4,2.76470588235294,2.62466859216316,1.48160454092422,2.34180580614733,1.01693425765384,0.860201265223111,5.03313624076439,-0.000523149346214407,-4.32634074493002e-07,0.291912250295756
23633,"414707","Map7d1",0.00631769568393616,3.4,12.8,3.4,9.4,2.76470588235294,2.62466859216316,1.48160454092422,2.34180580614733,1.01693425765384,0.860201265223111,5.03261287548597,-0.000523580825784397,-4.30325065484102e-07,0.291912250295756
23634,"498417","Zbed4",0.00631769568393616,3.4,12.8,3.4,9.4,2.76470588235294,2.62466859216316,1.48160454092422,2.34180580614733,1.01693425765384,0.860201265223111,5.03208907988248,-0.000524009996345377,-4.28016056475211e-07,0.291912250295756
23635,"22104","Prrt2",0.00631798535916476,405.6,58084.3,405.6,57678.7,142.205867850099,10.9696678987789,6.00782990119425,10.9626605708357,4.9572757812864,4.95483066964149,5.03156485626295,-0.000524436857897347,-4.2570704746632e-07,0.637485411330843
23636,"294917","LOC103691527",0.00631833356153123,20,254.5,20,234.5,11.725,5.54322240964376,3.04452243772342,5.46171091345647,2.46172331433234,2.41718847573305,5.03104020693636,-0.000524861410440309,-4.23398038457429e-07,0.419324134072401
23637,"523133","Lman1l",0.00631912757634298,4.6,20.8,4.6,16.2,3.52173913043478,3.08190996979504,1.7227665977411,2.84490938381941,1.25895493874329,1.1221427860783,5.03051513421174,-0.000525283653974262,-4.21089029448538e-07,0.312953226501157
23638,"130854","Mlec",0.00632144410845369,7.8,32.7,7.8,24.9,3.19230769230769,3.51749783735832,2.17475172148416,3.25424296870549,1.16074406977512,1.07949124722133,5.02998964039808,-0.000525703588499206,-4.18780020439646e-07,0.316398318640758
23639,"15735","Lrrc28",0.00632236554662231,27.6,390.8,27.6,363.2,13.1594202898551,5.97075150551044,3.35340671782581,5.89770316729351,2.57713787400403,2.5442964494677,5.02946372780441,-0.000526121214015141,-4.16471011430755e-07,0.432732258747867
23640,"324887","-",0.00632251474909931,15.6,177.8,15.6,162.2,10.3974358974359,5.18626786273941,2.8094026953625,5.09497644253001,2.34155922742582,2.28557374716751,5.02893739873972,-0.000526536530522068,-4.14162002421864e-07,0.406858500473556
23641,"54469","Dhx32",0.00632333721284533,5.4,13.3,5.4,7.9,1.46296296296296,2.66025953726586,1.85629799036563,2.18605127673809,0.380463805902747,0.329753286372468,5.02841065551303,-0.000526949538019985,-4.11852993412973e-07,0.260316925930607
23642,"179063","-",0.00632333721284533,5.4,13.3,5.4,7.9,1.46296296296296,2.66025953726586,1.85629799036563,2.18605127673809,0.380463805902747,0.329753286372468,5.02788350043335,-0.000527360236508893,-4.09543984404081e-07,0.260316925930607
23643,"524299","Rbpms2",0.00632349472667845,17.4,164.3,17.4,146.9,8.44252873563219,5.10776200482698,2.91235066461494,4.99653636971675,2.13328187695935,2.08418570510181,5.02735593580968,-0.000527768625988793,-4.0723497539519e-07,0.39501734729416
23644,"55218","Taldo1",0.00632369456509422,184.8,17187.7,184.8,17002.9,92.0070346320346,9.75200747015357,5.22467082637974,9.7411980084922,4.52186503751754,4.51652718211247,5.02682796395104,-0.000528174706459683,-4.04925966386299e-07,0.595103880291325
23645,"442522","Trappc12",0.00632441502585425,19.2,159.7,19.2,140.5,7.31770833333333,5.07953927274347,3.00568260440716,4.95229971708329,1.99029720974006,1.94661711267613,5.02629958716644,-0.000528578477921565,-4.02616957377408e-07,0.387300658036727
23646,"478084","-",0.0063248443246508,4,8.5,4,4.5,1.125,2.2512917986065,1.6094379124341,1.70474809223843,0.117783035656383,0.095310179804325,5.02577080776487,-0.000528979940374438,-4.00307948368516e-07,0.239828125141413
23647,"106778","Fyttd1",0.00632495884582999,39.4,787.3,39.4,747.9,18.9822335025381,6.66987872806586,3.6988297849671,6.61860546325532,2.94350346289373,2.91977567828822,5.02524162805536,-0.000529379093818302,-3.97998939359625e-07,0.463366414721433
23648,"325368","Cacnb4",0.00632505911966065,3.6,8.3,3.6,4.7,1.30555555555556,2.23001440015921,1.52605630349505,1.7404661748405,0.266628663253949,0.214409871345455,5.0247120503469,-0.000529775938253157,-3.95689930350734e-07,0.247080709658487
23649,"152706","Rpap2",0.00632529286369915,17.4,276.8,17.4,259.4,14.9080459770115,5.62690143032024,2.91235066461494,5.56221891033441,2.70190106566186,2.64986824571947,5.02418207694852,-0.000530170473679003,-3.93380921341843e-07,0.432769911726229
23650,"90273","Pitpna",0.00632562387313391,3.4,12.8,3.4,9.4,2.76470588235294,2.62466859216316,1.48160454092422,2.34180580614733,1.01693425765384,0.860201265223111,5.02365171016922,-0.000530562700095841,-3.91071912332952e-07,0.291912250295756
23651,"188310","Trim13",0.00632562387313391,3.4,12.8,3.4,9.4,2.76470588235294,2.62466859216316,1.48160454092422,2.34180580614733,1.01693425765384,0.860201265223111,5.023120952318,-0.00053095261750367,-3.88762903324052e-07,0.291912250295756
23652,"348079","Arhgap1",0.00632592924782758,22.6,191.3,22.6,168.7,7.4646017699115,5.25905665259473,3.16124671203156,5.13403217224018,2.01017208327368,1.97278546020862,5.02258980570388,-0.00053134022590249,-3.86453894315161e-07,0.391522459446508
23653,"300666","Pbxip1",0.00632620336441735,15.6,476.3,15.6,460.7,29.5320512820513,6.16814522401185,2.8094026953625,6.13491532951294,3.38547615768638,3.32551263415045,5.02205827263586,-0.000531725525292301,-3.8414488530627e-07,0.476227122048941
