"rank","feature_id","mu","empirical_variance","nb1_mu","nb2_variance_minus_mu","alpha_hat","alpha_mu","log_nb1","log_nb2","log_alpha_mu","nb_gap","combined_nb_support","abs_pc1_loading"
267,"155235",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
268,"155812",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
269,"156327",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
270,"156551",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
271,"157264",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
272,"157269",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
273,"157325",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
274,"157836",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
275,"157857",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
276,"157972",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
277,"157973",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
278,"158203",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
279,"158393",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
280,"159752",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
281,"160652",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
282,"160696",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
283,"160825",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
284,"160883",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
285,"160887",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
286,"160920",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
287,"161185",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
288,"161556",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
289,"162604",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
290,"163327",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
291,"163644",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
292,"163857",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
293,"164178",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
294,"164273",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
295,"164871",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
296,"165045",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
297,"165267",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
298,"165513",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
299,"165571",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
300,"165674",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
301,"165679",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
302,"166442",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
303,"168015",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
304,"168269",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
305,"169062",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
306,"169875",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
307,"170516",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
308,"170653",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
309,"170841",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
310,"171699",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
311,"171700",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
312,"171901",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
313,"172009",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
314,"172218",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
315,"172373",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
316,"172858",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
317,"172915",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
318,"172924",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
319,"172958",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
320,"173110",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
321,"173973",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
322,"175133",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
323,"175547",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
324,"175584",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
325,"176799",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
326,"177113",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
327,"177375",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
328,"177771",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
329,"178115",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
330,"178332",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
331,"178861",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
332,"179129",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
333,"179169",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
334,"179808",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
335,"180137",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
336,"180381",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
337,"181235",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
338,"181496",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
339,"181920",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
340,"182204",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
341,"182218",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
342,"182432",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
343,"182668",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
344,"182683",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
345,"182907",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
346,"184373",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
347,"184667",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
348,"184962",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
349,"184963",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
350,"185146",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
351,"187000",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
352,"187105",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
353,"187148",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
354,"187656",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
355,"187685",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
356,"187771",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
357,"189101",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
358,"189513",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
359,"189592",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
360,"190604",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
361,"190610",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
362,"190814",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
363,"190915",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
364,"191566",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
365,"191914",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
366,"191990",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
367,"192832",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
368,"192836",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
369,"193764",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
370,"193785",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
371,"195904",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
372,"197097",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
373,"198213",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
374,"198753",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
375,"198917",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
