"feature_id","gene_symbol","ctrl_abs_loading","trt_abs_loading","ctrl_rank","trt_rank","mu_ctrl","mu_trt","var_ctrl","var_trt","nb1_ctrl","nb1_trt","nb2_ctrl","nb2_trt","alpha_mu_ctrl","alpha_mu_trt"
"450660","Ppp1r13b",0.00376818383093063,0.00173396794713098,13459,8719,183.8,141.4,6828.7,4132.3,183.8,141.4,6644.9,3990.9,36.1528835690968,28.2241867043847
"450694","Ppp1r13b",0.00874702914174847,0.00184479837296977,28094,9034,7,6.8,26,14.7,7,6.8,19,7.9,2.71428571428571,1.16176470588235
"450719","LOC100912557",0.00406690919797085,0.0016955635236699,15141,8491,57.4,30.4,583.8,113.3,57.4,30.4,526.4,82.9,9.17073170731707,2.72697368421053
"450720","LOC100912557",0.00454305322713218,0.0010337977856375,17320,5885,92.2,62.6,1781.2,214.3,92.2,62.6,1689,151.7,18.3188720173536,2.42332268370607
"450727","Rd3l",0.000977799160758987,0.00475156757720888,3631,19908,2,1,3.5,5,2,1,1.5,4,0.75,4
"450741","Tmem179",0.00622996112009256,0.00552241539685848,23401,21797,403,333,132008,30781.5,403,333,131605,30448.5,326.563275434243,91.4369369369369
"450761","Akt1",0.00241072570255583,0.00268258525883892,7417,12519,136,112.6,2585,2294.8,136,112.6,2449,2182.2,18.0073529411765,19.3801065719361
"450790","Ahnak2",0.0011098006197182,0.0113672994644495,3931,30217,4.4,3.2,16.8,11.2,4.4,3.2,12.4,8,2.81818181818182,2.5
"450798","Ahnak2",0.0106102590096041,0.00959223374565284,30187,28679,3.2,5,21.2,125,3.2,5,18,120,5.625,24
"450806","Cdca4",0.00186920103828565,0.00988214133229163,5892,28962,22.8,7.8,281.2,138.2,22.8,7.8,258.4,130.4,11.3333333333333,16.7179487179487
"450811","Gpr132",0.00390321473738759,0.00245823177654551,14226,11551,0.8,1.8,3.2,6.2,0.8,1.8,2.4,4.4,3,2.44444444444444
"450812","Jag2",0.00315139786908813,7.07937768050034e-06,10258,1938,7,1,38.5,5,7,1,31.5,4,4.5,4
"450815","Jag2",0.000847247239403652,0.00149211777305244,3307,7732,5,1.2,28,2.7,5,1.2,23,1.5,4.6,1.25
"450835","Nudt14",0.00541694515688055,0.0149864199185589,20983,31500,20.2,25.2,198.7,383.7,20.2,25.2,178.5,358.5,8.83663366336634,14.2261904761905
"450837","-",0.00870342030439074,0.00557353752135051,28038,22169,7.6,1.2,35.3,2.7,7.6,1.2,27.7,1.5,3.64473684210526,1.25
"450845","Brf1",0.00384276645167141,0.00590954897174638,13883,22960,8,5.6,45.5,18.3,8,5.6,37.5,12.7,4.6875,2.26785714285714
"450859","Brf1",0.00587173156391567,0.00339249480629802,22389,14977,16.8,8.2,159.7,25.7,16.8,8.2,142.9,17.5,8.50595238095238,2.13414634146341
"450912","Igha",0.00507619026922084,0.00446617168236863,19583,18903,4.4,3.6,24.3,26.3,4.4,3.6,19.9,22.7,4.52272727272727,6.30555555555556
"450939","-",0.00183308151247835,0.00551447176802366,5773,21764,2.6,1.4,6.3,9.8,2.6,1.4,3.7,8.4,1.42307692307692,6
"450941","-",0.00340577945591951,0.00426806897554577,11738,18424,0.6,0.8,1.8,3.2,0.6,0.8,1.2,2.4,2,3
"450953","-",0.00055374435479668,0.00831547699814487,2674,27027,1.6,4,5.3,15.5,1.6,4,3.7,11.5,2.3125,2.875
"450961","LOC691897",0.0037916372918725,0.00492786344750821,13653,20290,0.6,3.2,1.8,13.7,0.6,3.2,1.2,10.5,2,3.28125
"450964","-",0.00635631747923171,0.00650611990409221,23718,24325,7.8,9.2,50.7,50.2,7.8,9.2,42.9,41,5.5,4.45652173913044
"450985","-",0.0101093329758087,0.00526215642538692,29705,21097,2.8,2.8,15.2,7.2,2.8,2.8,12.4,4.4,4.42857142857143,1.57142857142857
"450994","Dync2i1",0.00350657070586852,0.0103433379055958,12241,29434,22.6,6.6,114.3,51.3,22.6,6.6,91.7,44.7,4.0575221238938,6.77272727272727
"451035","-",0.00449136627225674,0.00171275009078838,17126,8556,1.8,1.8,7.2,6.2,1.8,1.8,5.4,4.4,3,2.44444444444444
"451048","LOC102548847",3.93878892963188e-05,0.00597567031423736,1177,23084,36,13.8,936,116.2,36,13.8,900,102.4,25,7.42028985507246
"451056","Ptprn2",0.0114785528226493,0.0031311529605634,30778,14186,4.6,4.2,25.8,20.7,4.6,4.2,21.2,16.5,4.60869565217391,3.92857142857143
"451062","Ptprn2",0.0073089941933071,7.07937768050034e-06,25806,1939,1.4,1,3.8,5,1.4,1,2.4,4,1.71428571428571,4
"451082","-",0.00319336701174507,0.00753226995341282,10514,25906,10.4,25.2,13.8,249.7,10.4,25.2,3.4,224.5,0.326923076923077,8.90873015873016
"451084","-",0.00458385609127803,0.0120642845354681,17480,30624,2.2,8.6,12.2,206.8,2.2,8.6,10,198.2,4.54545454545454,23.046511627907
"451117","Cdca7l",0.0062205246038695,0.00218967409322168,23380,10579,2.4,1.2,28.8,2.7,2.4,1.2,26.4,1.5,11,1.25
"451119","Rpl32-ps3",0.00225987980618742,0.00552432543702321,6976,21801,1877.2,806,1151872.2,619221.5,1877.2,806,1149995,618415.5,612.611868740678,767.264888337469
"451162","-",0.00539803272335892,0.00269143843581484,20902,12557,1.6,2.4,12.8,11.3,1.6,2.4,11.2,8.9,7,3.70833333333333
"451167","Sp4",0.00340577945591951,0.00461071400167699,11739,19271,0.6,4,1.8,24.5,0.6,4,1.2,20.5,2,5.125
"451168","Sp4",0.000671773444302529,0.0118139601760926,2957,30484,7,3,9.5,17,7,3,2.5,14,0.357142857142857,4.66666666666667
"451210","-",0,0.00923542055709865,853,28270,0,2.6,0,6.8,0,2.6,0,4.2,NA,1.61538461538461
"451213","Abcb5",0.0067149762906891,0.00479762026645255,24567,20033,15.8,11.8,126.7,39.2,15.8,11.8,110.9,27.4,7.01898734177215,2.32203389830508
"451219","-",0.00475936228285034,0.0116264493922694,18230,30382,5.2,4.2,10.7,18.2,5.2,4.2,5.5,14,1.05769230769231,3.33333333333333
"451225","Itgb8",0.0035664767054402,0.00205021632287902,12509,9853,38.4,58.8,338.3,1329.7,38.4,58.8,299.9,1270.9,7.80989583333333,21.6139455782313
"451294","-",0.00881447542243152,0.00624255097846053,28226,23617,13.2,32.8,74.7,328.2,13.2,32.8,61.5,295.4,4.65909090909091,9.00609756097561
"451322","-",0,0.00443387855292561,854,18841,0,2.8,0,2.7,0,2.8,0,0,NA,-0.0357142857142856
"451349","LOC100909597",0.006073578615566,0,23016,1190,3,0,27,0,3,0,24,0,8,NA
"451359","-",0.000227862169390754,0.00902648644955922,1712,28092,0.6,6.2,1.8,38.2,0.6,6.2,1.2,32,2,5.16129032258065
"451373","LOC108351176",0.00216335688629243,5.35883990685073e-05,6703,2236,4.4,2,10.3,9.5,4.4,2,5.9,7.5,1.34090909090909,3.75
"451425","Nrxn1",0.00782659650141982,0.00474143326758492,26763,19742,12.2,3.4,99.7,27.8,12.2,3.4,87.5,24.4,7.17213114754098,7.1764705882353
"451428","Nrxn1",0.0037916372918725,0.00256737083824555,13654,12093,0.6,1.6,1.8,5.3,0.6,1.6,1.2,3.7,2,2.3125
"451497","Nrxn1",0.00168990054448658,0.00540685589527743,5380,21487,8,20.6,3.5,440.8,8,20.6,0,420.2,-0.5625,20.3980582524272
"451645","Nrxn1",0.0154669040484069,0.0059912906521316,31690,23111,12,5.4,265.5,62.3,12,5.4,253.5,56.9,21.125,10.537037037037
"451696","Nrxn1",0.00944173915956748,0.00556806016709216,28957,22071,6.6,0.6,29.3,1.8,6.6,0.6,22.7,1.2,3.43939393939394,2
"451738","Nrxn1",0.00474856168395425,0,18185,1191,2.4,0,11.3,0,2.4,0,8.9,0,3.70833333333333,NA
"451841","Nrxn1",0.00340577945591951,0.0047383815903007,11740,19721,0.6,0.8,1.8,3.2,0.6,0.8,1.2,2.4,2,3
"451938","Nrxn1",0.00901188392126685,0.00387939182785079,28451,16789,2.2,4.4,10.2,18.3,2.2,4.4,8,13.9,3.63636363636364,3.15909090909091
"451969","Nrxn1",0.00593572956219929,0.0110061404072244,22627,29969,10.2,13.2,52.2,154.7,10.2,13.2,42,141.5,4.11764705882353,10.719696969697
"452084","Nrxn1",0.00949984430115664,0.00344392272270281,29068,15117,2.4,3,10.8,11,2.4,3,8.4,8,3.5,2.66666666666667
"452172","Nrxn1",0.000266208310466152,0.00200057361772501,1868,9675,5.4,6.4,25.8,54.8,5.4,6.4,20.4,48.4,3.77777777777778,7.5625
"452174","Nrxn1",0.0109712200194752,0.0174090185849567,30453,31692,7.8,8.8,74.7,153.2,7.8,8.8,66.9,144.4,8.57692307692308,16.4090909090909
"452176","Nrxn1",0.00405418716416764,0.00161964920323612,15073,8215,249.4,165.6,10287.3,3816.3,249.4,165.6,10037.9,3650.7,40.2481956696071,22.0452898550725
"452185","Nrxn1",1.01804005221712e-05,0.0023456722610858,1128,11199,9,6.6,14.5,11.3,9,6.6,5.5,4.7,0.611111111111111,0.712121212121212
"452196","Nrxn1",0.0044584346497512,0.00304610838534088,16979,13803,301.2,246.2,26804.7,12183.2,301.2,246.2,26503.5,11937,87.9930278884462,48.484971567831
"452201","-",0.00984555176450776,0.00810383405357232,29476,26802,3.2,1.4,31.7,3.8,3.2,1.4,28.5,2.4,8.90625,1.71428571428571
"452239","Gtf2a1l",0.00736893499331131,0.00253577388648016,25991,11862,3.4,0.8,12.8,3.2,3.4,0.8,9.4,2.4,2.76470588235294,3
"452250","Foxn2",0.0106595162327869,0.00516342870495048,30233,20886,5.2,3.6,27.2,8.3,5.2,3.6,22,4.7,4.23076923076923,1.30555555555556
"452277","Fbxo11",0.0101252022956987,0.00208387223658244,29730,10009,5.8,1.4,45.2,3.8,5.8,1.4,39.4,2.4,6.79310344827586,1.71428571428571
"452336","Fbxo11",0.00533436021430583,0.00344392272270281,20635,15118,2.8,3,7.7,11,2.8,3,4.9,8,1.75,2.66666666666667
"452337","Fbxo11",0.00417479876111963,0.00903513290346827,15632,28103,29.2,31.8,352.7,373.7,29.2,31.8,323.5,341.9,11.0787671232877,10.751572327044
"452356","-",0.00936496895630727,0.00625899748542055,28893,23640,9.4,8,59.3,59,9.4,8,49.9,51,5.30851063829787,6.375
"452373","Calm2",0.00265068449394031,0.0159177836684395,8208,31604,35,43.6,336.5,1594.8,35,43.6,301.5,1551.2,8.61428571428571,35.5779816513761
"452377","Calm2",0.00517857860406771,0.00275386984161121,20063,12732,2131,1287,1037454,110636.5,2131,1287,1035323,109349.5,485.839042702956,84.9646464646465
"452380","-",0.00775856048689834,0.00880611443572797,26630,27768,37.2,27.2,1038.7,282.7,37.2,27.2,1001.5,255.5,26.9220430107527,9.39338235294118
"452402","Mcfd2",0.00324098075684035,0.00141903793511623,10694,7347,101,92,1775.5,995,101,92,1674.5,903,16.5792079207921,9.81521739130435
"452415","Pigf",0.00764078298612634,7.6884387185159e-06,26463,1987,5.8,1.2,30.7,7.2,5.8,1.2,24.9,6,4.29310344827586,5
"452435","-",0.00944722043332578,0.00662478572993908,28977,24527,31.6,21.2,710.8,163.2,31.6,21.2,679.2,142,21.4936708860759,6.69811320754717
"452527","Camkmt",0.00297618834108586,0.00155303894730043,9387,8001,1.8,7.8,2.7,69.2,1.8,7.8,0.9,61.4,0.5,7.87179487179487
"452561","Prepl",0.00620271976540383,0.00548077976456978,23332,21609,80,48,2578,525.5,80,48,2498,477.5,31.225,9.94791666666667
"452562","Prepl",0.00647813432810011,0.00962787248978666,23999,28716,14.4,9.4,172.3,71.3,14.4,9.4,157.9,61.9,10.9652777777778,6.58510638297872
"452572","Prepl",0.00204603218203914,0.00160282818897264,6368,8155,1356,881.6,432298,181789.8,1356,881.6,430942,180908.2,317.80383480826,205.204401088929
"452576","Slc3a1",0.00336204617703886,0,11328,1192,0.6,0,1.8,0,0.6,0,1.2,0,2,NA
"452586","-",0.000849735931593139,0.00414473326671708,3311,17844,7.6,9,7.3,24,7.6,9,0,15,-0.0394736842105263,1.66666666666667
"452626","Lrpprc",0.00222332790475832,0.00341048255435773,6888,15011,113.6,58.8,3216.8,508.7,113.6,58.8,3103.2,449.9,27.3169014084507,7.65136054421769
"452635","Plekhh2",0,0.00515488246591129,855,20786,0,1.8,0,7.2,0,1.8,0,5.4,NA,3
"452705","Thada",0.0037916372918725,0.0055081127566546,13655,21687,0.6,2.2,1.8,10.2,0.6,2.2,1.2,8,2,3.63636363636364
"452719","Zfp36l2",0.00648809036195945,0.00872663632023829,24049,27697,104.2,42,4062.2,1048.5,104.2,42,3958,1006.5,37.9846449136276,23.9642857142857
"452750","-",0.00807792685277771,0.00230585455556653,27125,11080,18.2,9.2,174.7,29.2,18.2,9.2,156.5,20,8.5989010989011,2.17391304347826
"452761","-",0.00792589094333466,0.011423475337832,26942,30261,5.4,3.2,33.8,10.7,5.4,3.2,28.4,7.5,5.25925925925926,2.34375
"452765","Cox7a2l",0.00084955479293761,0.00352880126855324,3310,15423,8.2,7.2,58.2,92.7,8.2,7.2,50,85.5,6.09756097560976,11.875
"452771","Cox7a2l",0.00370363659994501,0.00233890094150234,13154,11184,1160.6,523,233903.8,27868,1160.6,523,232743.2,27345,200.536963639497,52.2848948374761
"452779","LOC102554883",0.00947440031394929,0.00318589679242815,29031,14335,4,4.4,18,7.3,4,4.4,14,2.9,3.5,0.659090909090909
"452795","LOC690171",0.00946684199463783,0,29026,1193,2.8,0,22.7,0,2.8,0,19.9,0,7.10714285714286,NA
"452841","LOC102552412",0.00346083303309615,0.0100267260767355,12041,29192,3,3,3,7.5,3,3,0,4.5,0,1.5
"452860","-",0.00317791728652875,0.00647139704567776,10404,24273,1.2,1.8,2.7,6.2,1.2,1.8,1.5,4.4,1.25,2.44444444444444
"453051","Slc8a1",0.00395491534497274,0.000967168935792717,14660,5617,6.2,3.8,17.2,17.2,6.2,3.8,11,13.4,1.7741935483871,3.52631578947368
"453052","Slc8a1",0.00132173060089647,0.00957573344679385,4474,28661,15.8,10,47.2,56.5,15.8,10,31.4,46.5,1.9873417721519,4.65
"453066","Slc8a1",0.000622893590647314,0.010193636044356,2840,29309,13.8,9,70.2,100,13.8,9,56.4,91,4.08695652173913,10.1111111111111
"453079","Slc8a1",0.00316985053449608,0.00186760831901753,10339,9101,54,73,1159,1269,54,73,1105,1196,20.462962962963,16.3835616438356
"453080","Slc8a1",0.00634090860936889,0.000922126398574346,23684,5457,9,14.4,139.5,37.3,9,14.4,130.5,22.9,14.5,1.59027777777778
"453105","Thumpd2",0.00352932477538709,0.00334237272773132,12351,14846,18.6,18.2,177.3,97.7,18.6,18.2,158.7,79.5,8.53225806451613,4.36813186813187
"453170","Map4k3",0.00266284084315408,0.00131737419215927,8240,7015,47.4,43,1513.3,310.5,47.4,43,1465.9,267.5,30.9261603375527,6.22093023255814
"453179","Cdkl4",0.00977439670708303,0.00556806016709216,29363,22072,3.4,0.6,14.3,1.8,3.4,0.6,10.9,1.2,3.20588235294118,2
"453239","Sos1",0.00316996741560725,0.000470196099874153,10340,3789,59.6,44,728.3,200,59.6,44,668.7,156,11.2197986577181,3.54545454545455
"453246","Sos1",0.00507670043514338,0.000930724361604218,19584,5476,25.6,15.8,283.3,34.2,25.6,15.8,257.7,18.4,10.06640625,1.16455696202532
"453258","Morn2",0.0068345602780653,0.0039792731165976,24883,17085,4.4,5.4,28.3,32.3,4.4,5.4,23.9,26.9,5.43181818181818,4.98148148148148
"453304","Dhx57",0.000616110613235904,0.0105362869896016,2830,29603,8,2,61.5,9.5,8,2,53.5,7.5,6.6875,3.75
"453305","Dhx57",0.00419544623281371,0.000214150566523056,15718,2842,23,14.6,239.5,9.3,23,14.6,216.5,0,9.41304347826087,-0.363013698630137
"453313","Srsf7",0.00298143026564951,0.000688744546857775,9417,4565,34.6,23.6,190.3,74.8,34.6,23.6,155.7,51.2,4.5,2.16949152542373
"453316","Srsf7",0.00606026283809536,0.000432520793218617,22985,3662,45.6,37.8,1164.8,357.2,45.6,37.8,1119.2,319.4,24.5438596491228,8.44973544973545
"453344","Hnrnpll",0.00561428317200501,0.00304676572522424,21601,13805,11.2,5.2,65.7,13.7,11.2,5.2,54.5,8.5,4.86607142857143,1.63461538461538
"453346","Hnrnpll",0.00675482125694889,0.011321438881054,24662,30194,13.2,19.4,166.7,194.8,13.2,19.4,153.5,175.4,11.6287878787879,9.04123711340206
"453347","Hnrnpll",0.00289263304025067,0.00476453261174466,9077,19964,51.2,58.4,740.2,2261.3,51.2,58.4,689,2202.9,13.45703125,37.7208904109589
"453365","Atl2",0.00231050805097706,0.00758264104928196,7120,25957,34.6,46.8,298.3,471.2,34.6,46.8,263.7,424.4,7.62138728323699,9.06837606837607
"453375","Cyp1b1",0.00340577945591951,0.00646979502225561,11741,24240,0.6,1.4,1.8,3.8,0.6,1.4,1.2,2.4,2,1.71428571428571
"453398","Cdc42ep3",0.00179140177961336,0.000634719365325599,5662,4393,3.6,3.2,6.8,13.7,3.6,3.2,3.2,10.5,0.888888888888889,3.28125
"453425","Prkd3",0.00297335373008817,0.00766385796610252,9350,26044,9.2,7.2,22.2,32.7,9.2,7.2,13,25.5,1.41304347826087,3.54166666666667
"453429","Cebpz",0.012861178098257,0.00207314336174718,31361,9927,6.8,6.4,51.2,14.8,6.8,6.4,44.4,8.4,6.52941176470588,1.3125
"453440","Cebpz",0,0.00297322052728515,856,13551,0,2.8,0,8.7,0,2.8,0,5.9,NA,2.10714285714286
"453442","Cebpz",0.00196888000406366,0.000332000517018687,6139,3275,73.8,46,1115.2,51.5,73.8,46,1041.4,5.5,14.1111111111111,0.119565217391304
"453466","Eif2ak2",0.00542492413068985,0.00488852379496515,21014,20218,144,127.2,6546.5,12757.7,144,127.2,6402.5,12630.5,44.4618055555556,99.2963836477987
"453512","Heatr5b",0.00331678426851837,0.00403399427372714,10968,17201,64.2,38.8,815.2,277.2,64.2,38.8,751,238.4,11.6978193146417,6.14432989690722
"453540","Strn",0.00390321473738759,0,14227,1194,0.8,0,3.2,0,0.8,0,2.4,0,3,NA
"453559","Strn",0.00133587289801429,2.6460233181837e-05,4503,2128,87.2,75.6,1503.2,1859.8,87.2,75.6,1416,1784.2,16.2385321100917,23.6005291005291
"453562","Strn",0.00116053900000062,0.000511119565841205,4076,3925,42.6,83.8,541.8,2337.7,42.6,83.8,499.2,2253.9,11.7183098591549,26.8961813842482
"453579","Fez2",0.00573698152073878,0.00155189576180716,22020,7997,5.2,5.8,24.7,35.2,5.2,5.8,19.5,29.4,3.75,5.06896551724138
"453643","-",0.00191515522140501,0.00704761003274413,5998,25184,35,24.8,427.5,170.2,35,24.8,392.5,145.4,11.2142857142857,5.86290322580645
"453657","-",0.000610268797766709,0.00325451844933662,2780,14510,1.6,7.6,5.3,34.3,1.6,7.6,3.7,26.7,2.3125,3.51315789473684
"453658","-",0,0,857,1195,0,0,0,0,0,0,0,0,NA,NA
"453664","-",0.00326023762304446,0.00825386231339581,10760,26977,90.2,204.8,4851.2,46883.2,90.2,204.8,4761,46678.4,52.7827050997783,227.921875
"453668","-",0.00951555220063735,0.00282851068646717,29092,13046,3.2,1.6,11.7,5.3,3.2,1.6,8.5,3.7,2.65625,2.3125
"453677","-",0.00687127217649858,0.0103098239363721,24961,29420,7.2,3.6,25.7,28.8,7.2,3.6,18.5,25.2,2.56944444444444,7
"453704","Fam98a",0.0036997418091193,0.0011118914511485,13137,6164,58.2,46.6,575.7,316.3,58.2,46.6,517.5,269.7,8.89175257731959,5.78755364806867
"453718","Rasgrp3",0.00688175671765374,0.00771338612378938,24984,26111,2.6,5.8,8.3,22.2,2.6,5.8,5.7,16.4,2.19230769230769,2.82758620689655
"453746","Ttc27",0.00708817150949295,0.00306590773293544,25417,13896,2,1.2,3.5,7.2,2,1.2,1.5,6,0.75,5
"453751","Birc6",0.00336204617703886,0.000394542049312427,11329,3504,0.6,2.6,1.8,8.3,0.6,2.6,1.2,5.7,2,2.19230769230769
"453764","Nlrc4",0.00365950899599757,0.00514885205458448,12951,20724,8.8,2.2,62.7,12.2,8.8,2.2,53.9,10,6.125,4.54545454545454
"453770","Spast",0.00317791728652875,0,10405,1196,1.2,0,2.7,0,1.2,0,1.5,0,1.25,NA
"453774","LOC685651",0.00630144078495675,0.00333027502906033,23593,14815,2.4,2,28.8,9.5,2.4,2,26.4,7.5,11,3.75
"453782","Dpy30",0.00257993474997034,0.00359476340969039,7952,15626,12.8,19.6,48.7,333.8,12.8,19.6,35.9,314.2,2.8046875,16.030612244898
"453783","Dpy30",0.00728707906669528,0.00306590773293544,25754,13897,4.8,1.2,25.7,7.2,4.8,1.2,20.9,6,4.35416666666667,5
"453800","Memo1",0.00776395226667807,0,26660,1197,1.6,0,5.3,0,1.6,0,3.7,0,2.3125,NA
"453810","Memo1",0.00448695803688772,0.0018701031516906,17097,9105,31.4,27.2,206.3,349.2,31.4,27.2,174.9,322,5.57006369426752,11.8382352941176
"453814","-",0.00328710555167296,0.00426806897554577,10858,18425,4.4,0.8,10.3,3.2,4.4,0.8,5.9,2.4,1.34090909090909,3
"453853","Xdh",0.00491362826372737,0.00351916638543361,18966,15370,7.2,5.8,19.7,31.2,7.2,5.8,12.5,25.4,1.73611111111111,4.37931034482759
"453905","Galnt14",0.0107058835627534,0.000244145395087894,30263,2928,11.6,10.8,185.3,39.7,11.6,10.8,173.7,28.9,14.9741379310345,2.67592592592593
"453912","Galnt14",0.0036386749509524,0,12856,1198,1.6,0,4.8,0,1.6,0,3.2,0,2,NA
"454098","Alk",0.0106102590096041,0.000105338336536006,30188,2427,3.2,2.8,21.2,19.2,3.2,2.8,18,16.4,5.625,5.85714285714286
"454099","Alk",0.00787410452181361,0,26843,1199,4,0,24.5,0,4,0,20.5,0,5.125,NA
"454105","Alk",0.00267364756470737,0.00615933561879425,8276,23473,10.4,11,34.3,79.5,10.4,11,23.9,68.5,2.29807692307692,6.22727272727273
"454124","-",0.0106102590096041,0.00207839488232409,30189,9962,3.2,2,21.2,3.5,3.2,2,18,1.5,5.625,0.75
"454147","-",0.00817620777931408,0.00805642386403786,27286,26741,3,6.2,9.5,36.7,3,6.2,6.5,30.5,2.16666666666667,4.91935483870968
"454148","-",0.00669649078701581,0.00646431766799726,24530,24151,4.4,0.8,8.3,3.2,4.4,0.8,3.9,2.4,0.886363636363636,3
"454151","Plb1",0.00788135288710728,0.00861523040963989,26861,27516,4.8,5.4,23.7,14.3,4.8,5.4,18.9,8.9,3.9375,1.64814814814815
"454153","-",0.0109340998335149,0.0133939748080937,30438,31159,3.4,4.6,22.8,54.8,3.4,4.6,19.4,50.2,5.70588235294118,10.9130434782609
"454175","Rbks",1.27905894577945e-05,0.00275543555520821,1135,12741,2,3.4,3.5,12.8,2,3.4,1.5,9.4,0.75,2.76470588235294
"454176","Rbks",0.0082372288063565,0.00367631451201577,27361,16219,4.8,0.6,16.7,1.8,4.8,0.6,11.9,1.2,2.47916666666667,2
"454193","Rbks",0.0046820618608823,0.00391107478407363,17882,16875,9.4,5.4,28.3,42.3,9.4,5.4,18.9,36.9,2.01063829787234,6.83333333333333
"454201","Supt7l",0.00600695798075105,0.00426259162128742,22812,18264,5,1.4,26,3.8,5,1.4,21,2.4,4.2,1.71428571428571
"454203","Supt7l",0.0056181165759307,0.00591565519865366,21621,22973,21.2,13,146.2,193.5,21.2,13,125,180.5,5.89622641509434,13.8846153846154
"454205","LOC102556504",0.00478061585950915,0.00582682064240199,18411,22805,1.2,1.6,7.2,12.8,1.2,1.6,6,11.2,5,7
"454206","LOC102556504",0.00977116257579889,4.74204746737151e-05,29355,2194,17.2,6.4,192.7,50.3,17.2,6.4,175.5,43.9,10.203488372093,6.859375
"454207","LOC102556504",0.00623422326208177,0.00375582807046232,23415,16488,31.8,44,439.7,1165,31.8,44,407.9,1121,12.8270440251572,25.4772727272727
"454208","LOC102556504",0.00316886119390989,0.00889114171530099,10334,27919,3.8,8.4,48.2,25.3,3.8,8.4,44.4,16.9,11.6842105263158,2.01190476190476
"454209","LOC102556504",0.00659531579890557,0.00376298762440735,24334,16505,4.8,4.6,20.7,10.3,4.8,4.6,15.9,5.7,3.3125,1.23913043478261
"454211","LOC102556504",0.00721020733724981,0.0120713810837522,25627,30631,2,2.8,3.5,16.7,2,2.8,1.5,13.9,0.75,4.96428571428571
"454216","LOC100910821",0.00300302677434308,0.00606977561868483,9506,23235,8.4,3.4,50.3,6.3,8.4,3.4,41.9,2.9,4.98809523809524,0.852941176470588
"454218","LOC100910821",0.00502570359789888,0.00258179351875856,19357,12155,30.2,41.4,252.2,280.3,30.2,41.4,222,238.9,7.35099337748344,5.77053140096618
"454243","Ift172",0.00382046226453147,0.00467111103325118,13805,19409,80.8,30,2113.7,863,80.8,30,2032.9,833,25.1596534653465,27.7666666666667
"454267","Ppm1g",0.00288846471550762,0.00255507166093803,9061,12032,163.8,104,12960.7,2365.5,163.8,104,12796.9,2261.5,78.1251526251526,21.7451923076923
"454277","Zfp513",0.00511962685625393,0.00409905997153915,19853,17722,74.2,53,1536.7,798.5,74.2,53,1462.5,745.5,19.7102425876011,14.0660377358491
"454289","Eif2b4",0.00343694447990888,0.00267665273818739,11914,12500,41,26.2,346.5,377.2,41,26.2,305.5,351,7.45121951219512,13.3969465648855
"454311","Gtf3c2",0.00395398750184485,0.00557353752135051,14619,22170,0.8,1.2,3.2,2.7,0.8,1.2,2.4,1.5,3,1.25
"454312","Gtf3c2",0.00401643334935768,0.00168124006085874,14902,8439,26,16,209.5,73,26,16,183.5,57,7.05769230769231,3.5625
"454314","Gtf3c2",0.00627301722676182,0.00276924586908293,23514,12770,5.6,4,26.3,7.5,5.6,4,20.7,3.5,3.69642857142857,0.875
"454317","Gtf3c2",0.00504823666680444,0.00817286345372824,19484,26901,24,17.2,213.5,271.2,24,17.2,189.5,254,7.89583333333333,14.7674418604651
"454326","Mpv17",0.00264823332210521,0.00750101090463546,8195,25869,5.4,7.6,45.8,112.8,5.4,7.6,40.4,105.2,7.48148148148148,13.8421052631579
"454329","Slc30a3",0.000902357065814431,0.00543437055552263,3438,21515,100.8,87,3894.7,1867.5,100.8,87,3793.9,1780.5,37.6378968253968,20.4655172413793
"454330","Slc30a3",0.00589103056795664,0.00172593607769656,22492,8636,2,1.6,20,4.8,2,1.6,18,3.2,9,2
"454331","Slc30a3",0.00465224222397264,0.00147527246876389,17767,7561,4.8,2.4,12.2,11.3,4.8,2.4,7.4,8.9,1.54166666666667,3.70833333333333
"454339","Slc5a6",0.00462674732611673,0.00191262129506391,17648,9403,40.4,36.8,899.3,93.7,40.4,36.8,858.9,56.9,21.259900990099,1.54619565217391
"454351","Preb",0.00189276440421624,0.0133838207252917,5945,31153,17.6,5.4,281.3,145.8,17.6,5.4,263.7,140.4,14.9829545454545,26
"454352","Preb",0.00595608338902166,0.00611071767008272,22682,23342,221.2,161.4,19749.2,12446.8,221.2,161.4,19528,12285.4,88.2820976491863,76.1177199504337
"454366","Cgref1",0.00617004209356778,0.00404805813451679,23268,17249,45.2,11.6,870.7,91.8,45.2,11.6,825.5,80.2,18.2632743362832,6.91379310344828
"454375","Ost4",0.00274554350816185,0.00342181672959457,8501,15046,68.6,92.6,707.3,2750.3,68.6,92.6,638.7,2657.7,9.31049562682216,28.7008639308855
"454401","-",0.00753609009728732,0.00775225690605549,26295,26220,2.2,1.8,4.7,2.7,2.2,1.8,2.5,0.9,1.13636363636364,0.5
"454420","Otof",0.00711371844483893,0.00416930523823957,25476,17930,10.2,3.2,142.7,16.7,10.2,3.2,132.5,13.5,12.9901960784314,4.21875
"454429","Otof",0.00558966756624798,0.00472735707975261,21535,19547,9,6.4,32,15.8,9,6.4,23,9.4,2.55555555555556,1.46875
"454449","Hadha",0.00434538164666918,0,16357,1200,1,0,5,0,1,0,4,0,4,NA
