"feature_id","gene_symbol","baseMean_original","dispGeneEst_original","dispFit_original","dispersion_original","baseMean_leading_edge","dispGeneEst_leading_edge","dispFit_leading_edge","dispersion_leading_edge","baseMean_remainder","dispGeneEst_remainder","dispFit_remainder","dispersion_remainder","pc1_loading_trt_selected_space","pc1_loading_ctrl_selected_space","pc1_loading_trt_raw_view","pc1_loading_ctrl_raw_view","comparison_name"
"10064","Scn1b",90.8362742303759,0.0470707299709732,0.14906844660141,0.0785824677693353,NA,NA,NA,NA,92.2060684117723,0.0531089527953817,0.0820389638838326,0.0626233431931731,0.000184438769573274,-2.53347146523292e-06,-0.0028129377503241,0.00492740822515607,"RT2_ZT8"
"100675","-",0.22558944149079,10,32.2304831655967,10,0.223190928600185,10,33.8981320053691,10,NA,NA,NA,NA,-0.0054452445013135,0,-0.00598158181141233,0,"RT2_ZT8"
"100724","Ltn1",6.01019539428246,0.203765569881433,1.27635329127147,0.611073823572387,NA,NA,NA,NA,6.08282731060872,0.203812059693878,0.777763195694108,0.440117701209408,-0.00217465965607669,-0.00301119073108997,-0.00203900424691581,0.00240677571562716,"RT2_ZT8"
"100725","Ltn1",11.6708056361334,0.177074882649946,0.69085449619031,0.340011771825582,NA,NA,NA,NA,11.8414547802604,0.18230715433812,0.415528377381712,0.261119487299977,0.000481064793231629,-0.00150408483579854,-0.00115855958281539,0.00251843901469989,"RT2_ZT8"
"100742","Rwdd2b",23.8929530241331,0.021861532413141,0.372853096475221,0.126841811648504,NA,NA,NA,NA,24.2642948597771,0.0265702271062242,0.219630416692057,0.0891252649274359,0.00153254248019096,0.00127878084806351,-0.00118819712571854,0.00506091842420975,"RT2_ZT8"
"100746","-",9.34541962995219,0.41672331536475,0.845539279005211,0.57536780347834,9.12458782141725,0.393208992053144,0.966485815017009,0.644670413915863,NA,NA,NA,NA,-0.00631798264472747,0.00208935633258163,-0.00625789847837524,0.009121933327826,"RT2_ZT8"
"100752","Usp16",12.8471666024889,0.0621879711963862,0.633931913908367,0.239998493568098,NA,NA,NA,NA,13.029516289293,0.0649369357082125,0.380639473284792,0.17123085879303,0.00207274112475602,-0.002674099108205,-0.000913609573586554,0.00540216996981273,"RT2_ZT8"
"100754","Cct8",3.53963713541267,0.363942122431701,2.11891156200025,1.08681631825104,NA,NA,NA,NA,3.57128011048947,0.344150757708618,1.30159721375308,0.778640140893876,0.00175411923779807,0.000981655542588213,-0.00189396281994862,0.00126434421408932,"RT2_ZT8"
"100757","Cct8",187.376910663797,0.0445057499712968,0.10791682522786,0.0633314624701897,NA,NA,NA,NA,190.425864608325,0.0518071793900679,0.0566937859665175,0.0529815002127172,-0.00263712132325982,-5.06895272584626e-05,-0.00467507996022151,0.00387724018915486,"RT2_ZT8"
"100775","LOC120095604",20.051452258154,0.745204332106745,0.43102823726153,0.605260285183591,19.6981615960542,0.740054287762887,0.523257070065942,0.630087935656001,NA,NA,NA,NA,0.0032483575357691,0.0138593327283072,0.00100875127306319,0.01035870363917,"RT2_ZT8"
"100777","-",3.80841388935995,5.09197115356366,1.974254046397,3.37921834787261,3.84776606120364,5.19795166355846,2.09887465199986,3.27089206338725,NA,NA,NA,NA,0.00334985145744002,0.00951061790632836,0.004141368198497,-0.00922835585430883,"RT2_ZT8"
"100788","Grik1",9.07243835076996,0.0587773215531773,0.868898707458948,0.321577003289956,NA,NA,NA,NA,9.18533185610708,0.0518887906018487,0.526172924095727,0.223812297755193,-0.000895015742499384,0.00236003422857088,-0.00311726935546655,0.000397591615674501,"RT2_ZT8"
"10080","Gramd1a",116.976484657507,0.124338515873929,0.131219878474496,0.126647460716901,115.203359227413,0.127841869967337,0.206168024667721,0.15725062876356,NA,NA,NA,NA,-0.00516801440268495,-0.000911464291922851,-0.00718533475287778,0.00300899735635624,"RT2_ZT8"
"100850","Grik1",20.0899649149172,1.18216032582654,0.430334602820735,0.859465507467217,19.6783921007832,1.17236654719594,0.52364133021388,0.85403354815382,NA,NA,NA,NA,0.00318571974657308,-0.00468100932085829,-0.00224157567533697,0.0105607928430333,"RT2_ZT8"
"100951","Tiam1",392.406999493975,0.0388409841116799,0.0876858433653642,0.052435364125765,NA,NA,NA,NA,397.611133236376,0.0395280351233185,0.0442956568019226,0.040390790684845,-0.00268054335277671,-0.00153839386517522,-0.00482066564821527,0.00282276948683809,"RT2_ZT8"
