"feature_id","gene_symbol","rank","abs_loading","mu","variance","alpha","nb1","nb2","alpha_mu","log_variance","log_nb1","log_nb2","nb_gap","log_alpha_mu"
"533172","-",24385,0.00632761781062768,52.4,860.3,0.294235475788124,52.4,807.9,15.4179389312977,6.75844287579513,3.97781074596615,6.69567530002391,2.71786455405776,2.73553169715867
"223039","Ubqln1",24386,0.00632825704321107,5.6,59.3,1.71237244897959,5.6,53.7,9.58928571428571,4.09933210373314,1.88706964903238,4.00186370942794,2.11479406039556,2.26064640377372
"80656","Mgat5b",24387,0.00633252665046791,2.6,6.8,0.621301775147929,2.6,4.2,1.61538461538461,2.05412373369555,1.28093384546206,1.64865862558738,0.367724780125317,0.479573080261886
"198175","-",24388,0.00633252665046791,2.6,6.8,0.621301775147929,2.6,4.2,1.61538461538461,2.05412373369555,1.28093384546206,1.64865862558738,0.367724780125317,0.479573080261886
"322183","-",24389,0.00633252665046791,2.6,6.8,0.621301775147929,2.6,4.2,1.61538461538461,2.05412373369555,1.28093384546206,1.64865862558738,0.367724780125317,0.479573080261886
"407098","Abca1",24390,0.00633252665046791,2.6,6.8,0.621301775147929,2.6,4.2,1.61538461538461,2.05412373369555,1.28093384546206,1.64865862558738,0.367724780125317,0.479573080261886
"526559","Senp6",24391,0.00633252665046791,2.6,6.8,0.621301775147929,2.6,4.2,1.61538461538461,2.05412373369555,1.28093384546206,1.64865862558738,0.367724780125317,0.479573080261886
"170057","Man2b2",24392,0.00633296976591055,7.6,19.8,0.211218836565097,7.6,12.2,1.60526315789474,3.03495298670727,2.15176220325946,2.58021682959233,0.428454626332863,0.473287704446926
"402566","Penk",24393,0.00633354948001817,140.2,3905.2,0.191544176751777,140.2,3765,26.8544935805991,8.27032031340279,4.95017732505914,8.2337687092171,3.28359138415796,3.2904331656335
"575442","Pak3",24394,0.00633365978438767,4.2,6.2,0.113378684807256,4.2,2,0.476190476190476,1.97408102602201,1.64865862558738,1.09861228866811,-0.550046336919272,-0.741937344729377
"365831","-",24395,0.00633438913126724,4.4,12.8,0.433884297520661,4.4,8.4,1.90909090909091,2.62466859216316,1.68639895357023,2.24070968927596,0.55431073570573,0.646627164925052
"337048","-",24396,0.00633515832410737,31.4,457.3,0.431964785589679,31.4,425.9,13.5636942675159,6.12752399151508,3.47815842279828,6.05654979376392,2.57839137096563,2.60739668401496
"540469","LOC102549382",24397,0.00633520836334353,3.6,12.8,0.709876543209877,3.6,9.2,2.55555555555556,2.62466859216316,1.52605630349505,2.32238772029023,0.796331416795176,0.93826963859293
"65634","Unkl",24398,0.00633630337146571,4,11,0.4375,4,7,1.75,2.484906649788,1.6094379124341,2.07944154167984,0.470003629245735,0.559615787935423
"23810","LOC120097362",24399,0.00633641606622252,3,11,0.888888888888889,3,8,2.66666666666667,2.484906649788,1.38629436111989,2.19722457733622,0.810930216216329,0.980829253011726
"569934","Syap1",24400,0.00633641606622252,3,11,0.888888888888889,3,8,2.66666666666667,2.484906649788,1.38629436111989,2.19722457733622,0.810930216216329,0.980829253011726
"138562","Atp1b1",24401,0.00633675913488094,119.6,4373.3,0.297375029362088,119.6,4253.7,35.5660535117057,8.38350178599035,4.79247928429309,8.35577953323396,3.56330024894088,3.57139162989509
"342254","Hspa5",24402,0.00633727943372446,12.8,82.7,0.4266357421875,12.8,69.9,5.4609375,4.42723897749543,2.62466859216316,4.26127043353808,1.63660184137492,1.69762047831419
"511693","Ube3d",24403,0.00633890947340371,6.8,13.2,0.13840830449827,6.8,6.4,0.941176470588235,2.65324196460721,2.05412373369555,2.00148000021012,-0.0526437334854224,-0.0606246218164349
"574133","-",24404,0.00633917958110141,6.2,21.2,0.390218522372529,6.2,15,2.41935483870968,3.10009228887823,1.97408102602201,2.77258872223978,0.798507696217772,0.883500909051164
"362827","Tmem60",24405,0.00633919337342291,3.6,4.8,0.0925925925925926,3.6,1.2,0.333333333333333,1.75785791755237,1.52605630349505,0.78845736036427,-0.737598943130779,-1.09861228866811
"66014","Nsg2",24406,0.00633977608683694,3364,3123050,0.275675968957175,3364,3119686,927.373959571938,14.9543209665834,8.12118324207883,14.9532432342404,6.83205999216158,6.83235689260254
"398345","Pex26",24407,0.00633981160948316,26.8,254.2,0.31660726219648,26.8,227.4,8.48507462686567,5.54204755147063,3.32503602069659,5.43109847778186,2.10606245708526,2.13830869379962
"502720","Zfp426",24408,0.00634135738784079,12.8,54.7,0.2557373046875,12.8,41.9,3.2734375,4.01998014693324,2.62466859216316,3.75887182593397,1.13420323377081,1.18584065600252
"56878","LOC120099985",24409,0.00634295121620466,3.2,4.7,0.146484375,3.2,1.5,0.46875,1.7404661748405,1.43508452528932,0.916290731874155,-0.518793793415168,-0.757685701697516
"281022","LOC310891",24410,0.00634295121620466,3.2,4.7,0.146484375,3.2,1.5,0.46875,1.7404661748405,1.43508452528932,0.916290731874155,-0.518793793415168,-0.757685701697516
"299147","LOC499643",24411,0.00634320527233648,5.6,27.3,0.691964285714286,5.6,21.7,3.875,3.34286180464919,1.88706964903238,3.12236492448736,1.23529527545498,1.35454566280531
"522977","Cspg4",24412,0.00634378072484799,7.4,46.3,0.710372534696859,7.4,38.9,5.25675675675676,3.85651029549789,2.12823170584927,3.68637632389582,1.55814461804655,1.65951425041428
"147994","Tdrd5",24413,0.00634607206999367,7.2,28.7,0.414737654320988,7.2,21.5,2.98611111111111,3.39114704580865,2.10413415427021,3.11351530921037,1.00938115494017,1.09397190911161
"7505","Zscan18",24414,0.00634641136266369,30.6,341.3,0.331816822589602,30.6,310.7,10.1535947712418,5.83568754553614,3.45315712059287,5.74204118677329,2.28888406618043,2.31782780744067
"187491","Pck2",24415,0.00634649397684808,33.2,274.7,0.21909928872115,33.2,241.5,7.27409638554217,5.61931331802975,3.53222564406856,5.49100171037754,1.95877606630898,1.98431959717018
"258853","Dus2",24416,0.00634708886786721,18.2,107.7,0.270196836130902,18.2,89.5,4.91758241758242,4.68859179412716,2.95491027903374,4.50534985070588,1.55043957167215,1.59281703119806
"446659","Ppp2r5e",24417,0.00634721682519925,21.4,114.3,0.202856144641453,21.4,92.9,4.3411214953271,4.74753742727501,3.10906095886099,4.54223038621422,1.43316942735322,1.46813272379199
"104097","Lsamp",24418,0.00634735658664623,12.8,36.2,0.142822265625,12.8,23.4,1.828125,3.6163087612791,2.62466859216316,3.19458313229916,0.569914540135997,0.603290851438084
"200666","Adgra2",24419,0.00634911669528678,14.2,102.2,0.436421344971236,14.2,88,6.19718309859155,4.63666885304746,2.72129542785223,4.48863636973214,1.76734094187991,1.82409484987099
"296718","Dclk1",24420,0.00634980849193587,236.2,13433.2,0.236545902846438,236.2,13197,55.8721422523285,9.50555897331462,5.46890366712357,9.48782058194337,4.0189169148198,4.02306590625357
"273850","-",24421,0.00635012232534947,3.2,3.7,0.048828125,3.2,0.5,0.15625,1.54756250871601,1.43508452528932,0.405465108108164,-1.02961941718116,-1.85629799036563
"453466","Eif2ak2",24422,0.00635016123712601,206,12202,0.282684513149213,206,11996,58.2330097087379,9.40943710213184,5.33271879326537,9.39241189751493,4.05969310424956,4.06445237107932
"384191","C1galt1",24423,0.00635039281891632,76.2,1657.2,0.272283877901089,76.2,1581,20.748031496063,7.41348795568212,4.34639945703073,7.3664451483276,3.02004569129687,3.03245137451687
"514203","Tex264",24424,0.0063511477446315,54.2,899.2,0.287645865388543,54.2,845,15.590405904059,6.80261696085883,4.01096295328305,6.74051935960622,2.72955640632317,2.74665571891157
"497786","-",24425,0.00635170228798241,4.4,17.3,0.666322314049587,4.4,12.9,2.93181818181818,2.90690105984738,1.68639895357023,2.63188884013665,0.945489886566417,1.07562277044341
"516093","-",24426,0.00635170228798241,4.4,17.3,0.666322314049587,4.4,12.9,2.93181818181818,2.90690105984738,1.68639895357023,2.63188884013665,0.945489886566417,1.07562277044341
"9484","Eif3k",24427,0.00635280403822509,4.2,8.2,0.226757369614512,4.2,4,0.952380952380952,2.21920348405499,1.64865862558738,1.6094379124341,-0.0392207131532814,-0.0487901641694323
"115360","LOC103689978",24428,0.00635309131184364,92.6,4410.8,0.503594269693846,92.6,4318.2,46.6328293736501,8.39203804843023,4.53903038348355,8.37082547890408,3.83179509542053,3.84230478608968
"129502","Vps33a",24429,0.0063541585391112,2.6,15.8,1.95266272189349,2.6,13.2,5.07692307692308,2.82137888640921,1.28093384546206,2.65324196460721,1.37230811914515,1.62470538456489
"60726","Slf2",24430,0.00635507773143991,3,3.5,0.0555555555555556,3,0.5,0.166666666666667,1.50407739677627,1.38629436111989,0.405465108108164,-0.980829253011726,-1.79175946922805
"133453","Dpp10",24431,0.00635507773143991,3,3.5,0.0555555555555556,3,0.5,0.166666666666667,1.50407739677627,1.38629436111989,0.405465108108164,-0.980829253011726,-1.79175946922805
"213047","Arglu1",24432,0.00635507773143991,3,3.5,0.0555555555555556,3,0.5,0.166666666666667,1.50407739677627,1.38629436111989,0.405465108108164,-0.980829253011726,-1.79175946922805
"481978","Enthd1",24433,0.0063557871104924,5.8,26.2,0.606420927467301,5.8,20.4,3.51724137931034,3.30321697330195,1.91692261218206,3.06339092202781,1.14646830984574,1.2576769832978
"274393","LOC100909433",24434,0.0063564758394463,15.2,207.7,0.833189058171745,15.2,192.5,12.6644736842105,5.34089781408315,2.78501124223834,5.26527751246984,2.4802662702315,2.53880072587561
"226982","Rala",24435,0.00635920178679943,21.4,126.3,0.22905930648965,21.4,104.9,4.90186915887851,4.84654650556336,3.10906095886099,4.66249525260736,1.55343429374637,1.58961659337445
"425492","Msantd3",24436,0.00635947815928793,5.8,17.2,0.338882282996433,5.8,11.4,1.96551724137931,2.90142159408275,1.91692261218206,2.51769647261099,0.60077386042893,0.675755437848076
"278096","-",24437,0.00636224923802978,3.6,12.3,0.671296296296296,3.6,8.7,2.41666666666667,2.58776403522771,1.52605630349505,2.27212588550934,0.746069582014288,0.882389180198474
"292499","LOC100360380",24438,0.00636288214737326,3.2,4.7,0.146484375,3.2,1.5,0.46875,1.7404661748405,1.43508452528932,0.916290731874155,-0.518793793415168,-0.757685701697516
"124874","LOC102546827",24439,0.0063644667097344,5.2,28.7,0.869082840236686,5.2,23.5,4.51923076923077,3.39114704580865,1.82454929205105,3.19867311755068,1.37412382549964,1.50834179556273
"20141","-",24440,0.00636579806259972,3.8,15.2,0.789473684210526,3.8,11.4,3,2.78501124223834,1.56861591791385,2.51769647261099,0.949080554697146,1.09861228866811
"211085","-",24441,0.00636589656078672,9.6,26.3,0.181206597222222,9.6,16.7,1.73958333333333,3.30688670219091,2.36085400111802,2.87356463957978,0.512710638461762,0.553645620948919
"147243","-",24442,0.00636604604762824,4.6,10.8,0.293005671077505,4.6,6.2,1.34782608695652,2.46809953147162,1.7227665977411,1.97408102602201,0.251314428280906,0.298492988555997
"288873","Mocs2",24443,0.00636756513407541,59.6,882.3,0.231605558308184,59.6,822.7,13.8036912751678,6.78366489375109,4.10429489307527,6.7138063859472,2.60951149287193,2.62493604010358
"352730","Chchd5",24444,0.0063676120700692,7.4,26.8,0.35427319211103,7.4,19.4,2.62162162162162,3.32503602069659,2.12823170584927,3.01553490085017,0.887303195000903,0.963793065859158
"568070","LOC120099262",24445,0.00636764253834157,7,16,0.183673469387755,7,9,1.28571428571429,2.83321334405622,2.07944154167984,2.30258509299405,0.22314355131421,0.251314428280906
"277148","Cks1b",24446,0.00636764253834157,9,25,0.197530864197531,9,16,1.77777777777778,3.25809653802148,2.30258509299405,2.83321334405622,0.53062825106217,0.575364144903562
"123977","LOC102552958",24447,0.00636769056234027,10.2,43.7,0.321991541714725,10.2,33.5,3.2843137254902,3.79997350161952,2.41591377830105,3.54095932403731,1.12504554573627,1.1891577185408
"26548","Zfp91",24448,0.00636774954707074,4.6,20.3,0.741965973534972,4.6,15.7,3.41304347826087,3.05870707271538,1.7227665977411,2.81540871942271,1.09264212168161,1.22760440885921
"118398","Polr1d",24449,0.00636819149293823,8.6,34.8,0.354245538128718,8.6,26.2,3.04651162790698,3.57794789340665,2.26176309847379,3.30321697330195,1.04145387482816,1.11399720750759
"76257","Abi3",24450,0.00636826044382837,2.8,2.7,-0.0127551020408163,2.8,0,-0.0357142857142856,1.30833281965018,1.33500106673234,0,-1.33500106673234,NA
"96605","-",24451,0.00636826044382837,2.8,2.7,-0.0127551020408163,2.8,0,-0.0357142857142856,1.30833281965018,1.33500106673234,0,-1.33500106673234,NA
"512159","LOC100910069",24452,0.00636826044382837,2.8,2.7,-0.0127551020408163,2.8,0,-0.0357142857142856,1.30833281965018,1.33500106673234,0,-1.33500106673234,NA
"392306","Immt",24453,0.0063698445976593,3.8,5.7,0.131578947368421,3.8,1.9,0.5,1.90210752639692,1.56861591791385,1.06471073699243,-0.503905180921417,-0.693147180559945
"273115","Pgrmc2",24454,0.00637031311322179,11.2,128.2,0.932716836734694,11.2,117,10.4464285714286,4.8613615913485,2.50143595173921,4.77068462446566,2.26924867272645,2.34626015649671
"264852","-",24455,0.00637183281730136,63.2,2754.2,0.673720157026118,63.2,2691,42.5791139240506,7.92124531423341,4.16200321069592,7.89803969076462,3.7360364800687,3.75136384957409
"441719","Vsnl1",24456,0.00637242127781206,4,18,0.875,4,14,3.5,2.94443897916644,1.6094379124341,2.70805020110221,1.09861228866811,1.25276296849537
"7047","Zfp865",24457,0.00637269902474143,4.8,16.7,0.516493055555555,4.8,11.9,2.47916666666667,2.87356463957978,1.75785791755237,2.55722731136763,0.799369393815253,0.907922482203638
"345822","-",24458,0.0063764492020753,364.8,50995.7,0.3804573582737,364.8,50630.9,138.790844298246,10.8395162037306,5.90208673595677,10.8323370914176,4.93025035546087,4.93296808262791
"414102","Macf1",24459,0.00637757822165316,19.4,318.8,0.795514932511425,19.4,299.4,15.4329896907217,5.76769580039985,3.01553490085017,5.70511491988998,2.68958001903981,2.73650740591625
"39495","Mypop",24460,0.00637871301227134,3.4,14.3,0.942906574394464,3.4,10.9,3.20588235294118,2.72785282839839,1.48160454092422,2.47653840011748,0.994933859193268,1.16498735761298
"63946","Rbfox1",24461,0.00638650342442576,10.4,102.8,0.854289940828402,10.4,92.4,8.88461538461538,4.64246597073179,2.43361335540045,4.5368913452348,2.10327798983435,2.18432117250031
"98180","Arl13b",24462,0.0063865707491263,3.2,10.7,0.732421875,3.2,7.5,2.34375,2.45958884180371,1.43508452528932,2.14006616349627,0.704981638206948,0.851752210736584
"309561","Cpne5",24463,0.0063865707491263,3.2,10.7,0.732421875,3.2,7.5,2.34375,2.45958884180371,1.43508452528932,2.14006616349627,0.704981638206948,0.851752210736584
"423461","-",24464,0.0063865707491263,3.2,10.7,0.732421875,3.2,7.5,2.34375,2.45958884180371,1.43508452528932,2.14006616349627,0.704981638206948,0.851752210736584
"190706","Pcdh17",24465,0.00638902544252611,3.2,4.7,0.146484375,3.2,1.5,0.46875,1.7404661748405,1.43508452528932,0.916290731874155,-0.518793793415168,-0.757685701697516
"271869","Tmem212",24466,0.00638902544252611,3.2,4.7,0.146484375,3.2,1.5,0.46875,1.7404661748405,1.43508452528932,0.916290731874155,-0.518793793415168,-0.757685701697516
"93354","Car10",24467,0.00639046016488092,3.6,14.3,0.825617283950617,3.6,10.7,2.97222222222222,2.72785282839839,1.52605630349505,2.45958884180371,0.933532538308661,1.0893098960058
"333526","Ciao1",24468,0.00639046016488092,3.6,14.3,0.825617283950617,3.6,10.7,2.97222222222222,2.72785282839839,1.52605630349505,2.45958884180371,0.933532538308661,1.0893098960058
"91626","LOC120095271",24469,0.0063909942239112,12.8,37.7,0.1519775390625,12.8,24.9,1.9453125,3.65583960003574,2.62466859216316,3.25424296870549,0.629574376542333,0.66542263254509
"100777","-",24470,0.00639103908346673,3.4,4.3,0.0778546712802768,3.4,0.9,0.264705882352941,1.66770682055808,1.48160454092422,0.641853886172395,-0.839750654751821,-1.32913594727994
"244779","Eif1a",24471,0.00639123983872624,4.2,10.2,0.340136054421769,4.2,6,1.42857142857143,2.41591377830105,1.64865862558738,1.94591014905531,0.297251523467932,0.356674943938732
"108480","Trmt2a",24472,0.00639262255325942,28.8,200.2,0.206645447530864,28.8,171.4,5.95138888888889,5.30429943822558,3.39450839351136,5.14981735822959,1.75530896471823,1.78362461902178
"500579","-",24473,0.00639350308331944,4.2,15.2,0.623582766439909,4.2,11,2.61904761904762,2.78501124223834,1.64865862558738,2.484906649788,0.836248024200619,0.962810747509048
"486073","LOC120093748",24474,0.00639376490142397,21.4,107.3,0.187570966896672,21.4,85.9,4.01401869158879,4.68490515400694,3.10906095886099,4.46475803227135,1.35569707341035,1.3897929069624
"438356","-",24475,0.00639377723768821,13.4,77.3,0.355869904210292,13.4,63.9,4.76865671641791,4.36054760299676,2.66722820658195,4.17284762371004,1.50561941712809,1.56206465442662
"11007","Clec11a",24476,0.00639432290717302,2.6,8.3,0.843195266272189,2.6,5.7,2.19230769230769,2.23001440015921,1.28093384546206,1.90210752639692,0.621173680934856,0.784954729813068
"122050","Psmd9",24477,0.00639432290717302,2.6,8.3,0.843195266272189,2.6,5.7,2.19230769230769,2.23001440015921,1.28093384546206,1.90210752639692,0.621173680934856,0.784954729813068
"546524","Paqr8",24478,0.00639432290717302,2.6,8.3,0.843195266272189,2.6,5.7,2.19230769230769,2.23001440015921,1.28093384546206,1.90210752639692,0.621173680934856,0.784954729813068
"429093","Nfia",24479,0.0063945662208937,7.2,34.7,0.530478395061728,7.2,27.5,3.81944444444444,3.57515068878559,2.10413415427021,3.3499040872746,1.2457699330044,1.34010497865052
"25217","Pcnx3",24480,0.00639648364301423,7.4,18.3,0.199050401753104,7.4,10.9,1.47297297297297,2.96010509591084,2.12823170584927,2.47653840011748,0.348306694268216,0.387282789024974
"538988","Raph1",24481,0.00639731153146852,4.6,13.8,0.434782608695652,4.6,9.2,2,2.69462718077007,1.7227665977411,2.32238772029023,0.599621122549122,0.693147180559946
"15292","Fam189a1",24482,0.00639958693000059,11,36.5,0.210743801652893,11,25.5,2.31818181818182,3.62434093297637,2.484906649788,3.27714473299218,0.792238083204176,0.84078317936601
"98967","Cadm2",24483,0.00639997084609981,20.2,272.2,0.61758651112636,20.2,252,12.4752475247525,5.61020412769664,3.05400118167797,5.53338948872752,2.47938830704955,2.52374648310426
"174380","Thrb",24484,0.00640041763233823,17,71.5,0.188581314878893,17,54.5,3.20588235294118,4.28358656186063,2.89037175789616,4.01638302075239,1.12601126285622,1.16498735761298
"301184","C2cd4d",24485,0.00640167331629417,3.8,5.7,0.131578947368421,3.8,1.9,0.5,1.90210752639692,1.56861591791385,1.06471073699243,-0.503905180921417,-0.693147180559945
"493785","Zfpm2",24486,0.00640303472287451,21.2,291.2,0.600747597009612,21.2,270,12.7358490566038,5.6774384993166,3.10009228887823,5.6021188208797,2.50202653200147,2.54442077732041
"253231","Terf2",24487,0.0064042976010982,11.8,58.7,0.336828497558173,11.8,46.9,3.97457627118644,4.08933202039856,2.54944517092557,3.86911550441687,1.3196703334913,1.37991814398061
"486552","Lsm7",24488,0.00640463737977651,11.2,31.7,0.163424744897959,11.2,20.5,1.83035714285714,3.48737507790321,2.50143595173921,3.06805293513362,0.566616983394406,0.604511107843314
"85043","Rnf145",24489,0.00640709998546977,180.2,15405.2,0.468864906547294,180.2,15225,84.4894561598224,9.64252530478373,5.19960139360888,9.63075977186616,4.43115837825728,4.43662674740386
"372806","-",24490,0.00641250903349254,15,97.5,0.366666666666667,15,82.5,5.5,4.59005654817804,2.77258872223978,4.42484663185681,1.65225790961703,1.70474809223843
"57828","Trpm6",24491,0.00641405456791547,7.2,29.2,0.424382716049383,7.2,22,3.05555555555556,3.40784192438082,2.10413415427021,3.13549421592915,1.03136006165894,1.11696142733631
"547216","Khdrbs2",24492,0.00641433467014982,2.8,2.7,-0.0127551020408163,2.8,0,-0.0357142857142856,1.30833281965018,1.33500106673234,0,-1.33500106673234,NA
"37734","LOC102554200",24493,0.0064174836599804,7.2,46.7,0.76195987654321,7.2,39.5,5.48611111111111,3.8649313978943,2.10413415427021,3.70130197411249,1.59716781984229,1.70221964588507
"69596","Gemin5",24494,0.00641786649455949,4.2,19.2,0.850340136054422,4.2,15,3.57142857142857,3.00568260440716,1.64865862558738,2.77258872223978,1.1239300966524,1.27296567581289
"21401","Gga2",24495,0.00641956447297606,20.8,232.2,0.488627958579882,20.8,211.4,10.1634615384615,5.45189645447634,3.08190996979504,5.35847128936778,2.27656131957274,2.31879908672886
"186181","Cfap20dc",24496,0.00642257230320212,2.6,8.3,0.843195266272189,2.6,5.7,2.19230769230769,2.23001440015921,1.28093384546206,1.90210752639692,0.621173680934856,0.784954729813068
"220272","Phyh",24497,0.00642257230320212,2.6,8.3,0.843195266272189,2.6,5.7,2.19230769230769,2.23001440015921,1.28093384546206,1.90210752639692,0.621173680934856,0.784954729813068
"466672","-",24498,0.00642257230320212,2.6,8.3,0.843195266272189,2.6,5.7,2.19230769230769,2.23001440015921,1.28093384546206,1.90210752639692,0.621173680934856,0.784954729813068
"568784","Wnk3",24499,0.00642257230320212,2.6,8.3,0.843195266272189,2.6,5.7,2.19230769230769,2.23001440015921,1.28093384546206,1.90210752639692,0.621173680934856,0.784954729813068
"40415","RGD1307554",24500,0.00642275279571793,7,58,1.04081632653061,7,51,7.28571428571429,4.07753744390572,2.07944154167984,3.95124371858143,1.87180217690159,1.98591548366901
"541685","Ncl",24501,0.00642287938720417,7.6,57.8,0.869113573407202,7.6,50.2,6.60526315789474,4.07414185490458,2.15176220325946,3.93573953204546,1.783977328786,1.8878667794054
"149015","Mettl18",24502,0.00642291298372041,3.8,8.7,0.339335180055402,3.8,4.9,1.28947368421053,2.27212588550934,1.56861591791385,1.77495235091167,0.206336432997829,0.254234138384241
"226977","Rala",24503,0.00642376212179032,4.6,13.8,0.434782608695652,4.6,9.2,2,2.69462718077007,1.7227665977411,2.32238772029023,0.599621122549122,0.693147180559946
"466096","Otub2",24504,0.00642378219669543,13.8,72.7,0.309283763915144,13.8,58.9,4.26811594202899,4.30000279919529,2.69462718077007,4.0926765051214,1.39804932435133,1.45117249849438
"153646","Prdm8",24505,0.0064244688812457,30.4,301.3,0.293131059556787,30.4,270.9,8.91118421052632,5.71141990178541,3.44680789291421,5.60543435163842,2.15862645872422,2.18730714067887
"93357","Car10",24506,0.00642513436232266,209.4,13080.3,0.293532072807284,209.4,12870.9,61.4656160458453,9.4789390084517,5.34901048086356,9.46280191984154,4.11379143897799,4.11847792977867
"17753","-",24507,0.00642569954548143,67.6,6208.3,1.3437686005392,67.6,6140.7,90.8387573964497,8.73380344715692,4.22829253473184,8.72285685578311,4.49456432105127,4.50908603810868
"107343","Atp13a4",24508,0.00642592618213374,133.6,6396.8,0.350899996414357,133.6,6263.2,46.8802395209581,8.76370946025219,4.90230741721063,8.74260616564114,3.84029874843051,3.84759625449116
"230749","Bmi1",24509,0.00642746567759057,8.2,39.2,0.46103509815586,8.2,31,3.78048780487805,3.69386699562498,2.21920348405499,3.46573590279973,1.24653241874473,1.32985305021494
"198379","-",24510,0.00643031006647254,5,12.5,0.3,5,7.5,1.5,2.60268968544438,1.79175946922805,2.14006616349627,0.348306694268216,0.405465108108164
"333610","Mal",24511,0.00643365019803407,6.4,50.3,1.07177734375,6.4,43.9,6.859375,3.93769075217672,2.00148000021012,3.80443779474821,1.80295779453808,1.9256163297155
"394041","-",24512,0.00643486356195281,22.8,153.7,0.251808248691905,22.8,130.9,5.74122807017544,5.04148775757902,3.16968558067743,4.88204405972327,1.71235847904584,1.74767313695546
"472530","-",24513,0.00643656958625472,14.4,72.8,0.281635802469136,14.4,58.4,4.05555555555556,4.30135873160643,2.73436750941958,4.0842942263686,1.34992671694902,1.40008768325223
"545893","Ttbk1",24514,0.00643775356563101,7,19.5,0.255102040816327,7,12.5,1.78571428571429,3.02042488614436,2.07944154167984,2.60268968544438,0.523248143764548,0.579818495252942
"417902","Prdm2",24515,0.00643815762525419,65.2,2627.2,0.602676051036923,65.2,2562,39.2944785276074,7.87405448020954,4.19268046294296,7.84893372636407,3.65625326342111,3.67108401352407
"220035","-",24516,0.00644064442798567,19,139.5,0.333795013850415,19,120.5,6.34210526315789,4.9452074887738,2.99573227355399,4.7999142627806,1.80418198922661,1.84721077376427
"557936","Gpkow",24517,0.00644154373437768,5.8,32.7,0.799643281807372,5.8,26.9,4.63793103448276,3.51749783735832,1.91692261218206,3.32862668882732,1.41170407664526,1.53426836905542
"565944","Gpc3",24518,0.00644258193450399,11.8,107.2,0.685147945992531,11.8,95.4,8.08474576271187,4.68398136641238,2.54944517092557,4.5685062016165,2.01906103069093,2.08997904698262
"195312","-",24519,0.00644306068930731,10,50.5,0.405,10,40.5,4.05,3.94158180766969,2.39789527279837,3.72569342723665,1.32779815443828,1.39871688111845
"327664","Wipf1",24520,0.00644351358799262,18.4,84.3,0.194647920604915,18.4,65.9,3.58152173913044,4.44617445449763,2.96527306606928,4.20319896713418,1.2379259010649,1.27578777689352
"302569","LOC100362611",24521,0.00644582180337481,10,30.5,0.205,10,20.5,2.05,3.44998754583159,2.39789527279837,3.06805293513362,0.670157662335246,0.717839793150317
"26324","Cd6",24522,0.00644611245962302,4.4,8.3,0.201446280991736,4.4,3.9,0.886363636363636,2.23001440015921,1.68639895357023,1.58923520511658,-0.0971637484536476,-0.120627987788615
"428028","Ccdc171",24523,0.00644655136484949,5.2,44.7,1.46079881656805,5.2,39.5,7.59615384615385,3.82209829790016,1.82454929205105,3.70130197411249,1.87675268206145,2.02764204631969
"65987","Hba-a1",24524,0.0064478619345433,837.8,201809.2,0.286321226556999,837.8,200971.4,239.879923609453,12.2150829307184,6.73197229902777,12.21092286418,5.47895056515226,5.48013847984709
"203746","Sfmbt1",24525,0.00644925937443355,3.6,14.3,0.825617283950617,3.6,10.7,2.97222222222222,2.72785282839839,1.52605630349505,2.45958884180371,0.933532538308661,1.0893098960058
"222935","Hnrnpk",24526,0.00644925937443355,3.6,14.3,0.825617283950617,3.6,10.7,2.97222222222222,2.72785282839839,1.52605630349505,2.45958884180371,0.933532538308661,1.0893098960058
"566685","-",24527,0.0064534629152098,8.8,29.7,0.269886363636364,8.8,20.9,2.375,3.42426265459315,2.28238238567653,3.08648663682246,0.804104251145929,0.864997437486604
"21941","Slx1b",24528,0.00645403670109502,4.4,14.3,0.511363636363636,4.4,9.9,2.25,2.72785282839839,1.68639895357023,2.3887627892351,0.702363835664869,0.810930216216329
"256995","-",24529,0.00645451544285062,10.8,51.7,0.350651577503429,10.8,40.9,3.78703703703704,3.96461545554732,2.46809953147162,3.73528582692809,1.26718629545647,1.33158392891858
"509799","Rab8b",24530,0.00645744758827111,32.8,507.7,0.44142251635931,32.8,474.9,14.4786585365854,6.23185845182872,3.52046080248897,6.16520774812706,2.64474694563809,2.67267574016498
"262751","Itgb1",24531,0.00645799848229174,18.8,153.7,0.381677229515618,18.8,134.9,7.17553191489362,5.04148775757902,2.98568193770049,4.9119193211571,1.92623738345661,1.97067689337781
"6500","Cacng8",24532,0.00645873087703189,11.4,107.8,0.741766697445368,11.4,96.4,8.45614035087719,4.68951133442184,2.51769647261099,4.57882621064849,2.0611297380375,2.13489284621605
"555695","Tmem200c",24533,0.0064589661975187,6.6,55.8,1.12947658402204,6.6,49.2,7.45454545454545,4.03953632572711,2.02814824729229,3.91601502669768,1.8878667794054,2.00882397446588
"183575","Itgbl1",24534,0.00645907054708175,3.8,14.2,0.720221606648199,3.8,10.4,2.73684210526316,2.72129542785223,1.56861591791385,2.43361335540045,0.864997437486605,1.00680473941499
"216023","-",24535,0.00645907054708175,3.8,14.2,0.720221606648199,3.8,10.4,2.73684210526316,2.72129542785223,1.56861591791385,2.43361335540045,0.864997437486605,1.00680473941499
"261739","LOC102551789",24536,0.00645980053695087,3.2,13.7,1.025390625,3.2,10.5,3.28125,2.68784749378469,1.43508452528932,2.4423470353692,1.00726251007988,1.1882244473578
