"feature_id","gene_symbol","rank","abs_loading","variance","nb1","nb2","log_variance","log_nb1","log_nb2","log_alpha_mu"
"18921","Arhgef17",17325,0.0028244211807356,471.8,61.6,410.2,6.15867246609189,4.13676527810605,6.01907971414096,1.89598297509881
"194716","Stab1",17326,0.00282433289853568,36.5,8,28.5,3.62434093297637,2.19722457733622,3.38439026334577,1.27046254559477
"549207","Nabp1",17327,0.00282396539429081,6.7,2.8,3.9,2.04122032885964,1.33500106673234,1.58923520511658,0.331357135954443
"342509","LOC120101899",17328,0.00282389560142955,25.7,10.2,15.5,3.2846635654062,2.41591377830105,2.80336038090653,0.418452303634976
"89083","Dlg4",17329,0.00282363772671715,8.7,3.2,5.5,2.27212588550934,1.43508452528932,1.87180217690159,0.541597282432744
"147425","Edem3",17330,0.00282363772671715,8.7,3.2,5.5,2.27212588550934,1.43508452528932,1.87180217690159,0.541597282432744
"382836","Rundc3b",17331,0.00282363772671715,8.7,3.2,5.5,2.27212588550934,1.43508452528932,1.87180217690159,0.541597282432744
"391713","Ndnf",17332,0.00282349963531525,10.8,3.6,7.2,2.46809953147162,1.52605630349505,2.10413415427021,0.693147180559946
"368815","Mkrn1",17333,0.00282337465813006,527.8,96.4,431.4,6.27061028853748,4.57882621064849,6.06935108576505,1.49852953233856
"465285","-",17334,0.0028232635200723,11.7,10.2,1.5,2.54160199346455,2.41591377830105,0.916290731874155,-1.91692261218206
"80459","Rnf157",17335,0.00282302161397558,8524.8,256.4,8268.4,9.0508521393911,5.55063129516203,9.02031723399519,3.47345757387857
"390479","Vopp1",17336,0.00282282920203568,8108.5,342,7766.5,9.00079149292774,5.83773044716594,8.9577036412672,3.12276415436536
"213927","Ntrk2",17337,0.00282277163068592,3346,140,3206,8.11581970121133,4.94875989037817,8.07309119969315,3.13113691056019
"52693","Rbbp6",17338,0.00282220834657349,2.3,4.6,0,1.19392246847243,1.7227665977411,0,NA
"198444","-",17339,0.00282212871075859,6.5,8,0,2.01490302054226,2.19722457733622,0,NA
"313986","Cep57l1",17340,0.00282156810459334,8.3,4.4,3.9,2.23001440015921,1.68639895357023,1.58923520511658,-0.120627987788615
"39509","Irf2bp1",17341,0.00282146858213323,9.2,4.2,5,2.32238772029023,1.64865862558738,1.79175946922805,0.174353387144778
"184569","Usp54",17342,0.00282080132183852,7.2,1.8,5.4,2.10413415427021,1.02961941718116,1.85629799036563,1.09861228866811
"201385","Slc20a2",17343,0.00282080132183852,7.2,1.8,5.4,2.10413415427021,1.02961941718116,1.85629799036563,1.09861228866811
"215477","Gmpr",17344,0.00282080132183852,7.2,1.8,5.4,2.10413415427021,1.02961941718116,1.85629799036563,1.09861228866811
"247725","Mbd1",17345,0.00282080132183852,7.2,1.8,5.4,2.10413415427021,1.02961941718116,1.85629799036563,1.09861228866811
"254725","Ankrd11",17346,0.00282080132183852,7.2,1.8,5.4,2.10413415427021,1.02961941718116,1.85629799036563,1.09861228866811
