"rank","feature_id","mu","empirical_variance.x","NB2","NB2_NB1","alpha_mu","abs_pc1_loading","empirical_variance.y","log1p_empirical_variance","smooth_log1p_empirical_variance","d2_spline"
293,"489765",0,0,0,0,0,0,0,0,2.14338047119967,-3.62326677147261e-06
294,"498232",0,0,0,0,0,0,0,0,2.15059369025547,-3.64866055478954e-06
295,"500034",0,0,0,0,0,0,0,0,2.15780326065071,-3.67405433810647e-06
296,"500520",0,0,0,0,0,0,0,0,2.16500915699161,-3.69944812142341e-06
297,"501309",0,0,0,0,0,0,0,0,2.1722113538844,-3.72484190474034e-06
298,"502515",0,0,0,0,0,0,0,0,2.17940982593528,-3.75023568805727e-06
299,"505902",0,0,0,0,0,0,0,0,2.18660454775047,-3.77562947137421e-06
300,"507754",0,0,0,0,0,0,0,0,2.19379549393619,-3.80102325469114e-06
301,"509155",0,0,0,0,0,0,0,0,2.20098263909865,-3.82641703800807e-06
302,"510096",0,0,0,0,0,0,0,0,2.20816595784408,-3.85181082132501e-06
303,"510716",0,0,0,0,0,0,0,0,2.21534542477868,-3.87720460464194e-06
304,"511592",0,0,0,0,0,0,0,0,2.22252101450868,-3.90259838795887e-06
305,"514314",0,0,0,0,0,0,0,0,2.2296927016403,-3.92799217127581e-06
306,"515695",0,0,0,0,0,0,0,0,2.23686046077974,-3.95338595459274e-06
307,"521173",0,0,0,0,0,0,0,0,2.24402426653322,-3.97877973790968e-06
308,"522426",0,0,0,0,0,0,0,0,2.25118409350697,-4.00417352122661e-06
309,"522625",0,0,0,0,0,0,0,0,2.2583399163072,-4.02956730454354e-06
310,"522655",0,0,0,0,0,0,0,0,2.26549170684056,-4.07115847145069e-06
311,"523866",0,0,0,0,0,0,0,0,2.27263942621545,-4.11274963835784e-06
312,"526529",0,0,0,0,0,0,0,0,2.2797830328407,-4.15434080526499e-06
313,"532261",0,0,0,0,0,0,0,0,2.28692248512514,-4.19593197217215e-06
314,"532488",0,0,0,0,0,0,0,0,2.29405774147761,-4.23752313907929e-06
315,"532515",0,0,0,0,0,0,0,0,2.30118876030694,-4.27911430598644e-06
316,"533487",0,0,0,0,0,0,0,0,2.30831550002197,-4.3207054728936e-06
317,"535211",0,0,0,0,0,0,0,0,2.31543791903152,-4.36229663980074e-06
