"feature_id","gene_symbol","rank","abs_loading","mu","variance","nb1","nb2","alpha_mu","log_variance","log_nb1","log_nb2","nb_gap","log_alpha_mu"
"476460","Ncald",18853,0.00443959206802798,286.4,22420.8,286.4,22134.4,77.2849162011173,10.0177889788629,5.66087497364492,10.0049334159314,4.34405844228643,4.34749880331978
"472169","Metap2",18854,0.00443974112533886,25.2,220.7,25.2,195.5,7.75793650793651,5.40132511662227,3.26575941076705,5.28066243130932,2.01490302054226,2.04871638490804
"272852","Bbs7",18855,0.00444030419724205,11.8,95.7,11.8,83.9,7.11016949152542,4.57161340245925,2.54944517092557,4.4414740933173,1.89202892239173,1.96152608200154
"256967","Brd7",18856,0.00444201133141619,43.4,443.8,43.4,400.4,9.2258064516129,6.09762474293637,3.79323946943818,5.99495843636224,2.20171896692406,2.22200460633471
"420706","-",18857,0.00444290151248589,15.6,73.8,15.6,58.2,3.73076923076923,4.31481788498043,2.8094026953625,4.08092154188996,1.27151884652746,1.3166144404819
"171532","-",18858,0.0044443648458451,3.4,14.3,3.4,10.9,3.20588235294118,2.72785282839839,1.48160454092422,2.47653840011748,0.994933859193268,1.16498735761298
"561812","Cited1",18859,0.00444461433249657,33,255.5,33,222.5,6.74242424242424,5.54712866461082,3.52636052461616,5.40941141405362,1.88305088943746,1.90841954013981
"458209","Immp2l",18860,0.00444559514870973,9.2,73.2,9.2,64,6.95652173913044,4.30676415017333,2.32238772029023,4.17438726989564,1.85199954960541,1.93967959930468
"393454","M1ap",18861,0.00444712036701417,176.8,9537.7,176.8,9360.9,52.9462669683258,9.16311248681314,5.1806593230798,9.14440354032465,3.96374421724485,3.96927756849176
"27850","Plgrkt",18862,0.00444728750930429,9.2,44.7,9.2,35.5,3.85869565217391,3.82209829790016,2.32238772029023,3.59731226058845,1.27492454029822,1.35032921242638
"115097","Kalrn",18863,0.00444747454449717,16.4,91.3,16.4,74.9,4.56707317073171,4.52504414150881,2.85647020622048,4.32941668440158,1.4729464781811,1.51887255569302
"480570","LOC120093683",18864,0.0044481792272644,20.4,180.8,20.4,160.4,7.86274509803922,5.20290718174338,3.06339092202781,5.08388575583585,2.02049483380804,2.06213579458224
"65865","Rab11fip3",18865,0.00444956822114513,4.4,10.8,4.4,6.4,1.45454545454545,2.46809953147162,1.68639895357023,2.00148000021012,0.315081046639896,0.374693449441411
"176017","Rpgrip1",18866,0.00444984220010345,4,11,4,7,1.75,2.484906649788,1.6094379124341,2.07944154167984,0.470003629245735,0.559615787935423
"187711","Mphosph8",18867,0.00445014972240453,14.2,61.7,14.2,47.5,3.34507042253521,4.13836144763888,2.72129542785223,3.88156379794344,1.16026837009121,1.20748774643338
"25090","Sf3b2",18868,0.00445044987825584,4,7,4,3,0.75,2.07944154167984,1.6094379124341,1.38629436111989,-0.22314355131421,-0.287682072451781
"219197","Larp4b",18869,0.00445072385721416,4.2,10.7,4.2,6.5,1.54761904761905,2.45958884180371,1.64865862558738,2.01490302054226,0.366244394954883,0.436717651612269
"517970","Zfp846",18870,0.00445243766324628,5.4,23.3,5.4,17.9,3.31481481481481,3.1904763503465,1.85629799036563,2.9391619220656,1.08286393169997,1.19840175927648
"44959","Lysmd4",18871,0.0044528162641068,36.2,425.7,36.2,389.5,10.7596685082873,6.05608119019395,3.6163087612791,5.96742796927974,2.35111920800064,2.37580474647908
"304573","LOC691807",18872,0.00445285283235566,179,6026.5,179,5847.5,32.6675977653631,8.70408761005533,5.19295685089021,8.67394049709076,3.48098364620055,3.48638369261758
"359251","Ptpn1",18873,0.00445299750941912,31.4,330.8,31.4,299.4,9.53503184713376,5.80453237775634,3.47815842279828,5.70511491988998,2.2269564970917,2.25497257907132
"219040","Dip2c",18874,0.00445303622475023,36.4,294.8,36.4,258.4,7.0989010989011,5.6896835502767,3.62167070442049,5.55837127188234,1.93670056746186,1.95993999726575
"172903","Bcl11a",18875,0.00445318855538502,3.2,4.2,3.2,1,0.3125,1.64865862558738,1.43508452528932,0.693147180559945,-0.741937344729377,-1.16315080980568
"59019","Vldlr",18876,0.00445418805875727,4.6,16.3,4.6,11.7,2.54347826086957,2.85070650150373,1.7227665977411,2.54160199346455,0.818835395723442,0.933532538308661
"544028","Smchd1",18877,0.00445436578974878,28.4,119.8,28.4,91.4,3.21830985915493,4.79413628550071,3.38099467434464,4.52612697864764,1.145132304303,1.16885633329294
"484582","Arf3",18878,0.00445467922079364,21.8,336.2,21.8,314.4,14.4220183486239,5.8206762261277,3.1267605359604,5.75384167452894,2.62708113856854,2.66875609076001
"367067","Rbm28",18879,0.00445609364295893,28,453.5,28,425.5,15.1964285714286,6.11919791361753,3.36729582998647,6.05561236693173,2.68831653694526,2.72106043783822
"327360","Mettl8",18880,0.00445749839841678,10.6,69.8,10.6,59.2,5.58490566037736,4.25985900069967,2.45100509811232,4.09767235231477,1.64666725420246,1.72006754077194
"261871","Spire2",18881,0.00445794912011116,13.2,150.7,13.2,137.5,10.4166666666667,5.02190488635449,2.65324196460721,4.93087032562739,2.27762836102018,2.3434070875143
"289431","-",18882,0.00445873157046294,54.2,1100.2,54.2,1046,19.2988929889299,7.00415577326845,4.01096295328305,6.95368421087054,2.94272125758749,2.96004773617927
"292690","LOC100363110",18883,0.00446034437865261,226.8,12126.7,226.8,11899.9,52.4686948853616,9.40324737142845,5.42846805101308,9.3843693064919,3.95590125547882,3.96021670384937
"470635","-",18884,0.00446120182623512,5.2,27.7,5.2,22.5,4.32692307692308,3.35689712276558,1.82454929205105,3.15700042115011,1.33245112909907,1.46485668362299
"335341","Snx5",18885,0.00446177107700135,18,77,18,59,3.27777777777778,4.35670882668959,2.94443897916644,4.0943445622221,1.14990558305566,1.18716568600955
"113277","-",18886,0.00446215273126455,17.6,68.8,17.6,51.2,2.90909090909091,4.24563400976833,2.92316158071916,3.95508249488859,1.03192091416944,1.06784063000136
"139526","Tomm40l",18887,0.00446254871270186,215.8,10017.2,215.8,9801.4,45.41890639481,9.21215871778297,5.37897526956549,9.19038253263524,3.81140726306975,3.81592845877438
"60331","Rrp12",18888,0.00446260757938673,33,244.5,33,211.5,6.40909090909091,5.50329694723457,3.52636052461616,5.35894198836447,1.83258146374831,1.85771743701985
"153916","Septin11",18889,0.00446270610805807,3.4,4.3,3.4,0.9,0.264705882352941,1.66770682055808,1.48160454092422,0.641853886172395,-0.839750654751821,-1.32913594727994
"94664","Fkbp10",18890,0.00446274318969737,3.4,31.8,3.4,28.4,8.35294117647059,3.4904285153901,1.48160454092422,3.38099467434464,1.89939013342042,2.12261371354504
"52220","Uqcrc2",18891,0.00446289200005507,269.8,17948.7,269.8,17678.9,65.5259451445515,9.79532868068484,5.60138054103812,9.78018368006704,4.17880313902892,4.18244617328784
"305986","Adh5",18892,0.0044630437655275,27.4,117.3,27.4,89.9,3.28102189781022,4.77322377098434,3.34638914516716,4.50976000118343,1.16337085601627,1.18815492808355
"205176","Mast3",18893,0.00446311823241907,348.4,40048.3,348.4,39699.9,113.949196326062,10.5978664741915,5.85621739769996,10.5891291364435,4.73291173874355,4.73575270280207
"295194","Zfp267",18894,0.0044632550478547,19.8,168.2,19.8,148.4,7.49494949494949,5.13108144717212,3.03495298670727,5.00662727269872,1.97167428599144,2.01422939303279
"178984","Fndc3a",18895,0.00446369300692028,15.6,332.3,15.6,316.7,20.3012820512821,5.80904298531369,2.8094026953625,5.76110754127547,2.95170484591297,3.0106840392891
"182833","-",18896,0.00446391150424639,3.2,51.2,3.2,48,15,3.95508249488859,1.43508452528932,3.89182029811063,2.4567357728213,2.70805020110221
"216023","-",18897,0.00446391150424639,3.2,51.2,3.2,48,15,3.95508249488859,1.43508452528932,3.89182029811063,2.4567357728213,2.70805020110221
"370923","-",18898,0.00446391150424639,3.2,51.2,3.2,48,15,3.95508249488859,1.43508452528932,3.89182029811063,2.4567357728213,2.70805020110221
"216823","Foxc1",18899,0.00446463021043378,4.2,10.7,4.2,6.5,1.54761904761905,2.45958884180371,1.64865862558738,2.01490302054226,0.366244394954883,0.436717651612269
"61749","-",18900,0.0044654542769156,3.2,9.7,3.2,6.5,2.03125,2.37024374146786,1.43508452528932,2.01490302054226,0.579818495252942,0.70865136709591
"116068","-",18901,0.00446547987746397,83.4,1388.8,83.4,1305.4,15.652278177458,7.23691513088023,4.43556740160191,7.17503054165626,2.73946314005434,2.75061647683642
"274407","Commd2",18902,0.00446611472913261,33,184.5,33,151.5,4.59090909090909,5.22305488204749,3.52636052461616,5.02716459604747,1.5008040714313,1.52407806348294
"450912","Igha",18903,0.00446617168236863,3.6,26.3,3.6,22.7,6.30555555555556,3.30688670219091,1.52605630349505,3.16547504814109,1.63941874464604,1.84143107902529
"533775","-",18904,0.00446617168236863,3.6,26.3,3.6,22.7,6.30555555555556,3.30688670219091,1.52605630349505,3.16547504814109,1.63941874464604,1.84143107902529
"572226","Eda",18905,0.00446617168236863,3.6,26.3,3.6,22.7,6.30555555555556,3.30688670219091,1.52605630349505,3.16547504814109,1.63941874464604,1.84143107902529
"73144","Rpl23a",18906,0.00446714698863694,13.4,69.8,13.4,56.4,4.2089552238806,4.25985900069967,2.66722820658195,4.05004430332552,1.38281609674357,1.43721445154715
"61089","Fbxl15",18907,0.00446865035903412,9.6,28.3,9.6,18.7,1.94791666666667,3.37758751602302,2.36085400111802,2.98061863574394,0.619764634625922,0.666760425386751
"384968","Capza2",18908,0.00446880333903454,9.8,14.7,9.8,4.9,0.5,2.75366071235426,2.37954613413017,1.77495235091167,-0.6045937832185,-0.693147180559946
"338747","Adnp",18909,0.0044707950258242,106.4,1820.8,106.4,1714.4,16.1127819548872,7.50758030231071,4.67656018207476,7.44740156855632,2.77084138648156,2.77961286725182
"33645","-",18910,0.00447080187808712,3.2,21.2,3.2,18,5.625,3.10009228887823,1.43508452528932,2.94443897916644,1.50935445387712,1.72722094809048
"171491","-",18911,0.00447080187808712,3.2,21.2,3.2,18,5.625,3.10009228887823,1.43508452528932,2.94443897916644,1.50935445387712,1.72722094809048
"178099","Ptk2b",18912,0.00447084023454729,43,598.5,43,555.5,12.9186046511628,6.39609597446757,3.78418963391826,6.3216671707156,2.53747753679734,2.55866849338612
"12377","Nipa1",18913,0.00447093715598065,112,2708.5,112,2596.5,23.1830357142857,7.90451939500617,4.72738781871234,7.86230472297338,3.13491690426104,3.14342079198928
"546301","Cd2ap",18914,0.00447117051338059,6,16,6,10,1.66666666666667,2.83321334405622,1.94591014905531,2.39789527279837,0.451985123743057,0.510825623765991
"574818","Rnf128",18915,0.0044715999429649,4.4,48.8,4.4,44.4,10.0909090909091,3.90801498403061,1.68639895357023,3.8155121050473,2.12911315147707,2.31163492851396
"416823","Alpl",18916,0.00447212753563391,4.6,49.8,4.6,45.2,9.82608695652174,3.92789635458444,1.7227665977411,3.83297979808769,2.11021320034659,2.28504078334314
"259638","Zfp821",18917,0.00447234204442225,21,125.5,21,104.5,4.97619047619048,4.84024230816757,3.09104245335832,4.65871095291612,1.56766849955781,1.60466463368144
"352546","Acoxl",18918,0.0044727577507662,4.2,10.7,4.2,6.5,1.54761904761905,2.45958884180371,1.64865862558738,2.01490302054226,0.366244394954883,0.436717651612269
"111540","Mrps6",18919,0.0044729737783589,11,53.5,11,42.5,3.86363636363636,3.9982007016692,2.484906649788,3.77276093809464,1.28785428830664,1.351608803132
"435955","Eif4g3",18920,0.00447328622175837,19.8,105.2,19.8,85.4,4.31313131313131,4.66532410880784,3.03495298670727,4.45898767581001,1.42403468910274,1.46166416309403
"551417","Map2",18921,0.00447329725954981,15.4,93.8,15.4,78.4,5.09090909090909,4.55176940926098,2.79728133483015,4.37449836825309,1.57721703342294,1.62745641793678
"529299","Tmem115",18922,0.00447375071315033,3.8,7.7,3.8,3.9,1.02631578947368,2.16332302566054,1.56861591791385,1.58923520511658,0.0206192872027358,0.0259754864032607
"218554","Bambi",18923,0.0044742932925021,17.4,112.3,17.4,94.9,5.45402298850575,4.73003916803396,2.91235066461494,4.56330598188939,1.65095531727445,1.6963534993954
"21997","Ino80e",18924,0.0044746016172534,12.2,139.7,12.2,127.5,10.4508196721311,4.94662996412034,2.58021682959233,4.85592890433527,2.27571207474295,2.34668041285927
"102553","Cpox",18925,0.00447552152695684,13,66.5,13,53.5,4.11538461538461,4.21212759787848,2.63905732961526,3.9982007016692,1.35914337205394,1.41473229644042
"457555","-",18926,0.00447627923234546,3.8,18.2,3.8,14.4,3.78947368421053,2.95491027903374,1.56861591791385,2.73436750941958,1.16575159150574,1.33222713984961
"538194","Hecw2",18927,0.00447627923234546,3.8,18.2,3.8,14.4,3.78947368421053,2.95491027903374,1.56861591791385,2.73436750941958,1.16575159150574,1.33222713984961
"315058","Mog",18928,0.00447639730100517,34.4,413.3,34.4,378.9,11.0145348837209,6.02659034908336,3.56671182013973,5.93990806019358,2.37319624005385,2.3992157536452
"320451","Pdss2",18929,0.00447642663730344,59.4,1184.8,59.4,1125.4,18.9461279461279,7.07817293127327,4.10098910494077,7.02678198540378,2.92579288046301,2.94159958063058
"323423","Rc3h2",18930,0.00447747081662938,39.2,549.2,39.2,510,13.0102040816327,6.31028184849047,3.69386699562498,6.2363695902037,2.54250259457873,2.56573397892195
"155641","Srd5a3",18931,0.00447759176060046,7,53.5,7,46.5,6.64285714285714,3.9982007016692,2.07944154167984,3.8607297110406,1.78128816936076,1.893542163538
"552415","Stk16",18932,0.00447976590930325,244,22007.5,244,21763.5,89.1946721311475,9.99918402135761,5.50125821054473,9.98803548105999,4.48677727051526,4.49082130833065
"126568","Asmtl",18933,0.00448009320596807,76.2,1960.7,76.2,1884.5,24.7309711286089,7.58156672323534,4.34639945703073,7.54194831669841,3.19554885966768,3.20805635001459
"556863","Cdk16",18934,0.00448126514446301,35.4,456.3,35.4,420.9,11.8898305084746,6.12533963066401,3.5945687746427,6.04476831913029,2.4501995444876,2.4756834556368
"346217","Pdk1",18935,0.00448143915186885,2.6,8.3,2.6,5.7,2.19230769230769,2.23001440015921,1.28093384546206,1.90210752639692,0.621173680934856,0.784954729813068
"180270","-",18936,0.00448214661303151,11.4,55.3,11.4,43.9,3.85087719298246,4.03069453514564,2.51769647261099,3.80443779474821,1.28674132213722,1.34830096468068
"341051","Odf2",18937,0.00448230958585888,20.6,553.8,20.6,533.2,25.8834951456311,6.31860768844068,3.07269331469012,6.28077030067586,3.20807698598574,3.25360551250902
"317147","Mif",18938,0.00448451385618155,264.8,59293.7,264.8,59028.9,222.918806646526,10.9902752049376,5.58274414627915,10.9857993741794,5.40305522790028,5.40680760940568
"290005","Ttc23l",18939,0.00448548552913921,3.2,10.7,3.2,7.5,2.34375,2.45958884180371,1.43508452528932,2.14006616349627,0.704981638206948,0.851752210736584
"390752","Ccser1",18940,0.00448548552913921,3.2,10.7,3.2,7.5,2.34375,2.45958884180371,1.43508452528932,2.14006616349627,0.704981638206948,0.851752210736584
"119988","Trappc14",18941,0.00448608126417464,33.2,616.7,33.2,583.5,17.5753012048193,6.42600290270185,3.53222564406856,6.37075678091212,2.83853113684356,2.86649457580417
"52694","Rbbp6",18942,0.00448624703139116,14.4,162.3,14.4,147.9,10.2708333333333,5.09558899997642,2.73436750941958,5.00327493968996,2.26890743027038,2.3293081631348
"129556","Rhof",18943,0.00448633131784397,6.8,70.7,6.8,63.9,9.39705882352941,4.27249074760558,2.05412373369555,4.17284762371004,2.1187238900145,2.24039674920143
"492277","-",18944,0.00448751984285051,44.2,349.2,44.2,305,6.90045248868778,5.85850441985175,3.81109708683819,5.72358510195238,1.91248801511419,1.93158698752376
"119121","Ap5z1",18945,0.0044881761641946,9.4,52.3,9.4,42.9,4.56382978723404,3.9759363311718,2.34180580614733,3.78191432008113,1.4401085139338,1.51816213665801
"154205","Alb",18946,0.00448890209148909,17.8,351.2,17.8,333.4,18.7303370786517,5.86419919606211,2.9338568698359,5.81233788121055,2.87848101137464,2.93014451301865
"53541","Prr14",18947,0.00448906439482847,6,8.5,6,2.5,0.416666666666667,2.2512917986065,1.94591014905531,1.25276296849537,-0.693147180559945,-0.8754687373539
"44164","Ube3a",18948,0.00448928548211189,14.2,80.7,14.2,66.5,4.6830985915493,4.40305400186596,2.72129542785223,4.21212759787848,1.49083217002625,1.54395998305459
"209738","Dctn6",18949,0.00449096288339756,3.8,7.7,3.8,3.9,1.02631578947368,2.16332302566054,1.56861591791385,1.58923520511658,0.0206192872027358,0.0259754864032607
"318742","-",18950,0.00449184454050827,4,7.5,4,3.5,0.875,2.14006616349627,1.6094379124341,1.50407739677627,-0.105360515657826,-0.133531392624523
"468721","Rapgef5",18951,0.00449184454050827,4,7.5,4,3.5,0.875,2.14006616349627,1.6094379124341,1.50407739677627,-0.105360515657826,-0.133531392624523
"4124","Rgs17",18952,0.00449187596190747,4.8,16.7,4.8,11.9,2.47916666666667,2.87356463957978,1.75785791755237,2.55722731136763,0.799369393815253,0.907922482203638
"301180","Them4",18953,0.00449187596190747,4.8,16.7,4.8,11.9,2.47916666666667,2.87356463957978,1.75785791755237,2.55722731136763,0.799369393815253,0.907922482203638
"459044","Arhgap5",18954,0.00449187596190747,4.8,16.7,4.8,11.9,2.47916666666667,2.87356463957978,1.75785791755237,2.55722731136763,0.799369393815253,0.907922482203638
"320046","Cdk19",18955,0.00449215888874467,9.8,39.2,9.8,29.4,3,3.69386699562498,2.37954613413017,3.41444260841218,1.034896474282,1.09861228866811
"55783","Tmem134",18956,0.00449218149088946,72.4,3441.8,72.4,3369.4,46.5386740331492,8.14404037277532,4.29592393562047,8.12278671066481,3.82686277504434,3.84028366656043
"292287","Ctnnd2",18957,0.00449275582056352,158.6,4714.3,158.6,4555.7,28.7244640605296,8.45856781976669,5.07267068501571,8.42435395631208,3.35168327129637,3.35774916596388
"394158","Aak1",18958,0.00449318526700371,10.8,39.2,10.8,28.4,2.62962962962963,3.69386699562498,2.46809953147162,3.38099467434464,0.912895142873017,0.966843011036986
"426629","Ugcg",18959,0.00449341167538789,4,34.5,4,30.5,7.625,3.56953269648137,1.6094379124341,3.44998754583159,1.84054963339749,2.03143232249348
"72326","Pafah1b1",18960,0.00449342600810113,15.2,57.2,15.2,42,2.76315789473684,4.06388535473739,2.78501124223834,3.76120011569356,0.976188873455224,1.01637419043114
"346441","Scrn3",18961,0.00449368760274818,53.4,2297.8,53.4,2244.4,42.0299625468165,7.74014252663359,3.9963641538619,7.71663895802468,3.72027480416278,3.73838275791067
"94363","Tcap",18962,0.00449373545602,34,219.5,34,185.5,5.45588235294118,5.3958976948869,3.55534806148941,5.22843123908387,1.67308317759446,1.69669435743133
"429585","Dnajc6",18963,0.00449375668135948,172.6,10732.3,172.6,10559.7,61.1801853997682,9.28110633726951,5.15675380222625,9.2648948429421,4.10814104071585,4.11382336911647
"222701","Gas1",18964,0.00449408704636764,4.2,16.7,4.2,12.5,2.97619047619048,2.87356463957978,1.64865862558738,2.60268968544438,0.954031059857002,1.09064411901893
"269404","Cct5",18965,0.00449426583455965,9,17.5,9,8.5,0.944444444444444,2.91777073208428,2.30258509299405,2.2512917986065,-0.0512932943875506,-0.0571584138399486
"280908","Ndst3",18966,0.00449458321763744,5,12.5,5,7.5,1.5,2.60268968544438,1.79175946922805,2.14006616349627,0.348306694268216,0.405465108108164
"563763","Morf4l2",18967,0.00449492385040033,276.6,14312.3,276.6,14035.7,50.7436731742589,9.56894445393102,5.62618122863265,9.54943060721789,3.92324937858524,3.92678694363331
"319085","Nus1",18968,0.0044950878193051,37.6,487.3,37.6,449.7,11.9601063829787,6.19092997106761,3.65325227647079,6.1108019296966,2.45754965322582,2.48157664338081
"372169","Pole4",18969,0.00449550210715146,28.4,142.8,28.4,114.4,4.02816901408451,4.96842344528695,3.38099467434464,4.748404354074,1.36740967972936,1.39331193377854
"74545","Pigw",18970,0.00449678017433446,2.8,16.7,2.8,13.9,4.96428571428571,2.87356463957978,1.33500106673234,2.70136121295141,1.36636014621907,1.60226942295549
"180085","LOC108352949",18971,0.00449678017433446,2.8,16.7,2.8,13.9,4.96428571428571,2.87356463957978,1.33500106673234,2.70136121295141,1.36636014621907,1.60226942295549
"420278","-",18972,0.00449678017433446,2.8,16.7,2.8,13.9,4.96428571428571,2.87356463957978,1.33500106673234,2.70136121295141,1.36636014621907,1.60226942295549
"462279","Mpp5",18973,0.00449678017433446,2.8,16.7,2.8,13.9,4.96428571428571,2.87356463957978,1.33500106673234,2.70136121295141,1.36636014621907,1.60226942295549
"352466","Snrnp200",18974,0.00449726442993164,206.4,8135.3,206.4,7928.9,38.4152131782946,9.00409081020494,5.33464929579543,8.9783957042089,3.64374640841348,3.64845355765457
"436355","Igsf21",18975,0.00449743768758922,10,19,10,9,0.9,2.99573227355399,2.39789527279837,2.30258509299405,-0.0953101798043248,-0.105360515657826
"166316","Gabra4",18976,0.00449785458714358,37.6,774.3,37.6,736.7,19.593085106383,6.65325005122491,3.65325227647079,6.60353723789026,2.95028496141947,2.97517670329292
"303140","Lamtor5",18977,0.00449842192190717,78.6,2164.3,78.6,2085.7,26.5356234096692,7.68031419896624,4.37701409285034,7.64333914973934,3.266325056889,3.27848810986743
"347284","-",18978,0.00449892058232209,15.8,63.7,15.8,47.9,3.03164556962025,4.16976120150686,2.82137888640921,3.88977739648083,1.06839851007161,1.10910556438395
"195001","Dph3",18979,0.00449956980444955,69.4,1155.3,69.4,1085.9,15.6469740634006,7.05298053113492,4.254193263164,6.99108488656914,2.73689162340514,2.7502775477101
"555803","Epb41l3",18980,0.00449971408486559,21.2,854.7,21.2,833.5,39.3160377358491,6.75191984742401,3.10009228887823,6.72683274310189,3.62674045422366,3.67163252051288
"265913","Nln",18981,0.00450168198794777,9.2,33.7,9.2,24.5,2.66304347826087,3.54673968695281,2.32238772029023,3.23867845216438,0.916290731874156,0.979469633495687
"435391","Rsrp1",18982,0.0045022553025988,104.4,1724.3,104.4,1619.9,15.5162835249042,7.45315622738782,4.65776263610726,7.39073682951813,2.73297419341087,2.74189002247755
"172047","Cnrip1",18983,0.00450232713897333,179.8,15051.7,179.8,14871.9,82.7135706340378,9.61931265607976,5.19739144795808,9.60729604397691,4.40990459601883,4.41538368329597
"310233","S100b",18984,0.004502421641599,86.8,3006.7,86.8,2919.9,33.639400921659,8.00893094605341,4.47506150064107,7.97964706695064,3.50458556630957,3.51569802643425
"147363","Ivns1abp",18985,0.00450252788005347,33.4,813.3,33.4,779.9,23.3502994011976,6.70232884847309,3.53805656437935,6.66044710066863,3.12239053628928,3.1506098063538
"313824","Amd1",18986,0.00450313918570352,3.6,14.3,3.6,10.7,2.97222222222222,2.72785282839839,1.52605630349505,2.45958884180371,0.933532538308661,1.0893098960058
"409003","Kdm4c",18987,0.00450461948713896,47.4,1649.3,47.4,1601.9,33.795358649789,7.40871236854952,3.87949981372259,7.37956976763184,3.50006995390925,3.52032347500641
"245715","LOC102547544",18988,0.00450499620572198,4.2,16.7,4.2,12.5,2.97619047619048,2.87356463957978,1.64865862558738,2.60268968544438,0.954031059857002,1.09064411901893
"555575","-",18989,0.00450499620572198,4.2,16.7,4.2,12.5,2.97619047619048,2.87356463957978,1.64865862558738,2.60268968544438,0.954031059857002,1.09064411901893
"30880","Smc3",18990,0.00450552353262637,25.4,134.8,25.4,109.4,4.30708661417323,4.9111832151246,3.27336401015227,4.704110133843,1.43074612369072,1.46026171596339
"485196","Krt8",18991,0.00450626888402991,21.2,247.2,21.2,226,10.6603773584906,5.51423487277051,3.10009228887823,5.4249500174814,2.32485772860317,2.36653381759432
"529634","Qrich1",18992,0.00450635564967166,47.4,614.8,47.4,567.4,11.9704641350211,6.4229222354904,3.87949981372259,6.34282539622295,2.46332558250036,2.48244229367372
"128148","Auts2l1",18993,0.00450670246419727,150.4,9620.8,150.4,9470.4,62.968085106383,9.17178663634393,5.01992534100335,9.15603201052284,4.13610666951949,4.14262801242072
"140304","Opn3",18994,0.00450674513942878,24.2,135.7,24.2,111.5,4.60743801652893,4.9177887437299,3.22684399451738,4.72295322164447,1.4961092271271,1.52767195773753
"425921","Fktn",18995,0.00450694924564129,69.6,2065.8,69.6,1996.2,28.6810344827586,7.63375679641303,4.2570301444992,7.59950147862645,3.34247133412726,3.35623608491211
"440173","LOC120103482",18996,0.00450725641362341,14.2,117.7,14.2,103.5,7.2887323943662,4.77659930161562,2.72129542785223,4.64918707140487,1.92789164355263,1.98632964809821
"505103","RGD1311744",18997,0.00450748446426641,22,109,22,87,3.95454545454545,4.70048036579242,3.13549421592915,4.47733681447821,1.34184259854906,1.37486566529627
"145096","Ccnt2",18998,0.00450772402290926,21.6,155.3,21.6,133.7,6.18981481481481,5.05177723742743,3.11794990627824,4.90305008341632,1.78510017713808,1.82290516941778
"109085","Cggbp1",18999,0.00450822725480296,15.4,79.8,15.4,64.4,4.18181818181818,4.39197696552705,2.79728133483015,4.18052225846315,1.383240923633,1.43074612369072
"387636","Ubn2",19000,0.00450855414235727,7.6,32.3,7.6,24.7,3.25,3.5055573969864,2.15176220325946,3.24649099190117,1.09472878864171,1.17865499634165
"166065","Sgcb",19001,0.00450874003942372,12.2,84.7,12.2,72.5,5.94262295081967,4.45085282560373,2.58021682959233,4.29728540621879,1.71706857662647,1.78215061012142
"505916","Rnf26",19002,0.00450880604507715,38.6,304.8,38.6,266.2,6.89637305699482,5.72293129349496,3.67882911826043,5.58799744166249,1.90916832340206,1.93099562949023
"413814","Ctps1",19003,0.00450924034804239,129.6,3245.3,129.6,3115.7,24.0408950617284,8.08527116524571,4.87213921684233,8.0445300287446,3.17239081190227,3.17975634115895
"488842","Anks1b",19004,0.0045096203157805,15.8,74.7,15.8,58.9,3.72784810126582,4.3267781604434,2.82137888640921,4.0926765051214,1.27129761871219,1.31583115062462
"272725","Dcun1d1",19005,0.00450996616124264,2.6,15.8,2.6,13.2,5.07692307692308,2.82137888640921,1.28093384546206,2.65324196460721,1.37230811914515,1.62470538456489
"449942","Clmn",19006,0.00451001686308691,64,1499,64,1435,22.421875,7.3132203870903,4.17438726989564,7.26961674960817,3.09522947971253,3.11003704483405
"50804","Ppfibp2",19007,0.0045103452086611,8,33.5,8,25.5,3.1875,3.54095932403731,2.19722457733622,3.27714473299218,1.07992015565596,1.15923691048454
"564807","Septin6",19008,0.0045105670136369,35.4,593.3,35.4,557.9,15.7598870056497,6.38738424237262,3.5945687746427,6.32597056627565,2.73140179163296,2.75746791471175
"485309","Pcbp2",19009,0.00451113101999433,12.6,86.3,12.6,73.7,5.84920634920635,4.46935046284556,2.61006979274201,4.31348009213877,1.70341029939677,1.76630598523786
"257717","Lyl1",19010,0.00451131185924641,39.2,657.2,39.2,618,15.765306122449,6.48950883650924,3.69386699562498,6.4281052726846,2.73423827705962,2.75781171066127
"131818","Dsel",19011,0.0045113962438622,10.8,108.7,10.8,97.9,9.06481481481481,4.69774936728118,2.46809953147162,4.59410923862867,2.12600970715705,2.20440041540629
"162453","Rps27a",19012,0.00451183850336656,70.2,2270.7,70.2,2200.5,31.3461538461538,7.72828372886918,4.26549281841793,7.69689422519581,3.43140140677788,3.44509157521938
"328716","Tfpi",19013,0.00451201752043816,13.6,47.8,13.6,34.2,2.51470588235294,3.8877303128591,2.68102152871429,3.56104608260405,0.88002455388976,0.922155851326553
"334496","Tmx4",19014,0.00451215829069883,22.6,335.3,22.6,312.7,13.8362831858407,5.81800361874622,3.16124671203156,5.74843711519663,2.58719040316507,2.62729435818556
"421634","Lyn",19015,0.00451253339175405,8.8,44.2,8.8,35.4,4.02272727272727,3.81109708683819,2.28238238567653,3.5945687746427,1.31218638896617,1.39196009865557
"438146","Ube2j2",19016,0.00451257178281608,53.8,366.7,53.8,312.9,5.81598513011152,5.90726738830723,4.00369019395397,5.74907446384791,1.74538426989394,1.7606101835071
