"feature_id","ctrl_abs_loading","trt_abs_loading","rank_ctrl","rank_trt","mu_ctrl","mu_trt","var_ctrl","var_trt","nb1_ctrl","nb1_trt","nb2_ctrl","nb2_trt","alpha_mu_ctrl","alpha_mu_trt","gene_symbol"
"438818",0.00162596951134279,0.00835209025063825,5207,27161,3.8,1.4,10.7,9.8,3.8,1.4,6.9,8.4,1.81578947368421,6,"Rhoq"
"438834",0.00476337198671352,0.00252271506004042,18246,11736,161,111.2,5905.5,2409.2,161,111.2,5744.5,2298,35.6801242236025,20.6654676258993,"Epas1"
"438875",0.00202796164310217,8.20282634856794e-05,6311,2335,207.4,179.4,3915.3,827.8,207.4,179.4,3707.9,648.4,17.8780135004822,3.61426978818283,"-"
"438876",0.00465528471597902,0.00332293755761741,17784,14783,33.6,15.4,1033.3,80.3,33.6,15.4,999.7,64.9,29.7529761904762,4.21428571428571,"-"
"438877",0.00274147042827195,0.0032499512749468,8479,14501,64.4,64,674.8,410.5,64.4,64,610.4,346.5,9.47826086956522,5.4140625,"-"
"438884",0.00500625104352505,0.000422373203532049,19282,3636,78.4,52.2,1636.3,311.7,78.4,52.2,1557.9,259.5,19.8711734693878,4.97126436781609,"Prkce"
"439091",0.00340577945591951,5.47735425835039e-06,11732,1742,0.6,0.6,1.8,1.8,0.6,0.6,1.2,1.2,2,2,"-"
"439097",0.000246040494124311,0.00193799299559235,1763,9496,4.8,7.4,31.7,84.3,4.8,7.4,26.9,76.9,5.60416666666667,10.3918918918919,"Six3"
"439115",6.89454210801935e-05,0.00452160616323512,1226,19037,9.4,8.8,25.3,32.2,9.4,8.8,15.9,23.4,1.69148936170213,2.65909090909091,"Camkmt"
"439138",0.00020076762015277,0.000607509993077509,1549,4280,11.6,15.4,28.3,60.3,11.6,15.4,16.7,44.9,1.43965517241379,2.91558441558442,"Camkmt"
"439183",0.00538474210773677,0.00440710592904178,20816,18777,7.4,4,29.8,17,7.4,4,22.4,13,3.02702702702703,3.25,"Camkmt"
"439197",0.00242637541951574,0,7459,1161,4.2,0,20.7,0,4.2,0,16.5,0,3.92857142857143,NA,"Ppm1b"
"439203",0.00493609954491603,0.00321753750493234,19041,14425,278,177.8,17446.5,5357.2,278,177.8,17168.5,5179.4,61.7571942446043,29.1304836895388,"Ppm1b"
"439204",0.00565146989724417,0.00431578588611411,21730,18581,25.2,42.4,326.2,655.3,25.2,42.4,301,612.9,11.9444444444444,14.4551886792453,"Ppm1b"
"439209",0.00155971332149137,0.00667747464029535,5011,24631,13.2,9,66.2,33.5,13.2,9,53,24.5,4.01515151515152,2.72222222222222,"Ppm1b"
"439238",0.0083051208270268,0.00948447181325123,27499,28559,1.8,2.4,6.2,5.3,1.8,2.4,4.4,2.9,2.44444444444444,1.20833333333333,"Ppm1b"
"439268",0.00465551205653075,0.00187534459884518,17785,9117,30.4,24,402.8,126.5,30.4,24,372.4,102.5,12.25,4.27083333333333,"Dync2li1"
"439280",0.00237175126938271,0.00646431766799726,7303,24147,3.6,0.8,6.3,3.2,3.6,0.8,2.7,2.4,0.75,3,"Plekhh2"
"439282",0.00412248925754266,0.0117379716375705,15406,30447,1.4,4.4,9.8,21.3,1.4,4.4,8.4,16.9,6,3.84090909090909,"Plekhh2"
"439339",0.00759061680726186,0.00367631451201577,26373,16211,6,0.6,27.5,1.8,6,0.6,21.5,1.2,3.58333333333333,2,"LOC102548459"
"439341",0.000973623834926505,0.00349030878661813,3618,15289,6,7.2,4,23.7,6,7.2,0,16.5,-0.333333333333333,2.29166666666667,"Mta3"
"439345",0.00528973024430298,0.00754604651724545,20401,25920,2.8,3,16.7,27,2.8,3,13.9,24,4.96428571428571,8,"Mta3"
"439347",0.000445139542053428,0.00096866056059732,2410,5629,8.8,5,29.2,36,8.8,5,20.4,31,2.31818181818182,6.2,"Mta3"
"439351",0.00512223474676985,0.000984787676975454,19862,5680,67.2,28.8,1251.2,173.7,67.2,28.8,1184,144.9,17.6190476190476,5.03125,"Mta3"
"439369",0.00510085494690876,0.00358635573596695,19674,15602,2.2,2.2,12.2,10.2,2.2,2.2,10,8,4.54545454545454,3.63636363636364,"Mta3"
"439400",0.00629039454041427,0.00646889725075522,23563,24211,6.8,1.6,18.7,12.8,6.8,1.6,11.9,11.2,1.75,7,"-"
"439406",0.00259713002096086,0.00160480491318649,8022,8166,94.8,59.8,956.7,186.7,94.8,59.8,861.9,126.9,9.09177215189874,2.12207357859532,"Eml4"
"439443",0.00417404392024846,0.00557441917846122,15628,22204,1.6,1.4,5.3,3.8,1.6,1.4,3.7,2.4,2.3125,1.71428571428571,"Pkdcc"
"439487",0,0.00497767724920317,829,20404,0,2.6,0,2.3,0,2.6,0,0,NA,-0.115384615384615,"-"
"439532",0.000336261179943474,0.00139292799653349,2079,7264,11.4,25.8,44.3,210.2,11.4,25.8,32.9,184.4,2.8859649122807,7.14728682170542,"Tmem178a"
"439564",0.0083051208270268,0,27500,1162,1.8,0,6.2,0,1.8,0,4.4,0,2.44444444444444,NA,"-"
"439578",0.0138193195254069,0.000533728165644308,31548,4003,7.6,2.6,78.3,6.8,7.6,2.6,70.7,4.2,9.30263157894737,1.61538461538461,"-"
"439579",0.00134646517757829,0.00477517018022437,4522,19985,8,7,5.5,83.5,8,7,0,76.5,-0.3125,10.9285714285714,"-"
"439602",0.00366501622911215,0.00426806897554577,12971,18418,3.2,0.8,4.2,3.2,3.2,0.8,1,2.4,0.3125,3,"Morn2"
"439603",0.00922116388000294,0.000806199050091458,28732,5018,2.6,2.4,18.8,12.8,2.6,2.4,16.2,10.4,6.23076923076923,4.33333333333333,"Dhx57"
"439608",0.00631121060943818,0.000740506378612121,23618,4766,4.2,7,39.2,12,4.2,7,35,5,8.33333333333333,0.714285714285714,"Gemin6"
"439613",0.0055187290486618,0.0012287879460034,21301,6624,37.4,29,631.3,190,37.4,29,593.9,161,15.879679144385,5.55172413793103,"Galm"
"439616",0.00754464759187302,0.00128167297441291,26313,6813,6.4,3.4,25.3,16.8,6.4,3.4,18.9,13.4,2.953125,3.94117647058824,"Galm"
"439627",0.00212050059787578,0.0032573323202865,6585,14519,4,5.4,9.5,15.8,4,5.4,5.5,10.4,1.375,1.92592592592593,"-"
"439633",0.008142662036548,0.000740798112571758,27240,4769,1.8,2.6,7.2,6.8,1.8,2.6,5.4,4.2,3,1.61538461538461,"-"
"439663",0.00336204617703886,0.00404124418254708,11323,17226,0.6,2.4,1.8,28.8,0.6,2.4,1.2,26.4,2,11,"LOC100362777"
"439664",0.00101072718231908,1.27345210665516e-05,3743,2084,30.6,25.2,610.3,69.2,30.6,25.2,579.7,44,18.9444444444444,1.74603174603175,"Qpct"
"439678",0.0073359981605627,0.0108729827507712,25915,29851,11,5.6,51,41.3,11,5.6,40,35.7,3.63636363636364,6.375,"Ndufaf7"
"439681",0.00706160589763395,0.00959761543560287,25341,28695,34.2,18.4,581.2,185.3,34.2,18.4,547,166.9,15.9941520467836,9.07065217391304,"Ndufaf7"
"439688",0.00162851286757247,0.00176210323665727,5213,8811,49.2,39.2,358.7,352.7,49.2,39.2,309.5,313.5,6.29065040650406,7.99744897959184,"Cebpzos"
"439696",0.00517826026279679,0.00659198303080935,20062,24469,18.4,13.4,94.3,54.3,18.4,13.4,75.9,40.9,4.125,3.05223880597015,"Gpatch11"
"439701",0.0111188700054848,0.00126952199201508,30552,6776,11.2,10.4,79.7,13.3,11.2,10.4,68.5,2.9,6.11607142857143,0.278846153846154,"Gpatch11"
"439720",0.00610479581759897,0.00834948872384384,23114,27108,2.2,1.4,24.2,3.8,2.2,1.4,22,2.4,10,1.71428571428571,"Strn"
"439727",0.00350877428871651,0.00478670873205561,12248,20013,35.2,23.4,173.2,174.3,35.2,23.4,138,150.9,3.92045454545454,6.44871794871795,"Crim1"
"439730",0.00344618045197862,0.00426806897554577,11958,18419,4,0.8,11,3.2,4,0.8,7,2.4,1.75,3,"Crim1"
"439734",0.00156275849381312,0.00367631451201577,5019,16212,4,0.6,13.5,1.8,4,0.6,9.5,1.2,2.375,2,"Crim1"
"439839",0.00627983536960067,0.000508199310373393,23535,3911,11.8,8.8,97.7,86.7,11.8,8.8,85.9,77.9,7.27966101694915,8.85227272727273,"-"
"439840",0.0115072105381403,0.00255915017437967,30794,12041,9.6,12.4,81.8,135.8,9.6,12.4,72.2,123.4,7.52083333333333,9.95161290322581,"-"
"439865",0.00310797647196752,0.00278966023698228,10038,12859,18.4,12.4,100.3,38.8,18.4,12.4,81.9,26.4,4.45108695652174,2.12903225806452,"Rasgrp3"
"439902",0.00139844927126621,0.00219055575033239,4629,10610,4.6,1.4,24.8,3.8,4.6,1.4,20.2,2.4,4.39130434782609,1.71428571428571,"Ltbp1"
"439921",3.42154731752097e-05,0.0021042915572233,1167,10113,4.6,14,12.3,142.5,4.6,14,7.7,128.5,1.67391304347826,9.17857142857143,"-"
"439932",0.00197090226995239,0,6151,1163,1.8,0,7.2,0,1.8,0,5.4,0,3,NA,"Ttc27"
"439973",0.00540914835340621,0.00076616304963404,20961,4873,23.6,16,200.8,22.5,23.6,16,177.2,6.5,7.50847457627119,0.40625,"Birc6"
"439975",0.00287898427703344,0.00472093128779595,9022,19526,34,14.2,870.5,73.7,34,14.2,836.5,59.5,24.6029411764706,4.19014084507042,"Birc6"
"440006",0,0.00474609022295053,830,19803,0,1.6,0,5.3,0,1.6,0,3.7,NA,2.3125,"Birc6"
"440014",0.00693326474214685,0.00235465730237443,25064,11222,44.2,16.4,807.7,41.3,44.2,16.4,763.5,24.9,17.2737556561086,1.51829268292683,"Birc6"
"440078",0.00523513433396713,0.00147527246876389,20244,7560,5.2,2.4,9.7,11.3,5.2,2.4,4.5,8.9,0.865384615384615,3.70833333333333,"Yipf4"
"440080",0.00618707945908367,0.000945956879082825,23301,5524,32,29.8,461,821.2,32,29.8,429,791.4,13.40625,26.5570469798658,"Yipf4"
"440082",0.00665078903644524,0.00142218107809116,24423,7358,5.6,5,20.3,4.5,5.6,5,14.7,0,2.625,-0.1,"Yipf4"
"440088",0.000715171633662485,0.00437136572824099,3060,18696,26.2,13.8,316.7,97.7,26.2,13.8,290.5,83.9,11.087786259542,6.07971014492754,"Slc30a6"
"440093",0.00260093332883231,0.00249506037900273,8031,11666,8.2,25,41.7,394,8.2,25,33.5,369,4.08536585365854,14.76,"Slc30a6"
"440098",0,0.00378351698430546,831,16562,0,2.6,0,18.8,0,2.6,0,16.2,NA,6.23076923076923,"Spast"
"440102",0.00753361517850722,0.00205148184908565,26285,9858,111.6,63.2,8953.3,717.2,111.6,63.2,8841.7,654,79.2267025089606,10.3481012658228,"Spast"
"440139",0.00144865753408292,0.00244457815623189,4739,11500,30.2,20,166.2,98.5,30.2,20,136,78.5,4.50331125827815,3.925,"-"
"440173",0.00224514129211956,0.00450725641362341,6935,18996,17.2,14.2,55.7,117.7,17.2,14.2,38.5,103.5,2.23837209302326,7.2887323943662,"LOC120103482"
"440174",0.00741524464560327,0.00145660912759736,26057,7488,11.2,2.8,88.2,8.7,11.2,2.8,77,5.9,6.875,2.10714285714286,"LOC120103482"
"440177",0.00304267885800708,0.00332836390605665,9714,14804,30,36,412,142.5,30,36,382,106.5,12.7333333333333,2.95833333333333,"LOC120103482"
"440188",0.00312373885631043,1.99729590297583e-06,10101,1559,7.8,5.4,45.2,18.3,7.8,5.4,37.4,12.9,4.7948717948718,2.38888888888889,"-"
"440196",0.00309011942578124,0.00352029885483044,9938,15382,2,1.6,9.5,5.3,2,1.6,7.5,3.7,3.75,2.3125,"-"
"440205",0.00245392899558176,0.00129601412883832,7527,6873,14.4,6.2,26.3,8.7,14.4,6.2,11.9,2.5,0.826388888888889,0.403225806451613,"Lclat1"
"440208",0,0.00580823748310534,832,22713,0,2.8,0,2.7,0,2.8,0,0,NA,-0.0357142857142856,"Lclat1"
"440242",0.000897759840094592,0.00314620217334202,3421,14228,70.8,63.6,1443.2,650.8,70.8,63.6,1372.4,587.2,19.3841807909605,9.23270440251572,"Lbh"
"440261",0.00805133373618966,0.0121995909873379,27090,30699,17.4,6.8,286.8,65.7,17.4,6.8,269.4,58.9,15.4827586206897,8.66176470588235,"Ypel5"
"440263",0.00279211841379202,0.005638493141355,8710,22368,77,27.4,3305,573.3,77,27.4,3228,545.9,41.9220779220779,19.9233576642336,"Ypel5"
"440316",0.00243964159738212,0.00592328185843277,7502,22985,35.4,12.8,887.8,51.7,35.4,12.8,852.4,38.9,24.0790960451977,3.0390625,"-"
"440317",0.00868383059689674,0.00173229508906561,28013,8705,2,1.6,8,4.8,2,1.6,6,3.2,3,2,"-"
"440353",0.00614543614835293,0.000108717269098998,23217,2445,38.2,24.6,605.7,103.3,38.2,24.6,567.5,78.7,14.8560209424084,3.19918699186992,"Wdr43"
"440357",0.00593528963019178,0.00089375770598256,22618,5367,3,3.2,8,11.7,3,3.2,5,8.5,1.66666666666667,2.65625,"Wdr43"
"440377",0.00992038133267059,0.00443602051240808,29525,18848,6,5.2,40.5,43.2,6,5.2,34.5,38,5.75,7.30769230769231,"-"
"440385",0.00757527045207635,0.00886375466962519,26352,27906,7,7,83.5,35,7,7,76.5,28,10.9285714285714,4,"Spdya"
"440393",0.00459856502528357,0.00344521513120442,17539,15122,59,60.8,956,2078.7,59,60.8,897,2017.9,15.2033898305085,33.1891447368421,"Ppp1cb"
"440395",0.00650092845795565,0.00572263789831479,24077,22516,4.6,2,10.3,8,4.6,2,5.7,6,1.23913043478261,3,"Ppp1cb"
"440397",0.00733815162240777,0.00419568467269788,25922,18002,138,62,8558.5,1544.5,138,62,8420.5,1482.5,61.018115942029,23.9112903225806,"Ppp1cb"
"440399",0.00249809553790062,0.00208280938930195,7674,9981,46,36.2,866,155.7,46,36.2,820,119.5,17.8260869565217,3.30110497237569,"Ppp1cb"
"440436",0.00293444085370799,0.00134280685259281,9215,7098,34.8,50,160.7,241,34.8,50,125.9,191,3.61781609195402,3.82,"Fosl2"
"440443",0.00190060629712235,0.00362166411893104,5962,15677,4,4.2,19.5,33.2,4,4.2,15.5,29,3.875,6.90476190476191,"Fosl2"
"440449",0.00320988268047091,0.0068561136359059,10578,24903,166,76,14373.5,3767,166,76,14207.5,3691,85.5873493975904,48.5657894736842,"Babam2"
"440510",0.000940144406170404,0.0111329305678598,3522,30071,44.8,33.2,531.7,1617.7,44.8,33.2,486.9,1584.5,10.8683035714286,47.7259036144578,"Babam2"
"440540",0.00334067055968756,0.00219722151691081,11056,10705,784,872.8,84556,151562.7,784,872.8,83772,150689.9,106.852040816327,172.651122823098,"Mrpl33"
"440550",0.00375802919157643,0.00612092216400664,13426,23380,98.6,95.6,3651.8,2024.8,98.6,95.6,3553.2,1929.2,36.0365111561866,20.1799163179916,"Slc4a1ap"
"440572",0.00458734492677678,0.00647139704567776,17492,24271,4.4,1.8,44.3,6.2,4.4,1.8,39.9,4.4,9.06818181818182,2.44444444444444,"Slc4a1ap"
"440579",0.00494088510624249,0.0055762113838587,19058,22234,47.8,42.2,1284.7,655.2,47.8,42.2,1236.9,613,25.8765690376569,14.5260663507109,"Supt7l"
"440580",0.00922116388000294,0.000292901667565515,28733,3125,2.6,1.6,18.8,5.3,2.6,1.6,16.2,3.7,6.23076923076923,2.3125,"-"
"440585",0.00294639751016306,0.00667881740278546,9252,24633,6,9,49.5,50,6,9,43.5,41,7.25,4.55555555555556,"Gpn1"
"440592",0.000657453284224401,0.00367631451201577,2925,16213,1.8,0.6,2.7,1.8,1.8,0.6,0.9,1.2,0.5,2,"Zfp512"
"440594",0.00576918005486036,0.00334452092963109,22119,14849,70.8,46.4,1978.7,284.8,70.8,46.4,1907.9,238.4,26.9477401129944,5.13793103448276,"Zfp512"
"440623",0.00454055499111553,0.00573224687484593,17311,22596,190.2,117.4,14671.7,6879.3,190.2,117.4,14481.5,6761.9,76.1382754994742,57.5971039182283,"Nrbp1"
"440649",0.00140082151352973,0.000462309241482048,4636,3770,107.2,79,2564.2,3190,107.2,79,2457,3111,22.919776119403,39.379746835443,"Snx17"
"440651",0.0112987123358335,0.00124380126568348,30678,6682,5.2,3.4,27.2,12.3,5.2,3.4,22,8.9,4.23076923076923,2.61764705882353,"Snx17"
"440656",0.00516515989434836,0,19999,1164,1.8,0,6.2,0,1.8,0,4.4,0,2.44444444444444,NA,"-"
"440663",0.00344042877346585,0.00189722300933474,11931,9319,4.2,1.8,16.7,2.7,4.2,1.8,12.5,0.9,2.97619047619048,0.5,"Ucn"
"440664",0.00816056643691101,0.000820402361531528,27266,5084,13.6,5.6,119.3,19.3,13.6,5.6,105.7,13.7,7.77205882352941,2.44642857142857,"Trim54"
"440670",0.00252193636524295,0.0088306439208586,7756,27835,10.4,2.2,21.3,12.2,10.4,2.2,10.9,10,1.04807692307692,4.54545454545454,"Cad"
"440675",0.00492402203139538,0.00329299300501978,19000,14697,38.8,11,374.2,39.5,38.8,11,335.4,28.5,8.64432989690722,2.59090909090909,"Atraid"
"440680",0.004401122325366,0.000533924864611158,16588,4005,48,54,482.5,360,48,54,434.5,306,9.05208333333333,5.66666666666667,"Abhd1"
"440686",0.00570984190758492,0.000675623739739859,21949,4527,23.2,16.8,155.7,159.7,23.2,16.8,132.5,142.9,5.71120689655172,8.50595238095238,"Khk"
"440688",0.00630144078495675,0.0128199130258516,23592,30976,2.4,6.2,28.8,36.7,2.4,6.2,26.4,30.5,11,4.91935483870968,"Khk"
"440689",0.00802119885246653,0.00382357234867539,27055,16655,22.4,30,1402.3,215.5,22.4,30,1379.9,185.5,61.6026785714286,6.18333333333333,"Khk"
"440695",0.00015205842395892,0,1418,1165,3.4,0,10.3,0,3.4,0,6.9,0,2.02941176470588,NA,"Emilin1"
"440700",0.0115469618576542,0.00835209025063825,30820,27162,10.6,1.4,118.8,9.8,10.6,1.4,108.2,8.4,10.2075471698113,6,"Agbl5"
"440706",0.00404926269795995,0.00952893657291055,15051,28596,24.4,29.6,171.3,648.3,24.4,29.6,146.9,618.7,6.02049180327869,20.902027027027,"Agbl5"
"440709",0.0117871245836375,0.0108642229334021,30964,29843,12.8,4.4,163.7,19.3,12.8,4.4,150.9,14.9,11.7890625,3.38636363636364,"Agbl5"
"440712",0.00707535895337233,0.011097360921762,25371,30037,3.2,2.8,10.7,19.2,3.2,2.8,7.5,16.4,2.34375,5.85714285714286,"Agbl5"
"440726",0.00655544262156766,0.00218185132644831,24232,10317,46,26,553,452.5,46,26,507,426.5,11.0217391304348,16.4038461538462,"Tmem214"
"440734",0.000468824415979238,0.00591461443231051,2471,22968,54.4,24.4,2988.8,288.3,54.4,24.4,2934.4,263.9,53.9411764705882,10.8155737704918,"Mapre3"
"440778",0.00158421582371321,0.0120824988868868,5060,30639,3.6,3.8,8.3,18.2,3.6,3.8,4.7,14.4,1.30555555555556,3.78947368421053,"LOC108351187"
"440779",0.00234218450799002,0.00294504282935054,7216,13462,71.6,53.8,407.8,397.2,71.6,53.8,336.2,343.4,4.69553072625698,6.38289962825279,"Dpysl5"
"440782",0.00815434113987376,0.00189943409379491,27260,9356,3,2.4,9.5,6.3,3,2.4,6.5,3.9,2.16666666666667,1.625,"Dpysl5"
"440817",0.00459840231821559,0.00482243784719837,17538,20080,24,21,132,97.5,24,21,108,76.5,4.5,3.64285714285714,"Slc35f6"
"440819",0.00171488735430346,0.00489415196097934,5455,20230,41,19.4,401.5,150.3,41,19.4,360.5,130.9,8.79268292682927,6.74742268041237,"Slc35f6"
"440830",0.0037333119806418,0.0085241344365507,13307,27441,5.8,5.4,36.7,24.3,5.8,5.4,30.9,18.9,5.32758620689655,3.5,"Kcnk3"
"440835",0.00573972502718371,0.00373310602281676,22027,16410,17.2,12.4,104.2,105.3,17.2,12.4,87,92.9,5.05813953488372,7.49193548387097,"Kcnk3"
"440859",0.00736378611059622,0.00366923513433527,25978,15877,5.6,1.6,17.3,5.3,5.6,1.6,11.7,3.7,2.08928571428571,2.3125,"Drc1"
"440883",0.0078239377636563,0.00775861591742455,26758,26315,8.4,2,84.8,3.5,8.4,2,76.4,1.5,9.09523809523809,0.75,"-"
"440885",0.000724579039484172,0.00900009155447741,3090,28037,3.2,1.6,16.7,4.8,3.2,1.6,13.5,3.2,4.21875,2,"Selenoi"
"440886",0.00395398750184485,0.000108804495711837,14616,2446,0.8,3.6,3.2,17.3,0.8,3.6,2.4,13.7,3,3.80555555555556,"Selenoi"
"440888",0.00722161559444836,0.00349121177165201,25645,15294,4.8,3.8,16.2,7.7,4.8,3.8,11.4,3.9,2.375,1.02631578947368,"Selenoi"
"440921",0.00276146747197665,0.000946730595824694,8610,5528,66,60.8,573.5,1059.7,66,60.8,507.5,998.9,7.68939393939394,16.4292763157895,"Hadhb"
"440941",0.00727433696440897,0.00169910829001078,25734,8500,4.6,3.2,12.3,10.7,4.6,3.2,7.7,7.5,1.67391304347826,2.34375,"Garem2"
"440954",0.00402688725534961,0.00124614943600759,14976,6695,187.8,141.6,5566.7,499.3,187.8,141.6,5378.9,357.7,28.6416400425985,2.52612994350283,"Rab10"
"440955",0.00463580545304096,0.000105338336536006,17691,2426,3.8,2.8,5.7,19.2,3.8,2.8,1.9,16.4,0.5,5.85714285714286,"Rab10"
"440957",0.00304332000905821,0.00194069783614606,9727,9502,17,22.8,41,131.2,17,22.8,24,108.4,1.41176470588235,4.75438596491228,"Rab10"
"440961",0.00350925411757658,0.00521688130693321,12249,21003,4.4,5.4,6.3,26.8,4.4,5.4,1.9,21.4,0.431818181818182,3.96296296296296,"Rab10"
"440963",0.00504306926555829,0.00647139704567776,19453,24272,1.4,1.8,9.8,6.2,1.4,1.8,8.4,4.4,6,2.44444444444444,"Rab10"
"441032",0,0.0057235195554255,833,22526,0,1.8,0,7.2,0,1.8,0,5.4,NA,3,"Asxl2"
"441035",0.000746491628448524,0.0106648423036696,3123,29717,2.8,3.4,7.7,11.8,2.8,3.4,4.9,8.4,1.75,2.47058823529412,"-"
"441045",0.00975672117607078,0.00366923513433527,29335,15878,5.4,1.6,38.3,5.3,5.4,1.6,32.9,3.7,6.09259259259259,2.3125,"Dtnb"
"441065",0.00233585233612492,0.0027889493762282,7194,12857,352,236.6,36672,6723.3,352,236.6,36320,6486.7,103.181818181818,27.416314454776,"Efr3b"
"441068",0.0042747186506734,0.00465981203742599,16017,19392,11.2,5,30.7,15.5,11.2,5,19.5,10.5,1.74107142857143,2.1,"Efr3b"
"441126",0.000518323873189397,0.00973786460758472,2597,28836,4.6,2.4,23.8,5.3,4.6,2.4,19.2,2.9,4.17391304347826,1.20833333333333,"Dnajc27"
"441136",0.00219513630043491,0.000445168843209089,6791,3710,46.8,39.4,510.2,78.3,46.8,39.4,463.4,38.9,9.9017094017094,0.987309644670051,"Ncoa1"
"441137",0.00219458181689843,0,6786,1166,2.2,0,4.7,0,2.2,0,2.5,0,1.13636363636364,NA,"Ncoa1"
"441143",0.00184153058920766,0.00506504405466594,5797,20566,89.6,64,3066.3,1827.5,89.6,64,2976.7,1763.5,33.2220982142857,27.5546875,"Ncoa1"
"441268",0.00699618868748878,0.0125751234823089,25196,30900,2.6,3.4,6.8,21.8,2.6,3.4,4.2,18.4,1.61538461538461,5.41176470588235,"Ncoa1"
"441288",0.0104231208932376,0.00196205767624429,30019,9568,36.8,19.6,1699.2,214.3,36.8,19.6,1662.4,194.7,45.1739130434783,9.93367346938776,"LOC120103499"
"441298",0.00287923631344904,0.00771276176288065,9024,26110,4.6,6.4,11.3,22.3,4.6,6.4,6.7,15.9,1.45652173913044,2.484375,"Itsn2"
"441311",0.00215835892047733,0.00179425005693004,6692,8903,42.2,20.6,646.7,113.3,42.2,20.6,604.5,92.7,14.324644549763,4.5,"Fkbp1b"
"441315",0.0034734098158641,0.00339803705016121,12091,14991,72.8,32,1665.7,213.5,72.8,32,1592.9,181.5,21.8804945054945,5.671875,"Fkbp1b"
"441321",0.00837870836188831,0.0102528533583244,27580,29361,3,2.2,8,10.2,3,2.2,5,8,1.66666666666667,3.63636363636364,"Fkbp1b"
"441329",0.00881994980622832,0,28229,1167,7.2,0,40.2,0,7.2,0,33,0,4.58333333333333,NA,"Mfsd2b"
"441331",0.000170245521557312,0.0077176603178036,1470,26120,22.6,19.6,266.3,166.3,22.6,19.6,243.7,146.7,10.783185840708,7.48469387755102,"Ubxn2a"
"441335",0.000613720005343752,0.00367631451201577,2815,16214,1.8,0.6,2.7,1.8,1.8,0.6,0.9,1.2,0.5,2,"Ubxn2a"
"441361",0.00847071536091812,0.00408141974829807,27732,17614,2,0.6,9.5,1.8,2,0.6,7.5,1.2,3.75,2,"Klhl29"
"441366",0.00549769865830109,0.00594142771556534,21246,23018,22.4,25,286.3,210.5,22.4,25,263.9,185.5,11.78125,7.42,"Klhl29"
"441486",0,0.00247709840652885,834,11614,0,2.2,0,4.7,0,2.2,0,2.5,NA,1.13636363636364,"Klhl29"
"441570",0.000349180218908564,0.00611344822134446,2119,23355,2,3,3.5,17,2,3,1.5,14,0.75,4.66666666666667,"-"
"441571",0.00154574064451896,0.00822569259423488,4976,26952,57,64,522.5,2645,57,64,465.5,2581,8.16666666666667,40.328125,"-"
"441600",0.00299796268199433,0.0018643367393948,9482,9096,48.6,63,341.8,1899.5,48.6,63,293.2,1836.5,6.03292181069959,29.1507936507937,"Rhob"
"441601",0.00382794156819444,0.00554771968633673,13826,21848,40,26.4,1224.5,293.3,40,26.4,1184.5,266.9,29.6125,10.1098484848485,"Rhob"
"441610",0.000722359555482277,0.0023477319282574,3084,11211,12,6.4,62.5,8.3,12,6.4,50.5,1.9,4.20833333333333,0.296875,"LOC108351200"
"441614",0.00949579660682625,0.00136979272444422,29055,7186,7.8,2.6,88.2,13.8,7.8,2.6,80.4,11.2,10.3076923076923,4.30769230769231,"LOC108351200"
"441617",0.000274963386878501,0.0100865870007425,1885,29222,26.2,47.2,304.7,1706.7,26.2,47.2,278.5,1659.5,10.6297709923664,35.1588983050847,"LOC108351200"
"441620",0.00565415242952525,0.0097335518466012,21742,28828,19.6,9.6,97.3,45.8,19.6,9.6,77.7,36.2,3.96428571428571,3.77083333333333,"Pum2"
"441623",0.00982675740255315,0.0127694266670674,29438,30956,31.8,8.6,616.2,90.3,31.8,8.6,584.4,81.7,18.377358490566,9.5,"Pum2"
"441628",0.00440190608963921,0,16699,1168,1,0,5,0,1,0,4,0,4,NA,"Sdc1"
"441635",0,0.0047383815903007,835,19719,0,3.2,0,3.2,0,3.2,0,0,NA,0,"Wdr35"
"441641",0.00110692545472328,0.00238289791969919,3924,11333,4.4,1.4,24.8,3.8,4.4,1.4,20.4,2.4,4.63636363636364,1.71428571428571,"-"
"441660",0.0100069121339414,0.00486548396633482,29605,20160,22.2,30.8,623.7,258.7,22.2,30.8,601.5,227.9,27.0945945945946,7.39935064935065,"-"
"441701",0.00764392219712489,0.00701187799252792,26467,25147,5.8,4.2,61.2,16.2,5.8,4.2,55.4,12,9.55172413793104,2.85714285714286,"Kcns3"
"441714",0.00540390379781462,0.00422069670650237,20936,18061,1954.4,1779.8,4001726.3,419933.7,1954.4,1779.8,3999771.9,418153.9,2046.54722677036,234.94431958647,"Vsnl1"
"441716",0.000208354772705186,0.00382714363672984,1560,16660,11.4,18.2,35.3,109.2,11.4,18.2,23.9,91,2.09649122807018,5,"Vsnl1"
"441719",0,0.00551447176802366,836,21762,0,1.4,0,9.8,0,1.4,0,8.4,NA,6,"Vsnl1"
"441792",0.00216251463750089,0.00311916669098354,6701,14131,11,4,121,33.5,11,4,110,29.5,10,7.375,"-"
"441808",0.00647283770830784,0.00999995729716287,23983,29137,3.2,1.8,16.7,7.2,3.2,1.8,13.5,5.4,4.21875,3,"LOC689965"
"441813",0.00436025869233055,0.00218130532703009,16432,10314,4.2,3.2,6.7,9.2,4.2,3.2,2.5,6,0.595238095238095,1.875,"-"
