"feature_id","gene_symbol","rank","abs_loading","mu","variance","alpha","alpha_mu","log_alpha_mu","log_mu","log_alpha"
"229213","-",34,0.0164078480362864,36,2129.5,1.61535493827161,58.1527777777778,4.06307364700309,3.58351893845611,0.479554708546978
"205087","Slc27a1",35,0.0163954763282316,20.4,708.3,1.65297001153403,33.7205882352941,3.5181085776818,3.01553490085017,0.502573676831627
"416754","-",36,0.016394944770489,14,318.5,1.55357142857143,21.75,3.07961375753469,2.63905732961526,0.440556427919435
"26553","Zfp91",37,0.0162411746126684,49.8,2367.2,0.934420412573991,46.5341365461847,3.84018616253235,3.90801498403061,-0.0678288214982525
"63496","Rpl39l",38,0.0161731344658966,13,336,1.9112426035503,24.8461538461538,3.21270296576112,2.56494935746154,0.647753608299583
"470705","LOC108351415",39,0.016152848164681,22,2108,4.3099173553719,94.8181818181818,4.5519611822024,3.09104245335832,1.46091872884409
"480951","Scrt1",40,0.0161291721575602,36.6,1138.8,0.822807489026247,30.1147540983607,3.40501522104181,3.60004824040732,-0.195033019365506
"120304","Ywhag",41,0.0160663518402419,52.8,10864.7,3.87823547979798,204.770833333333,5.32189146765874,3.96651119071222,1.35538027694652
"284696","-",42,0.0160176091226559,74.4,22409.3,4.03494984969361,300.200268817204,5.70444981465933,4.30945594183905,1.39499387282029
"19746","Tmem9b",43,0.0159913657257809,15.2,237.2,0.960872576177285,14.6052631578947,2.68138195402005,2.72129542785223,-0.0399134738321819
"87808","-",44,0.0159788152892485,16.2,492.2,1.81374790428288,29.3827160493827,3.38040661199308,2.78501124223834,0.595395369754743
"83253","Paqr4",45,0.0159347297003509,43.2,6880.7,3.6637838648834,158.275462962963,5.06433695148017,3.76584049525006,1.29849645623011
"576856","LOC120099376",46,0.0159286491281686,10.4,227.3,2.0053624260355,20.8557692307692,3.0376306116855,2.34180580614733,0.695824805538175
"539095","Pard3b",47,0.0159264062654224,13.6,489.3,2.57190743944637,34.9779411764706,3.55471761069623,2.61006979274201,0.944647817954223
"266766","Rab3c",48,0.0158515968680409,14.2,343.2,1.63162071017655,23.169014084507,3.14281578615816,2.65324196460721,0.489573821550942
"103489","-",49,0.0158486144584269,29.8,1492.7,1.64733570559885,49.0906040268456,3.89366765247268,3.39450839351136,0.499159258961323
"472714","-",50,0.0158411513985532,13.6,366.3,1.90689878892734,25.9338235294118,3.2555480445,2.61006979274201,0.645478251757994
"535905","-",51,0.0158219146558038,11.4,207.8,1.51123422591567,17.2280701754386,2.84654004051992,2.43361335540045,0.412926685119466
"410326","Psip1",52,0.0158184996064467,24.2,946.7,1.57519978143569,38.1198347107438,3.64073474275204,3.18635263316264,0.454382109589401
"415341","Ptp4a2",53,0.0157797095542252,10,205.5,1.955,19.55,2.97297528643137,2.30258509299405,0.670390193437329
"236038","LOC102547034",54,0.0157613874529853,10.8,182.7,1.47376543209876,15.9166666666667,2.76736677825863,2.37954613413017,0.387820644128455
"68989","Vdac1",55,0.0157524836861376,31.4,4698.8,4.73386344273601,148.643312101911,5.00154955752658,3.44680789291421,1.55474166461237
"434440","Lck",56,0.015737197399132,32.8,1164.7,1.05210812016657,34.5091463414634,3.54122440024828,3.4904285153901,0.0507958848581785
"243161","Ankhd1",57,0.0157335889641959,32.2,1818.2,1.72254156861232,55.4658385093168,4.01576730888608,3.47196645255036,0.543800856335719
"394558","LOC100363221",58,0.015717613951841,11,318,2.53719008264463,27.9090909090909,3.32895247478883,2.39789527279837,0.931057201990456
"275298","-",59,0.0156878853405825,9.8,195.2,1.93044564764681,18.9183673469388,2.94013326745523,2.28238238567653,0.657750881778702
"448112","Tgfb3",60,0.0156542187705618,11.4,174.8,1.25730994152047,14.3333333333333,2.66258782702545,2.43361335540045,0.228974471625003
"332926","Frmd5",61,0.015645202692456,13.6,283.3,1.45815311418685,19.8308823529412,2.98724043740368,2.61006979274201,0.377170644661672
"90","Tab2",62,0.0156230566478099,22.6,518.3,0.970514527370976,21.9336283185841,3.08802099874829,3.11794990627824,-0.0299289075299525
"191103","Pcdh9",63,0.0155942253964418,60.4,7492.3,2.03716394017806,123.044701986755,4.81254772013407,4.10098910494077,0.711558615193302
"392893","Lrrtm4",64,0.0155378668496529,9.4,175.8,1.8832050701675,17.7021276595745,2.87368483911115,2.24070968927596,0.632975149835192
"265075","Map1b",65,0.015520041928564,17,477,1.5916955017301,27.0588235294118,3.29801314542692,2.83321334405622,0.464799801370708
"330460","Trim44",66,0.0155145464448569,53.4,1981.3,0.67608607218505,36.1029962546816,3.58637586063927,3.97781074596615,-0.391434885326875
"41362","Cep89",67,0.0155144020527096,11.8,208.2,1.41051422005171,16.6440677966102,2.81205386444875,2.46809953147162,0.343954332977127
"451645","Nrxn1",68,0.0154669040484069,12,265.5,1.76041666666667,21.125,3.05045717324324,2.484906649788,0.565550523455237
"486899","Fgf22",69,0.0154269260447203,21.8,602.2,1.22127767022978,26.6238532110092,3.28180755121499,3.08190996979504,0.199897581419946
"495597","Phf20l1",70,0.0153874805678199,9.6,213.3,2.21028645833333,21.21875,3.05488522475897,2.26176309847379,0.793122126285179
"268523","-",71,0.0153286253624166,24.8,918.7,1.45340140478668,36.0443548387097,3.58475025892287,3.21084365317094,0.373906605751934
"126747","Taf6",72,0.015316790230694,13.4,157.8,0.80418801514814,10.7761194029851,2.37733251950186,2.59525470695687,-0.217922187455006
"144911","Slc35f5",73,0.0153084679581316,13,219,1.2189349112426,15.8461538461538,2.76292681132804,2.56494935746154,0.197977453866508
"129055","Dnah10",74,0.0152912944347444,24,747.5,1.25607638888889,30.1458333333333,3.40604671572359,3.17805383034795,0.227992885375647
"572970","-",75,0.0152820388469575,33.2,1251.7,1.10547612135288,36.7018072289157,3.60282599714282,3.50254987592244,0.100276121220375
"189342","LOC364417",76,0.0152783987844427,18.2,498.7,1.45060982973071,26.4010989010989,3.2734056343276,2.90142159408275,0.371984040244848
"480652","Naprt",77,0.0152309615092795,9.4,210.8,2.27931190583975,21.4255319148936,3.0645832910085,2.24070968927596,0.823873601732545
"543842","-",78,0.0151983684294558,11.2,269.7,2.06074617346939,23.0803571428571,3.13898191564744,2.41591377830105,0.723068137346386
"282306","LOC100912622",79,0.0151980987804318,17.4,458.3,1.45626899194081,25.3390804597701,3.23234788614341,2.85647020622048,0.375877679922926
"81673","Ogfod3",80,0.0151961355202476,8.8,157.7,1.92277892561983,16.9204545454545,2.8285232182058,2.17475172148416,0.653771496721641
"296215","Setd7",81,0.0151864736226709,37.4,3686.3,2.60866767708542,97.5641711229947,4.58051032687201,3.62167070442049,0.958839622451528
"360300","Ss18l1",82,0.015160055343323,9.6,143.3,1.45073784722222,13.9270833333333,2.63383538563411,2.26176309847379,0.372072287160317
"10434","Pdcd5",83,0.0151457179734871,11.4,170.3,1.2226839027393,13.9385964912281,2.63466171814222,2.43361335540045,0.201048362741771
"273921","Ufm1",84,0.0151403708266084,11.8,187.2,1.25969548980178,14.864406779661,2.69896954846646,2.46809953147162,0.230870016994844
"524250","Pdcd7",85,0.0151330015834514,23.2,1828.7,3.35445154577883,77.823275862069,4.35444056204525,3.14415227867226,1.21028828337298
"102951","-",86,0.0150724685494989,26,515.5,0.724112426035503,18.8269230769231,2.93528792394908,3.25809653802148,-0.322808614072399
"364032","Pclo",87,0.0150368083331892,9.6,131.3,1.32052951388889,12.6770833333333,2.53979590151969,2.26176309847379,0.278032803045901
"307241","Pigk",88,0.0149966982893042,8.6,159.8,2.04434829637642,17.5813953488372,2.86684126048597,2.15176220325946,0.715079057226509
"319583","Nt5dc1",89,0.0149732334923609,10.4,140.3,1.20099852071006,12.4903846153846,2.52495911752923,2.34180580614733,0.1831533113819
"58773","Pgm5",90,0.0149453367870943,37.4,1270.3,0.881423546569819,32.9652406417112,3.49545369245402,3.62167070442049,-0.126217011966466
"56594","Otub1",91,0.0149261140070065,69.6,17253.3,3.54730231866825,246.89224137931,5.50895197171526,4.24276456734037,1.26618740437489
"118446","Wasf3",92,0.0149177152085086,8.2,132.2,1.84414039262344,15.1219512195122,2.71614741133483,2.10413415427021,0.612013257064622
