"feature_id","gene_symbol","ctrl_abs_loading","trt_abs_loading","ctrl_rank","trt_rank","mu_ctrl","mu_trt","var_ctrl","var_trt","nb1_ctrl","nb1_trt","nb2_ctrl","nb2_trt","alpha_mu_ctrl","alpha_mu_trt"
"557157","Maoa",0.0120805744210447,0.00940951572925722,30385,29743,3.4,5.2,22.8,27.2,3.4,5.2,19.4,22,5.70588235294118,4.23076923076923
"557158","Maoa",0.012096452225041,0.00659571932251254,30391,23920,4.2,7.8,16.2,36.2,4.2,7.8,12,28.4,2.85714285714286,3.64102564102564
"557183","-",0.00888916974135234,0.00407204005858093,27829,12494,1.6,3.2,5.3,6.2,1.6,3.2,3.7,3,2.3125,0.9375
"557209","LOC103690789",0,0.0051674133780602,1794,18092,0,2,0,9.5,0,2,0,7.5,NA,3.75
"557240","-",0.00616303125412242,0.00484891069781735,24092,16518,3.2,4.2,11.7,7.2,3.2,4.2,8.5,3,2.65625,0.714285714285714
"557254","Cask",0,0.00501994246092698,1795,17354,0,2.2,0,10.2,0,2.2,0,8,NA,3.63636363636364
"557257","Gpr34",0.0105898100288875,0.0107667127017308,29415,30955,9.2,20.2,71.2,317.7,9.2,20.2,62,297.5,6.73913043478261,14.7277227722772
"557279","Ddx3x",0.00383147945328899,0.00872499756305413,18347,28821,137,329.2,3971.5,69141.2,137,329.2,3834.5,68812,27.9890510948905,209.02794653706
"557280","Ddx3x",0.00242374554044032,0.00194967220080071,12736,4216,65.8,91.6,370.7,620.3,65.8,91.6,304.9,528.7,4.63373860182371,5.77183406113537
"557299","Usp9x",0.000751498532275639,0.00490555799455279,4913,16801,100.6,223.8,1851.3,17393.2,100.6,223.8,1750.7,17169.4,17.4025844930418,76.7176050044683
"557300","Usp9x",0.00237666085800888,0.0133235241885074,12538,31682,3.6,15,14.3,356,3.6,15,10.7,341,2.97222222222222,22.7333333333333
"557307","Usp9x",0.00377495678669991,0.00424980914283307,18161,13400,112.2,192.2,1100.7,12077.2,112.2,192.2,988.5,11885,8.81016042780749,61.8366285119667
"557313","Usp9x",0.00364890482788798,0.0062598998399615,17444,22750,2.4,5.8,10.8,18.2,2.4,5.8,8.4,12.4,3.5,2.13793103448276
"557316","Usp9x",0.000831028355358723,0.0017824323277561,5225,3829,27.8,48.6,49.7,238.3,27.8,48.6,21.9,189.7,0.787769784172662,3.90329218106996
"557419","Usp9x",0.00147288186579785,0.0074776994986784,8480,26397,1,8.4,5,116.3,1,8.4,4,107.9,4,12.8452380952381
"557432","Usp9x",0.00260078473170017,0.00467438401544888,13518,15614,13.4,25.6,24.3,342.8,13.4,25.6,10.9,317.2,0.813432835820896,12.390625
"557460","Ube2q2l",0.00484764686273644,0.00558147471596744,21394,19973,45,68.6,445.5,1750.8,45,68.6,400.5,1682.2,8.9,24.5218658892128
"557504","RGD1564613",0,0,1796,334,0,0,0,0,0,0,0,0,NA,NA
"557505","RGD1564613",0.00975097884600684,0.00416709596489055,28689,13003,2.2,2.8,9.2,39.2,2.2,2.8,7,36.4,3.18181818181818,13
"557507","RGD1564613",0.000210503365196372,0.00431263088357987,2636,13738,8,19.8,10.5,320.2,8,19.8,2.5,300.4,0.3125,15.1717171717172
"557519","Atp6ap2",0.00482367147719762,0.00547087211493072,21298,19495,1118.4,2679.8,278635.3,2277831.7,1118.4,2679.8,277516.9,2275151.9,248.137428469242,849.0006343757
"557578","-",0.00256539317625724,0.00099287373665718,13318,2072,1.2,4.4,2.7,2.8,1.2,4.4,1.5,0,1.25,-0.363636363636364
"557586","Mid1ip1",0.00110131559210222,0.00372650390219421,6225,10827,193.8,447.8,3826.7,38244.2,193.8,447.8,3632.9,37796.4,18.7456140350877,84.4046449307726
"557606","Tspan7",0.00188089230525946,0.00547776792984533,10343,19521,786,1762.4,68702.5,930979.8,786,1762.4,67916.5,929217.4,86.4077608142494,527.245460735361
"557710","-",0.0104667370225046,0.0105100466162734,29328,30739,2.4,6.8,11.3,43.7,2.4,6.8,8.9,36.9,3.70833333333333,5.4264705882353
"557717","Xk",0,0.00819457991945063,1797,27925,0,8.4,0,60.3,0,8.4,0,51.9,NA,6.17857142857143
"557720","LOC100363171",0.0037356370891505,0.00687106657869871,17760,24753,2.8,10.2,16.7,48.2,2.8,10.2,13.9,38,4.96428571428571,3.72549019607843
"557723","-",0.000650554683932818,0.00651515517875199,4501,23664,9.8,40.6,12.7,1072.3,9.8,40.6,2.9,1031.7,0.295918367346939,25.4113300492611
"557725","-",0.00195884074417353,0.00459060253695879,10662,15192,7,23.2,4,311.7,7,23.2,0,288.5,-0.428571428571429,12.4353448275862
"557758","RGD1560784",0.000843699260610533,0.00471786247331626,5262,15825,39,56,63.5,1021.5,39,56,24.5,965.5,0.628205128205128,17.2410714285714
"557766","Slc38a5",0.00142640037720069,0.00267877755494363,8249,6728,7.8,16.4,25.7,111.3,7.8,16.4,17.9,94.9,2.29487179487179,5.78658536585366
"557785","Pcsk1n",0.00137285276584877,0.00109304381729119,7788,2254,1118.8,2331,53555.7,666476.5,1118.8,2331,52436.9,664145.5,46.8688773686092,284.918704418704
"557805","Timm17b",0.000614751248983045,0.000565478076296233,4340,1315,37.2,51.8,60.7,214.7,37.2,51.8,23.5,162.9,0.631720430107527,3.14478764478764
"557810","Slc35a2",0.00216911638912999,0.00747401610506594,11585,26389,22.8,75,20.7,2303.5,22.8,75,0,2228.5,-0.0921052631578948,29.7133333333333
"557811","Slc35a2",0.00233046047701827,0.00881102824884974,12350,28947,9.6,31.2,39.8,312.7,9.6,31.2,30.2,281.5,3.14583333333333,9.0224358974359
"557818","Pim2",0.00290394141641474,0.00391573505117408,14709,11732,247,473.2,4148.5,50132.7,247,473.2,3901.5,49659.5,15.7955465587045,104.943998309383
"557821","Otud5",0.00735944779260351,0.0057368228816992,25923,20623,3,3.2,13.5,23.7,3,3.2,10.5,20.5,3.5,6.40625
"557824","Otud5",0.00327689444994762,0.00606126119403328,16076,21961,41.2,209.6,812.7,18506.3,41.2,209.6,771.5,18296.7,18.7257281553398,87.2934160305344
"557828","Otud5",0,0.00750503481175052,1798,26475,0,5.8,0,99.2,0,5.8,0,93.4,NA,16.1034482758621
"557847","Kcnd1",0.00522752519712963,0.00391018739892379,22127,11688,4.4,11.8,19.3,83.7,4.4,11.8,14.9,71.9,3.38636363636364,6.09322033898305
"557855","Gripap1",0.00148978613228552,0.00380577895048492,8551,11203,40.4,102.8,267.3,2982.7,40.4,102.8,226.9,2879.9,5.61633663366337,28.0145914396887
"557908","Tfe3",0.00197447723833756,0.00298563958942371,10730,7824,50.4,58.8,624.8,523.7,50.4,58.8,574.4,464.9,11.3968253968254,7.90646258503401
"557920","Praf2",0.00132735236057833,0.00456929790449625,7599,15091,214,344.6,1495.5,28918.3,214,344.6,1281.5,28573.7,5.98831775700935,82.9184561810795
"557927","Wdr45",0.0012617606175525,0.00616097137173971,7211,22331,16.8,15.6,73.2,97.8,16.8,15.6,56.4,82.2,3.35714285714286,5.26923076923077
"557928","Wdr45",0.000860898327709927,0.00112613943512551,5326,2319,11,43,19,415.5,11,43,8,372.5,0.727272727272727,8.66279069767442
"557934","Gpkow",0.00111814853987429,0.00891953985711117,6293,29114,6.4,24.6,3.3,357.3,6.4,24.6,0,332.7,-0.484375,13.5243902439024
"557936","Gpkow",0.00644154373437768,0.00502408669586342,24517,17379,5.8,16.6,32.7,224.8,5.8,16.6,26.9,208.2,4.63793103448276,12.5421686746988
"557964","Syp",0.000248537500668459,0.00541471790237154,2798,19213,676.2,1867.8,9208.2,1571885.7,676.2,1867.8,8532,1570017.9,12.6175687666371,840.570671378092
"557976","Syp",0.011086999874186,0.00160874554380615,29781,3308,6.6,65.2,33.8,951.2,6.6,65.2,27.2,886,4.12121212121212,13.5889570552147
"557991","Syp",0.00599590343780449,0.00273470618372881,23841,6907,0.6,8.6,1.8,39.8,0.6,8.6,1.2,31.2,2,3.62790697674419
"558022","RGD1566093",0.00742171964504424,0.00516133431051648,26025,18049,1.2,2.8,2.7,22.7,1.2,2.8,1.5,19.9,1.25,7.10714285714286
"558040","Clcn5",0.00917540897957458,0.00500221158636858,28154,17261,1.6,4.4,5.3,12.8,1.6,4.4,3.7,8.4,2.3125,1.90909090909091
"558048","-",0.0061146123391516,0.00355607118950508,24014,10101,537.2,341,66125.7,96262,537.2,341,65588.5,95921,122.093261355175,281.293255131965
"558069","-",0.00669822932178845,0.00724482119701654,24867,25803,6.4,11.2,15.3,60.2,6.4,11.2,8.9,49,1.390625,4.375
"558153","-",0.00055428526251084,0.00655822705169473,4096,23811,35.6,84,220.3,3427,35.6,84,184.7,3343,5.18820224719101,39.7976190476191
"558175","-",0.00828214965847084,0.00415739536147387,27055,12959,12.6,33.4,89.8,281.3,12.6,33.4,77.2,247.9,6.12698412698413,7.42215568862276
"558178","Spin2a",0.00401048355378363,0.00725152901382788,18887,25821,1.6,8.2,5.3,35.2,1.6,8.2,3.7,27,2.3125,3.29268292682927
"558185","LOC102551133",0.00217020886628471,0.00403498925369252,11587,12267,142.6,294.4,1435.3,19182.8,142.6,294.4,1292.7,18888.4,9.06521739130435,64.1589673913043
"558203","Ubqln2",0.00252463319218139,0.0038944790481413,13112,11616,348.6,565.6,9353.8,61893.8,348.6,565.6,9005.2,61328.2,25.8324727481354,108.430339462518
"558226","Klf8",0.00342962396488633,0.00273513744036444,16675,6910,3.6,7.8,8.3,17.2,3.6,7.8,4.7,9.4,1.30555555555556,1.20512820512821
"558262","RragB",0.00354483867776637,0.0055798155059018,17105,19959,64.2,168.4,339.7,11903.3,64.2,168.4,275.5,11734.9,4.29127725856698,69.6846793349169
"558263","RragB",0.000237970617813853,0.0090008927699678,2748,29227,21.8,71,66.7,3425.5,21.8,71,44.9,3354.5,2.05963302752294,47.2464788732394
"558264","RragB",0.00286168029531493,0.00563777934338353,14578,20227,33.2,71.2,110.7,2124.7,33.2,71.2,77.5,2053.5,2.33433734939759,28.8412921348315
"558269","RragB",0.0029664907537747,0.000476305740931052,14931,1174,32.2,77.6,376.7,2139.3,32.2,77.6,344.5,2061.7,10.6987577639752,26.5682989690722
"558271","RragB",0,0.00645803491134625,1799,23438,0,2.2,0,4.7,0,2.2,0,2.5,NA,1.13636363636364
"558315","Usp51",0.00841215170016527,0.00463418402459857,27216,15421,3.6,1.8,6.3,7.2,3.6,1.8,2.7,5.4,0.75,3
"558343","-",0.000405713954442974,0.0051494686025892,3444,17989,10.8,17,15.7,93.5,10.8,17,4.9,76.5,0.453703703703704,4.5
"558348","Fam104b",0.00841631451415128,0.0102956902457256,27294,30560,1.2,7.2,7.2,69.2,1.2,7.2,6,62,5,8.61111111111111
"558355","Fam104b",0.00354000701007847,0.00744193223600835,17090,26313,12.2,41,68.2,842,12.2,41,56,801,4.59016393442623,19.5365853658537
"558358","Fam104b",0.00497788209608193,0.000369530241705086,21645,979,7.2,19.4,56.7,77.3,7.2,19.4,49.5,57.9,6.875,2.98453608247423
"558359","Fam104b",0.000598146175861725,0.00280714309445242,4270,7201,2.4,5.8,6.3,36.7,2.4,5.8,3.9,30.9,1.625,5.32758620689655
"558466","Apex2",0.00482078067024304,0.00479461656761475,21052,16239,3.2,8.4,3.7,34.8,3.2,8.4,0.5,26.4,0.15625,3.14285714285714
"558478","Tro",0.00103427156981475,0.000345389959160795,5977,935,172.2,124,3862.2,4477.5,172.2,124,3690,4353.5,21.4285714285714,35.1088709677419
"558508","Maged2",0.000859031201741533,0.0066742628059021,5315,24146,83.8,258.4,89.7,35542.3,83.8,258.4,5.90000000000001,35283.9,0.0704057279236278,136.547600619195
"558518","-",0.00599590343780449,0.00207805733618573,23842,4717,0.6,2.4,1.8,5.3,0.6,2.4,1.2,2.9,2,1.20833333333333
"558524","-",0.0026759534100029,0.00750594417640546,13783,26478,189.4,305.8,8659.3,40411.7,189.4,305.8,8469.9,40105.9,44.7196409714889,131.150752125572
"558557","Gnl3l",0.000854593984215678,0,5295,335,4,0,8.5,0,4,0,4.5,0,1.125,NA
"558575","Tsr2",0.00725082640366654,0.00782380767900655,25784,27195,6.6,9.8,68.3,66.2,6.6,9.8,61.7,56.4,9.34848484848485,5.75510204081633
"558579","Tsr2",0.00808819554436224,0.000648083211931471,26818,1472,15.6,12.8,130.3,19.7,15.6,12.8,114.7,6.9,7.3525641025641,0.5390625
"558618","LOC685431",0.00785857331816948,0.00111172052397835,26571,2284,4.4,8.6,8.8,30.8,4.4,8.6,4.4,22.2,1,2.58139534883721
"558650","Kdm5c",0.00580746488602603,0.00562737827989879,23272,20182,2,5.2,9.5,23.7,2,5.2,7.5,18.5,3.75,3.55769230769231
"558653","-",0.00681692314443456,0.0067415349723545,25031,24351,21.8,44.2,291.2,955.7,21.8,44.2,269.4,911.5,12.3577981651376,20.6221719457014
"558665","-",0.0011395769690175,0.0106490835207532,6632,30866,0.6,7.4,1.8,67.8,0.6,7.4,1.2,60.4,2,8.16216216216216
"558667","Tspyl2",0.000163076998933916,0.00422168781707588,2463,13280,39.2,135,30.7,4057.5,39.2,135,0,3922.5,-0.216836734693878,29.0555555555556
"558689","Tspyl2",0.00883151624773425,0.0069839829802084,27760,25098,3,47.4,8,1283.3,3,47.4,5,1235.9,1.66666666666667,26.0738396624473
"558692","Gpr173",0.00210914282215985,0.00742933526919957,11303,26275,5.6,9.8,7.8,42.7,5.6,9.8,2.2,32.9,0.392857142857143,3.35714285714286
"558694","Gpr173",0.00647282100442657,0.00142885597301061,24570,2930,9.4,16.4,32.3,78.8,9.4,16.4,22.9,62.4,2.43617021276596,3.80487804878049
"558706","Gpr173",0.00309093063633729,0.00731927273248217,15361,25991,3.6,7.8,5.3,74.7,3.6,7.8,1.7,66.9,0.472222222222222,8.57692307692308
"558708","Gpr173",0.0125868329531102,0.00477714719909116,30640,16119,7.4,8,52.3,68.5,7.4,8,44.9,60.5,6.06756756756757,7.5625
"558719","Shroom2",0.00209147129754326,0.00538234930835912,11245,19078,142.4,263,749.8,22524.5,142.4,263,607.4,22261.5,4.26544943820225,84.6444866920152
"558745","-",0.00373910921855122,0.00285497820684101,18032,7366,0.6,4.2,1.8,9.2,0.6,4.2,1.2,5,2,1.19047619047619
"558749","-",0.000448526124684926,0.00743917851611774,3649,26306,11,3.2,27,16.7,11,3.2,16,13.5,1.45454545454545,4.21875
"558778","Wwc3",0.00719984897424787,0.00314322258315889,25699,8432,5.2,10.2,15.7,40.7,5.2,10.2,10.5,30.5,2.01923076923077,2.99019607843137
"558798","Mid1",0.00742171964504424,0.00571342293408878,26026,20531,1.2,12.4,2.7,68.3,1.2,12.4,1.5,55.9,1.25,4.50806451612903
"558822","Mid1",0.00905817929517789,0.00695197755608701,28013,24975,13.4,10.2,235.3,66.2,13.4,10.2,221.9,56,16.5597014925373,5.49019607843137
"558843","Arhgap6",0.00383842768100693,0.000692876998339288,18369,1534,10.2,11.2,37.7,65.2,10.2,11.2,27.5,54,2.69607843137255,4.82142857142857
"558928","Frmpd4",0.00332488861871544,0.00356346922893931,16250,10138,15.4,3,84.3,45,15.4,3,68.9,42,4.47402597402597,14
"558933","Frmpd4",0.010699351140612,0.00640363517420415,29516,23254,3.4,5.4,10.8,23.3,3.4,5.4,7.4,17.9,2.17647058823529,3.31481481481481
"558937","Frmpd4",0.00437936451894207,0.00258028703090148,19957,6399,22.6,35.8,292.8,569.7,22.6,35.8,270.2,533.9,11.9557522123894,14.9134078212291
"558971","-",0.00916315876771371,0.0100390045146865,28130,30349,1.4,5.8,3.8,30.2,1.4,5.8,2.4,24.4,1.71428571428571,4.20689655172414
"558972","-",0.0031282032206657,0.00432057968959885,15492,13772,1.8,5.2,6.2,15.7,1.8,5.2,4.4,10.5,2.44444444444444,2.01923076923077
"558980","Trappc2",0.000214417973750756,0.0040408456603345,2646,12309,44,183.2,10,8259.7,44,183.2,0,8076.5,-0.772727272727273,44.0856986899563
"558981","Trappc2",0.00402742779524093,0.00559231925592582,18924,20015,23,36.4,99,584.3,23,36.4,76,547.9,3.30434782608696,15.0521978021978
"559013","Gpm6b",0.00108188470766284,0.00566209822748362,6158,20325,198.8,273.8,4134.7,26220.2,198.8,273.8,3935.9,25946.4,19.7982897384306,94.764061358656
"559014","Gpm6b",0.00245327457794326,0.00503220482685029,12826,17412,67.2,130.2,416.2,4834.7,67.2,130.2,349,4704.5,5.19345238095238,36.1328725038402
"559015","Gpm6b",0.000791514676076382,0.00579413187783849,5069,20874,53.4,107.4,588.3,3711.8,53.4,107.4,534.9,3604.4,10.0168539325843,33.56052141527
"559023","Gpm6b",0.0007099248192721,0.00512875649070308,4739,17906,104.2,310.2,1152.7,26366.7,104.2,310.2,1048.5,26056.5,10.0623800383877,83.9990328820116
"559036","Gpm6b",0.00358358595612344,0.00479787649812301,17218,16253,2.2,9.2,9.2,37.7,2.2,9.2,7,28.5,3.18181818181818,3.09782608695652
"559037","Gpm6b",0.00487321065778951,0.00469706058578898,21434,15730,4.2,6.4,15.2,69.3,4.2,6.4,11,62.9,2.61904761904762,9.828125
"559049","Gpm6b",0.00103892413214326,0.0060118736015846,5991,21739,6.2,34.8,6.7,705.7,6.2,34.8,0.5,670.9,0.0806451612903226,19.2787356321839
"559076","Gpm6b",0.00819993454147964,0.00953619609197503,26982,29888,4,7.2,48,116.7,4,7.2,44,109.5,11,15.2083333333333
"559077","Gpm6b",0.0110448617676517,0.00238391778814651,29745,5676,3.8,10,17.2,48,3.8,10,13.4,38,3.52631578947368,3.8
"559087","Gpm6b",0,0.00277336044230261,1800,7089,0,5.4,0,69.8,0,5.4,0,64.4,NA,11.9259259259259
"559124","Gpm6b",0,0.00458309404794013,1801,15165,0,4.6,0,12.3,0,4.6,0,7.7,NA,1.67391304347826
"559134","Gemin8",0.00208378786368337,0.00818338433771469,11208,27901,1.4,3.8,3.8,16.7,1.4,3.8,2.4,12.9,1.71428571428571,3.39473684210526
"559136","Gemin8",0.00300541002366063,0.00477252672182595,15084,16089,24.4,71.4,70.3,1957.3,24.4,71.4,45.9,1885.9,1.88114754098361,26.4131652661064
"559184","-",0.00829446411040766,0.00569689953714044,27082,20452,9.4,22,67.3,192.5,9.4,22,57.9,170.5,6.15957446808511,7.75
"559204","Pir",0.0106694899110396,0.0040942522960139,29493,12593,8,17,26.5,74,8,17,18.5,57,2.3125,3.35294117647059
"559230","Cltrn",0.00278224649956003,0.00430412215143035,14227,13703,3.2,21.4,21.2,164.3,3.2,21.4,18,142.9,5.625,6.67757009345794
"559231","Zrsr2",0.0147823837732715,0.00484856062617165,31296,16516,25,21.2,491.5,270.2,25,21.2,466.5,249,18.66,11.7452830188679
"559232","Ap1s2",0.0047338004109776,0.00648362312018081,20839,23536,6.8,16.4,10.7,145.3,6.8,16.4,3.9,128.9,0.573529411764706,7.85975609756098
"559234","Ap1s2",0.00252177129457871,0.00498448102592285,13105,17193,66.8,157.4,403.2,6898.3,66.8,157.4,336.4,6740.9,5.03592814371257,42.8265565438374
"559239","Ap1s2",0.00713548040682199,0.00196760842096119,25610,4358,1.2,0.6,2.7,1.8,1.2,0.6,1.5,1.2,1.25,2
"559251","LOC108349214",0.0118157567045642,0.00579826305859736,30238,20888,3.4,8.2,12.8,72.2,3.4,8.2,9.4,64,2.76470588235294,7.80487804878049
"559254","-",0.00256539317625724,0.00233465472947008,13319,5554,1.2,4.2,2.7,21.2,1.2,4.2,1.5,17,1.25,4.04761904761905
"559270","Ctps2",0.000279470396579361,0.00330340794885266,2929,9097,21.6,69,46.8,1400.5,21.6,69,25.2,1331.5,1.16666666666667,19.2971014492754
"559273","Ctps2",0.000745243291904828,0.00135809255164293,4872,2790,39.2,48,165.2,535.5,39.2,48,126,487.5,3.21428571428571,10.15625
"559327","Txlng",0.00241907880485308,0.00520521264947166,12720,18267,6.2,12.4,6.2,56.3,6.2,12.4,0,43.9,0,3.54032258064516
"559330","Rbbp7",0.00303416490529323,0.00581223063295636,15201,20940,107.6,131.8,3023.3,4668.7,107.6,131.8,2915.7,4536.9,27.0975836431227,34.4226100151745
"559366","LOC688932",0.00288035166092523,0.0058582103399938,14642,21118,35,60,176.5,1294,35,60,141.5,1234,4.04285714285714,20.5666666666667
"559371","Nhs",0.00719848074927452,0.00405908843016699,25694,12404,5.2,11.4,12.7,38.3,5.2,11.4,7.5,26.9,1.44230769230769,2.35964912280702
"559386","Rai2",0.00318051010729143,0.00425639218888407,15684,13441,10,19.6,17.5,105.3,10,19.6,7.5,85.7,0.75,4.37244897959184
"559438","Phka2",0.010784543972639,0.00764540599777252,29577,26785,3,9.2,18,58.7,3,9.2,15,49.5,5,5.3804347826087
"559453","-",0.0115572775568408,0.00700742230719534,30080,25150,3,5,9,48,3,5,6,43,2,8.6
"559484","Sh3kbp1",0.00119259482486533,0.00583627393437863,6933,21033,7.8,20,16.7,183.5,7.8,20,8.9,163.5,1.14102564102564,8.175
"559486","Sh3kbp1",0.00356770269594991,0.00604576325951068,17165,21894,37.2,85.2,361.2,2884.7,37.2,85.2,324,2799.5,8.70967741935484,32.8579812206573
"559490","Sh3kbp1",0.00480677058718271,0.00355591709637789,21025,10100,1.6,4.8,5.3,10.7,1.6,4.8,3.7,5.9,2.3125,1.22916666666667
"559560","Bclaf3",0.00699290123711872,0.0123286321050986,25387,31551,3.2,10.4,4.2,97.3,3.2,10.4,1,86.9,0.3125,8.35576923076923
"559577","Map7d2",0.0017737467131561,0.00615523120322623,9885,22311,33,97.2,35,4065.7,33,97.2,2,3968.5,0.0606060606060606,40.8281893004115
"559591","Map7d2",0.00573935854614356,0.00660737647925661,23168,23970,559,973,85841.5,396037.5,559,973,85282.5,395064.5,152.562611806798,406.027235354573
"559592","Map7d2",0.00654338026820556,0.00229566705654482,24653,5407,56.4,70.4,1104.8,1321.8,56.4,70.4,1048.4,1251.4,18.5886524822695,17.7755681818182
"559597","Map7d2",0.000672406705884601,0.00394921752850047,4578,11903,7.4,3.4,41.3,8.3,7.4,3.4,33.9,4.9,4.58108108108108,1.44117647058824
"559599","Map7d2",0,0.00508461593617446,1802,17683,0,2,0,9.5,0,2,0,7.5,NA,3.75
"559612","Map7d2",0.00165532135486785,0.00283899818846092,9411,7321,0.8,9.6,3.2,23.3,0.8,9.6,2.4,13.7,3,1.42708333333333
"559619","Map7d2",0.00735944779260351,0.0029968389920658,25924,7889,3,6,13.5,75.5,3,6,10.5,69.5,3.5,11.5833333333333
"559627","Eif1ax",0.00275707628720506,0.00436673366308124,14141,14016,68.2,151.8,344.7,6883.7,68.2,151.8,276.5,6731.9,4.05425219941349,44.3471673254282
"559631","Eif1ax",0.00280020658203935,0.00400839289844482,14327,12157,141.8,339.8,2083.7,25986.7,141.8,339.8,1941.9,25646.9,13.6946403385049,75.4764567392584
"559641","Rps6ka3",0.012024685333252,0.00168053422385391,30351,3497,10.6,13.6,51.3,57.8,10.6,13.6,40.7,44.2,3.83962264150943,3.25
"559669","Rps6ka3",0.0102014626724898,0.00748860683318836,29100,26429,3.6,27.6,20.3,853.3,3.6,27.6,16.7,825.7,4.63888888888889,29.9166666666667
"559688","-",0.00599590343780449,0.00444418076364387,23843,14408,0.6,1.4,1.8,3.8,0.6,1.4,1.2,2.4,2,1.71428571428571
"559716","-",0.0164973639070864,0.0121856436101176,31531,31516,6,13.8,75.5,394.2,6,13.8,69.5,380.4,11.5833333333333,27.5652173913043
"559735","Mbtps2",0.000995747613179374,0.00304681770951495,5851,8050,153.4,123.4,5986.3,3111.3,153.4,123.4,5832.9,2987.9,38.0241199478488,24.2131280388979
"559737","-",0.0120066340577568,0.00372144197163932,30335,10810,16.2,23.6,181.7,191.3,16.2,23.6,165.5,167.7,10.216049382716,7.10593220338983
"559743","Phex",0.00445880922720629,0.00379321303767339,20174,11146,1.4,3.8,3.8,16.7,1.4,3.8,2.4,12.9,1.71428571428571,3.39473684210526
"559744","Phex",0.00242018187011948,0.00568677750480487,12724,20423,6.8,26.2,11.2,378.7,6.8,26.2,4.4,352.5,0.647058823529412,13.4541984732824
"559811","LOC100361934",0.00434482671275214,0.00482427711562827,19863,16383,432.4,901.4,22688.8,215344.3,432.4,901.4,22256.4,214442.9,51.4717853839038,237.899822498336
"559812","LOC100361934",0.00185520563886147,0.00118927083407692,10243,2436,33.8,159.6,150.2,8588.3,33.8,159.6,116.4,8428.7,3.44378698224852,52.8114035087719
"559824","-",0.0051209552986713,0.00621674416852308,21944,22558,6.2,11.6,33.2,50.8,6.2,11.6,27,39.2,4.35483870967742,3.37931034482759
"559829","-",0.0103712089675185,0.00213320330473268,29240,4939,2,0.6,20,1.8,2,0.6,18,1.2,9,2
"559842","Acot9",0.00575962251760011,0.00567743321274292,23198,20383,48.2,114.2,515.7,5414.7,48.2,114.2,467.5,5300.5,9.69917012448133,46.4141856392294
"559844","Acot9",0.00076855545333176,0.00848871201074446,4980,28437,17.4,33.4,51.8,928.3,17.4,33.4,34.4,894.9,1.97701149425287,26.7934131736527
"559910","Prkx",0.000773950106896161,0.00521131531679615,5008,18301,16.4,17.6,19.3,124.3,16.4,17.6,2.9,106.7,0.176829268292683,6.0625
"559919","-",0.0016549320656013,0.00932141750327018,9298,29638,1.4,6.4,3.8,77.3,1.4,6.4,2.4,70.9,1.71428571428571,11.078125
"559930","Ptges3l1",0.00219914452805664,0.000952830955073238,11685,2000,3.4,7.4,12.8,32.3,3.4,7.4,9.4,24.9,2.76470588235294,3.36486486486486
"559955","Pnpla4",0.00196046446566339,0.00728775858198003,10672,25908,5.6,18.2,30.8,156.7,5.6,18.2,25.2,138.5,4.5,7.60989010989011
"559961","Prrg1",0.003462993175912,0.00562348280710273,16813,20156,6.6,25.4,22.3,294.8,6.6,25.4,15.7,269.4,2.37878787878788,10.6062992125984
"560047","-",0.011991806875609,0.00615373561973441,30330,22303,3,3.8,45,33.2,3,3.8,42,29.4,14,7.73684210526316
"560055","-",0.000297259099883935,0.000402841356208922,2985,1041,5.6,8,13.3,12,5.6,8,7.7,4,1.375,0.5
"560058","-",0.00376384603788673,0.00451700074007951,18127,14806,64.8,30.8,694.7,425.7,64.8,30.8,629.9,394.9,9.72067901234568,12.8214285714286
"560081","-",0.00794555050001211,0.0030897177627826,26668,8236,3,2.8,9.5,2.7,3,2.8,6.5,0,2.16666666666667,-0.0357142857142856
"560110","Dmd",0.00677540427548663,0,24978,336,5,0,16,0,5,0,11,0,2.2,NA
"560141","Dmd",0.00307333496145573,0.00107798191357236,15303,2229,3,8,9,55,3,8,6,47,2,5.875
"560153","Dmd",0.0127408287944286,0.00724175106003061,30688,25799,5.2,5.6,37.7,63.3,5.2,5.6,32.5,57.7,6.25,10.3035714285714
"560184","Dmd",0.00711805794368097,0.00607117757983687,25523,21999,2.6,7.4,33.8,43.8,2.6,7.4,31.2,36.4,12,4.91891891891892
"560208","Dmd",0.011158603461733,0.00714021618513185,29848,25510,2.4,5.2,12.8,51.2,2.4,5.2,10.4,46,4.33333333333333,8.84615384615385
"560242","Gk",0.00291515516496346,0.00916015922163816,14770,29442,1.4,12.2,3.8,82.7,1.4,12.2,2.4,70.5,1.71428571428571,5.77868852459016
"560245","Gk",0.00320139440318571,0.00213320330473268,15793,4940,1.4,0.6,3.8,1.8,1.4,0.6,2.4,1.2,1.71428571428571,2
"560289","Il1rapl1",0.00328856452430796,0.00323917927490317,16123,8839,14,17.6,40,131.3,14,17.6,26,113.7,1.85714285714286,6.46022727272727
"560319","Il1rapl1",0.00696102832323499,0.00910205331201418,25338,29368,0.8,6,3.2,63.5,0.8,6,2.4,57.5,3,9.58333333333333
"560330","Il1rapl1",0,0.00489428794385955,1803,16733,0,5.2,0,23.2,0,5.2,0,18,NA,3.46153846153846
"560588","Il1rapl1",0,0.00213320330473268,1804,4941,0,0.6,0,1.8,0,0.6,0,1.2,NA,2
