"feature_id","pc1_loading","pc1_loading_abs","baseMean","dispGeneEst","dispFit","rank","split_class"
"10141",0.000189390609437225,0.000189390609437225,22.4999932034697,1e-08,0.355775291110281,12072,"background_loading"
"6925",0.000189359956927068,0.000189359956927068,1.98596813053091,5.49506668662114,3.56468204566906,12073,"background_loading"
"24519",0.000189359956927068,0.000189359956927068,1.98596813053091,5.49506668662114,3.56468204566906,12074,"background_loading"
"38415",0.000189359956927068,0.000189359956927068,1.98596813053091,5.49506668662114,3.56468204566906,12075,"background_loading"
"76919",0.000189359956927068,0.000189359956927068,1.98596813053091,5.49506668662114,3.56468204566906,12076,"background_loading"
"111109",0.000189359956927068,0.000189359956927068,1.98596813053091,5.49506668662114,3.56468204566906,12077,"background_loading"
"208460",0.000189359956927068,0.000189359956927068,1.98596813053091,5.49506668662114,3.56468204566906,12078,"background_loading"
"365100",0.000189359956927068,0.000189359956927068,1.98596813053091,5.49506668662114,3.56468204566906,12079,"background_loading"
"386302",0.000189359956927068,0.000189359956927068,1.98596813053091,5.49506668662114,3.56468204566906,12080,"background_loading"
"406827",0.000189359956927068,0.000189359956927068,1.98596813053091,5.49506668662114,3.56468204566906,12081,"background_loading"
"535070",0.000189359956927068,0.000189359956927068,1.98596813053091,5.49506668662114,3.56468204566906,12082,"background_loading"
"578306",-0.000189333302202498,0.000189333302202498,32.6613486730582,0.190448867004352,0.259126590227061,12083,"background_loading"
"459301",0.000189329355733209,0.000189329355733209,59.3172181606223,0.0161058040960949,0.162956761793061,12084,"background_loading"
"332157",-0.000189320673752634,0.000189320673752634,7.77491669354475,0.940164426192867,0.944131452758452,12085,"background_loading"
"311906",-0.000189293830624628,0.000189293830624628,11.4888223994189,0.050859395167813,0.653514804239105,12086,"background_loading"
"467664",-0.000189287952780045,0.000189287952780045,16.4387626077686,1.29052754060044,0.470318718311882,12087,"background_loading"
"349285",-0.000189284612401798,0.000189284612401798,82.1095167116427,1e-08,0.130247199625727,12088,"background_loading"
"272460",-0.000189261200717039,0.000189261200717039,4.48504413448753,1.20001266691032,1.60357479319859,12089,"background_loading"
"216613",0.000189248854623543,0.000189248854623543,4.99679210066336,0.487496747235925,1.44396519610584,12090,"background_loading"
"100777",-0.000189248123974194,0.000189248123974194,3.34440688315417,8.26112397667976,2.13509844982022,12091,"background_loading"
"576100",-0.000189248123974194,0.000189248123974194,3.34440688315417,8.26112397667976,2.13509844982022,12092,"background_loading"
"93648",0.000189247932682826,0.000189247932682826,27.7278130403637,0.0440810919268051,0.297204176918093,12093,"background_loading"
"294322",-0.000189207599674956,0.000189207599674956,4.75759451385209,1.20046640573558,1.51429492870209,12094,"background_loading"
"176686",-0.000189188240689512,0.000189188240689512,30.1054822495748,0.193595828913596,0.277295100869362,12095,"background_loading"
"556527",-0.000189163673692944,0.000189163673692944,30.1405313956828,0.204964808389094,0.277025114508047,12096,"background_loading"
"291538",-0.000189135459917811,0.000189135459917811,6.29980505306515,1.54231196972381,1.15463669356174,12097,"background_loading"
"347068",0.000189130178556422,0.000189130178556422,13.9045695085877,0.0754958623742875,0.547813758876814,12098,"background_loading"
"527183",-0.000189069654243425,0.000189069654243425,5.46067624959379,1.3838460944824,1.32513338923308,12099,"background_loading"
"344805",0.000189059053248961,0.000189059053248961,5.22955779592814,2.18308782217747,1.3817031190255,12100,"background_loading"
"231511",0.000189026423341372,0.000189026423341372,12.2333360608595,0.0344333612994062,0.616488264614456,12101,"background_loading"
"574027",-0.000189015775024286,0.000189015775024286,17.7705316000043,1e-08,0.438453255348706,12102,"background_loading"
"537535",0.000188954736056521,0.000188954736056521,6.99501953441805,1.055106612563,1.04436510142458,12103,"background_loading"
"577954",-0.00018894950870462,0.00018894950870462,22.9445694905405,0.0408872126004324,0.349756006599527,12104,"background_loading"
"341335",0.000188937390958004,0.000188937390958004,21.2766345868592,1e-08,0.373637260497002,12105,"background_loading"
"386636",0.000188899352902049,0.000188899352902049,40.3192259660503,0.0271930083388972,0.218480106589136,12106,"background_loading"
