"feature_id","ctrl_abs_loading","trt_abs_loading","rank_ctrl","rank_trt","mu_ctrl","mu_trt","var_ctrl","var_trt","nb1_ctrl","nb1_trt","nb2_ctrl","nb2_trt","alpha_mu_ctrl","alpha_mu_trt","gene_symbol"
"512348",0.00554437043935423,0.00413794173700969,21808,17506,17.6,18,117.8,108.5,17.6,18,100.2,90.5,5.69318181818182,5.02777777777778,"Zic1"
"512351",0.00352841861768602,0.00998006936014662,14750,29391,0.6,4.4,1.8,18.3,0.6,4.4,1.2,13.9,2,3.15909090909091,"Zic1"
"512375",0,0.0103464366239326,861,29724,0,2,0,20,0,2,0,18,NA,9,"-"
"512384",0.0144994294315904,0.00677389348266094,31481,24265,12.4,9.8,206.3,146.2,12.4,9.8,193.9,136.4,15.6370967741935,13.9183673469388,"-"
"512452",0.0012267761628974,0.00571140173030887,4822,21531,3.8,2.2,24.2,4.7,3.8,2.2,20.4,2.5,5.36842105263158,1.13636363636364,"-"
"512468",0.00301351126941318,0.00320820880342389,12386,14091,48.4,51.6,248.3,319.8,48.4,51.6,199.9,268.2,4.1301652892562,5.19767441860465,"Dipk2a"
"512475",0.0091576200892869,0.00181986242938218,28484,8543,7.8,10.2,37.7,62.2,7.8,10.2,29.9,52,3.83333333333333,5.09803921568628,"LOC102552709"
"512505",0.0047212289098697,0.00191570357126223,19508,8949,45.4,41,364.8,281.5,45.4,41,319.4,240.5,7.0352422907489,5.86585365853659,"Chst2"
"512510",0.0108067026161503,0.00585272555740785,30040,21820,2.8,2,22.7,3.5,2.8,2,19.9,1.5,7.10714285714286,0.75,"Chst2"
"512512",0.00268027124933102,0.00423232105771452,11005,17821,86,70.2,686.5,1774.7,86,70.2,600.5,1704.5,6.98255813953488,24.2806267806268,"Chst2"
"512515",0.00423327651001859,0.0106030200528134,17809,29889,32,30.6,311.5,1889.3,32,30.6,279.5,1858.7,8.734375,60.7418300653595,"Chst2"
"512516",0.00292301329138597,0.00110529318398814,12008,6354,30.4,27.4,104.8,224.8,30.4,27.4,74.4,197.4,2.44736842105263,7.2043795620438,"Chst2"
"512517",0.00517694159827578,0.00233024603716915,20866,10334,23.6,22.6,123.8,164.8,23.6,22.6,100.2,142.2,4.24576271186441,6.29203539823009,"Chst2"
"512525",0.00365474951240476,0.00561959801535933,15351,21336,9.6,8.4,16.3,33.3,9.6,8.4,6.7,24.9,0.697916666666667,2.96428571428571,"U2surp"
"512526",0.00215423258718049,0.00243103221856948,8592,10949,2.4,2.4,11.3,5.3,2.4,2.4,8.9,2.9,3.70833333333333,1.20833333333333,"U2surp"
"512529",0.00307725342983661,0.00333138596398146,12654,14516,21,20.8,56.5,157.7,21,20.8,35.5,136.9,1.69047619047619,6.58173076923077,"U2surp"
"512570",0.0121789829655588,0.00727543438002489,30819,25364,30.6,20.2,1197.8,432.7,30.6,20.2,1167.2,412.5,38.1437908496732,20.4207920792079,"-"
"512575",0.00339829478183398,0,14063,1083,1.4,0,3.8,0,1.4,0,2.4,0,1.71428571428571,NA,"-"
"512576",0.00208152050038028,0.00953573131510894,8295,28942,14.4,11.8,70.3,81.2,14.4,11.8,55.9,69.4,3.88194444444444,5.88135593220339,"Trpc1"
"512602",0.00240379327254004,0.00438409747446593,9755,18264,8.6,8,15.8,43,8.6,8,7.2,35,0.837209302325582,4.375,"Pls1"
"512672",0.0041011703058255,0.002832796187744,17311,12514,118.8,95,2449.7,1424,118.8,95,2330.9,1329,19.6203703703704,13.9894736842105,"Atp1b3"
"512673",0.000466807521469834,0.00457985059685333,2496,18797,10.2,9.6,25.2,41.3,10.2,9.6,15,31.7,1.47058823529412,3.30208333333333,"Atp1b3"
"512675",0.00231409732031597,0.000969134266630693,9332,5959,112.2,90.6,758.7,490.3,112.2,90.6,646.5,399.7,5.7620320855615,4.41169977924945,"Atp1b3"
"512704",0.00270723048429535,0.000827552320271408,11121,5510,10.6,10.2,26.8,9.7,10.6,10.2,16.2,0,1.52830188679245,-0.0490196078431373,"Rnf7"
"512705",0.00598172778203658,0.00773108233874813,22982,26329,4,1,16.5,5,4,1,12.5,4,3.125,4,"Rnf7"
"512706",0.00743199893924343,0.0059735901473893,25844,22096,6,2.2,20,12.2,6,2.2,14,10,2.33333333333333,4.54545454545454,"Rnf7"
"512707",0.00399874955517978,0.00388626033836378,16864,16649,104.2,104.2,1438.7,2418.7,104.2,104.2,1334.5,2314.5,12.8071017274472,22.2120921305182,"Rnf7"
"512718",0.00359425638247098,0.0034149797129774,15095,14837,5,8.4,5.5,87.3,5,8.4,0.5,78.9,0.1,9.39285714285714,"-"
"512789",0.00792826398404907,0.00252956522570789,26756,11312,10.4,11.8,49.3,33.7,10.4,11.8,38.9,21.9,3.74038461538461,1.85593220338983,"-"
"512825",0.00350735168214518,0.0059815818114122,14580,22449,3.4,0.6,4.3,1.8,3.4,0.6,0.9,1.2,0.264705882352941,2,"-"
"512836",0.0067005548217013,0.0122683481291224,24386,30886,8,6.2,29.5,52.7,8,6.2,21.5,46.5,2.6875,7.5,"-"
"512839",0.00216828994170721,0.00447250052512938,8646,18483,2.4,2.8,6.3,15.2,2.4,2.8,3.9,12.4,1.625,4.42857142857143,"Pxylp1"
"512858",0.00556603815660506,0.0026629109993961,21886,11793,3,1.8,9.5,6.2,3,1.8,6.5,4.4,2.16666666666667,2.44444444444444,"Spsb4"
"512868",0.00184614763446095,0.00483240420668687,7354,19453,9.6,15.2,15.3,118.7,9.6,15.2,5.7,103.5,0.59375,6.80921052631579,"Spsb4"
"512873",0.00239952510848111,0.00135917892524336,9738,7087,6,12.8,28.5,63.7,6,12.8,22.5,50.9,3.75,3.9765625,"Slc25a36"
"512891",0.00616759276427254,0.0010337047124149,23491,6143,12.2,11.6,74.2,16.3,12.2,11.6,62,4.7,5.08196721311475,0.405172413793104,"LOC100365810"
"512899",0.000614482790889238,0.0024618171766087,2881,11042,87.8,76,696.7,781,87.8,76,608.9,705,6.93507972665148,9.27631578947368,"Clstn2"
"512912",0.00480782416942756,0.00460462609450997,19831,18877,2.2,2,9.2,7.5,2.2,2,7,5.5,3.18181818181818,2.75,"Clstn2"
"513092",0.012995502394536,0.00288556424819568,31123,12810,3.6,3.4,36.8,9.8,3.6,3.4,33.2,6.4,9.22222222222222,1.88235294117647,"Clstn2"
"513174",0.00483126190473555,0.00618683570440971,19902,22888,25.2,21,112.7,119,25.2,21,87.5,98,3.47222222222222,4.66666666666667,"Mrps22"
"513179",0.0128107092230118,0.00356390845582237,31068,15555,4,2.6,28.5,15.8,4,2.6,24.5,13.2,6.125,5.07692307692308,"-"
"513180",0.00894951925699837,0.000786862397049153,28173,5384,1.4,2,9.8,20,1.4,2,8.4,18,6,9,"-"
"513181",0.0024885208198207,5.7320656118941e-05,10148,1531,5.2,5,14.7,2,5.2,5,9.5,0,1.82692307692308,-0.6,"LOC102547261"
"513191",0.00411167567328699,0.00463946719769539,17341,18963,26.2,33.8,172.7,316.2,26.2,33.8,146.5,282.4,5.59160305343511,8.35502958579882,"Pik3cb"
"513215",0.0118492691023689,0.00834057922682068,30681,27247,2.8,2.4,22.7,6.3,2.8,2.4,19.9,3.9,7.10714285714286,1.625,"-"
"513221",0.0101077986405227,0,29460,1084,3,0,9,0,3,0,6,0,2,NA,"Esyt3"
"513232",0.00468039524299635,0.0038043551580022,19395,16382,139,146,4801.5,3237.5,139,146,4662.5,3091.5,33.5431654676259,21.1746575342466,"Mras"
"513242",0.00692671339952,0.0116846928629346,24871,30627,0.8,2.8,3.2,39.2,0.8,2.8,2.4,36.4,3,13,"Mras"
"513243",0.00949132472996437,0.00948405319574305,28816,28884,7.8,6,48.2,39.5,7.8,6,40.4,33.5,5.17948717948718,5.58333333333333,"Mras"
"513277",0.00533306393695647,0.0083744031401855,21273,27288,4,5,16,44,4,5,12,39,3,7.8,"Armc8"
"513280",0.00539034788295909,0.00904557343187648,21426,28365,51,47,1105.5,1278.5,51,47,1054.5,1231.5,20.6764705882353,26.2021276595745,"Armc8"
"513293",0.00310364785293642,0.00261767708182688,12753,11619,7,7.6,24,72.3,7,7.6,17,64.7,2.42857142857143,8.51315789473684,"Armc8"
"513296",0.00586493667783746,0.0034448349735092,22461,14952,8.8,6.4,40.7,5.8,8.8,6.4,31.9,0,3.625,-0.0937500000000001,"Armc8"
"513327",0.0109233238639741,0.0106806908264397,30115,29938,10.6,17.4,130.8,564.3,10.6,17.4,120.2,546.9,11.3396226415094,31.4310344827586,"Cldn18"
"513338",0.00184175394548763,0.00331441953052351,7322,14460,11.6,12.6,91.3,236.8,11.6,12.6,79.7,224.2,6.87068965517241,17.7936507936508,"-"
"513378",0.00275192286761857,0.00119826460960572,11310,6615,19.4,18.2,71.8,16.7,19.4,18.2,52.4,0,2.70103092783505,-0.0824175824175824,"Slc35g2"
"513394",0.00845950847132257,0.001306459691287,27534,6935,4.6,5.6,15.3,31.3,4.6,5.6,10.7,25.7,2.32608695652174,4.58928571428572,"Stag1"
"513416",0.00879537983249742,0.00790901156557736,27956,26601,4.6,3.2,43.8,11.7,4.6,3.2,39.2,8.5,8.52173913043478,2.65625,"Pccb"
"513418",0.00588762483005167,0.00220584216565709,22509,9930,19.8,15.2,140.2,75.2,19.8,15.2,120.4,60,6.08080808080808,3.94736842105263,"Pccb"
"513434",3.4241918697207e-05,0.00126254605607062,1069,6795,8.2,5.6,16.2,25.3,8.2,5.6,8,19.7,0.975609756097561,3.51785714285714,"Ppp2r3a"
"513435",0.000112138970876576,0.00386981062464957,1419,16609,0.6,2.6,1.8,6.8,0.6,2.6,1.2,4.2,2,1.61538461538461,"Ppp2r3a"
"513436",0.00624644248778279,0.00570577953421982,23613,21511,17.8,15.8,313.7,118.7,17.8,15.8,295.9,102.9,16.623595505618,6.5126582278481,"Ppp2r3a"
"513527",0.00430110707463522,0,18123,1085,0.8,0,3.2,0,0.8,0,2.4,0,3,NA,"-"
"513534",0.00428244999989731,0.00824282618846906,17988,27078,18.2,19.6,93.2,331.3,18.2,19.6,75,311.7,4.12087912087912,15.9030612244898,"Ephb1"
"513538",0.00023553726483577,0.00538647479303987,1932,20734,11.6,6,16.3,33.5,11.6,6,4.7,27.5,0.405172413793104,4.58333333333333,"Ephb1"
"513539",0.00535688624625691,0.00740794667473466,21353,25677,2.6,1.6,8.3,4.8,2.6,1.6,5.7,3.2,2.19230769230769,2,"Ephb1"
"513540",0.0055356894854861,0.00709518938888588,21788,25091,6,4.2,21.5,24.2,6,4.2,15.5,20,2.58333333333333,4.76190476190476,"Ephb1"
"513542",0.00498463178965643,0.00327087010695789,20374,14315,18.4,9.8,72.3,13.7,18.4,9.8,53.9,3.9,2.92934782608696,0.397959183673469,"Ephb1"
"513643",0.000486073946330108,0.00280832181855921,2551,12396,2.8,0.8,10.7,3.2,2.8,0.8,7.9,2.4,2.82142857142857,3,"Cep63"
"513675",0.00341627964680944,0.0034095428295357,14179,14820,1.2,3,2.7,9.5,1.2,3,1.5,6.5,1.25,2.16666666666667,"LOC120094245"
"513676",0.00730691769240683,0.00534303702520014,25663,20638,1.4,1.8,3.8,7.2,1.4,1.8,2.4,5.4,1.71428571428571,3,"LOC120094245"
"513685",0.00124641830622081,0.00757561019051703,4878,25957,5.4,5.6,6.3,22.3,5.4,5.6,0.899999999999999,16.7,0.166666666666667,2.98214285714286,"Srprb"
"513687",0.0021834508062823,0.00152562609137386,8699,7616,59,57.4,250,382.8,59,57.4,191,325.4,3.23728813559322,5.66898954703833,"Srprb"
"513691",0.00592125034231704,0.00270573125881703,22572,11926,13.8,10.6,53.7,16.3,13.8,10.6,39.9,5.7,2.89130434782609,0.537735849056604,"Srprb"
"513699",0,0.000638544786212057,862,4726,0,1.2,0,7.2,0,1.2,0,6,NA,5,"Tf"
"513701",0.00462576784842079,0.0075447685971073,19172,25921,525.8,587.4,48507.7,326041.3,525.8,587.4,47981.9,325453.9,91.2550399391404,554.058392917943,"Tf"
"513768",0.0036404451291453,0.00464711236105721,15308,18975,118,107.4,2264,4718.3,118,107.4,2146,4610.9,18.1864406779661,42.9320297951583,"Cdv3"
"513774",0.00574818245542219,0.00163072933233536,22242,7932,7.4,3.2,34.3,10.7,7.4,3.2,26.9,7.5,3.63513513513513,2.34375,"Cdv3"
"513783",0.00223894827380058,0.00453718769745461,8950,18696,13.2,10.8,16.7,47.2,13.2,10.8,3.5,36.4,0.265151515151515,3.37037037037037,"Tmem108"
"513785",0.00561256182248171,0.00875299002255438,21987,27881,7,5.4,58,21.8,7,5.4,51,16.4,7.28571428571429,3.03703703703704,"Tmem108"
"513835",0.00837482564539456,0.00599021857197607,27425,22511,1.2,2,7.2,3.5,1.2,2,6,1.5,5,0.75,"Tmem108"
"513909",0.00627276563387857,0.0062145917593791,23660,22944,27,24.8,848,277.7,27,24.8,821,252.9,30.4074074074074,10.1975806451613,"Uba5"
"513910",0.00447196584647492,0.00118350461183429,18704,6575,82.8,44.2,2236.7,294.2,82.8,44.2,2153.9,250,26.0132850241546,5.65610859728507,"Uba5"
"513925",0.00151709703499003,0.00278358405725936,6051,12234,39.4,28.8,139.3,207.7,39.4,28.8,99.9,178.9,2.53553299492386,6.21180555555555,"Dnajc13"
"513976",0.00454766972458272,0.00427760872796194,18931,17951,21.2,22.6,134.7,109.8,21.2,22.6,113.5,87.2,5.35377358490566,3.85840707964602,"Trnae-uuc"
"513984",0.00406472281944243,0,17140,1086,2.4,0,11.3,0,2.4,0,8.9,0,3.70833333333333,NA,"Cpne4"
"513995",0.00383354293303613,0.0025305143996943,16225,11316,10.6,3,71.8,4.5,10.6,3,61.2,1.5,5.77358490566038,0.5,"Cpne4"
"513999",0.00340200628549048,0.00366835627602824,14079,15969,57.4,49.8,380.8,602.2,57.4,49.8,323.4,552.4,5.63414634146342,11.0923694779116,"Nudt16"
"514000",0.00252038076822422,0.00673893339395062,10275,24201,64.4,77,870.3,3142.5,64.4,77,805.9,3065.5,12.5139751552795,39.8116883116883,"Nudt16"
"514040",0.0027069142524361,0.00186426006418604,11118,8701,14.4,11.8,26.8,45.2,14.4,11.8,12.4,33.4,0.861111111111111,2.83050847457627,"Atp2c1"
"514042",0.00155637616700819,0.000673746756892369,6183,4872,14.8,19,24.2,48.5,14.8,19,9.4,29.5,0.635135135135135,1.55263157894737,"Atp2c1"
"514046",0.00184747042729129,0.00185985900416802,7362,8692,6.8,9.2,4.2,10.7,6.8,9.2,0,1.5,-0.382352941176471,0.16304347826087,"Atp2c1"
"514047",0.00530746772651676,0.00207480895121006,21205,9507,10.2,15.8,39.7,52.2,10.2,15.8,29.5,36.4,2.8921568627451,2.30379746835443,"Atp2c1"
"514048",0.00487050996502773,0.000871269540259939,20040,5651,10.6,13.2,24.3,7.7,10.6,13.2,13.7,0,1.29245283018868,-0.416666666666667,"Atp2c1"
"514049",0.00134057152107459,0.00694440142989261,5374,24768,0.8,0.8,3.2,3.2,0.8,0.8,2.4,2.4,3,3,"Atp2c1"
"514093",0.00899576637690205,0.00354756272226723,28242,15423,20.6,10.8,776.3,17.2,20.6,10.8,755.7,6.4,36.6844660194175,0.592592592592592,"Atp2c1"
"514129",0.00299523638937917,0.00888401047587138,12308,28069,6.2,5.6,25.7,26.3,6.2,5.6,19.5,20.7,3.14516129032258,3.69642857142857,"Glyctk"
"514150",0.00387934306302796,0.00328718073555481,16408,14367,50.4,42.4,377.3,197.8,50.4,42.4,326.9,155.4,6.48611111111111,3.66509433962264,"Alas1"
"514166",0.000138581934956245,0.0115310266566042,1596,30539,13.8,11.2,149.7,224.7,13.8,11.2,135.9,213.5,9.84782608695652,19.0625,"Poc1a"
"514170",0.0070297591783283,0.0144619463434238,25027,31448,10.6,18.4,50.8,836.8,10.6,18.4,40.2,818.4,3.79245283018868,44.4782608695652,"Acy1"
"514173",0.00944436355473566,0.00806980571723405,28727,26838,2.8,6.8,7.7,34.7,2.8,6.8,4.9,27.9,1.75,4.10294117647059,"Abhd14a"
"514176",0.00704172566950734,0.0014311168307246,25083,7315,15,12.6,190.5,68.8,15,12.6,175.5,56.2,11.7,4.46031746031746,"Abhd14a"
"514186",0.0035535399096519,0.00734827490666067,14862,25560,63.4,64.6,644.3,2289.3,63.4,64.6,580.9,2224.7,9.16246056782334,34.438080495356,"Gpr62"
"514194",0.0039575926123997,0.00402308560250838,16698,17052,15,12,47.5,28.5,15,12,32.5,16.5,2.16666666666667,1.375,"Iqcf3"
"514203",0.00485528616622394,0.00716671710828839,19991,25200,45.2,36,416.7,746.5,45.2,36,371.5,710.5,8.21902654867257,19.7361111111111,"Tex264"
"514211",0.00332795320171698,0.000924388208562166,13683,5827,21.2,16.2,80.7,45.7,21.2,16.2,59.5,29.5,2.80660377358491,1.82098765432099,"Rad54l2"
"514262",0.0102750082963356,0.000171679759512888,29583,1998,12,12.8,122,11.7,12,12.8,110,0,9.16666666666667,-0.0859375000000001,"Manf"
"514263",0.00344777680202793,0.00545344941628813,14336,20928,1.8,1.4,6.2,3.8,1.8,1.4,4.4,2.4,2.44444444444444,1.71428571428571,"Manf"
"514277",0.00387432600612439,0.00716895962762761,16390,25205,38.2,52.2,213.7,1713.2,38.2,52.2,175.5,1661,4.59424083769633,31.8199233716475,"Manf"
"514281",0.00112076789140843,0.00149411676789365,4265,7532,116,83,360.5,525.5,116,83,244.5,442.5,2.10775862068966,5.33132530120482,"Dock3"
"514283",0,0.00552667332713402,863,21178,0,1.2,0,2.7,0,1.2,0,1.5,NA,1.25,"Dock3"
"514284",0.00327944778263471,0.00147209814333,13493,7450,10.8,11.8,41.2,60.7,10.8,11.8,30.4,48.9,2.81481481481481,4.14406779661017,"Dock3"
"514286",0.00609653548483729,0.00243495851818497,23286,10965,1.4,3.8,3.8,7.7,1.4,3.8,2.4,3.9,1.71428571428571,1.02631578947368,"Dock3"
"514314",0.00243792755364623,0.00641626903476854,9934,23433,1.2,1.6,2.7,4.8,1.2,1.6,1.5,3.2,1.25,2,"Dock3"
"514436",0.00712105162842748,0.000560454920016314,25347,4239,1.2,1.2,2.7,7.2,1.2,1.2,1.5,6,1.25,5,"Mapkapk3"
"514445",0.000615737746146809,0.0131042114828976,2886,31156,11.4,5,62.8,57,11.4,5,51.4,52,4.50877192982456,10.4,"-"
"514453",0.00277054621761844,0.00119794578812172,11393,6614,16.8,23.2,37.7,137.7,16.8,23.2,20.9,114.5,1.24404761904762,4.93534482758621,"Hemk1"
"514460",0,0.00694440142989261,864,24769,0,0.8,0,3.2,0,0.8,0,2.4,NA,3,"LOC120094259"
"514463",0.00398723085940626,0.00114315738678087,16823,6461,228,145.8,8875,436.7,228,145.8,8647,290.9,37.9254385964912,1.99519890260631,"Cyb561d2"
"514476",0.00692671339952,0.00356262506185321,24872,15534,0.8,1.2,3.2,2.7,0.8,1.2,2.4,1.5,3,1.25,"Sema3b"
"514480",0.00229541254239295,0.000935959711897125,9250,5864,11,5.2,18.5,13.2,11,5.2,7.5,8,0.681818181818182,1.53846153846154,"Sema3b"
"514482",0.00304713328469099,0.00418290310266044,12518,17644,481.6,371.2,18481.3,40207.7,481.6,371.2,17999.7,39836.5,37.374792358804,107.318157327586,"Gnai2"
"514483",0.0060522040242419,0.00792455418176393,23129,26623,73.8,48.6,2481.2,1327.3,73.8,48.6,2407.4,1278.7,32.6205962059621,26.3106995884774,"Gnai2"
"514519",0.00158752146315447,0.00852963462098758,6302,27666,6,4,12.5,42.5,6,4,6.5,38.5,1.08333333333333,9.625,"-"
"514520",0.00380968619227761,0.00222326494373838,16144,9984,283.6,203.2,11230.8,4791.2,283.6,203.2,10947.2,4588,38.6008462623413,22.5787401574803,"Slc38a3"
"514529",0.00605301352472968,0.00241149760763493,23132,10686,8.6,4,45.3,17.5,8.6,4,36.7,13.5,4.26744186046512,3.375,"Sema3f"
"514545",0.00823359317991516,0.00664165167067212,27152,24014,19.8,22.4,244.7,300.8,19.8,22.4,224.9,278.4,11.3585858585859,12.4285714285714,"Rbm5"
"514580",0.00156831301352331,0.000715694996673431,6230,5077,3,2.2,27,24.2,3,2.2,24,22,8,10,"Rbm5"
"514593",0.0138516895622257,0.00356262506185321,31352,15535,13.8,1.8,237.7,2.7,13.8,1.8,223.9,0.9,16.2246376811594,0.5,"Rbm6"
"514594",0.00912490015231915,0.00418935544511203,28457,17670,3.4,2,31.8,9.5,3.4,2,28.4,7.5,8.35294117647059,3.75,"Rbm6"
"514663",0.00430110707463522,0.00773108233874813,18124,26330,0.8,1,3.2,5,0.8,1,2.4,4,3,4,"Camkv"
"514673",0.00274724415529552,0.00266798569420465,11285,11811,378.8,305.2,13520.7,19633.2,378.8,305.2,13141.9,19328,34.6935058078142,63.3289646133683,"Rnf123"
"514696",0.00404953396389701,0.0014196807988222,17076,7279,108.4,99.8,1607.3,281.2,108.4,99.8,1498.9,181.4,13.8274907749077,1.81763527054108,"Apeh"
"514705",0.000803822547018506,0.00179933078178197,3407,8484,645,460.8,9398.5,25467.7,645,460.8,8753.5,25006.9,13.5713178294574,54.2684461805556,"Bsn"
"514713",0.00195347558217537,0.0072029788460549,7800,25259,4.4,7,26.3,33,4.4,7,21.9,26,4.97727272727273,3.71428571428571,"Bsn"
"514834",0.00259252498477932,0.00186578933005053,10605,8708,185.6,168.6,2567.3,3384.3,185.6,168.6,2381.7,3215.7,12.8324353448276,19.0729537366548,"Dag1"
"514881",0.00293533461907938,0.00646920882436236,12066,23581,114.4,129,1974.3,8688.5,114.4,129,1859.9,8559.5,16.2578671328671,66.3527131782946,"Tcta"
"514897",0.00587517048265779,0.0023587156280605,22489,10465,35.4,33.2,337.3,118.7,35.4,33.2,301.9,85.5,8.52824858757062,2.57530120481928,"Klhdc8b"
"514914",0.00286633382072049,0.00374649032453303,11798,16198,37.8,38.8,202.2,341.2,37.8,38.8,164.4,302.4,4.34920634920635,7.79381443298969,"Ndufaf3"
"514915",0.00730691769240683,0.0035099684937066,25664,15303,1.4,3.4,3.8,6.3,1.4,3.4,2.4,2.9,1.71428571428571,0.852941176470588,"Ndufaf3"
"514916",0.00699707441508262,0.000930740128985314,24992,5856,40.4,28.6,740.8,405.8,40.4,28.6,700.4,377.2,17.3366336633663,13.1888111888112,"Ndufaf3"
"514917",0.00346824019662625,0.00105513994991521,14429,6204,153.8,149.6,2448.7,8670.8,153.8,149.6,2294.9,8521.2,14.9213263979194,56.9598930481283,"Wdr6"
"514940",0.00115470545709523,0,4576,1087,0.6,0,1.8,0,0.6,0,1.2,0,2,NA,"Wdr6"
"514945",0.00342580151403308,0.00535038449433085,14229,20655,103,84,1254,3085.5,103,84,1151,3001.5,11.1747572815534,35.7321428571429,"P4htm"
"514960",0.00304478779312815,0.00259920541689248,12511,11556,33.8,47.6,140.7,480.3,33.8,47.6,106.9,432.7,3.16272189349112,9.09033613445378,"Arih2"
"515020",0.00403528808209114,0.00306624083069589,17018,13525,76.6,68,1325.3,607.5,76.6,68,1248.7,539.5,16.3015665796345,7.93382352941176,"Trex1"
"515023",0.00472144314386398,0.00164139309865718,19509,7968,30,18,286,51.5,30,18,256,33.5,8.53333333333333,1.86111111111111,"Atrip"
"515029",0.0113979363275293,0.00250871792077708,30420,11246,14.2,8.8,121.7,40.2,14.2,8.8,107.5,31.4,7.57042253521127,3.56818181818182,"Ccdc51"
"515030",0.00320746943393058,0.000648587412526259,13208,4761,18.4,23.4,64.3,47.3,18.4,23.4,45.9,23.9,2.4945652173913,1.02136752136752,"Tma7"
"515054",0.013275764897713,0.00312645624423815,31224,13774,4,1,38,5,4,1,34,4,8.5,4,"Map4"
"515091",0.00422080160953673,0.000955496958672036,17777,5919,240.4,192.6,10496.8,2532.8,240.4,192.6,10256.4,2340.2,42.6638935108153,12.1505711318795,"Dhx30"
"515127",0.00117799784822973,0.00954832229946537,4680,28955,1.6,6.2,5.3,38.2,1.6,6.2,3.7,32,2.3125,5.16129032258065,"-"
"515129",0.00261842903790111,0.000532578161864722,10700,4058,37.8,33.6,234.2,185.3,37.8,33.6,196.4,151.7,5.1957671957672,4.51488095238095,"RGD1563705"
"515137",0.00339829478183398,0,14064,1088,1.4,0,3.8,0,1.4,0,2.4,0,1.71428571428571,NA,"Ptpn23"
"515152",0.00146337457310887,0.0024738479042207,5797,11088,22.8,25.8,158.7,94.2,22.8,25.8,135.9,68.4,5.96052631578947,2.65116279069767,"Klhl18"
"515197",0.00596634617133225,0.00637094688041242,22929,23249,0.6,2.6,1.8,2.3,0.6,2.6,1.2,0,2,-0.115384615384615,"Nradd"
"515217",0.00577949274066337,0.00202765490646537,22303,9360,19.8,17.6,148.7,54.3,19.8,17.6,128.9,36.7,6.51010101010101,2.08522727272727,"Pth1r"
"515225",0.00959855620906339,0.0103403540888226,28948,29677,65.2,81,2025.2,5786,65.2,81,1960,5705,30.0613496932515,70.4320987654321,"LOC100360828"
"515229",0.00712105162842748,0.00851746423284011,25348,27652,1.2,2,2.7,9.5,1.2,2,1.5,7.5,1.25,3.75,"LOC100360828"
"515236",0.00227156456828281,0.00523576113895109,9165,20344,17.2,9.6,104.7,48.8,17.2,9.6,87.5,39.2,5.08720930232558,4.08333333333333,"Tmie"
"515265",0.00692671339952,0.00416661175376328,24873,17598,0.8,5.4,3.2,33.3,0.8,5.4,2.4,27.9,3,5.16666666666667,"Mlh1"
"515267",0.0144699072018487,0.00284522238331279,31474,12568,27,17,782,31.5,27,17,755,14.5,27.962962962963,0.852941176470588,"Mlh1"
"515302",0.00321884362365637,0.00305123361539574,13249,13452,3,3.8,8,14.7,3,3.8,5,10.9,1.66666666666667,2.86842105263158,"Stac"
"515324",0.00335608979439616,0.00318321835400772,13809,13996,78.4,55.8,675.3,547.7,78.4,55.8,596.9,491.9,7.61352040816326,8.81541218637993,"Arpp21"
"515342",0.000208771188278258,0.0175485516056893,1855,31701,136.4,85.2,8824.3,10447.7,136.4,85.2,8687.9,10362.5,63.6942815249267,121.62558685446,"Arpp21"
"515384",0.00249174283497499,0.00587911629169433,10161,21875,7.6,6,26.3,31.5,7.6,6,18.7,25.5,2.46052631578947,4.25,"Arpp21"
"515395",0,0.00773108233874813,865,26331,0,1,0,5,0,1,0,4,NA,4,"Arpp21"
"515396",0.00128459557249747,0.000468054167355653,5047,3630,11.6,3.4,255.3,9.8,11.6,3.4,243.7,6.4,21.0086206896552,1.88235294117647,"Arpp21"
"515400",0.00205435083582301,0.00485207921702243,8182,19495,58.4,68.4,160.3,2163.3,58.4,68.4,101.9,2094.9,1.74486301369863,30.6271929824561,"Arpp21"
"515401",0.00368474536702428,0.000987140428173504,15469,6009,23.4,27.6,80.3,93.3,23.4,27.6,56.9,65.7,2.43162393162393,2.38043478260869,"Arpp21"
"515403",0.00540559640652035,0.00365407492239421,21456,15910,333.8,321.4,35173.7,22765.3,333.8,321.4,34839.9,22443.9,104.373576992211,69.8316739265713,"Arpp21"
"515465",0.00784157987311259,0.00649331174653372,26638,23670,1.8,2.8,6.2,7.7,1.8,2.8,4.4,4.9,2.44444444444444,1.75,"-"
"515480",0.0177209993503589,0.000192949587548301,31698,2114,28.6,14.2,1862.8,162.2,28.6,14.2,1834.2,148,64.1328671328671,10.4225352112676,"LOC120094274"
"515485",0.00255221463593149,0.000375195267132297,10433,2691,13.6,13.2,30.8,118.2,13.6,13.2,17.2,105,1.26470588235294,7.95454545454546,"Pdcd6ip"
"515489",0.00151244561129689,0.00434195945625543,6035,18167,36.2,29.6,203.7,216.8,36.2,29.6,167.5,187.2,4.62707182320442,6.32432432432432,"Pdcd6ip"
"515490",0.00420390788426438,0,17706,1089,2.8,0,7.2,0,2.8,0,4.4,0,1.57142857142857,NA,"Pdcd6ip"
"515491",0.00506021724893489,0.00352751805640324,20591,15367,16.4,10.2,38.8,31.2,16.4,10.2,22.4,21,1.36585365853659,2.05882352941176,"Pdcd6ip"
