"rank","feature_id","mu","empirical_variance.x","NB2","NB2_NB1","alpha_mu","abs_pc1_loading","empirical_variance.y","log1p_empirical_variance","smooth_log1p_empirical_variance","d2_spline"
235,"126861",0,0,0,0,0,0,0,0,-0.239127970845481,1.63973127846051e-06
236,"127000",0,0,0,0,0,0,0,0,-0.237363219184482,1.65184303788554e-06
237,"128725",0,0,0,0,0,0,0,0,-0.235596815680445,1.66395479731057e-06
238,"129198",0,0,0,0,0,0,0,0,-0.23382874822161,1.67606655673559e-06
239,"130036",0,0,0,0,0,0,0,0,-0.232059004696219,1.68817831616062e-06
240,"130072",0,0,0,0,0,0,0,0,-0.230287572992511,1.70029007558565e-06
241,"130155",0,0,0,0,0,0,0,0,-0.228514440998728,1.71240183501068e-06
242,"131708",0,0,0,0,0,0,0,0,-0.22673959660311,1.7245135944357e-06
243,"132596",0,0,0,0,0,0,0,0,-0.224963027693898,1.73662535386073e-06
244,"133172",0,0,0,0,0,0,0,0,-0.223184722159331,1.74873711328576e-06
245,"134761",0,0,0,0,0,0,0,0,-0.221404667887652,1.76084887271078e-06
