"rank","feature_id","mu","empirical_variance.x","NB2","NB2_NB1","alpha_mu","abs_pc1_loading","empirical_variance.y","log1p_empirical_variance","smooth_log1p_empirical_variance","d2_spline"
294,"161771",0,0,0,0,0,0,0,0,-0.149321564418588,2.7999005262488e-06
295,"161865",0,0,0,0,0,0,0,0,-0.147045170118007,2.81428564389182e-06
296,"162126",0,0,0,0,0,0,0,0,-0.144765961531782,2.82867076153485e-06
297,"162604",0,0,0,0,0,0,0,0,-0.142483924274796,2.84305587917788e-06
298,"163439",0,0,0,0,0,0,0,0,-0.140199043961931,2.85744099682091e-06
299,"163463",0,0,0,0,0,0,0,0,-0.137911306208069,2.87182611446393e-06
300,"164178",0,0,0,0,0,0,0,0,-0.135620696628092,2.88621123210696e-06
301,"164319",0,0,0,0,0,0,0,0,-0.133327200836883,2.90059634974999e-06
302,"164419",0,0,0,0,0,0,0,0,-0.131030804449325,2.91498146739302e-06
303,"164681",0,0,0,0,0,0,0,0,-0.128731493080299,2.92936658503604e-06
304,"165045",0,0,0,0,0,0,0,0,-0.126429252344688,2.94375170267907e-06
305,"165267",0,0,0,0,0,0,0,0,-0.124124067857375,2.9581368203221e-06
306,"165573",0,0,0,0,0,0,0,0,-0.121815925233241,2.97252193796513e-06
307,"166228",0,0,0,0,0,0,0,0,-0.119504810087169,2.98690705560815e-06
308,"166814",0,0,0,0,0,0,0,0,-0.117190708034041,3.00129217325118e-06
309,"166995",0,0,0,0,0,0,0,0,-0.114873604688741,3.01567729089421e-06
310,"167043",0,0,0,0,0,0,0,0,-0.112553485314528,3.03217213375878e-06
311,"167093",0,0,0,0,0,0,0,0,-0.110230333768182,3.04866697662335e-06
312,"168015",0,0,0,0,0,0,0,0,-0.107904133554859,3.06516181948792e-06
313,"169875",0,0,0,0,0,0,0,0,-0.105574868179717,3.0816566623525e-06
314,"170277",0,0,0,0,0,0,0,0,-0.103242521147912,3.09815150521707e-06
315,"170294",0,0,0,0,0,0,0,0,-0.100907075964602,3.11464634808164e-06
316,"170296",0,0,0,0,0,0,0,0,-0.098568516134944,3.13114119094621e-06
317,"170533",0,0,0,0,0,0,0,0,-0.0962268251640951,3.14763603381078e-06
318,"171186",0,0,0,0,0,0,0,0,-0.0938819865572122,3.16413087667536e-06
319,"172670",0,0,0,0,0,0,0,0,-0.0915339838194528,3.18062571953993e-06
