"feature_id","ctrl_abs_loading","trt_abs_loading","rank_ctrl","rank_trt","mu_ctrl","mu_trt","var_ctrl","var_trt","alpha_emp_ctrl","alpha_emp_trt","nb1_ctrl","nb1_trt","nb2_ctrl","nb2_trt","alpha_mu_ctrl","alpha_mu_trt","gene_symbol"
"533796",0.00208728682498068,0.00585183059854689,9633,22154,110,98.2,1095.5,3586.7,0.0814462809917355,0.361756007317043,110,98.2,985.5,3488.5,8.95909090909091,35.5244399185336,"Mrpl14"
"533805",0.00160518137818596,0.00676896451525635,7453,24500,89.6,74.4,1332.8,2362.3,0.154854910714286,0.413324517285235,89.6,74.4,1243.2,2287.9,13.875,30.7513440860215,"Slc35b2"
"533812",0.000935785691887709,0.000681275399253179,4760,2467,25.4,27,79.8,12.5,0.0843201686403373,-0.0198902606310014,25.4,27,54.4,0,2.14173228346457,-0.537037037037037,"Nfkbie"
"533824",0.00770209130480662,0.00440750792695585,26053,16916,3.6,1.2,15.3,7.2,0.902777777777778,4.16666666666667,3.6,1.2,11.7,6,3.25,5,"Tcte1"
"533828",0.00503282125321175,0.00827584622359813,20043,27472,3,1.8,4.5,6.2,0.166666666666667,1.35802469135802,3,1.8,1.5,4.4,0.5,2.44444444444444,"Aars2"
"533837",0.00357671189368359,0.017524008752399,15682,31735,11.2,14.4,39.7,449.3,0.227200255102041,2.09731867283951,11.2,14.4,28.5,434.9,2.54464285714286,30.2013888888889,"Spats1"
"533861",0.00319875675759534,0.0107458570804199,14361,30335,11.8,15.8,69.2,284.2,0.412237862683137,1.07514821342734,11.8,15.8,57.4,268.4,4.86440677966102,16.9873417721519,"Supt3h"
"533862",0.000373168715850869,0.00735746328646287,2553,25861,3.6,1.4,14.3,3.8,0.825617283950617,1.22448979591837,3.6,1.4,10.7,2.4,2.97222222222222,1.71428571428571,"Supt3h"
"533863",0.0022596963469827,0.00500961001794344,10354,19265,5.2,5,17.2,21.5,0.443786982248521,0.66,5.2,5,12,16.5,2.30769230769231,3.3,"Supt3h"
"533933",0,0.000245624237504253,679,1369,0,1.2,0,2.7,NA,1.04166666666667,0,1.2,0,1.5,NA,1.25,"Runx2"
"533944",0.0169235744998986,0.0110774648303503,31712,30570,12.8,3.6,177.2,26.3,1.00341796875,1.75154320987654,12.8,3.6,164.4,22.7,12.84375,6.30555555555556,"Clic5"
"533963",0.00136535134064493,0.00216355747796533,6452,6780,1.4,1.2,3.8,2.7,1.22448979591837,1.04166666666667,1.4,1.2,2.4,1.5,1.71428571428571,1.25,"-"
"533976",0.00599611304123731,0.00525595700644632,22486,20162,43,16.2,928,113.2,0.478637101135749,0.369608291418991,43,16.2,885,97,20.5813953488372,5.98765432098765,"Enpp5"
"533993",8.52944856349838e-05,0.0029026049567864,1227,9678,32,26,15,109,-0.0166015625,0.122781065088757,32,26,0,83,-0.53125,3.19230769230769,"Enpp5"
"533995",0.00235910438864312,0.00369633323949435,10800,13599,5.4,10,6.3,36,0.0308641975308642,0.26,5.4,10,0.899999999999999,26,0.166666666666667,2.6,"Enpp5"
"534011",0.0062241949897581,0.00384681985794145,22975,14234,468.4,580,64064.3,58204,0.289864710142127,0.171296076099881,468.4,580,63595.9,57624,135.772630230572,99.351724137931,"Rcan2"
"534019",0.0116730641148669,0.00730400673114402,30549,25723,4.8,3.8,20.7,18.2,0.690104166666667,0.997229916897507,4.8,3.8,15.9,14.4,3.3125,3.78947368421053,"Rcan2"
"534026",0.00174770598212922,0.0021583574665083,8116,6721,113.2,95.6,1167.2,852.8,0.0822522443781293,0.0828504402934122,113.2,95.6,1054,757.2,9.31095406360424,7.92050209205021,"Rcan2"
"534027",0.000980376765784836,0.00313997200163451,4941,10812,4.8,0.6,18.2,1.8,0.581597222222222,3.33333333333333,4.8,0.6,13.4,1.2,2.79166666666667,2,"Rcan2"
"534082",0.00946606320650629,0.00441838196194563,28727,16973,13,8,140.5,21.5,0.754437869822485,0.2109375,13,8,127.5,13.5,9.80769230769231,1.6875,"Rcan2"
"534141",0.00500488693293225,0.0132411335719914,19974,31443,4.2,8.8,9.2,93.2,0.283446712018141,1.08987603305785,4.2,8.8,5,84.4,1.19047619047619,9.59090909090909,"LOC108351896"
"534143",0.000654309632330877,0.00282522591291539,3666,9381,99.6,77.4,1184.8,1198.8,0.109393396880695,0.187188269935701,99.6,77.4,1085.2,1121.4,10.8955823293173,14.4883720930233,"Pla2g7"
"534164",0.00383014231797485,0.00314599781115172,16540,10864,38.6,28.2,440.8,103.7,0.26994013262101,0.0949398923595393,38.6,28.2,402.2,75.5,10.419689119171,2.67730496453901,"Adgrf5"
"534176",0.00442922317145357,0.00299816910567876,18408,10019,9.4,6.8,29.3,27.7,0.225215029425079,0.451989619377163,9.4,6.8,19.9,20.9,2.11702127659574,3.07352941176471,"Adgrf5"
"534198",0.000207444552938509,0.0175948665560183,1829,31736,11,43.4,605,1734.3,4.90909090909091,0.897714965278515,11,43.4,594,1690.9,54,38.9608294930876,"-"
"534200",0.00717985749534711,0.0048779224267568,25053,18790,19.8,21.4,178.7,188.8,0.405315784103663,0.365534107782339,19.8,21.4,158.9,167.4,8.02525252525252,7.82242990654206,"Tnfrsf21"
"534231",0.0103072248154491,0.00699277270828733,29571,25081,6.2,10.2,36.7,106.2,0.793444328824142,0.922722029988466,6.2,10.2,30.5,96,4.91935483870968,9.41176470588235,"-"
"534248",0.00847981656040163,0.00171208323554071,27399,5309,2.2,1.8,12.2,7.2,2.06611570247934,1.66666666666667,2.2,1.8,10,5.4,4.54545454545454,3,"-"
"534371",0.00187969900216843,0.00148653303575687,8667,4723,37.8,24,122.7,80.5,0.0594188292600991,0.0980902777777778,37.8,24,84.9,56.5,2.24603174603175,2.35416666666667,"Mmut"
"534372",0.00288554549781167,0.00280182024653167,13178,9304,18.6,12.4,72.3,35.3,0.155220256677072,0.148933402705515,18.6,12.4,53.7,22.9,2.88709677419355,1.84677419354839,"Mmut"
"534390",0.00749024004017669,0.0123117575657375,25635,31174,2,4.6,8,42.8,1.5,1.80529300567108,2,4.6,6,38.2,3,8.30434782608696,"Rhag"
"534399",0.00821191478728128,0.00948128456827926,27013,29108,7.4,7.8,38.8,79.7,0.573411249086925,1.18178829717291,7.4,7.8,31.4,71.9,4.24324324324324,9.21794871794872,"-"
"534410",0,0.000732400980983112,680,2643,0,1.8,0,6.2,NA,1.35802469135802,0,1.8,0,4.4,NA,2.44444444444444,"LOC120094842"
"534443",0.00733712181607078,0.00364700529869562,25373,13412,4.8,2.2,25.7,4.7,0.907118055555556,0.516528925619835,4.8,2.2,20.9,2.5,4.35416666666667,1.13636363636364,"Tfap2d"
"534452",0.00889480335977635,0.00190967771766973,28022,5917,4.4,3,24.3,11,1.02789256198347,0.888888888888889,4.4,3,19.9,8,4.52272727272727,2.66666666666667,"-"
"534462",0.00258177172569687,0.00311382219595597,11826,10500,0.6,1,1.8,5,3.33333333333333,4,0.6,1,1.2,4,2,4,"-"
"534500",0.00134022489461851,0.00556632437392937,6333,21230,5.2,7,2.2,48.5,-0.11094674556213,0.846938775510204,5.2,7,0,41.5,-0.576923076923077,5.92857142857143,"LOC688876"
"534539",0.0042449548837146,0.00472258776034286,17811,18193,208.4,188.4,6221.8,9992.8,0.138460107352979,0.276222609887262,208.4,188.4,6013.4,9804.4,28.8550863723608,52.0403397027601,"Gsta1"
"534557",0.00238799002128772,0.00202445944878421,10908,6298,88,65.4,1259.5,314.3,0.151278409090909,0.0581928195344574,88,65.4,1171.5,248.9,13.3125,3.80581039755352,"Gsta6"
"534576",0.00289177979482576,0.0013827534738959,13204,4424,29.2,29,97.7,137.5,0.0803387127040721,0.129013079667063,29.2,29,68.5,108.5,2.3458904109589,3.74137931034483,"Kcnq5"
"534580",0.00681771040568696,0.00220599985326568,24196,6917,26.4,22.4,239.3,95.3,0.305469467401286,0.145288584183673,26.4,22.4,212.9,72.9,8.06439393939394,3.25446428571429,"Kcnq5"
"534609",0.00626368368690517,0.0046531321644601,23167,17835,0.8,2.4,3.2,6.3,3.75,0.677083333333333,0.8,2.4,2.4,3.9,3,1.625,"Kcnq5"
"534674",0.00543965145815052,0.00769110419927859,21338,26463,2.6,1.6,8.3,5.3,0.843195266272189,1.4453125,2.6,1.6,5.7,3.7,2.19230769230769,2.3125,"Kcnq5"
"534702",0.00319489752510153,0.00338712502300457,14348,12011,2.2,0.6,4.2,1.8,0.413223140495868,3.33333333333333,2.2,0.6,2,1.2,0.909090909090909,2,"Kcnq5"
"534712",0.00353044123157706,0.00633317848315161,15536,23487,6.2,7,54.2,158,1.24869927159209,3.08163265306122,6.2,7,48,151,7.74193548387097,21.5714285714286,"Kcnq5"
"534713",0.0017150107123357,0.00290203667283514,8013,9673,3.6,7.4,16.8,72.8,1.01851851851852,1.19430241051863,3.6,7.4,13.2,65.4,3.66666666666667,8.83783783783784,"Kcnq5"
"534721",0.00539524346227356,0.0119950851234536,21232,31048,0.6,5.2,1.8,75.2,3.33333333333333,2.5887573964497,0.6,5.2,1.2,70,2,13.4615384615385,"Kcnq5"
"534771",0.00355620881792867,0.00449201498645422,15626,17259,34.8,33.4,604.7,393.8,0.470587263839345,0.323066441966367,34.8,33.4,569.9,360.4,16.3764367816092,10.7904191616766,"Rims1"
"534772",0.00162850622625866,0.0141632125984587,7533,31589,23.6,10.8,59.8,148.7,0.0649956908934214,1.18227023319616,23.6,10.8,36.2,137.9,1.53389830508475,12.7685185185185,"Rims1"
"534773",0.00249281728536864,0.0031185584746045,11358,10519,460.4,427,18472.3,22898,0.0849745546689654,0.12324424529285,460.4,427,18011.9,22471,39.1222849695917,52.6252927400468,"Rims1"
"534774",0.00633652235111313,0.00867172944616708,23308,28044,9.4,8.4,50.3,60.3,0.462879130828429,0.735544217687075,9.4,8.4,40.9,51.9,4.35106382978723,6.17857142857143,"Rims1"
"534859",0.0062111588610411,0.000864744054104505,22949,2989,1.8,2.6,7.2,6.8,1.66666666666667,0.621301775147929,1.8,2.6,5.4,4.2,3,1.61538461538461,"Rims1"
"534927",0.0105932982296377,0.00132283297944719,29812,4267,2.4,2,15.3,9.5,2.23958333333333,1.875,2.4,2,12.9,7.5,5.375,3.75,"Rims1"
"535027",0.0041291270822377,0.00356831221230352,17476,12758,3.6,3.2,11.3,31.7,0.594135802469136,2.783203125,3.6,3.2,7.7,28.5,2.13888888888889,8.90625,"Rims1"
"535046",0.00527166908888305,0.0129297427799911,20726,31379,2.6,5.8,18.8,78.2,2.39644970414201,2.15219976218787,2.6,5.8,16.2,72.4,6.23076923076923,12.4827586206897,"-"
"535069",0.0021823736506791,0.00616989282111684,10046,23036,71.8,66.2,456.7,1877.2,0.074661897409238,0.413240112813866,71.8,66.2,384.9,1811,5.36072423398329,27.3564954682779,"-"
"535070",0.0024950987347224,0.0100555548904342,11374,29728,2,3.2,8,31.7,1.5,2.783203125,2,3.2,6,28.5,3,8.90625,"-"
"535072",0.00675273867863313,0.0125439238283867,24059,31258,6.2,4.8,22.7,43.7,0.429240374609781,1.68836805555556,6.2,4.8,16.5,38.9,2.66129032258065,8.10416666666667,"-"
"535084",0.00701765901199603,0.00853200479077236,24706,27829,3.4,6.4,20.3,29.3,1.46193771626298,0.55908203125,3.4,6.4,16.9,22.9,4.97058823529412,3.578125,"-"
"535085",0.000946899411145536,0.0108257488342369,4795,30383,12.6,11.2,69.3,146.7,0.357142857142857,1.08019770408163,12.6,11.2,56.7,135.5,4.5,12.0982142857143,"-"
"535086",0.00352716091768084,0.00748260539800055,15528,26085,2.4,3,5.3,8,0.503472222222222,0.555555555555556,2.4,3,2.9,5,1.20833333333333,1.66666666666667,"-"
"535092",0.00288733181387141,0.00377745591746752,13187,13963,26.8,22.4,429.2,128.3,0.560258409445311,0.211057079081633,26.8,22.4,402.4,105.9,15.0149253731343,4.72767857142857,"Ogfrl1"
"535125",0.00576050513415178,0.0030819404151006,22013,10338,2.4,1.6,11.3,5.3,1.54513888888889,1.4453125,2.4,1.6,8.9,3.7,3.70833333333333,2.3125,"B3gat2"
"535127",0.00140082019606509,0.00287278487553813,6581,9557,313.6,280.4,9179.8,9180.8,0.0901540861880466,0.11320184533609,313.6,280.4,8866.2,8900.4,28.2723214285714,31.7417974322397,"Smap1"
"535152",0.00437402253860951,0.00628362382719274,18231,23359,0.6,2,1.8,20,3.33333333333333,4.5,0.6,2,1.2,18,2,9,"Smap1"
"535159",0.000406190947161012,0.0015907196049365,2683,4983,4.6,4.8,1.3,3.7,-0.155954631379962,-0.0477430555555555,4.6,4.8,0,0,-0.717391304347826,-0.229166666666667,"Smap1"
"535170",0.000112894942230061,0.00548327130718009,1400,20964,35.6,31.2,216.3,633.2,0.14257985102891,0.618425378040763,35.6,31.2,180.7,602,5.07584269662921,19.2948717948718,"Sdhaf4"
"535171",0.008089605101302,0.00434937596877613,26772,16550,53.4,52.6,1317.3,673.3,0.443231073517653,0.22434182943226,53.4,52.6,1263.9,620.7,23.6685393258427,11.8003802281369,"Sdhaf4"
"535172",0.00437402253860951,0,18232,780,0.6,0,1.8,0,3.33333333333333,NA,0.6,0,1.2,0,2,NA,"Sdhaf4"
"535175",0.0073893396517509,0.00241406368020826,25437,7755,15.8,17,130.7,67.5,0.460262778400897,0.174740484429066,15.8,17,114.9,50.5,7.27215189873418,2.97058823529412,"Sdhaf4"
"535183",0.000454404371763271,0.0115371805662186,2874,30834,15.2,13.2,134.7,169.2,0.517226454293629,0.895316804407714,15.2,13.2,119.5,156,7.86184210526316,11.8181818181818,"Fam135a"
"535211",0.0104563713673078,0.00323063852096514,29692,11217,3.6,2.4,36.8,11.3,2.56172839506173,1.54513888888889,3.6,2.4,33.2,8.9,9.22222222222222,3.70833333333333,"Fam135a"
"535231",0.00900249844774664,0.000668747521618013,28177,2417,7.2,9.8,43.7,23.7,0.704089506172839,0.144731361932528,7.2,9.8,36.5,13.9,5.06944444444444,1.41836734693878,"Col19a1"
"535254",0.00515344674220535,0.00727814386438625,20398,25670,3,1.4,3.5,3.8,0.0555555555555556,1.22448979591837,3,1.4,0.5,2.4,0.166666666666667,1.71428571428571,"Col19a1"
"535284",0.00510478531654499,0.00343384140459823,20269,12222,45.8,42.8,705.7,382.2,0.314591636315097,0.185278190234955,45.8,42.8,659.9,339.4,14.4082969432314,7.92990654205607,"Adgrb3"
"535285",0.00449391345745876,0.00267842915865592,18629,8803,2.4,5.6,5.3,4.8,0.503472222222222,-0.0255102040816327,2.4,5.6,2.9,0,1.20833333333333,-0.142857142857143,"Adgrb3"
"535393",0.00101302174288746,0.00241623722208553,5053,7765,734.8,445.6,135244.7,40187.8,0.249124221493174,0.200152740218341,734.8,445.6,134509.9,39742.2,183.056477953185,89.1880610412926,"Adgrb3"
"535687",0.00120787757163492,0.010126519518514,5829,29803,2.8,3,3.2,20,0.0510204081632654,1.88888888888889,2.8,3,0.4,17,0.142857142857143,5.66666666666667,"Adgrb3"
"535794",0.00106694942536101,0.0101888167958088,5298,29879,11.8,8,14.7,93.5,0.0208273484630853,1.3359375,11.8,8,2.9,85.5,0.245762711864407,10.6875,"-"
"535804",7.67451786498637e-05,0.00364539460387743,1127,13395,3.2,0.8,3.7,3.2,0.048828125,3.75,3.2,0.8,0.5,2.4,0.15625,3,"-"
"535807",0.00794391128249545,0.00967685008656531,26483,29341,4.8,18.4,55.7,229.3,2.20920138888889,0.622932419659735,4.8,18.4,50.9,210.9,10.6041666666667,11.4619565217391,"-"
"535812",0.000552654592741488,0.0054286215344244,3268,20738,8.2,14.2,19.7,101.2,0.171029149315883,0.431462011505654,8.2,14.2,11.5,87,1.40243902439024,6.12676056338028,"-"
"535844",0.00601761415901275,0.00350843491391553,22516,12512,6.4,6.4,16.3,20.3,0.24169921875,0.33935546875,6.4,6.4,9.9,13.9,1.546875,2.171875,"-"
"535847",0.0001002815385941,0.0138201883804685,1333,31553,1.2,9.2,7.2,126.7,4.16666666666667,1.38823251417769,1.2,9.2,6,117.5,5,12.7717391304348,"-"
"535871",0.0026288290480444,0.00172521170044623,12024,5363,6.2,5.4,17.7,19.8,0.299167533818939,0.493827160493827,6.2,5.4,11.5,14.4,1.85483870967742,2.66666666666667,"-"
"535873",0.00660312103390848,0.00651163493672331,23800,23896,2.2,2.2,4.7,24.2,0.516528925619835,4.54545454545454,2.2,2.2,2.5,22,1.13636363636364,10,"-"
"535878",0.000123574373390508,0.00844601912565983,1474,27724,2,4.2,20,16.7,4.5,0.708616780045351,2,4.2,18,12.5,9,2.97619047619048,"-"
"535903",0.00219845406834983,0.000128128526537478,10102,1104,2.2,4.6,9.2,13.8,1.44628099173554,0.434782608695652,2.2,4.6,7,9.2,3.18181818181818,2,"-"
"535905",0.0110886855255886,0.0100040051593902,30161,29672,25.6,49.4,1184.3,2788.3,1.76803588867187,1.12233440967726,25.6,49.4,1158.7,2738.9,45.26171875,55.4433198380567,"-"
"535908",0.00788244061510634,0.000536939767649815,26348,2148,2.8,2,10.7,8,1.00765306122449,1.5,2.8,2,7.9,6,2.82142857142857,3,"-"
"535915",0.00153396761982699,0.00171589878685046,7125,5326,4.6,4.8,1.8,29.7,-0.132325141776938,1.08072916666667,4.6,4.8,0,24.9,-0.608695652173913,5.1875,"-"
"535921",0.0117841891849535,0.00516817803464878,30617,19874,3.8,3.4,27.2,4.3,1.62049861495845,0.0778546712802768,3.8,3.4,23.4,0.9,6.15789473684211,0.264705882352941,"-"
"535924",9.31931931893936e-05,0.00603386591508277,1283,22677,4.6,1.8,10.3,16.2,0.26937618147448,4.44444444444444,4.6,1.8,5.7,14.4,1.23913043478261,8,"LOC100362475"
"535929",0.00437478394941233,0.00288157423608109,18241,9596,15,10,184.5,17,0.753333333333333,0.07,15,10,169.5,7,11.3,0.7,"Phf3"
"535931",0.000794823316260514,0.00188332015142855,4234,5846,13.4,16.6,28.3,29.8,0.0829806192916017,0.0479024531862389,13.4,16.6,14.9,13.2,1.11194029850746,0.795180722891566,"Phf3"
"535932",0.00153556604777427,0.00189649165953719,7129,5883,44,47,192.5,348.5,0.0767045454545455,0.136487098234495,44,47,148.5,301.5,3.375,6.41489361702128,"Phf3"
"535977",0.000692110577401218,0.000745046324351724,3827,2681,2,1.6,3.5,5.3,0.375,1.4453125,2,1.6,1.5,3.7,0.75,2.3125,"-"
"535979",0.0120917067081298,0.00345378055719253,30767,12294,3.4,9.2,27.8,24.7,2.11072664359862,0.18312854442344,3.4,9.2,24.4,15.5,7.1764705882353,1.68478260869565,"Ptp4a1"
"535980",0.00610526821645614,0.00202882401406367,22684,6312,221.8,193.8,17536.2,2578.7,0.351952749900194,0.0634983774618967,221.8,193.8,17314.4,2384.9,78.0631199278629,12.3059855521156,"Ptp4a1"
"535997",0.00572478412937031,0.0073662927392914,21948,25898,1.6,2.6,5.3,8.3,1.4453125,0.843195266272189,1.6,2.6,3.7,5.7,2.3125,2.19230769230769,"LOC689904"
"536051",0.00345605676748125,0.000285160908923206,15310,1530,6.2,1.6,82.2,4.8,1.97710718002081,1.25,6.2,1.6,76,3.2,12.258064516129,2,"LOC689966"
"536059",0.00193371321743412,0.00368080219024224,8983,13549,17.8,22.6,38.7,94.3,0.065963893447797,0.140379042994753,17.8,22.6,20.9,71.7,1.17415730337079,3.17256637168142,"Prim2"
"536081",0.0061973608868816,0.00620030542094428,22922,23137,5.2,2.8,12.7,10.7,0.277366863905325,1.00765306122449,5.2,2.8,7.5,7.9,1.44230769230769,2.82142857142857,"Bag2"
"536085",0.0025413156523958,0.00441577836362687,11572,16960,4.6,3.8,33.8,8.7,1.37996219281664,0.339335180055402,4.6,3.8,29.2,4.9,6.34782608695652,1.28947368421053,"Zfp451"
"536086",0.00389207908923158,0.00204128398489355,16750,6349,33.2,28.4,448.7,148.8,0.376959645812164,0.149275937314025,33.2,28.4,415.5,120.4,12.5150602409639,4.23943661971831,"Zfp451"
"536109",0.00311872450946367,0.00398275881460616,14072,14928,36.8,39.6,167.7,449.3,0.0966593809073724,0.261261605958576,36.8,39.6,130.9,409.7,3.5570652173913,10.3459595959596,"Zfp451"
"536111",0.00591729672315065,0.00896260074139972,22333,28465,4.2,5.2,7.7,34.7,0.198412698412698,1.09097633136095,4.2,5.2,3.5,29.5,0.833333333333333,5.67307692307692,"Zfp451"
"536113",0.00124243651533174,0.00776416119668174,5964,26566,5.8,3,31.7,11,0.769916765755053,0.888888888888889,5.8,3,25.9,8,4.46551724137931,2.66666666666667,"Zfp451"
"536124",0.00695947221033641,0.00270212906691965,24539,8913,487.6,541.4,90793.8,31126.3,0.379830796366796,0.104344740182283,487.6,541.4,90306.2,30584.9,185.20549630845,56.4922423346878,"Bend6"
"536129",0.00641785779555326,0.00371474041148288,23471,13709,3.4,2.6,4.3,13.8,0.0778546712802768,1.65680473372781,3.4,2.6,0.9,11.2,0.264705882352941,4.30769230769231,"Bend6"
"536149",0.00697325101611906,0,24623,781,1,0,5,0,4,NA,1,0,4,0,4,NA,"Bend6"
"536190",0.0123541799102335,0.0037844019469424,30882,13993,10,9.4,90.5,58.8,0.805,0.559076505205975,10,9.4,80.5,49.4,8.05,5.25531914893617,"LOC102551518"
"536198",0.00298178614476703,0.0034881484168954,13541,12437,94.6,89,1312.8,1183,0.136124507775031,0.138113874510794,94.6,89,1218.2,1094,12.877378435518,12.2921348314607,"LOC120094660"
"536207",0.00925008783962954,0.00343109340328667,28498,12213,5.4,1.8,38.3,7.2,1.12825788751715,1.66666666666667,5.4,1.8,32.9,5.4,6.09259259259259,3,"Ptpn18"
"536208",0.00108907090894226,0.00917383791671728,5369,28749,3.6,2.4,15.3,15.3,0.902777777777778,2.23958333333333,3.6,2.4,11.7,12.9,3.25,5.375,"Ptpn18"
"536210",0.00678952416347492,0.00987938524454396,24137,29579,10,4.8,120.5,56.7,1.105,2.25260416666667,10,4.8,110.5,51.9,11.05,10.8125,"-"
"536223",0.00332021502379141,0.0047220838370616,14794,18192,59.2,26.8,1170.7,295.7,0.317150976990504,0.374387391401203,59.2,26.8,1111.5,268.9,18.7753378378378,10.0335820895522,"Fam168b"
"536252",0.00847981656040163,0.00244871838688854,27400,7866,2.2,2.8,12.2,2.7,2.06611570247934,-0.0127551020408163,2.2,2.8,10,0,4.54545454545454,-0.0357142857142856,"Fam168b"
"536257",0,0.00338712502300457,681,12012,0,0.6,0,1.8,NA,3.33333333333333,0,0.6,0,1.2,NA,2,"Fam168b"
"536270",8.29416045796991e-05,0.00562834093958702,1209,21439,0.8,2.2,3.2,24.2,3.75,4.54545454545454,0.8,2.2,2.4,22,3,10,"-"
"536292",0.00561265626377673,0.000624456319737489,21697,2321,48.2,38.8,810.7,209.7,0.328205437234207,0.113521628228292,48.2,38.8,762.5,170.9,15.8195020746888,4.40463917525773,"Uggt1"
"536293",0.00282665315617377,0.0015218156023538,12955,4811,50.8,36.4,365.2,158.8,0.121830243660487,0.0923801473252023,50.8,36.4,314.4,122.4,6.18897637795276,3.36263736263736,"Uggt1"
"536297",0.00935575045940938,0.00436353954667374,28637,16645,5.8,1.2,76.7,2.7,2.10760998810939,1.04166666666667,5.8,1.2,70.9,1.5,12.2241379310345,1.25,"Uggt1"
"536340",0.00249576300251638,0.0032087243362802,11378,11129,407.2,363.2,20310.2,18213.7,0.120033647778108,0.135318976935318,407.2,363.2,19903,17850.5,48.8777013752456,49.1478524229075,"Kansl3"
"536383",0.00120402107770699,0.0050351590868294,5814,19356,16.6,11.8,104.3,79.7,0.31826099579039,0.487647227808101,16.6,11.8,87.7,67.9,5.28313253012048,5.75423728813559,"LOC120094667"
"536402",0.00845667897497936,0.00301696258462076,27355,10083,65.2,51.6,2361.2,322.8,0.54010312770522,0.101856859563728,65.2,51.6,2296,271.2,35.2147239263804,5.25581395348837,"Sema4c"
"536409",0.0049572080291892,0.00240918171546958,19837,7740,4.2,0.6,18.2,1.8,0.793650793650794,3.33333333333333,4.2,0.6,14,1.2,3.33333333333333,2,"Fam178b"
"536416",0.00614860874336541,0.00349106777780131,22798,12452,103.8,62,10640.2,1213.5,0.977906972427338,0.299557752341311,103.8,62,10536.4,1151.5,101.506743737958,18.5725806451613,"Actr1b"
"536424",0.000695654141707504,0.00700856191751746,3840,25114,163.8,180.4,744.7,17954.8,0.0216507817240418,0.54616250657568,163.8,180.4,580.9,17774.4,3.54639804639805,98.5277161862528,"Actr1b"
"536439",0.00557883558706618,0.0033976161787058,21636,12057,18.2,21.4,156.7,88.3,0.418125830213742,0.146082627303695,18.2,21.4,138.5,66.9,7.60989010989011,3.12616822429907,"Tmem131"
"536504",0.00197336319427626,0.00460451636589271,9166,17623,194.6,228,2464.3,14250,0.0599353141184014,0.269736842105263,194.6,228,2269.7,14022,11.6634121274409,61.5,"Coa5"
"536518",0.0019417881340969,0.0033734808734989,9022,11813,25.6,19.6,42.3,111.8,0.025482177734375,0.240004164931279,25.6,19.6,16.7,92.2,0.65234375,4.70408163265306,"Mgat4a"
"536519",0.00539524346227356,0.00668533677917108,21233,24277,0.6,2.8,1.8,8.7,3.33333333333333,0.752551020408163,0.6,2.8,1.2,5.9,2,2.10714285714286,"Mgat4a"
"536539",0.00179215665102873,0.00590062561152237,8297,22306,272.8,286.8,9899.2,28437.7,0.129352602746794,0.342242539715886,272.8,286.8,9626.4,28150.9,35.2873900293255,98.155160390516,"Cracdl"
"536564",7.14420095629382e-05,0.00421749128482836,1096,16027,0.6,0.8,1.8,3.2,3.33333333333333,3.75,0.6,0.8,1.2,2.4,2,3,"Tsga10"
"536588",0.00127357860943913,0.0031780385789946,6081,10989,18.8,10.8,59.2,40.2,0.114305115436849,0.252057613168724,18.8,10.8,40.4,29.4,2.14893617021277,2.72222222222222,"Tsga10"
"536606",0.0148978557645597,0.00239105731456288,31538,7560,9,6.2,109.5,6.2,1.24074074074074,0,9,6.2,100.5,0,11.1666666666667,0,"Mitd1"
"536621",0,0.00363274926050882,682,13209,0,0.6,0,1.8,NA,3.33333333333333,0,0.6,0,1.2,NA,2,"Txndc9"
"536624",0.00381605665225142,0.00488406398791773,16493,18806,11.4,6.2,47.3,18.2,0.276238842720837,0.312174817898023,11.4,6.2,35.9,12,3.14912280701754,1.93548387096774,"Txndc9"
"536625",0.00571953839386049,0.00150177172831212,21934,4753,63.8,40,1730.7,218.5,0.409513467831488,0.1115625,63.8,40,1666.9,178.5,26.1269592476489,4.4625,"Txndc9"
"536628",0.00665511077040729,0.00397147838062245,23895,14868,11.2,7,100.2,76.5,0.709502551020408,1.41836734693878,11.2,7,89,69.5,7.94642857142857,9.92857142857143,"Txndc9"
"536642",5.39931259424119e-05,0.00459131064786709,934,17583,9,4,30,14.5,0.259259259259259,0.65625,9,4,21,10.5,2.33333333333333,2.625,"Rev1"
"536664",0.00303025949478072,0.0102839471794286,13764,29959,3.4,4.2,5.3,21.2,0.164359861591696,0.963718820861678,3.4,4.2,1.9,17,0.558823529411765,4.04761904761905,"Aff3"
"536666",0.0156032504595406,0.00222957526712986,31626,6998,10.8,14,125.7,63.5,0.985082304526749,0.252551020408163,10.8,14,114.9,49.5,10.6388888888889,3.53571428571429,"Aff3"
"536669",0.00178915578563104,0.00532293204998024,8287,20390,42.6,35.8,108.3,536.7,0.0362031342987502,0.390827377422677,42.6,35.8,65.7,500.9,1.54225352112676,13.9916201117318,"Aff3"
"536670",0.00298681291646848,0.00239985424448074,13554,7590,152,116,4524.5,1147.5,0.189252943213296,0.0766572532699168,152,116,4372.5,1031.5,28.7664473684211,8.89224137931035,"Aff3"
"536832",0.00120612196907943,0.00459577251215843,5820,17602,6,9,6,27,0,0.222222222222222,6,9,0,18,0,2,"Aff3"
"536863",0.00458189735580825,0.00571028109107522,18864,21664,259.6,220.4,14278.8,17533.3,0.208024197473415,0.356407340555532,259.6,220.4,14019.2,17312.9,54.0030816640986,78.5521778584392,"-"
