"feature_id","rank_trt","iod_local_amplitude_trt","cv2_local_amplitude_trt","iod_local_amplitude_scaled_trt","cv2_local_amplitude_scaled_trt","window_left_trt","window_right_trt","window_n_trt","rank_ctrl","iod_local_amplitude_ctrl","cv2_local_amplitude_ctrl","iod_local_amplitude_scaled_ctrl","cv2_local_amplitude_scaled_ctrl","window_left_ctrl","window_right_ctrl","window_n_ctrl","combined_rank","composite_iod_amplitude","composite_cv2_amplitude","regime_difference","local_window_left_rank","local_window_right_rank","local_window_n"
"142532",28092,0.109276089635387,0.801341813406907,0.146921569035205,0.499135628161943,28017,28167,151,29966,0.233302019641997,0.207916458857653,0.368662735350164,0.128156381584678,29890,30042,153,29029,0.515584304385369,0.627292009746621,-0.111707705361252,28017,30042,153
"229257",29069,0.0823938230864769,0.159878852093243,0.110778394496597,0.0995845092995904,28994,29144,151,28991,0.300288129190449,0.792569243523758,0.474513865205332,0.488527012067143,28915,29067,153,29030,0.585292259701929,0.588111521366734,-0.00281926166480484,28915,29144,153
"415923",27798,0.0702570016292157,0.139211315148714,0.0944604528723061,0.0867112211935952,27723,27873,151,30261,0.148249427194969,0.213824703314458,0.234263035646495,0.131798129021422,30185,30337,153,29030,0.328723488518801,0.218509350215018,0.110214138303783,27723,30337,153
"249570",27845,0.110105393294361,0.154411358671496,0.148036566791711,0.096178945384321,27770,27920,151,30227,0.0738994536568498,0.470294196653413,0.116775563142672,0.289881824914295,30151,30303,153,29036,0.264812129934384,0.386060770298616,-0.121248640364232,27770,30303,153
"450281",29653,0.253826215091976,0.72775227171951,0.341269036145162,0.453298556513172,29578,29728,151,28420,0.230327151570236,1.43468352162745,0.36396186305457,0.884315988552002,28344,28496,153,29036,0.705230899199732,1.33761454506517,-0.632383645865442,28344,29728,153
"85524",29706,0.0866412404848234,0.819378367901663,0.116489042000499,0.510370143579705,29631,29781,151,28375,0.213505304243881,1.12126441730652,0.337380060383109,0.691129462819662,28299,28451,153,29040,0.453869102383608,1.20149960639937,-0.747630504015759,28299,29781,153
"129792",28208,0.111748049310791,0.696233739836316,0.150245115799314,0.433666457018232,28133,28283,151,29879,0.108236587648207,0.149964486437966,0.171034938011196,0.0924357121782848,29803,29955,153,29044,0.32128005381051,0.526102169196517,-0.204822115386007,28133,29955,153
"312217",28401,0.0558374172105687,0.160523036451195,0.075073339234803,0.0999857555078616,28326,28476,151,29689,0.120957637252104,0.164139190856076,0.19113667973934,0.101172773391419,29613,29765,153,29045,0.266210018974143,0.20115852889928,0.065051490074863,28326,29765,153
"312779",28076,0.199744139841641,0.490673452859482,0.268555752031761,0.305628132736716,28001,28151,151,30014,0.209336499967321,0.379718460695585,0.330792535808335,0.234052389171204,29938,30090,153,29045,0.599348287840097,0.53968052190792,0.0596677659321766,28001,30090,153
"359573",28313,0.0918303390499204,0.628305173653644,0.123465778682843,0.391355464400015,28238,28388,151,29779,0.0217326058652816,0.190848182945047,0.0343417598222089,0.117635769157616,29703,29855,153,29046,0.157807538505052,0.508991233557631,-0.351183695052578,28238,29855,153
"442124",29623,0.122356925763597,0.923501412375117,0.164508737231483,0.575225764913671,29548,29698,151,28474,0.105536005085014,0.215868542902172,0.166767490364093,0.133057919071426,28398,28550,153,29048,0.331276227595576,0.708283683985097,-0.37700745638952,28398,29698,153
"83846",28046,0.154759542652755,0.509206635062583,0.208074016059507,0.317171985042957,27971,28121,151,30094,0.157223461541435,0.458775105449604,0.248443761790105,0.282781641235067,30018,30170,153,29070,0.456517777849612,0.599953626278023,-0.143435848428412,27971,30170,153
"346982",29873,0.169858987153475,0.148733337002341,0.228375200746915,0.0926422487273705,29798,29948,151,28293,0.200348249549279,1.15216714621056,0.316589345496428,0.710177410919554,28217,28369,153,29083,0.544964546243343,0.802819659646924,-0.257855113403581,28217,29948,153
"89513",28683,0.114529247905011,0.171473786598654,0.153984433912039,0.10680670190333,28608,28758,151,29500,0.263357700539927,0.501025817546179,0.416156578522399,0.308824304771291,29424,29576,153,29092,0.570141012434439,0.415631006674621,0.154510005759818,28608,29576,153
"549148",29278,0.205833155654545,0.426387602812611,0.276742426354543,0.265586096232156,29203,29353,151,28908,0.265024617052404,0.09537977864602,0.418790632021092,0.0587905708609152,28832,28984,153,29093,0.695533058375635,0.324376667093071,0.371156391282564,28832,29353,153
"432597",29712,0.11192569474224,0.701340828236425,0.150483959864905,0.436847533724849,29637,29787,151,28476,0.14213493036732,0.134682961506769,0.224600937010442,0.0830164244939988,28400,28552,153,29094,0.375084896875348,0.519863958218848,-0.1447790613435,28400,29787,153
"21839",28640,0.0955852279294049,0.184855487619643,0.128514222194754,0.115141826357388,28565,28715,151,29551,0.274260906386189,0.629163675788732,0.433385772241069,0.387806432240184,29475,29627,153,29096,0.561899994435822,0.502948258597572,0.0589517358382508,28565,29627,153
"533674",28240,0.118294395208068,0.6226797933341,0.159046669861912,0.387851556713596,28165,28315,151,29957,0.157817981854805,0.0882267753622727,0.249383219945181,0.0543815739813754,29881,30033,153,29098,0.408429889807092,0.442233130694972,-0.0338032408878792,28165,30033,153
"533456",29022,0.0693426684811129,0.194452639116207,0.0932311330715301,0.121119650253082,28947,29097,151,29184,0.351351112956763,0.947123625053791,0.555203347873839,0.583791862208264,29108,29260,153,29103,0.648434480945369,0.704911512461347,-0.0564770315159774,28947,29260,153
"106559",29665,0.191549240647873,0.625466880665044,0.257537720075722,0.389587563199715,29590,29740,151,28549,0.187009971014049,1.39301779537345,0.295512261563739,0.858633900937834,28473,28625,153,29107,0.553049981639461,1.24822146413755,-0.695171482498088,28473,29740,153
"327063",27714,0.0659626813721843,0.362121259153355,0.0886867445321936,0.225556209765037,27639,27789,151,30505,0.141617660156953,0.166964631167161,0.223783549098578,0.102914329633005,30429,30581,153,29110,0.312470293630772,0.328470539398042,-0.0160002457672702,27639,30581,153
"213814",28542,0.062676212968654,0.422962932963856,0.084268091778033,0.263452955657676,28467,28617,151,29703,0.12904772091315,0.163850101533171,0.203920591238561,0.100994583354027,29627,29779,153,29122,0.288188683016594,0.364447539011703,-0.0762588559951092,28467,29779,153
"394023",29256,0.0414615852787392,0.365679383306997,0.0557450507623829,0.227772475664049,29181,29331,151,28993,0.297446687487536,0.788496622641105,0.470023832619497,0.486016713658087,28917,29069,153,29124,0.52576888338188,0.713789189322136,-0.188020305940256,28917,29331,153
"89163",28100,0.095565108662413,0.557263618335128,0.128487171864859,0.347105469271527,28025,28175,151,30155,0.0723664305637612,0.406276982670533,0.114353087384767,0.250422637564462,30079,30231,153,29128,0.242840259249626,0.59752810683599,-0.354687847586364,28025,30231,153
"70204",28080,0.120048986835172,0.457450816378696,0.161405716161339,0.284934589417752,28005,28155,151,30178,0.0876304820194491,0.472761262499262,0.138473268473704,0.291402484864316,30102,30254,153,29129,0.299878984635042,0.576337074282068,-0.276458089647026,28005,30254,153
"134642",28708,0.145778004733074,0.531376733124489,0.195998349297349,0.330981180616435,28633,28783,151,29558,0.152582938186242,0.380894845569856,0.241110828983922,0.234777494002566,29482,29634,153,29133,0.43710917828127,0.565758674619001,-0.12864949633773,28633,29634,153
"100197",28010,0.0512683495035162,0.371252104174346,0.0689302332837382,0.231243583104293,27935,28085,151,30258,0.060780666062783,0.199799669512686,0.0960453177451914,0.123153322383635,30182,30334,153,29134,0.16497555102893,0.354396905487928,-0.189421354458998,27935,30334,153
"223060",28202,0.106623442337877,0.686245227159816,0.143355087983884,0.427444864102729,28127,28277,151,30073,0.172995736000303,0.63640429424413,0.27336703443739,0.392269433710954,29997,30149,153,29138,0.416722122421275,0.819714297813684,-0.402992175392409,28127,30149,153
"258795",29212,0.20915846011485,0.282008596681408,0.281213294139599,0.175656050510079,29137,29287,151,29071,0.070233619560895,0.118487759813434,0.110982829641143,0.0730339610591395,28995,29147,153,29142,0.392196123780742,0.248690011569219,0.143506112211523,28995,29287,153
"55804",29800,0.157318123016012,0.189292892857338,0.211514024232627,0.117905774292801,29725,29875,151,28486,0.16478729294613,0.157571885691141,0.260396091991367,0.0971247914696185,28410,28562,153,29143,0.471910116223994,0.215030565762419,0.256879550461575,28410,29875,153
"93525",28765,0.182014841862838,0.199348268724862,0.244718732555407,0.124169014605574,28690,28840,151,29530,0.101279849517596,0.401966059260303,0.160041933697382,0.2477654532868,29454,29606,153,29148,0.40476066625279,0.371934467892374,0.0328261983604161,28690,29606,153
"210617",30106,0.16519151452303,0.0801620372701564,0.222099789496551,0.049930913572911,30031,30181,151,28196,0.189315727999201,0.364014579099603,0.299155807721218,0.22437276759034,28120,28272,153,29151,0.521255597217769,0.274303681163251,0.246951916054518,28120,30181,153
"62392",29915,0.200193320637482,0.361370202157559,0.269159675063099,0.225088395282989,29840,29990,151,28395,0.205774995207321,1.25071048720565,0.325164663024383,0.770917951041211,28319,28471,153,29155,0.594324338087482,0.9960063463242,-0.401682008236718,28319,29990,153
"441068",29367,0.109870265256177,0.3950572910544,0.147720437431579,0.246071234311425,29292,29442,151,28944,0.306151497134124,0.882740824745269,0.483779131180298,0.544107333291398,28868,29020,153,29156,0.631499568611877,0.790178567602822,-0.158678998990946,28868,29442,153
"452196",28750,0.180401976860594,0.656383921101224,0.242550237529988,0.408845008825088,28675,28825,151,29571,0.149462104803206,0.441831071046181,0.23617930300173,0.272337609288199,29495,29647,153,29160,0.478729540531718,0.681182618113286,-0.202453077581568,28675,29647,153
"90084",29797,0.149634693727421,0.165648905087437,0.201183662939344,0.103178529950454,29722,29872,151,28529,0.19918301335565,1.10162933013635,0.314748044837602,0.679026708965279,28453,28605,153,29163,0.515931707776946,0.782205238915733,-0.266273531138788,28453,29872,153
"356761",29381,0.0964528016156692,0.341546939962427,0.129680673956204,0.212740984649418,29306,29456,151,28970,0.321880191280798,0.785355312080355,0.508633538426737,0.484080460043961,28894,29046,153,29176,0.638314212382941,0.696821444693378,-0.0585072323104379,28894,29456,153
"214175",28178,0.133564138348447,0.320968221782095,0.179576820862324,0.199923019514118,28103,28253,151,30209,0.204670046256069,0.768041919116513,0.323418627977555,0.473408761384843,30133,30285,153,29194,0.502995448839879,0.673331780898961,-0.170336332059083,28103,30285,153
"54706",28973,0.131459081258072,0.229775001472717,0.176746574175619,0.143121059923724,28898,29048,151,29423,0.210826031456236,0.328869786091673,0.333146286341383,0.20271007898846,29347,29499,153,29198,0.509892860517002,0.345831138912185,0.164061721604818,28898,29499,153
"266931",27837,0.0717034770423197,0.08305357676727,0.0964052372983703,0.0517319806819775,27762,27912,151,30564,0.0822815540373085,0.141280944108985,0.130020918064937,0.0870833154977434,30488,30640,153,29200,0.226426155363308,0.138815296179721,0.0876108591835868,27762,30640,153
"514042",27844,0.112973628245527,0.1246769051304,0.151892905180035,0.0776581033441582,27769,27919,151,30572,0.0761274727534555,0.148065994097124,0.12029626826056,0.0912655118477993,30496,30648,153,29208,0.272189173440595,0.168923615191957,0.103265558248637,27769,30648,153
"157473",29870,0.153986143201109,0.18994891121838,0.207034181441469,0.118314391603474,29795,29945,151,28554,0.17887676222017,1.34129372994721,0.28266020393592,0.826752013845794,28478,28630,153,29212,0.489694385377389,0.945066405449268,-0.45537202007188,28478,29945,153
"366531",28840,0.0701092259632787,0.391124277433846,0.0942617686699603,0.243621459207692,28765,28915,151,29589,0.175797154108295,0.322243634436745,0.277793821930001,0.198625825030922,29513,29665,153,29214,0.372055590599961,0.442247284238613,-0.0701916936386522,28765,29665,153
"49339",28487,0.154230743384687,0.673655389109626,0.207363046089512,0.419602971144565,28412,28562,151,29959,0.19762812042427,0.0497339476532943,0.31229101046585,0.0306552103098851,29883,30035,153,29223,0.519654056555363,0.45025818145445,0.0693958751009128,28412,30035,153
"426110",28968,0.191418905102182,0.222857762069907,0.257362484093744,0.138812485758863,28893,29043,151,29488,0.255570852097662,0.628863397927489,0.403851837865256,0.387621345766615,29412,29564,153,29228,0.661214321958999,0.526433831525478,0.134780490433521,28893,29564,153
"301994",29826,0.124985983067745,0.283260002561292,0.168043501565545,0.176435519707232,29751,29901,151,28636,0.2473026936932,1.38615819608094,0.390786533508376,0.854405753588273,28560,28712,153,29231,0.558830035073921,1.03084127329551,-0.472011238221585,28560,29901,153
"115663",28411,0.0838667993684794,0.16821336344583,0.112758809308524,0.104775866458042,28336,28486,151,30058,0.20118802736215,0.675751213915646,0.317916358378933,0.416522246015038,29982,30134,153,29234,0.430675167687457,0.52129811247308,-0.0906229447856229,28336,30134,153
"122675",29895,0.0958532322838437,0.125680157361785,0.128874553721932,0.0782830038851498,29820,29970,151,28573,0.175870214523457,1.15215644083219,0.277909271648527,0.710170812295456,28497,28649,153,29234,0.406783825370459,0.788453816180606,-0.381669990810147,28497,29970,153
"565120",28603,0.0781697204693046,0.219627646132722,0.105099093687504,0.136800527914696,28528,28678,151,29875,0.193781895002758,0.27203080955951,0.306213223454646,0.167675442455306,29799,29951,153,29239,0.41131231714215,0.304475970370002,0.106836346772148,28528,29951,153
"299656",29185,0.0943915326461138,0.377252885460621,0.126909300344455,0.234981318595785,29110,29260,151,29298,0.267011955933413,0.956065915990621,0.421931015413677,0.589303747394449,29222,29374,153,29242,0.548840315758132,0.824285065990234,-0.275444750232102,29110,29374,153
"181711",29715,0.1139435021596,0.7373544635484,0.153196899472816,0.459279519904896,29640,29790,151,28784,0.180122505931649,1.32417676982004,0.284628722189315,0.816201393247119,28708,28860,153,29250,0.437825621662131,1.27548091315202,-0.837655291489884,28708,29790,153
"266335",30160,0.0900003025785736,0.211913834470579,0.121005296882487,0.131995788956751,30085,30210,126,28374,0.213257608469576,1.12213249260094,0.336988652705498,0.691664530554497,28298,28450,153,29267,0.457993949587985,0.823660319511248,-0.365666369923263,28298,30210,153
"561748",29039,0.0734581287179026,0.248363470716868,0.0987643643329033,0.154699349135043,28964,29114,151,29498,0.256743209371052,0.56982750116731,0.405704391220254,0.35123256272385,29422,29574,153,29268,0.504468755553157,0.505931911858893,-0.00146315630573624,28964,29574,153
"360358",30110,0.254487774847803,0.147194523664439,0.342158502428783,0.091683760664989,30035,30185,151,28432,0.230126236361684,0.917088153713848,0.36364437780317,0.565278477807308,28356,28508,153,29271,0.705802880231953,0.656962238472297,0.0488406417596557,28356,30185,153
"348311",28345,0.116504896574043,0.824771110514121,0.156640691134318,0.513729147098991,28270,28420,151,30224,0.0702465886006394,0.46069004732999,0.111003323255705,0.283961980798772,30148,30300,153,29284,0.267644014390023,0.797691127897763,-0.530047113507741,28270,30300,153
"37514",28684,0.110089039560989,0.166130871606583,0.148014579217169,0.103478734753526,28609,28759,151,29891,0.0466194607743091,0.265906670720142,0.0736678488938064,0.163900621172336,29815,29967,153,29288,0.221682428110975,0.267379355925862,-0.0456969278148867,28609,29967,153
"498564",28802,0.292423746825079,0.537691170116886,0.393163370413848,0.334914284345653,28727,28877,151,29777,0.019443926895292,0.259306124404247,0.0307252002625896,0.159832149936462,29701,29853,153,29290,0.423888570676437,0.494746434282116,-0.0708578636056781,28727,29853,153
"249240",28041,0.107165094945231,0.610020843276288,0.144083339252848,0.379966615626954,27966,28116,151,30549,0.0666956986306104,0.159539150561159,0.105392223912085,0.0983373820877223,30473,30625,153,29295,0.249475563164933,0.478303997714676,-0.228828434549743,27966,30625,153
"274429",28619,0.0989102608546091,0.678732342552394,0.132984724901199,0.422765277545414,28544,28694,151,29998,0.131215485518624,0.169300560635747,0.207346082497812,0.104354159216367,29922,30074,153,29308,0.340330807399011,0.527119436761781,-0.18678862936277,28544,30074,153
"220944",29319,0.153284252977755,0.269431008899119,0.20609049089352,0.167821787935181,29244,29394,151,29302,0.123152140337879,0.896507988509256,0.19460442301725,0.552593192960084,29226,29378,153,29310,0.40069491391077,0.720414980895265,-0.319720066984495,29226,29394,153
"556266",30096,0.0472716005476741,0.109864130829919,0.0635566091945945,0.0684315993959145,30021,30171,151,28577,0.169549020087288,1.14029025565833,0.267920550440309,0.702856685441571,28501,28653,153,29336,0.331477159634903,0.771288284837486,-0.439811125202583,28501,30171,153
"474067",30205,0.15156905542608,0.226593169649277,0.203784409880388,0.141139177037635,30130,30210,81,28480,0.132419971216223,0.0638396865688264,0.209249405035047,0.0393497622896802,28404,28556,153,29342,0.413033814915435,0.180488939327316,0.232544875588119,28404,30210,153
"328165",28456,0.133940413346863,0.205247413785401,0.180082722138079,0.127843443452475,28381,28531,151,30238,0.0847802953994687,0.407019575563027,0.133969417211752,0.250880359952653,30162,30314,153,29347,0.314052139349831,0.378723803405128,-0.0646716640552969,28381,30314,153
"490334",29728,0.0567348422900977,0.565615062063443,0.0762799261580347,0.35230737318026,29653,29803,151,28974,0.304431424054201,0.776278346922481,0.481061079928021,0.478485563820763,28898,29050,153,29351,0.557341006086056,0.830792937001023,-0.273451930914967,28898,29803,153
"30269",28375,0.162473330252396,0.386127873753139,0.218445194064916,0.24050932522442,28300,28450,151,30345,0.12647149717759,0.799182056056452,0.199849654815967,0.49260304400297,30269,30421,153,29360,0.418294848880883,0.73311236922739,-0.314817520346508,28300,30421,153
"39915",28777,0.194678165658843,0.0513017696794122,0.261744555931022,0.0319545799387229,28702,28852,151,29946,0.134100862690048,0.0890199372988718,0.211905541700807,0.0548704663199796,29870,30022,153,29362,0.473650097631829,0.0868250462587025,0.386825051373127,28702,30022,153
"450172",28606,0.0814213109879347,0.217742818480474,0.10947085316802,0.135626516252704,28531,28681,151,30117,0.107722908271171,0.526363115030108,0.170223224316983,0.324441809910208,30041,30193,153,29362,0.279694077485002,0.460068326162912,-0.18037424867791,28531,30193,153
"329188",28125,0.065764081737143,0.250867110997206,0.0884197275654679,0.15625880359394,28050,28200,151,30604,0.183397575366143,0.32084917254906,0.289803971242174,0.197766301014568,30528,30656,129,29364,0.378223698807642,0.354025104608508,0.0241985941991339,28050,30656,151
"11672",28443,0.127036312165728,0.170938261786432,0.170800166533328,0.106473136988743,28368,28518,151,30287,0.235990718141693,0.380001221543353,0.372911403856981,0.234226678437685,30211,30363,153,29365,0.54371157039031,0.340699815426428,0.203011754963882,28368,30363,153
"116753",29893,0.0912759764069051,0.269986039033029,0.122720438786457,0.16816750222327,29818,29968,151,28867,0.0751665031784796,0.168427745193185,0.118777748735343,0.10381616972999,28791,28943,153,29380,0.2414981875218,0.27198367195326,-0.0304854844314605,28791,29968,153
"282672",29038,0.0925640705863771,0.277563140320126,0.124452279837364,0.172887087732608,28963,29113,151,29728,0.0238722767024271,0.172854999054834,0.0377228574431446,0.106545058238304,29652,29804,153,29383,0.162175137280509,0.279432145970912,-0.117257008690403,28963,29804,153
"372437",28489,0.117559631558834,0.655922324280255,0.158058781033022,0.408557491793857,28414,28564,151,30299,0.113216103842205,0.558162456058199,0.17890354567956,0.344042415390544,30223,30375,153,29394,0.336962326712583,0.752599907184401,-0.415637580471818,28414,30375,153
"4543",29959,0.0970835856442136,0.174975922298472,0.130528762312086,0.108988094004917,29884,30034,151,28847,0.121520959568443,0.14485145767685,0.192026838968754,0.0892841229844172,28771,28923,153,29403,0.32255560128084,0.198272216989334,0.124283384291506,28771,30034,153
"205055",29448,0.0511990801533102,0.101402468677406,0.068837100726998,0.0631610432073733,29373,29523,151,29365,0.249246707022394,0.210559354691213,0.393858454071247,0.129785420328389,29289,29441,153,29406,0.462695554798245,0.192946463535762,0.269749091262483,29289,29523,153
"400662",29016,0.0288205758715776,0.300932545098476,0.0387492290553115,0.187443301246815,28941,29091,151,29810,0.0411893835125738,0.228063015809312,0.065087266781633,0.140574397236252,29734,29886,153,29413,0.103836495836944,0.328017698483067,-0.224181202646122,28941,29886,153
"317161",29204,0.0519243004637246,0.234171124335262,0.0698121585485014,0.145859294107642,29129,29279,151,29624,0.233659100595105,0.322829449930623,0.369226992964034,0.198986912336776,29548,29700,153,29414,0.439039151512536,0.344846206444417,0.0941929450681182,29129,29700,153
"532865",29426,0.0591977203248462,0.222739552198618,0.0795912626673749,0.138738855807981,29351,29501,151,29408,0.394650449190522,0.953084488341119,0.623624751851734,0.587466043051003,29332,29484,153,29417,0.703216014519109,0.726204898858984,-0.0229888843398752,29332,29501,153
"65483",28903,0.124833815410966,0.471428999153432,0.167838912336877,0.293641247329645,28828,28978,151,29941,0.0866666775309568,0.149259104764496,0.13695026923171,0.0920009261906593,29865,30017,153,29422,0.304789181568587,0.385642173520305,-0.080852991951718,28828,30017,153
"146215",29933,0.0742430872523983,0.156321848845437,0.0998197401237143,0.0973689415845855,29858,30008,151,28913,0.0611413281421846,0.315679386258125,0.0966152342376989,0.194579727386619,28837,28989,153,29423,0.196434974361413,0.291948668971204,-0.095513694609791,28837,30008,153
"499842",29590,0.124497434711884,0.381851148544229,0.167386648897846,0.237845460831085,29515,29665,151,29275,0.514019161186297,0.940058048901847,0.812250619502247,0.579436754015198,29199,29351,153,29432,0.979637268400093,0.817282214846283,0.16235505355381,29199,29665,153
"430831",29509,0.198273373254779,0.42281870811712,0.26657830815225,0.263363121633958,29434,29584,151,29361,0.254969425161107,0.201801972343674,0.402901465897264,0.12438750984078,29285,29437,153,29435,0.669479774049514,0.387750631474738,0.281729142574776,29285,29584,153
"22101",28980,0.214533519902034,0.260532289095863,0.28844005545789,0.162278999546352,28905,29055,151,29910,0.100219966589066,0.32782271598262,0.158367111764069,0.202064681711213,29834,29986,153,29445,0.446807167221958,0.364343681257565,0.0824634859643935,28905,29986,153
"20089",29095,0.19130146929092,0.271898716157011,0.257204591788948,0.169358860619622,29020,29170,151,29797,0.0755389392707002,0.276591147718136,0.119366270466581,0.170486361996852,29721,29873,153,29446,0.37657086225553,0.339845222616474,0.0367256396390556,29020,29873,153
"568294",28428,0.0754745612812258,0.1996756112203,0.101475455451241,0.124372907999568,28353,28503,151,30476,0.134280016683988,0.556009976797213,0.212188639984981,0.342715661582598,30400,30552,153,29452,0.313664095436222,0.467088569582166,-0.153424474145944,28353,30552,153
"97042",29457,0.0420728389071883,0.377106042564264,0.0565668805191929,0.234889853854912,29382,29532,151,29448,0.222911022923654,0.395950677193468,0.352242932045087,0.244057667939885,29372,29524,153,29452,0.40880981256428,0.478947521794796,-0.0701377092305169,29372,29532,153
"121069",30154,0.200551483691925,0.22639180612839,0.269641224852306,0.141013752773226,30079,30210,132,28755,0.161620481729187,1.33142319630133,0.255391912055989,0.820667974692204,28679,28831,153,29454,0.525033136908294,0.96168172746543,-0.436648590557136,28679,30210,153
"9212",28931,0.130381814788052,0.443015915938304,0.175298190722547,0.275943453577556,28856,29006,151,29977,0.123695858115752,0.279839325863577,0.195463603248766,0.172488487081847,29901,30053,153,29454,0.370761793971313,0.448431940659403,-0.0776701466880902,28856,30053,153
"127128",29085,0.0978283505833133,0.193830535121378,0.131530097862983,0.120732157346752,29010,29160,151,29827,0.118389523209771,0.260367304701504,0.187078558215187,0.16048624450816,29751,29903,153,29456,0.31860865607817,0.281218401854912,0.0373902542232584,29010,29903,153
"410960",28905,0.112584554590285,0.508282187976874,0.151369796125812,0.316596170241947,28830,28980,151,30009,0.145000230470032,0.0652893227861568,0.229128670525506,0.0402432948808367,29933,30085,153,29457,0.380498466651317,0.356839465122784,0.0236590015285334,28830,30085,153
"191535",29939,0.14302425338974,0.197411206730976,0.192295933979913,0.122962467488063,29864,30014,151,28981,0.289619030139875,0.761147196928505,0.457654605925271,0.469158964843956,28905,29057,153,29460,0.649950539905184,0.59212143233202,0.0578291075731638,28905,30014,153
"278777",30084,0.181843332660719,0.24213530949055,0.244488138642656,0.150819984407056,30009,30159,151,28837,0.0764789563108934,0.0925440009123122,0.120851680896569,0.0570426427972731,28761,28913,153,29460,0.365339819539225,0.207862627204329,0.157477192334895,28761,30159,153
"24983",28326,0.103979649880785,0.649562699865783,0.139800512254687,0.40459624195779,28251,28401,151,30599,0.0640276686728214,0.331419700802144,0.101176215736314,0.204281805654252,30523,30656,134,29462,0.240976727991001,0.608878047612042,-0.367901319621041,28251,30656,151
"47081",29018,0.0237024988418852,0.304562991674175,0.0318679807405664,0.189704614960579,28943,29093,151,29907,0.0610098549514078,0.17481646746819,0.0964074809305848,0.10775407601318,29831,29983,153,29462,0.128275461671151,0.297458690973759,-0.169183229302608,28943,29983,153
"439688",29333,0.14975629006949,0.292139913915889,0.201347149072727,0.181966592787215,29258,29408,151,29637,0.134351664448332,0.20905347068765,0.212301857439443,0.128857217500949,29561,29713,153,29485,0.41364900651217,0.310823810288164,0.102825196224006,29258,29713,153
"426672",29845,0.08700535979915,0.253663484760182,0.116978599973843,0.158000594364628,29770,29920,151,29143,3.10192729707385e-25,5.27355936696949e-16,0,3.42161862436702e-17,29067,29219,153,29494,0.116978599973843,0.158000594364628,-0.0410219943907854,29067,29920,153
"467552",29105,0.141844712212333,0.272932929190574,0.190710042307686,0.170003045864325,29030,29180,151,29883,0.0465779027854296,0.207569447858987,0.0736021791585873,0.127942489552255,29807,29959,153,29494,0.264312221466273,0.297945535416581,-0.0336333139503074,29030,29959,153
"276229",28720,0.238108525976713,0.274117057073454,0.320136622328679,0.170740609292012,28645,28795,151,30288,0.283690520336677,0.422744025447173,0.448286403095518,0.260572659497546,30212,30364,153,29504,0.768423025424197,0.431313268789558,0.337109756634639,28645,30364,153
"222126",29165,0.204192208897439,0.508106538443826,0.274536175444013,0.316486762572776,29090,29240,151,29848,0.0855218677579614,0.182327020462253,0.135141246305052,0.112383460818536,29772,29924,153,29506,0.409677421749064,0.428870223391312,-0.0191928016422482,29090,29924,153
"555000",28584,0.0739416029373388,0.335032052040333,0.0994143948303766,0.208683025085852,28509,28659,151,30434,0.089161187363743,0.365670159961866,0.140892081736051,0.225393241168498,30358,30510,153,29509,0.240306476566428,0.434076266254351,-0.193769789687923,28509,30510,153
"377977",29707,0.110229951884321,0.807409726898186,0.148204035663765,0.502915178612737,29632,29782,151,29317,0.121263009485119,0.279052567406325,0.191619227481088,0.172003541745549,29241,29393,153,29512,0.339823263144853,0.674918720358286,-0.335095457213433,29241,29782,153
"428774",28715,0.227385288613732,0.257733631951851,0.30571924279247,0.160535786515139,28640,28790,151,30323,0.129326199696152,0.416398655819648,0.204360642079253,0.256661475093248,30247,30399,153,29519,0.510079884871723,0.417197261608387,0.0928826232633359,28640,30399,153
"22442",29187,0.124262449666276,0.383550144528272,0.167070711791058,0.238903722628425,29112,29262,151,29869,0.0907131730718902,0.351106959788012,0.143344522127557,0.216416717381835,29793,29945,153,29528,0.310415233918614,0.45532044001026,-0.144905206091646,29112,29945,153
"190701",30186,0.150029353954778,0.211210129547908,0.201714283132952,0.131557468888159,30111,30210,100,28876,0.203783675766317,0.228815190494061,0.322017989569935,0.141038025688019,28800,28952,153,29531,0.523732272702888,0.272595494576178,0.25113677812671,28800,30210,153
"513092",28504,0.166417082909902,0.343654129683273,0.223747564695681,0.214053500042193,28429,28579,151,30558,0.105515657882506,0.304605942611488,0.166735337812029,0.187754233737718,30482,30634,153,29531,0.390482902507709,0.40180773377991,-0.011324831272201,28429,30634,153
"68573",29348,0.11162816264914,0.1955994018208,0.150083928329165,0.121833939852518,29273,29423,151,29746,0.0609826767376944,0.358493971973076,0.0963645340472922,0.22096995360739,29670,29822,153,29547,0.246448462376457,0.342803893459908,-0.0963554310834508,29273,29822,153
"257313",28971,0.0899229718852439,0.182646694636787,0.120901325859764,0.113766024852297,28896,29046,151,30126,0.133087097400448,0.606550685188267,0.210303594639911,0.373868146314739,30050,30202,153,29548,0.331204920499675,0.487634171167036,-0.156429250667361,28896,30202,153
"246618",28575,0.0687234099241323,0.364745932922233,0.0923985406980873,0.227191052934869,28500,28650,151,30524,0.0339545403676311,0.221145898485929,0.0536548022545928,0.136310796691918,30448,30600,153,29550,0.14605334295268,0.363501849626787,-0.217448506674107,28500,30600,153
"436176",28858,0.162924379430478,0.266398312232923,0.219051629133896,0.165932797581526,28783,28933,151,30270,0.0662162696335145,0.346983142699173,0.104634632504403,0.213874862449684,30194,30346,153,29564,0.323686261638299,0.37980766003121,-0.0561213983929111,28783,30346,153
