"feature_id","gene","baseMean","lfc","stat","pvalue","padj","emp_p","emp_q","lfdr","hc","hbfss_thr","hbfss","std","weak","strong","hbfss_sig","hbfss_only","overlap","dir"
"103237","LOC100360368",3.27098285300628,0.0743270773028245,1.28065585199529,0.200314572940621,0.873264696389339,0.202505190279131,0.852451018978802,1,0.0338872008385749,1.46996430341307,0.0515505732383204,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"103238","LOC100360368",15.6490342656914,-0.127642986357893,-1.39493726021675,0.163034759867373,0.841862640240803,0.16508409694356,0.824862461801667,1,0.0338872008385749,1.46996430341307,0.0998544395877597,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"103327","LOC685767",7.43436865111347,-0.109186295044632,-1.99502796967952,0.0460398294137599,0.555690034087009,0.0471049809501745,0.573358914348732,1,0.0338872008385749,1.46996430341307,0.144882916331575,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"103384","Ccdc80",13.4886492255529,0.111040991218483,1.11008096753575,0.266964137820515,0.913838026634651,0.269290150940408,0.884829309791182,1,0.0338872008385749,1.46996430341307,0.0632688838151297,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"103414","Cfap44",4.77194879809163,0.036419632302139,0.569552997035895,0.568980915855999,0.988991337261428,0.570855834172042,0.942150855340232,1,0.0338872008385749,1.46996430341307,0.00886721738764866,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"103433","Spice1",1.72800461254948,0.101950116286615,2.32164322586521,0.0202521543299513,0.394161205256787,0.020866752981765,0.391496149688693,0.692612721703084,0.0338872008385749,1.46996430341307,0.171331770923862,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"103448","Usf3",5.20576961083432,-0.065033810448564,-0.732262796260088,0.464008182399232,0.974746067128068,0.466177595069846,0.930069453375596,1,0.0338872008385749,1.46996430341307,0.0215553656152119,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"103489","-",32.7841473256651,0.0902415848374684,0.929440445773742,0.352660875278347,0.954042953876779,0.355000212958687,0.910136965587174,1,0.0338872008385749,1.46996430341307,0.0405880827249812,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"103496","Naa50",3.46228473069,0.00314004315665673,0.0462357433070804,0.963122353886778,0.998123522680972,0.963301028808164,0.964890944551084,1,0.0338872008385749,1.46996430341307,5.0987945058411e-05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"103500","Naa50",55.996885068918,-0.110789518297862,-0.785356214122917,0.432244745317179,0.972602218296425,0.434480014638236,0.925348512490823,1,0.0338872008385749,1.46996430341307,0.0401091509779703,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"103501","Naa50",8.41224810014231,0.0668316031860548,0.808448618797471,0.41883237325407,0.970308856771624,0.421091612612703,0.923157391441876,1,0.0338872008385749,1.46996430341307,0.0251035146082101,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"103507","Naa50",3.81141685862803,0.0179134680395109,0.247946378879319,0.804175894889563,0.994870262861832,0.805106189398346,0.95828019347884,1,0.0338872008385749,1.46996430341307,0.00168649631313093,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"103511","Naa50",16.5754423741447,-0.0559475731126571,-0.685297136869149,0.493156438148564,0.976112596675703,0.495255093115551,0.933903851240126,1,0.0338872008385749,1.46996430341307,0.0170735796070692,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
