"feature_id","rank","diff_emp","diff_nb"
"85374",46,15.3794851373211,67.8382098097832
"195389",46,48.4600811112273,62.7142715170061
"390500",47,15.458931832485,35.8484828023408
"407289",47,19.2930088262896,57.9255691864242
"42015",48,18.8557476683108,49.8111660935049
"405000",48,37.18775953501,67.3950235972924
"437966",49,30.4103030652154,49.0087817369753
"218840",49,23.1410697734578,34.3917521928769
"227677",50,41.5194671751183,95.1736645824761
"73540",50,16.7828772973768,44.8434317546071
"137274",51,13.0195424245801,33.0532410962666
"287550",51,22.662081167314,80.1340397674253
"435352",52,45.8684700978114,75.2610571083877
"379739",52,36.5407181204067,74.6116399521667
"529877",53,14.1889761216866,46.491222344599
"531199",53,74.9321249982867,188.591158293069
"135027",54,18.6286865936152,48.9953157111147
"189200",54,21.3501460119745,51.672338250001
"94399",55,25.4551655822144,67.5298997729815
"131758",55,49.4326002490184,66.0934158643805
"420074",56,13.1245586844909,26.2018867426111
"12279",56,32.449683394294,56.748546151153
"173653",57,14.8174566475016,46.8003088565261
"96223",57,99.1651539475718,142.830689892447
"188821",58,17.3603801330479,32.9822148492417
"247243",58,NA,NA
"182144",59,24.6246756081809,44.982195775767
"197906",59,39.6619227026781,56.4512708165409
"93501",60,20.1007243486345,39.3892956787932
"56994",60,17.9019967517671,58.8652179173014
"377610",61,12.7675145035803,30.3922311505827
"330460",61,29.5620507234791,101.053902467691
"533667",62,9.84697368980376,21.6446747894212
"200080",62,19.748190805698,38.8151742616819
"156998",63,26.8314392645142,57.1569432727844
"178466",63,42.4802549706332,72.3527269987737
"419369",64,25.2785399309112,39.3567534547442
"172181",64,30.5890932941755,40.1528265060006
"528506",65,11.7068564336185,19.0199241935598
"22457",65,18.8019038999836,35.3296255775259
"143545",66,18.8250519486906,64.4590907742343
"27141",67,17.3268554217404,59.9393888835629
"232872",67,17.9453097011055,47.6488967820069
"117131",68,11.8825773764955,29.7905682339326
"281697",68,109.392738122607,208.188655188135
"424463",69,NA,NA
"39389",69,55.161348967387,120.465248608018
"90078",70,14.4135319986016,34.0184838824716
"444419",70,13.6636041042626,57.9784185165247
"265373",71,15.9393296680388,36.5687531252301
"191991",71,17.7626534764404,40.0302661147993
"84930",72,17.8107232252987,49.9082628768326
"555084",72,72.1528317305337,173.290742115953
"88074",73,30.0214489195726,42.4105755036983
"361208",73,15.4170262418115,29.3525719322859
"95976",74,23.6030216137273,80.1115120143079
"316293",74,65.8546805961725,78.4744257122703
"486688",75,11.561852295225,23.702035691862
"116967",75,26.1482343645745,61.2622339854332
"310080",76,46.084575321233,111.868400035681
"542661",76,14.809978142601,29.9462881291524
"547868",77,15.5440286226635,50.3814652153585
"484764",77,123.931245375738,184.063620655901
"261878",78,13.0682218126841,47.1788264473803
"433481",78,24.6526906919782,44.4686687537016
"397729",79,12.764226922812,26.00695110145
"18820",79,27.6952594608919,36.7170600473541
"252640",80,11.383389324895,27.4757476587817
"542285",80,17.9008014245364,31.68514200033
"69637",81,10.6719553490525,23.9064980481747
"414492",81,28.3485982299662,59.4895323827065
"9573",82,14.2313063074961,30.7066380688048
"414625",82,20.0018206062948,38.1127507557902
"375507",83,14.772882129628,23.4828545473016
"130490",83,23.2780455943785,77.6067270290348
"316605",84,12.6602159892073,29.5797038309912
"425265",84,17.9605025080724,28.5839044389659
"18646",85,15.8136720148511,30.9750272780576
"500473",85,17.4920123825645,27.2408702304291
"52666",86,14.2689541902389,47.2358588217364
"296854",86,14.07002199042,24.2410356865021
"330464",87,19.0322501474129,32.7804926321186
"21318",87,12.2894526736278,30.7789853468917
"174540",88,15.9398930738563,49.4213907604852
"572970",88,282.460181755094,299.852891997906
"536666",89,10.8514640837298,23.8766380802522
"113992",89,60.0415671277754,86.9137456088427
"454351",90,17.0048198918212,68.0803650344838
"100518",90,23.6371240595817,39.5297948775105
"315685",91,11.2983659840791,19.2805749971951
"225618",91,8.51262548434487,19.4598303677356
"60203",92,11.1078404424262,35.5124084105354
"443935",92,19.6848425143774,82.3412085662003
"239756",93,10.6507365939912,29.2514666106523
"561147",93,80.4974449329037,104.412252523794
"80054",94,20.5601103830058,51.5944396873486
"141634",94,13.0877039257548,52.1525177161356
"533944",95,10.5039209317623,43.3104874931101
"87462",95,20.6551032251835,38.6878396506803
"436735",96,8.69856601295806,20.1354974921973
"301934",96,25.8006008929534,38.4297696985867
"158772",97,18.0019404815615,58.4817359366339
"404745",97,14.5421777271567,34.4018332625165
"306876",98,16.635346238692,29.6263066403843
"485768",98,9.95386367068,24.9204716516528
"373115",99,12.6771247712864,25.689718421904
"187106",99,17.9887302839567,30.8096217470761
