"rank","feature_id","mu","empirical_variance","nb1_mu","nb2_variance_minus_mu","alpha_hat","alpha_mu","log_nb1","log_nb2","log_alpha_mu","nb_gap","combined_nb_support","abs_pc1_loading"
345,"149489",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
346,"149557",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
347,"151001",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
348,"151921",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
349,"152586",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
350,"152849",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
351,"153146",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
352,"153755",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
353,"153852",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
354,"153970",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
355,"155551",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
356,"155812",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
357,"156551",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
358,"157269",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
359,"157863",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
360,"158112",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
361,"158196",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
362,"158333",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
363,"158410",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
364,"158797",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
365,"158827",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
366,"159821",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
367,"160652",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
368,"160696",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
369,"161126",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
370,"161251",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
371,"161556",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
372,"162189",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
