"rank","feature_id","gene_symbol","region","abs_loading","mu","variance","nb1","nb2","alpha_mu","log_nb1","log_nb2","log_alpha_mu","nb_gap","nb_support","var_fit","d1","d2"
24660,"211727","Csmd1","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.69425971339019,-0.000308747809210123,4.69027362685321e-06
24661,"212111","LOC102550919","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.69395331483465,-0.000304045185020368,4.71497475265805e-06
24662,"213071","Efnb2","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.69365163125386,-0.000299317859704809,4.73967587846289e-06
24663,"213581","LOC102551150","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.69335468734895,-0.000294565833263444,4.76437700426773e-06
24664,"216634","Prpf4b","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.69306250782104,-0.000289789105696275,4.78907813007257e-06
24665,"216689","Bphl","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.69277511737127,-0.000284987677003301,4.81377925587741e-06
24666,"224529","Dek","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.69249253496159,-0.000280178764646046,4.80404545863457e-06
24667,"224898","-","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.69221475659737,-0.000275379586086034,4.79431166139173e-06
24668,"230209","Cacnb2","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.69194177254482,-0.000270590141323265,4.78457786414888e-06
24669,"230748","Bmi1","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.69167357307013,-0.000265810430357738,4.77484406690604e-06
24670,"231091","Arhgap21","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.69141014843951,-0.000261040453189455,4.7651102696632e-06
24671,"233489","LOC108348758","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.69115148891915,-0.000256280209818414,4.75537647242035e-06
24672,"235372","Ppp2r2b","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.69089758477527,-0.000251529700244616,4.74564267517751e-06
24673,"236624","-","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.69064842627406,-0.000246788924468061,4.73590887793467e-06
24674,"238457","Myo5b","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.69040400368173,-0.000242057882488732,4.72617508069179e-06
24675,"244963","Dmxl1","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.69016430726449,-0.000237336574306662,4.71644128344894e-06
24676,"247479","Stard6","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68992932728852,-0.000232624999921836,4.7067074862061e-06
24677,"249783","Arl2bp","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68969905402004,-0.000227923159334252,4.69697368896326e-06
24678,"250826","LOC103694298","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68947347772525,-0.000223231052543911,4.68723989172041e-06
24679,"251769","Zswim4","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68925258867036,-0.000218548679550813,4.67750609447757e-06
24680,"252056","-","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68903637712155,-0.000213876040354958,4.66777229723473e-06
24681,"259998","Ddx19a","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68882483334505,-0.000209213134956345,4.65803849999188e-06
24682,"263654","Rasa1","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68861794760704,-0.000204559963354976,4.64830470274904e-06
24683,"266766","Rab3c","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68841571017374,-0.000199916525550849,4.6385709055062e-06
24684,"268363","-","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68821811131134,-0.000195282821543965,4.62883710826335e-06
24685,"276325","Trim2","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68802514128605,-0.000190658851334324,4.61910331102051e-06
24686,"278731","Sycp1","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68783679036407,-0.000186044614921926,4.60936951377766e-06
24687,"281757","LOC108350287","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68765304881161,-0.000181440112306771,4.59963571653482e-06
24688,"287721","Cwc27","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68747390689486,-0.000176845343488858,4.58990191929198e-06
24689,"287937","-","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68729935488003,-0.000172260308468189,4.58016812204913e-06
24690,"293572","-","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68712938303333,-0.000167685007244762,4.57043432480629e-06
24691,"295192","Zfp267","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68696398162094,-0.000163119439818578,4.56070052756345e-06
24692,"297745","Rsrc1","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68680314090909,-0.000158563606189621,4.55096673032057e-06
24693,"297807","-","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68664685116396,-0.000154017506357923,4.54123293307773e-06
24694,"299071","-","matched_left",0.00694440142989261,3.2,3.2,3.2,0,NA,1.43508452528932,0,NA,-1.43508452528932,0.119129725248283,3.68649510265177,-0.000149481140323467,4.53149913583488e-06
24695,"301618","Mcl1","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68634788563872,-0.000144954508086255,4.52176533859204e-06
24696,"304572","LOC691807","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.686205190391,-0.000140437609646285,4.51203154134919e-06
24697,"308312","Trim26","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68606700717483,-0.000135930445003558,4.50229774410635e-06
24698,"309143","Lemd2","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.6859333262564,-0.000131433014158074,4.49256394686351e-06
24699,"309978","Pdxk","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68580413790191,-0.000126945317109833,4.48283014962066e-06
24700,"312288","-","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68567943237758,-0.000122467353858834,4.47309635237782e-06
24701,"312751","-","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68555919994959,-0.000117999124405079,4.46336255513498e-06
24702,"316605","Rrp1b","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68544343088417,-0.000113540628748566,4.45362875789213e-06
24703,"320703","-","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.6853321154475,-0.000109091866889296,4.44389496064929e-06
24704,"321139","Ehmt1","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68522524390579,-0.000104652838827269,4.43416116340645e-06
24705,"322243","Fnbp1","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68512280652525,-0.000100223544562485,4.4244273661636e-06
24706,"323477","Zbtb26","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68502479357207,-9.5803984094944e-05,4.41469356892076e-06
24707,"325011","Zeb2","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68493119531246,-9.13941574246456e-05,4.40495977167792e-06
24708,"325291","Rbm43","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68484200201262,-8.699406455159e-05,4.39522597443507e-06
24709,"326314","Gca","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68475720393875,-8.26037054757617e-05,4.38549217719219e-06
24710,"328319","-","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68467679135707,-7.82230801971918e-05,4.37575837994935e-06
24711,"328728","-","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68460075453376,-7.38521887158648e-05,4.36602458270651e-06
24712,"329258","Nr1h3","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68452908373504,-6.94910310317806e-05,4.35629078546366e-06
24713,"333179","-","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.6844617692271,-6.51396071449392e-05,4.34655698822082e-06
24714,"333358","Cops2","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68439880127615,-6.07979170553406e-05,4.33682319097798e-06
24715,"335296","Rrbp1","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68434017014839,-5.6465960762985e-05,4.32708939373513e-06
24716,"340921","Rapgef1","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68428586611002,-5.21437382678721e-05,4.31735559649229e-06
24717,"340972","Prrt1b","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68423587942725,-4.78312495700021e-05,4.30762179924944e-06
24718,"342040","Sh2d3c","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68419020036628,-4.3528494669375e-05,4.2978880020066e-06
24719,"345842","Ssb","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68414881919332,-3.92354735659906e-05,4.28815420476376e-06
24720,"353216","Ap5s1","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68411172617455,-3.49521862598491e-05,4.27842040752091e-06
24721,"361273","Rbm33","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.6840789115762,-3.06786327509505e-05,4.26868661027807e-06
24722,"364021","Pclo","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68405036566445,-2.64148130392947e-05,4.25895281303523e-06
24723,"371196","Elmod3","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68402607870552,-2.21607271248818e-05,4.24921901579238e-06
24724,"385894","Grm8","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.6840060409656,-1.79163750077116e-05,4.23948521854954e-06
24725,"390219","Znrf2","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.6839902427109,-1.36817566877844e-05,4.2297514213067e-06
24726,"393646","Paip2b","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68397867420763,-9.45687216509994e-06,4.22001762406385e-06
24727,"399559","Fam234b","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68397132572197,-5.2417214396435e-06,4.21028382682097e-06
24728,"399903","-","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68396818752015,-1.03630451144481e-06,4.20055002957813e-06
24729,"401472","-","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68396924986835,3.15937861951107e-06,4.19081623233529e-06
24730,"402462","Rp1","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68397450303279,7.34532795322411e-06,4.18108243509244e-06
24731,"404886","Zfp292","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68398393727966,1.15215434896943e-05,4.1713486378496e-06
24732,"406636","Gabbr2","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68399754287517,1.56880252289217e-05,4.16161484060676e-06
24733,"419392","Kcnab2","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68401531008552,1.98447731709061e-05,4.15188104336391e-06
24734,"420248","-","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68403722917691,2.39917873156478e-05,4.14214724612107e-06
24735,"425115","Dcaf10","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68406329041555,2.81290676631466e-05,4.13241344887823e-06
24736,"425355","Tgfbr1","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68409348406764,3.22566142134026e-05,4.12267965163538e-06
24737,"430121","Sgip1","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68412780039938,3.63744269664157e-05,4.11294585439254e-06
24738,"440885","Selenoi","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68416622967697,4.0482505922186e-05,4.1032120571497e-06
24739,"441361","Klhl29","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68420876216662,4.45808510807135e-05,4.09347825990685e-06
24740,"443095","Snx13","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68425538813454,4.86694624419981e-05,4.08374446266401e-06
24741,"447967","Dlst","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68430609784691,5.27483400060399e-05,4.07401066542117e-06
24742,"448428","-","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68436088156995,5.68174837728388e-05,4.06427686817832e-06
24743,"450041","-","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68441972956986,6.08768937423949e-05,4.05454307093548e-06
24744,"454449","Hadha","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68448263211283,6.49265699147082e-05,4.04480927369263e-06
24745,"454880","Ncoa1","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68454957946509,6.89665122897928e-05,4.03507547644976e-06
24746,"459803","Ppp2r3c","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68462056189281,7.29967208676203e-05,4.02534167920691e-06
24747,"460677","Mdga2","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68469556966222,7.7017195648205e-05,4.01560788196407e-06
24748,"467436","-","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68477459303951,8.10279366315469e-05,4.00587408472123e-06
24749,"467814","Zfyve21","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68485762229089,8.50289438176458e-05,3.99614028747838e-06
24750,"468900","Baz2a","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68494464768255,8.9020217206502e-05,3.98640649023554e-06
24751,"470072","Misp","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.6850356594807,9.30017567981153e-05,3.9766726929927e-06
24752,"475307","Usp15","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68513064795155,9.69735625924858e-05,3.96693889574985e-06
24753,"481004","Cyhr1","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68522960336129,0.000100935634589613,3.95720509850701e-06
24754,"482183","Tob2","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68533251597613,0.000104887972789498,3.94747130126416e-06
24755,"482383","Tcf20","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68543937606227,0.00010883057719214,3.93773750402132e-06
24756,"483665","Gxylt1","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68555017388591,0.000112763447797539,3.92800370677848e-06
24757,"485749","Cnpy2","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68566489971326,0.000116686584605696,3.91826990953563e-06
24758,"490581","Ppfia2","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68578354381052,0.000120599987616609,3.90853611229279e-06
24759,"492122","Rassf3","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.6859060964439,0.00012450365683028,3.89880231504995e-06
24760,"496053","-","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68603254787959,0.000128397592246707,3.8890685178071e-06
24761,"497426","Tef","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68616288838379,0.000132281793865892,3.87933472056426e-06
24762,"497723","Serhl2","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68629710822272,0.000136156261687848,3.86960092332138e-06
24763,"498107","Gtse1","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68643519766257,0.000140020995712547,3.85986712607854e-06
24764,"498124","-","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68657714696954,0.000143875995940003,3.85013332883569e-06
24765,"499962","-","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68672294640985,0.000147721262370217,3.84039953159285e-06
24766,"500815","Copz1","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68687258624968,0.000151556795003188,3.83066573435001e-06
24767,"509356","Tipin","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68702605675526,0.000155382593838916,3.82093193710716e-06
24768,"514049","Atp2c1","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68718334819276,0.0001591986588774,3.81119813986432e-06
24769,"514460","LOC120094259","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68734445082841,0.000163004990118643,3.80146434262148e-06
24770,"519733","Arhgap32","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.6875093549284,0.000166801587562642,3.79173054537863e-06
24771,"522655","Idh3a","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68767805075894,0.000170588451209398,3.78199674813579e-06
24772,"523232","-","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68785052858622,0.000174365581058912,3.77226295089294e-06
24773,"523330","Rec114","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68802677867646,0.000178132977111183,3.7625291536501e-06
24774,"529389","Mon1a","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68820679129584,0.000181890639366211,3.75279535640726e-06
24775,"531398","-","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68839055671059,0.000185638567823996,3.74306155916441e-06
24776,"531631","Trak1","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68857806518689,0.000189376762484538,3.73332776192157e-06
24777,"534674","Kcnq5","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68876930699096,0.000193105223347837,3.72359396467873e-06
24778,"535211","Fam135a","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68896427238899,0.000196823950413894,3.71386016743588e-06
24779,"536129","Bend6","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68916295164719,0.000200532943682708,3.70412637019304e-06
24780,"538215","Hecw2","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.68936533503176,0.000204232203154292,3.69439257295016e-06
24781,"542841","LOC120094756","matched_left",0.00694440142989261,0.8,3.2,0.8,2.4,3,0.587786664902119,1.22377543162212,1.09861228866811,0.635988766719997,0.282096570432224,3.6895714128089,0.00020792172882862,3.68465877570732e-06
