"crossing_rank","crossing_type"
29306,"exact_zero"
29307,"exact_zero"
29308,"exact_zero"
29309,"exact_zero"
29310,"exact_zero"
29311,"exact_zero"
29312,"exact_zero"
29313,"exact_zero"
29314,"exact_zero"
29315,"exact_zero"
29316,"exact_zero"
29317,"exact_zero"
29318,"exact_zero"
29319,"exact_zero"
29320,"exact_zero"
29321,"exact_zero"
29322,"exact_zero"
29323,"exact_zero"
29324,"exact_zero"
29325,"exact_zero"
29326,"exact_zero"
29327,"exact_zero"
29328,"exact_zero"
29329,"exact_zero"
29330,"exact_zero"
29331,"exact_zero"
29332,"exact_zero"
29333,"exact_zero"
29334,"exact_zero"
29335,"exact_zero"
29336,"exact_zero"
29337,"exact_zero"
29338,"exact_zero"
29339,"exact_zero"
29340,"exact_zero"
29341,"exact_zero"
29342,"exact_zero"
29343,"exact_zero"
29344,"exact_zero"
29345,"exact_zero"
29346,"exact_zero"
29347,"exact_zero"
29348,"exact_zero"
29349,"exact_zero"
29350,"exact_zero"
29351,"exact_zero"
29352,"exact_zero"
29353,"exact_zero"
29354,"exact_zero"
29355,"exact_zero"
29356,"exact_zero"
29357,"exact_zero"
29358,"exact_zero"
29359,"exact_zero"
29360,"exact_zero"
29361,"exact_zero"
29362,"exact_zero"
29363,"exact_zero"
29364,"exact_zero"
29365,"exact_zero"
29366,"exact_zero"
29367,"exact_zero"
29368,"exact_zero"
29369,"exact_zero"
29370,"exact_zero"
29371,"exact_zero"
29372,"exact_zero"
29373,"exact_zero"
29374,"exact_zero"
29375,"exact_zero"
29376,"exact_zero"
29377,"exact_zero"
29378,"exact_zero"
29379,"exact_zero"
29380,"exact_zero"
29381,"exact_zero"
29382,"exact_zero"
29383,"exact_zero"
29384,"exact_zero"
29385,"exact_zero"
29386,"exact_zero"
29387,"exact_zero"
29388,"exact_zero"
29389,"exact_zero"
29390,"exact_zero"
29391,"exact_zero"
29392,"exact_zero"
29393,"exact_zero"
29394,"exact_zero"
29395,"exact_zero"
29396,"exact_zero"
29397,"exact_zero"
29398,"exact_zero"
29399,"exact_zero"
29400,"exact_zero"
29401,"exact_zero"
29402,"exact_zero"
29403,"exact_zero"
29404,"exact_zero"
29405,"exact_zero"
29406,"exact_zero"
29407,"exact_zero"
29408,"exact_zero"
29409,"exact_zero"
29410,"exact_zero"
29411,"exact_zero"
29412,"exact_zero"
29413,"exact_zero"
29414,"exact_zero"
29415,"exact_zero"
29416,"exact_zero"
29417,"exact_zero"
29418,"exact_zero"
29419,"exact_zero"
29420,"exact_zero"
29421,"exact_zero"
29422,"exact_zero"
29423,"exact_zero"
29424,"exact_zero"
29425,"exact_zero"
29426,"exact_zero"
29427,"exact_zero"
29428,"exact_zero"
29429,"exact_zero"
29430,"exact_zero"
29431,"exact_zero"
29432,"exact_zero"
29433,"exact_zero"
29434,"exact_zero"
29435,"exact_zero"
29436,"exact_zero"
29437,"exact_zero"
29438,"exact_zero"
29439,"exact_zero"
29440,"exact_zero"
29441,"exact_zero"
29442,"exact_zero"
29443,"exact_zero"
29444,"exact_zero"
29445,"exact_zero"
29446,"exact_zero"
29447,"exact_zero"
29448,"exact_zero"
29449,"exact_zero"
29450,"exact_zero"
29451,"exact_zero"
29452,"exact_zero"
29453,"exact_zero"
29454,"exact_zero"
29455,"exact_zero"
29456,"exact_zero"
29457,"exact_zero"
29458,"exact_zero"
29459,"exact_zero"
29460,"exact_zero"
29461,"exact_zero"
29462,"exact_zero"
29463,"exact_zero"
29464,"exact_zero"
29465,"exact_zero"
29466,"exact_zero"
29467,"exact_zero"
29468,"exact_zero"
29469,"exact_zero"
29470,"exact_zero"
29471,"exact_zero"
29472,"exact_zero"
29473,"exact_zero"
29474,"exact_zero"
29475,"exact_zero"
29476,"exact_zero"
29477,"exact_zero"
29478,"exact_zero"
29479,"exact_zero"
29480,"exact_zero"
29481,"exact_zero"
29482,"exact_zero"
29483,"exact_zero"
29484,"exact_zero"
29485,"exact_zero"
29486,"exact_zero"
29487,"exact_zero"
29488,"exact_zero"
29489,"exact_zero"
29490,"exact_zero"
29491,"exact_zero"
29492,"exact_zero"
29493,"exact_zero"
29494,"exact_zero"
29495,"exact_zero"
29496,"exact_zero"
29497,"exact_zero"
29498,"exact_zero"
29499,"exact_zero"
29500,"exact_zero"
29501,"exact_zero"
29502,"exact_zero"
29503,"exact_zero"
29504,"exact_zero"
29505,"exact_zero"
29506,"exact_zero"
29507,"exact_zero"
29508,"exact_zero"
29509,"exact_zero"
29510,"exact_zero"
29511,"exact_zero"
29512,"exact_zero"
29513,"exact_zero"
29514,"exact_zero"
29515,"exact_zero"
29516,"exact_zero"
29517,"exact_zero"
29518,"exact_zero"
29519,"exact_zero"
29520,"exact_zero"
29521,"exact_zero"
29522,"exact_zero"
29523,"exact_zero"
29524,"exact_zero"
29525,"exact_zero"
29526,"exact_zero"
29527,"exact_zero"
29528,"exact_zero"
29529,"exact_zero"
29530,"exact_zero"
29531,"exact_zero"
29532,"exact_zero"
29533,"exact_zero"
29534,"exact_zero"
29535,"exact_zero"
29536,"exact_zero"
29537,"exact_zero"
29538,"exact_zero"
29539,"exact_zero"
29540,"exact_zero"
29541,"exact_zero"
29542,"exact_zero"
29543,"exact_zero"
29544,"exact_zero"
29545,"exact_zero"
29546,"exact_zero"
29547,"exact_zero"
29548,"exact_zero"
29549,"exact_zero"
29550,"exact_zero"
29551,"exact_zero"
29552,"exact_zero"
29553,"exact_zero"
29554,"exact_zero"
29555,"exact_zero"
29556,"exact_zero"
29557,"exact_zero"
29558,"exact_zero"
29559,"exact_zero"
29560,"exact_zero"
29561,"exact_zero"
29562,"exact_zero"
29563,"exact_zero"
29564,"exact_zero"
29565,"exact_zero"
29566,"exact_zero"
29567,"exact_zero"
29568,"exact_zero"
29569,"exact_zero"
29570,"exact_zero"
29571,"exact_zero"
29572,"exact_zero"
29573,"exact_zero"
29574,"exact_zero"
29575,"exact_zero"
29576,"exact_zero"
29577,"exact_zero"
29578,"exact_zero"
29579,"exact_zero"
29580,"exact_zero"
29581,"exact_zero"
29582,"exact_zero"
29583,"exact_zero"
29584,"exact_zero"
29585,"exact_zero"
29586,"exact_zero"
29587,"exact_zero"
29588,"exact_zero"
29589,"exact_zero"
29590,"exact_zero"
29591,"exact_zero"
29592,"exact_zero"
29593,"exact_zero"
29594,"exact_zero"
29595,"exact_zero"
29596,"exact_zero"
29597,"exact_zero"
29598,"exact_zero"
29599,"exact_zero"
29600,"exact_zero"
29601,"exact_zero"
29602,"exact_zero"
29603,"exact_zero"
29604,"exact_zero"
29605,"exact_zero"
29606,"exact_zero"
29607,"exact_zero"
29608,"exact_zero"
29609,"exact_zero"
29610,"exact_zero"
29611,"exact_zero"
29612,"exact_zero"
29613,"exact_zero"
29614,"exact_zero"
29615,"exact_zero"
29616,"exact_zero"
29617,"exact_zero"
29618,"exact_zero"
29619,"exact_zero"
29620,"exact_zero"
29621,"exact_zero"
29622,"exact_zero"
29623,"exact_zero"
29624,"exact_zero"
29625,"exact_zero"
29626,"exact_zero"
29627,"exact_zero"
29628,"exact_zero"
29629,"exact_zero"
29630,"exact_zero"
29631,"exact_zero"
29632,"exact_zero"
29633,"exact_zero"
29634,"exact_zero"
29635,"exact_zero"
29636,"exact_zero"
29637,"exact_zero"
29638,"exact_zero"
29639,"exact_zero"
29640,"exact_zero"
29641,"exact_zero"
29642,"exact_zero"
29643,"exact_zero"
29644,"exact_zero"
29645,"exact_zero"
29646,"exact_zero"
29647,"exact_zero"
29648,"exact_zero"
29649,"exact_zero"
29650,"exact_zero"
29651,"exact_zero"
29652,"exact_zero"
29653,"exact_zero"
29654,"exact_zero"
29655,"exact_zero"
29656,"exact_zero"
29657,"exact_zero"
29658,"exact_zero"
29659,"exact_zero"
29660,"exact_zero"
29661,"exact_zero"
29662,"exact_zero"
29663,"exact_zero"
29664,"exact_zero"
29665,"exact_zero"
29666,"exact_zero"
29667,"exact_zero"
29668,"exact_zero"
29669,"exact_zero"
29670,"exact_zero"
29671,"exact_zero"
29672,"exact_zero"
29673,"exact_zero"
29674,"exact_zero"
29675,"exact_zero"
29676,"exact_zero"
29677,"exact_zero"
29678,"exact_zero"
29679,"exact_zero"
29680,"exact_zero"
29681,"exact_zero"
29682,"exact_zero"
29683,"exact_zero"
29684,"exact_zero"
29685,"exact_zero"
29686,"exact_zero"
29687,"exact_zero"
29688,"exact_zero"
29689,"exact_zero"
29690,"exact_zero"
29691,"exact_zero"
29692,"exact_zero"
29693,"exact_zero"
29694,"exact_zero"
29695,"exact_zero"
29696,"exact_zero"
29697,"exact_zero"
29698,"exact_zero"
29699,"exact_zero"
29700,"exact_zero"
29701,"exact_zero"
29702,"exact_zero"
29703,"exact_zero"
29704,"exact_zero"
29705,"exact_zero"
29706,"exact_zero"
29707,"exact_zero"
29708,"exact_zero"
29709,"exact_zero"
29710,"exact_zero"
29711,"exact_zero"
29712,"exact_zero"
29713,"exact_zero"
29714,"exact_zero"
29715,"exact_zero"
29716,"exact_zero"
29717,"exact_zero"
29718,"exact_zero"
29719,"exact_zero"
29720,"exact_zero"
29721,"exact_zero"
29722,"exact_zero"
29723,"exact_zero"
29724,"exact_zero"
29725,"exact_zero"
29726,"exact_zero"
29727,"exact_zero"
29728,"exact_zero"
29729,"exact_zero"
29730,"exact_zero"
29731,"exact_zero"
29732,"exact_zero"
29733,"exact_zero"
29734,"exact_zero"
29735,"exact_zero"
29736,"exact_zero"
29737,"exact_zero"
29738,"exact_zero"
29739,"exact_zero"
29740,"exact_zero"
29741,"exact_zero"
29742,"exact_zero"
29743,"exact_zero"
29744,"exact_zero"
29745,"exact_zero"
29746,"exact_zero"
29747,"exact_zero"
29748,"exact_zero"
29749,"exact_zero"
29750,"exact_zero"
29751,"exact_zero"
29752,"exact_zero"
29753,"exact_zero"
29754,"exact_zero"
29755,"exact_zero"
29756,"exact_zero"
29757,"exact_zero"
29758,"exact_zero"
29759,"exact_zero"
29760,"exact_zero"
29761,"exact_zero"
29762,"exact_zero"
29763,"exact_zero"
29764,"exact_zero"
29765,"exact_zero"
29766,"exact_zero"
29767,"exact_zero"
29768,"exact_zero"
29769,"exact_zero"
29770,"exact_zero"
29771,"exact_zero"
29772,"exact_zero"
29773,"exact_zero"
29774,"exact_zero"
29775,"exact_zero"
29776,"exact_zero"
29777,"exact_zero"
29778,"exact_zero"
29779,"exact_zero"
29780,"exact_zero"
29781,"exact_zero"
29782,"exact_zero"
29783,"exact_zero"
29784,"exact_zero"
29785,"exact_zero"
29786,"exact_zero"
29787,"exact_zero"
29788,"exact_zero"
29789,"exact_zero"
29790,"exact_zero"
29791,"exact_zero"
29792,"exact_zero"
29793,"exact_zero"
29794,"exact_zero"
29795,"exact_zero"
29796,"exact_zero"
29797,"exact_zero"
29798,"exact_zero"
29799,"exact_zero"
29800,"exact_zero"
29801,"exact_zero"
29802,"exact_zero"
29803,"exact_zero"
29804,"exact_zero"
29805,"exact_zero"
29806,"exact_zero"
29807,"exact_zero"
29808,"exact_zero"
29809,"exact_zero"
29810,"exact_zero"
29811,"exact_zero"
29812,"exact_zero"
29813,"exact_zero"
29814,"exact_zero"
29815,"exact_zero"
29816,"exact_zero"
29817,"exact_zero"
29818,"exact_zero"
29819,"exact_zero"
29820,"exact_zero"
29821,"exact_zero"
29822,"exact_zero"
29823,"exact_zero"
29824,"exact_zero"
29825,"exact_zero"
29826,"exact_zero"
29827,"exact_zero"
29828,"exact_zero"
29829,"exact_zero"
29830,"exact_zero"
29831,"exact_zero"
29832,"exact_zero"
29833,"exact_zero"
29834,"exact_zero"
29835,"exact_zero"
29836,"exact_zero"
29837,"exact_zero"
29838,"exact_zero"
29839,"exact_zero"
29840,"exact_zero"
29841,"exact_zero"
29842,"exact_zero"
29843,"exact_zero"
29844,"exact_zero"
29845,"exact_zero"
29846,"exact_zero"
29847,"exact_zero"
29848,"exact_zero"
29849,"exact_zero"
29850,"exact_zero"
29851,"exact_zero"
29852,"exact_zero"
29853,"exact_zero"
29854,"exact_zero"
29855,"exact_zero"
29856,"exact_zero"
29857,"exact_zero"
29858,"exact_zero"
29859,"exact_zero"
29860,"exact_zero"
29861,"exact_zero"
29862,"exact_zero"
29863,"exact_zero"
29864,"exact_zero"
29865,"exact_zero"
29866,"exact_zero"
29867,"exact_zero"
29868,"exact_zero"
29869,"exact_zero"
29870,"exact_zero"
29871,"exact_zero"
29872,"exact_zero"
29873,"exact_zero"
29874,"exact_zero"
29875,"exact_zero"
29876,"exact_zero"
29877,"exact_zero"
29878,"exact_zero"
29879,"exact_zero"
29880,"exact_zero"
29881,"exact_zero"
29882,"exact_zero"
29883,"exact_zero"
29884,"exact_zero"
29885,"exact_zero"
29886,"exact_zero"
29887,"exact_zero"
29888,"exact_zero"
29889,"exact_zero"
29890,"exact_zero"
29891,"exact_zero"
29892,"exact_zero"
29893,"exact_zero"
29894,"exact_zero"
29895,"exact_zero"
29896,"exact_zero"
29897,"exact_zero"
29898,"exact_zero"
29899,"exact_zero"
29900,"exact_zero"
29901,"exact_zero"
29902,"exact_zero"
29903,"exact_zero"
29904,"exact_zero"
29905,"exact_zero"
29906,"exact_zero"
29907,"exact_zero"
29908,"exact_zero"
29909,"exact_zero"
29910,"exact_zero"
29911,"exact_zero"
29912,"exact_zero"
29913,"exact_zero"
29914,"exact_zero"
29915,"exact_zero"
29916,"exact_zero"
29917,"exact_zero"
29918,"exact_zero"
29919,"exact_zero"
29920,"exact_zero"
29921,"exact_zero"
29922,"exact_zero"
29923,"exact_zero"
29924,"exact_zero"
29925,"exact_zero"
29926,"exact_zero"
29927,"exact_zero"
29928,"exact_zero"
29929,"exact_zero"
29930,"exact_zero"
29931,"exact_zero"
29932,"exact_zero"
29933,"exact_zero"
29934,"exact_zero"
29935,"exact_zero"
29936,"exact_zero"
29937,"exact_zero"
29938,"exact_zero"
29939,"exact_zero"
29940,"exact_zero"
29941,"exact_zero"
29942,"exact_zero"
29943,"exact_zero"
29944,"exact_zero"
29945,"exact_zero"
29946,"exact_zero"
29947,"exact_zero"
29948,"exact_zero"
29949,"exact_zero"
29950,"exact_zero"
29951,"exact_zero"
29952,"exact_zero"
29953,"exact_zero"
29954,"exact_zero"
29955,"exact_zero"
29956,"exact_zero"
29957,"exact_zero"
29958,"exact_zero"
29959,"exact_zero"
29960,"exact_zero"
29961,"exact_zero"
29962,"exact_zero"
29963,"exact_zero"
29964,"exact_zero"
29965,"exact_zero"
29966,"exact_zero"
29967,"exact_zero"
29968,"exact_zero"
29969,"exact_zero"
29970,"exact_zero"
29971,"exact_zero"
29972,"exact_zero"
29973,"exact_zero"
29974,"exact_zero"
29975,"exact_zero"
29976,"exact_zero"
29977,"exact_zero"
29978,"exact_zero"
29979,"exact_zero"
29980,"exact_zero"
29981,"exact_zero"
29982,"exact_zero"
29983,"exact_zero"
29984,"exact_zero"
29985,"exact_zero"
29986,"exact_zero"
29987,"exact_zero"
29988,"exact_zero"
29989,"exact_zero"
29990,"exact_zero"
29991,"exact_zero"
29992,"exact_zero"
29993,"exact_zero"
29994,"exact_zero"
29995,"exact_zero"
29996,"exact_zero"
29997,"exact_zero"
29998,"exact_zero"
29999,"exact_zero"
30000,"exact_zero"
30001,"exact_zero"
30002,"exact_zero"
30003,"exact_zero"
30004,"exact_zero"
30005,"exact_zero"
30006,"exact_zero"
30007,"exact_zero"
30008,"exact_zero"
30009,"exact_zero"
30010,"exact_zero"
30011,"exact_zero"
30012,"exact_zero"
30013,"exact_zero"
30014,"exact_zero"
30015,"exact_zero"
30016,"exact_zero"
30017,"exact_zero"
30018,"exact_zero"
30019,"exact_zero"
30020,"exact_zero"
30021,"exact_zero"
30022,"exact_zero"
30023,"exact_zero"
30024,"exact_zero"
30025,"exact_zero"
30026,"exact_zero"
30027,"exact_zero"
30028,"exact_zero"
30029,"exact_zero"
30030,"exact_zero"
30031,"exact_zero"
30032,"exact_zero"
30033,"exact_zero"
30034,"exact_zero"
30035,"exact_zero"
30036,"exact_zero"
30037,"exact_zero"
30038,"exact_zero"
30039,"exact_zero"
30040,"exact_zero"
30041,"exact_zero"
30042,"exact_zero"
30043,"exact_zero"
30044,"exact_zero"
30045,"exact_zero"
30046,"exact_zero"
30047,"exact_zero"
30048,"exact_zero"
30049,"exact_zero"
30050,"exact_zero"
30051,"exact_zero"
30052,"exact_zero"
30053,"exact_zero"
30054,"exact_zero"
30055,"exact_zero"
30056,"exact_zero"
30057,"exact_zero"
30058,"exact_zero"
30059,"exact_zero"
30060,"exact_zero"
30061,"exact_zero"
30062,"exact_zero"
30063,"exact_zero"
30064,"exact_zero"
30065,"exact_zero"
30066,"exact_zero"
30067,"exact_zero"
30068,"exact_zero"
30069,"exact_zero"
30070,"exact_zero"
30071,"exact_zero"
30072,"exact_zero"
30073,"exact_zero"
30074,"exact_zero"
30075,"exact_zero"
30076,"exact_zero"
30077,"exact_zero"
30078,"exact_zero"
30079,"exact_zero"
30080,"exact_zero"
30081,"exact_zero"
30082,"exact_zero"
30083,"exact_zero"
30084,"exact_zero"
30085,"exact_zero"
30086,"exact_zero"
30087,"exact_zero"
30088,"exact_zero"
30089,"exact_zero"
30090,"exact_zero"
30091,"exact_zero"
30092,"exact_zero"
30093,"exact_zero"
30094,"exact_zero"
30095,"exact_zero"
30096,"exact_zero"
30097,"exact_zero"
30098,"exact_zero"
30099,"exact_zero"
30100,"exact_zero"
30101,"exact_zero"
30102,"exact_zero"
30103,"exact_zero"
30104,"exact_zero"
30105,"exact_zero"
30106,"exact_zero"
30107,"exact_zero"
30108,"exact_zero"
30109,"exact_zero"
30110,"exact_zero"
30111,"exact_zero"
30112,"exact_zero"
30113,"exact_zero"
30114,"exact_zero"
30115,"exact_zero"
30116,"exact_zero"
30117,"exact_zero"
30118,"exact_zero"
30119,"exact_zero"
30120,"exact_zero"
30121,"exact_zero"
30122,"exact_zero"
30123,"exact_zero"
30124,"exact_zero"
30125,"exact_zero"
30126,"exact_zero"
30127,"exact_zero"
30128,"exact_zero"
30129,"exact_zero"
30130,"exact_zero"
30131,"exact_zero"
30132,"exact_zero"
30133,"exact_zero"
30134,"exact_zero"
30135,"exact_zero"
30136,"exact_zero"
30137,"exact_zero"
30138,"exact_zero"
30139,"exact_zero"
30140,"exact_zero"
30141,"exact_zero"
30142,"exact_zero"
30143,"exact_zero"
30144,"exact_zero"
30145,"exact_zero"
30146,"exact_zero"
30147,"exact_zero"
30148,"exact_zero"
30149,"exact_zero"
30150,"exact_zero"
30151,"exact_zero"
30152,"exact_zero"
30153,"exact_zero"
30154,"exact_zero"
30155,"exact_zero"
30156,"exact_zero"
30157,"exact_zero"
30158,"exact_zero"
30159,"exact_zero"
30160,"exact_zero"
30161,"exact_zero"
30162,"exact_zero"
30163,"exact_zero"
30164,"exact_zero"
30165,"exact_zero"
30166,"exact_zero"
30167,"exact_zero"
30168,"exact_zero"
30169,"exact_zero"
30170,"exact_zero"
30171,"exact_zero"
30172,"exact_zero"
30173,"exact_zero"
30174,"exact_zero"
30175,"exact_zero"
30176,"exact_zero"
30177,"exact_zero"
30178,"exact_zero"
30179,"exact_zero"
30180,"exact_zero"
30181,"exact_zero"
30182,"exact_zero"
30183,"exact_zero"
30184,"exact_zero"
30185,"exact_zero"
30186,"exact_zero"
30187,"exact_zero"
30188,"exact_zero"
30189,"exact_zero"
30190,"exact_zero"
30191,"exact_zero"
30192,"exact_zero"
30193,"exact_zero"
30194,"exact_zero"
30195,"exact_zero"
30196,"exact_zero"
30197,"exact_zero"
30198,"exact_zero"
30199,"exact_zero"
30200,"exact_zero"
30201,"exact_zero"
30202,"exact_zero"
30203,"exact_zero"
30204,"exact_zero"
30205,"exact_zero"
30206,"exact_zero"
30207,"exact_zero"
30208,"exact_zero"
30209,"exact_zero"
30210,"exact_zero"
30211,"exact_zero"
30212,"exact_zero"
30213,"exact_zero"
30214,"exact_zero"
30215,"exact_zero"
30216,"exact_zero"
30217,"exact_zero"
30218,"exact_zero"
30219,"exact_zero"
30220,"exact_zero"
30221,"exact_zero"
30222,"exact_zero"
30223,"exact_zero"
30224,"exact_zero"
30225,"exact_zero"
30226,"exact_zero"
30227,"exact_zero"
30228,"exact_zero"
30229,"exact_zero"
30230,"exact_zero"
30231,"exact_zero"
30232,"exact_zero"
30233,"exact_zero"
30234,"exact_zero"
30235,"exact_zero"
30236,"exact_zero"
30237,"exact_zero"
30238,"exact_zero"
30239,"exact_zero"
30240,"exact_zero"
30241,"exact_zero"
30242,"exact_zero"
30243,"exact_zero"
30244,"exact_zero"
30245,"exact_zero"
30246,"exact_zero"
30247,"exact_zero"
30248,"exact_zero"
30249,"exact_zero"
30250,"exact_zero"
30251,"exact_zero"
30252,"exact_zero"
30253,"exact_zero"
30254,"exact_zero"
30255,"exact_zero"
30256,"exact_zero"
30257,"exact_zero"
30258,"exact_zero"
30259,"exact_zero"
30260,"exact_zero"
30261,"exact_zero"
30262,"exact_zero"
30263,"exact_zero"
30264,"exact_zero"
30265,"exact_zero"
30266,"exact_zero"
30267,"exact_zero"
30268,"exact_zero"
30269,"exact_zero"
30270,"exact_zero"
30271,"exact_zero"
30272,"exact_zero"
30273,"exact_zero"
30274,"exact_zero"
30275,"exact_zero"
30276,"exact_zero"
30277,"exact_zero"
30278,"exact_zero"
30279,"exact_zero"
30280,"exact_zero"
30281,"exact_zero"
30282,"exact_zero"
30283,"exact_zero"
30284,"exact_zero"
30285,"exact_zero"
30286,"exact_zero"
30287,"exact_zero"
30288,"exact_zero"
30289,"exact_zero"
30290,"exact_zero"
30291,"exact_zero"
30292,"exact_zero"
30293,"exact_zero"
30294,"exact_zero"
30295,"exact_zero"
30296,"exact_zero"
30297,"exact_zero"
30298,"exact_zero"
30299,"exact_zero"
30300,"exact_zero"
30301,"exact_zero"
30302,"exact_zero"
30303,"exact_zero"
30304,"exact_zero"
30305,"exact_zero"
30306,"exact_zero"
30307,"exact_zero"
30308,"exact_zero"
30309,"exact_zero"
30310,"exact_zero"
30311,"exact_zero"
30312,"exact_zero"
30313,"exact_zero"
30314,"exact_zero"
30315,"exact_zero"
30316,"exact_zero"
30317,"exact_zero"
30318,"exact_zero"
30319,"exact_zero"
30320,"exact_zero"
30321,"exact_zero"
30322,"exact_zero"
30323,"exact_zero"
30324,"exact_zero"
30325,"exact_zero"
30326,"exact_zero"
30327,"exact_zero"
30328,"exact_zero"
30329,"exact_zero"
30330,"exact_zero"
30331,"exact_zero"
30332,"exact_zero"
30333,"exact_zero"
30334,"exact_zero"
30335,"exact_zero"
30336,"exact_zero"
30337,"exact_zero"
30338,"exact_zero"
30339,"exact_zero"
30340,"exact_zero"
30341,"exact_zero"
30342,"exact_zero"
30343,"exact_zero"
30344,"exact_zero"
30345,"exact_zero"
30346,"exact_zero"
30347,"exact_zero"
30348,"exact_zero"
30349,"exact_zero"
30350,"exact_zero"
30351,"exact_zero"
30352,"exact_zero"
30353,"exact_zero"
30354,"exact_zero"
30355,"exact_zero"
30356,"exact_zero"
30357,"exact_zero"
30358,"exact_zero"
30359,"exact_zero"
30360,"exact_zero"
30361,"exact_zero"
30362,"exact_zero"
30363,"exact_zero"
30364,"exact_zero"
30365,"exact_zero"
30366,"exact_zero"
30367,"exact_zero"
30368,"exact_zero"
30369,"exact_zero"
30370,"exact_zero"
30371,"exact_zero"
30372,"exact_zero"
30373,"exact_zero"
30374,"exact_zero"
30375,"exact_zero"
30376,"exact_zero"
30377,"exact_zero"
30378,"exact_zero"
30379,"exact_zero"
30380,"exact_zero"
30381,"exact_zero"
30382,"exact_zero"
30383,"exact_zero"
30384,"exact_zero"
30385,"exact_zero"
30386,"exact_zero"
30387,"exact_zero"
30388,"exact_zero"
30389,"exact_zero"
30390,"exact_zero"
30391,"exact_zero"
30392,"exact_zero"
30393,"exact_zero"
30394,"exact_zero"
30395,"exact_zero"
30396,"exact_zero"
30397,"exact_zero"
30398,"exact_zero"
30399,"exact_zero"
30400,"exact_zero"
30401,"exact_zero"
30402,"exact_zero"
30403,"exact_zero"
30404,"exact_zero"
30405,"exact_zero"
30406,"exact_zero"
30407,"exact_zero"
30408,"exact_zero"
30409,"exact_zero"
30410,"exact_zero"
30411,"exact_zero"
30412,"exact_zero"
30413,"exact_zero"
30414,"exact_zero"
30415,"exact_zero"
30416,"exact_zero"
30417,"exact_zero"
30418,"exact_zero"
30419,"exact_zero"
30420,"exact_zero"
30421,"exact_zero"
30422,"exact_zero"
30423,"exact_zero"
30424,"exact_zero"
30425,"exact_zero"
30426,"exact_zero"
30427,"exact_zero"
30428,"exact_zero"
30429,"exact_zero"
30430,"exact_zero"
30431,"exact_zero"
30432,"exact_zero"
30433,"exact_zero"
30434,"exact_zero"
30435,"exact_zero"
30436,"exact_zero"
30437,"exact_zero"
30438,"exact_zero"
30439,"exact_zero"
30440,"exact_zero"
30441,"exact_zero"
30442,"exact_zero"
30443,"exact_zero"
30444,"exact_zero"
30445,"exact_zero"
30446,"exact_zero"
30447,"exact_zero"
30448,"exact_zero"
30449,"exact_zero"
30450,"exact_zero"
30451,"exact_zero"
30452,"exact_zero"
30453,"exact_zero"
30454,"exact_zero"
30455,"exact_zero"
30456,"exact_zero"
30457,"exact_zero"
30458,"exact_zero"
30459,"exact_zero"
30460,"exact_zero"
30461,"exact_zero"
30462,"exact_zero"
30463,"exact_zero"
30464,"exact_zero"
30465,"exact_zero"
30466,"exact_zero"
30467,"exact_zero"
30468,"exact_zero"
30469,"exact_zero"
30470,"exact_zero"
30471,"exact_zero"
30472,"exact_zero"
30473,"exact_zero"
30474,"exact_zero"
30475,"exact_zero"
30476,"exact_zero"
30477,"exact_zero"
30478,"exact_zero"
30479,"exact_zero"
30480,"exact_zero"
30481,"exact_zero"
30482,"exact_zero"
30483,"exact_zero"
30484,"exact_zero"
30485,"exact_zero"
30486,"exact_zero"
30487,"exact_zero"
30488,"exact_zero"
30489,"exact_zero"
30490,"exact_zero"
30491,"exact_zero"
30492,"exact_zero"
30493,"exact_zero"
30494,"exact_zero"
30495,"exact_zero"
30496,"exact_zero"
30497,"exact_zero"
30498,"exact_zero"
30499,"exact_zero"
30500,"exact_zero"
30501,"exact_zero"
30502,"exact_zero"
30503,"exact_zero"
30504,"exact_zero"
30505,"exact_zero"
30506,"exact_zero"
30507,"exact_zero"
30508,"exact_zero"
30509,"exact_zero"
30510,"exact_zero"
30511,"exact_zero"
30512,"exact_zero"
30513,"exact_zero"
30514,"exact_zero"
30515,"exact_zero"
30516,"exact_zero"
30517,"exact_zero"
30518,"exact_zero"
30519,"exact_zero"
30520,"exact_zero"
30521,"exact_zero"
30522,"exact_zero"
30523,"exact_zero"
30524,"exact_zero"
30525,"exact_zero"
30526,"exact_zero"
30527,"exact_zero"
30528,"exact_zero"
30529,"exact_zero"
30530,"exact_zero"
30531,"exact_zero"
30532,"exact_zero"
30533,"exact_zero"
30534,"exact_zero"
30535,"exact_zero"
30536,"exact_zero"
30537,"exact_zero"
30538,"exact_zero"
30539,"exact_zero"
30540,"exact_zero"
30541,"exact_zero"
30542,"exact_zero"
30543,"exact_zero"
30544,"exact_zero"
30545,"exact_zero"
30546,"exact_zero"
30547,"exact_zero"
30548,"exact_zero"
30549,"exact_zero"
30550,"exact_zero"
30551,"exact_zero"
30552,"exact_zero"
30553,"exact_zero"
30554,"exact_zero"
30555,"exact_zero"
30556,"exact_zero"
30557,"exact_zero"
30558,"exact_zero"
30559,"exact_zero"
30560,"exact_zero"
30561,"exact_zero"
30562,"exact_zero"
30563,"exact_zero"
30564,"exact_zero"
30565,"exact_zero"
30566,"exact_zero"
30567,"exact_zero"
30568,"exact_zero"
30569,"exact_zero"
30570,"exact_zero"
30571,"exact_zero"
30572,"exact_zero"
30573,"exact_zero"
30574,"exact_zero"
30575,"exact_zero"
30576,"exact_zero"
